english;spanish;french;italian;german;japanese;chinese
(dummy)Jolly Roger Cap;(dummy)Jolly Roger Hat;(dummy)Jolly Roger Cap;(dummy)Jolly Roger Cap;(dummy)Jolly Roger Cap;;
Golden Hair Tie;Pelo Dorado;Cheveux d'or;Laccio Capelli d'Oro;Goldhaarband;;
Puppet Master Mask;Máscara Titiritero;Masq. marionnettiste;Maschera Burattinaio;Drahtzieher-Maske;;
Obituary Testa S;Testa de Obituario S;Testa nécrologie S;Testa Necrologio S;Todes-Testa S;;
Obituary Caput S;Cabeza de ObituarioS;Caput nécrologie S;Caput Necrologio S;Todes-Caput S;;
Butterfly Testa S;Testa de Mariposa S;Testa papillon S;Testa Farfalla S;Schmetterling-TestaS;;
Butterfly Caput S;Caput de Mariposa S;Caput papillon S;Caput Farfalla S;Schmetterling-CaputS;;
Death Stench Brain S;Cerebro Hedor Muer.S;Cerv. odeur de m. S;Cerv. Puzza Morte S;Todesgestank-Hirn S;;
Death Stench Soul S;Alma Hedor Muerte S;Âme odeur de mort S;Anima Puzza Morte S;Todesgestank-Seele S;;
Supreme Mizuha Cap;Gorro Mizuha Supr.;Heaume Mizuha suprm;Capp. Mizuha Supremo;Über-Mizuha-Kappe;;
SuprmeExtravagantCap;Gorro Extrav. Supr.;Heaume extrav. suprm;Capp. Strav. Supremo;Extrvgnt ÜberKappe;;
Kushala Glare S;Fulgor Kushala S;Regard Kushala S;Riverbero Kushala S;Kushala-Blender S;;
Kushala Snarl S;Gruñido Kushala S;Grondement Kushala S;Ringhio di Kushala S;Kushala-Knurrer S;;
Kirin Horn S;Cuerno de Kirin S;Corne Kirin S;Corno Kirin S;Kirin-Horn S;;
Kirin Crest S;Cresta de Kirin S;Crête Kirin S;Cresta Kirin S;Kirin-Kamm S;;
Auroros Helm Haku;Casco Auroros Haku;Casque Auroros Haku;Elmo Auroros Haku;Auroros-Helm Haku;;
GenesisHeadpieceHaku;Casco Génesis Haku;Coiffe Genesis Haku;Copric. Genesis Haku;Genesis-Haube Haku;;
Borealis Crown Haku;Corona Boreal Haku;Couron. Boreal. Haku;Corona Borealis Haku;Borealis-Krone Haku;;
Glyph Crown Haku;Corona de Glyph Haku;Couronne Glyphe Haku;Corona Haku Glifo;Glyph-Krone Haku;;
Ultimate Indra Helm;Casco de Indra Def.;Casque Indra ultime;Elmo Indra Definit.;Ultimat-Indra-Helm;;
SupremeSteadfastHelm;Casco firme Supr.;Casque inébr. suprm;Elmo Ris. Supremo;Stndfst Über-Helm;;
Kaiser Crown S;Corona de Kaiser S;Couronne Kaiser S;Corona del Kaiser S;Kaiser-Krone S;;
Kaiser Mask S;Máscara de Kaiser S;Masque Kaiser S;Maschera Kaiser S;Kaiser-Maske S;;
Dragonhead S;Cabeza de Dragón S;Tête-de-dragon S;Testa-di-Drago S;Drachenhaupt S;;
Dragonface S;Cara de Dragón S;Gueule-de-dragon S;Faccia-di-Drago S;Drachengesicht S;;
Dark Akantor Mask;Másc. Akantor Oscur.;Masque Akantor somb.;Masch. Akantor Scuro;SchwarzAkantor-Maske;;
Dark Akantor Fangs;Colmillo Akan. Oscu.;Crocs Akantor sombre;Zanne Akantor Scuro;SchwAkantor-Reißzhne;;
Bistro Cap U;Gorro de Chef U;Heaume Bistro U;Cappello Bistro U;Bistro-Kappe U;;
Shinobi Mask (Sky);Másc. Shin. (Cielo);Masque Shinobi Ciel;Masc.Shinobi (Cielo);Shinobi-Maske Himmel;;
Shinobi Mask (Sea);Másc. Shin. (Mar);Masque Shinobi Mer;Masc.Shinobi (Mare);Shinobi-Maske Meer;;
Guardian Helm U;Casco de Guardián U;Casque du gardien U;Elmo Guardiano U;Wächter-Helm U;;
Guardian Mask U;Máscara de GuardiánU;Masque du gardien U;Maschera Guardiano U;Wächter-Maske U;;
Helper Hood U;Capucha de AyudanteU;Capuchon aide U;Cappuccio Aiutante U;Helfer-Haube U;;
Healer Beret U;Boina de Sanador U;Béret guérisseur U;Berretto Guaritr. U;Heiler-Baret U;;
Melahoa Flower Hat U;Somb. Flores Melah.U;Cf. Fleur Melahoa U;Capp. Fiore Mel. U;Melahoa-Blumenhut U;;
Melahoa Bloom U;Flor Melahoa U;Fleur Melahoa U;Fiore Melahoa U;Melahoa-Blüte U;;
Makluva Hood U;Capucha de Makluva U;Capuchon Makluva U;Cappuccio Makluva U;Makluva-Kapuze U;;
Makluva Gills U;Agallas de Makluva U;Branchies Makluva U;Branchie Makluva U;Makluva-Kiemen U;;
Monodevil Helm U;Casco Monodevil U;Casque Monodevil U;Elmo Monodevil U;Monodevil-Helm U;;
Monodevil Cap U;Gorro Monodevil U;Heaume Monodevil U;Cappello Monodevil U;Monodevil-Kappe U;;
Rathian Heart Helm U;Casco Cor. Rathian U;Csq cœur Rathian U;Elmo Cuore Rathian U;Rathianherz-Helm U;;
Rathian Heart Cap U;Gorro Cor. Rathian U;Cal. cœur Rathian U;Capp. Cuore RathianU;Rathianherz-Kappe U;;
Rathalos Soul Helm U;Casco Alma RathalosU;Casque âme Ratha. U;Elmo Anima RathalosU;Rathalos-SeelenhelmU;;
Rathalos Soul Cap U;Go. Alma Rathalos U;Heaume âme Ratha. U;Capp. AnimaRathalosU;RathalosSeelenkappeU;;
Golden Moon Helm;Casco de Luna Dorada;Casque Lune dorée;Elmo Luna Dorata;Goldmond-Helm;;
Golden Moon Cap;Gorro de Luna Dorada;Heaume Lune dorée;Cappello Luna Dorata;Goldmond-Kappe;;
Silver Sol Helm;Casco Sol Plateado;Casque Sol argenté;Elmo Sole Argentato;Silbersonnen-Helm;;
Silver Sol Cap;Gorro Sol Plateado;Heaume Sol argenté;Capp. Sole Argentato;Silbersonnen-Kappe;;
Auroros Helm Ten;Casco de Auroros Ten;Casque Auroros Ten;Elmo Auroros Ten;Auroros-Helm Ten;;
Genesis HeadpieceTen;Casco Génesis Ten;Coiffe Genesis Ten;Copric. Genesis Ten;Genesis-Haube Ten;;
Borealis Crown Ten;Corona Boreal Ten;Couro. Borealis Ten;Corona Borealis Ten;Borealis-Krone Ten;;
Glyph Crown Ten;Corona de Glyph Ten;Couronne Glyphe Ten;Corona Glifo Ten;Glyph-Krone Ten;;
Fatalis Head;Cabeza de Fatalis;Tête de Fatal is;Testa di Fatalis;Fatalis-Haupt;;
Fatalis Face;Cara de Fatalis;Gueule de Fatalis;Faccia di Fatalis;Fatalis-Gesicht;;
White Fatalis Head;Cabeza Fatalis Blan.;Tête Fatalis blanc;Testa Fatalis Bianco;WeißerFatalisKopf;;
White Fatalis Face;Cara Fatalis Blanca;Gueule Fatalis blanc;Faccia Fatalis Bian.;WeißesFatalisGesicht;;
Kut-Ku Helm X;Casco de Kut-Ku X;Casque Kut-Ku X;Elmo di Kut-Ku X;Kut-Ku-Helm X;;
Kut-Ku Cap X;Gorro de Kut-Ku X;Heaume Kut-Ku X;Cappello di Kut-Ku X;Kut-Ku-Kappe X;;
Conga Helm X;Casco Conga X;Casque Conga X;Elmo Conga X;Conga-Helm X;;
Conga Cap X;Gorro Conga X;Heaume Conga X;Cappello Conga X;Conga-Kappe X;;
Gypceros Helm X;Casco de Gypceros X;Casque Gypceros X;Elmo Gypceros X;Gypceros-Helm X;;
Gypceros Cap X;Gorro de Gypceros X;Heaume Gypceros X;Cappello Gypceros X;Gypceros-Kappe X;;
Khezu Helm X;Casco Khezu X;Casque Khezu X;Elmo Khezu X;Khezu-Helm X;;
Khezu Cap X;Gorro Khezu X;Heaume Khezu X;Cappello Khezu X;Khezu-Kappe X;;
Hermitaur Helm X;Casco de Hermitaur X;Casque Hermitaur X;Elmo Hermitaur X;Hermitaur-Helm X;;
Hermitaur Cap X;Gorro de Hermitaur X;Heaume Hermitaur X;Cappello Hermitaur X;Hermitaur-Kappe X;;
Hypno Helm X;Casco Hypno X;Casque Hypno X;Elmo Hypno X;Hypno-Helm X;;
Hypno Cap X;Gorro Hypno X;Heaume Hypno X;Cappello Hypno X;Hypno-Kappe X;;
Basarios Helm X;Casco de Basarios X;Casque Basarios X;Elmo Basarios X;Basarios-Helm X;;
Basarios Cap X;Gorro de Basarios X;Heaume Basarios X;Cappello Basarios X;Basarios-Kappe X;;
Plesioth Helm X;Casco de Plesioth X;Casque Plesioth X;Elmo Plesioth X;Plesioth-Helm X;;
Plesioth Cap X;Gorro de Plesioth X;Heaume Plesioth X;Cappello Plesioth X;Plesioth-Kappe X;;
Monoblos Helm X;Casco Monoblos X;Casque Monoblos X;Elmo Monoblos X;Monoblos-Helm X;;
Monoblos Cap X;Gorro Monoblos X;Heaume Monoblos X;Cappello Monoblos X;Monoblos-Kappe X;;
Garuga Helm X;Casco de Garuga X;Casque Garuga X;Elmo Garuga X;Garuga-Helm X;;
Garuga Cap X;Gorro de Garuga X;Heaume Garuga X;Cappello Garuga X;Garuga-Kappe X;;
Blango Helm X;Casco Blango X;Casque Blango X;Elmo Blango X;Blango-Helm X;;
Blango Cap X;Gorro Blango X;Heaume Blango X;Cappello Blango X;Blango-Kappe X;;
Ceanataur Helm X;Casco Ceanataur X;Casque Ceanataur X;Elmo Ceanataur X;Ceanataur-Helm X;;
Ceanataur Cap X;Gorro Ceanataur X;Heaume Ceanataur X;Cappello Ceanataur X;Ceanataur-Kappe X;;
Rathian Helm X;Casco Rathian X;Casque Rathian X;Elmo Rathian X;Rathian-Helm X;;
Rathian Cap X;Gorro Rathian X;Heaume Rathian X;Cappello Rathian X;Rathian-Kappe X;;
Narga Helm X;Casco Narga X;Casque Narga X;Elmo Narga X;Narga-Helm X;;
Narga Cap X;Gorro Narga X;Heaume Narga X;Cappello Narga X;Narga-Kappe X;;
Lava Helm X;Casco Lava X;Casque Lava X;Elmo Lava X;Lava-Helm X;;
Lava Cap X;Gorro Lava X;Heaume Lava X;Cappello Lava X;Lava-Kappe X;;
Tigrex Helm X;Casco Tigrex X;Casque Tigrex X;Elmo Tigrex X;Tigrex-Helm X;;
Tigrex Cap X;Gorro Tigrex X;Heaume Tigrex X;Cappello Tigrex X;Tigrex-Kappe X;;
Rathalos Helm X;Casco Rathalos X;Casque Rathalos X;Elmo Rathalos X;Rathalos-Helm X;;
Rathalos Cap X;Gorro Rathalos X;Heaume Rathalos X;Cappello Rathalos X;Rathalos-Kappe X;;
Diablo Helm X;Casco Diablo X;Casque Diablo X;Elmo di Diablos X;Diablos-Helm X;;
Diablo Cap X;Gorro Diablo X;Heaume Dia blo X;Cappello Diablos X;Diablos-Kappe X;;
Gravios Helm X;Casco Gravios X;Casque Gravios X;Elmo Gravios X;Gravios-Helm X;;
Gravios Cap X;Gorro Gravios X;Heaume Gravios X;Cappello Gravios X;Gravios-Kappe X;;
Kut-Ku Helm Z;Casco de Kut-Ku Z;Casque Kut-Ku Z;Elmo Kut-Ku Z;Kut-Ku-Helm Z;;
Kut-Ku Cap Z;Gorro de Kut-Ku Z;Heaume Kut-Ku Z;Cappello Kut-Ku Z;Kut-Ku-Kappe Z;;
Conga Helm Z;Casco de Conga Z;Casque Conga Z;Elmo Conga Z;Conga-Helm Z;;
Conga Cap Z;Gorro de Conga Z;Heaume Conga Z;Cappello Conga Z;Conga-Kappe Z;;
Gypceros Helm Z;Casco de Gypceros Z;Casque Gypceros Z;Elmo Gypceros Z;Gypceros-Helm Z;;
Gypceros Cap Z;Gorro de Gypceros Z;Heaume Gypceros Z;Cappello Gypceros Z;Gypceros-Kappe Z;;
Khezu Helm Z;Casco de Khezu Z;Casque Khezu Z;Elmo Khezu Z;Khezu-Helm Z;;
Khezu Cap Z;Gorro de Khezu Z;Heaume Khezu Z;Cappello Khezu Z;Khezu-Kappe Z;;
Hermitaur Helm Z;Casco Hermitaur Z;Casque Hermitaur Z;Elmo Hermitaur Z;Hermitaur-Helm Z;;
Hermitaur Cap Z;Gorro Hermitaur Z;Heaume Hermitaur Z;Cappello Hermitaur Z;Hermitaur-Kappe Z;;
Plesioth Helm Z;Casco de Plesioth Z;Casque Plesioth Z;Elmo Plesioth Z;Plesioth-Helm Z;;
Plesioth Cap Z;Gorro de Plesioth Z;Heaume Plesioth Z;Cappello Plesioth Z;Plesioth-Kappe Z;;
Blango Helm Z;Casco de Blango Z;Casque Blango Z;Elmo Blango Z;Blango-Helm Z;;
Blango Cap Z;Gorro de Blango Z;Heaume Blango Z;Cappello Blango Z;Blango-Kappe Z;;
Ceanataur Helm Z;Casco de Ceanataur Z;Casque Ceanataur Z;Elmo Ceanataur Z;Ceanataur-Helm Z;;
Ceanataur Cap Z;Gorro de Ceanataur Z;Heaume Ceanataur Z;Cappello Ceanataur Z;Ceanataur-Kappe Z;;
Diablo Helm Z;Casco Diablo Z;Casque Diablo Z;Elmo Diablo Z;Diablos-Helm Z;;
Diablo Cap Z;Gorro Diablo Z;Heaume Diablo Z;Cappello Diablo Z;Diabloa-Kappe Z;;
Gravios Helm Z;Casco Gravios Z;Casque Gravios Z;Elmo Gravios Z;Gravios-Helm Z;;
Gravios Cap Z;Gorro Gravios Z;Heaume Gravios Z;Cappello Gravios Z;Gravios-Kappe Z;;
Chakra Piercing;Piercing Chakra;Piercing Chakra;Piercing Chakra;Chakra-Piercing;;
Golden Hair Tie Shin;Pelo Dorado Shin;Cheveux d'or Shin;Capelli d'Oro Shin;Goldhaarband Shin;;
PuppetMasterMaskShin;Másc. Titirit. Shin;Masq. marion. Shin;Masc.BurattinaioShin;DrahtzieherMaskeShin;;
Black Belt Helm X;Casco Cint. Negro X;Casq. ceint. no ire X;Elmo Cintura Nera X;Schwarzgürtel-Helm X;;
Black Belt Cap X;Gorro Cint. Negro X;Heaum ceint. noire X;Capp. Cintura Nera X;Schwarzgürtel-KappeX;;
Obituary Testa X;Testa de Obituario X;Testa nécrologie X;Testa Necrologio X;Todes-Testa X;;
Obituary Caput X;Cabeza Obituario X;Caput nécrologie X;Caput Necrologio X;Todes-Caput X;;
Butterfly Testa X;Testa de Mariposa X;Testa papillon X;Testa Farfalla X;Schmetterling-TestaX;;
Butterfly Caput X;Cabeza de Mariposa X;Caput papillon X;Caput Farfalla X;Schmetterling-CaputX;;
Mizuha Cap Shin;Gorro Mizuha Shin;Heaume Mizuha Shin;Cappello Mizuha Shin;Mizuha-Kappe Shin;;
Extravagant Cap Shin;Gorro Extrav. Shin;Heaume extrava. Shin;Cap. Stravagan. Shin;ExtravagantKappeShin;;
Kushala Glare X;Fulgor Kushala X;Regard Kushala X;Riverbero Kushala X;Kushala-Blender X;;
Kushala Snarl X;Gruñido Kushala X;Grondement Kushala X;Ringhio di Kushala X;Kushala-Knurrer X;;
Kirin Horn X;Cuerno Kirin X;Corne Kirin X;Corno Kirin X;Kirin-Horn X;;
Kirin Crest X;Cresta Kirin X;Crête Kirin X;Cresta Kirin X;Kirin-Kamm X;;
Empress Crown X;Corona Emperatriz X;Couronne Impérat. X;Corona Imperatrice X;Kaiserin-Krone X;;
Empress Mask X;Máscara Emperatriz X;Masque Impératrice X;MascheraImperatriceX;Kaiserin-Maske X;;
Indra Helm Shin;Casco Indra Shin;Casque Indra Shin;Elmo Indra Shin;Indra-Helm Shin;;
Steadfast Helm Shin;Casco Firme Shin;Casque inébr. Shin;Elmo Risoluto Shin;StandfesterHelm Shin;;
Kaiser Crown X;Corona Kaiser X;Couronne Kaiser X;Corona del Kaiser X;Kaiser-Krone X;;
Kaiser Mask X;Máscara Kaiser X;Masque Kaiser X;Maschera Kaiser X;Kaiser-Maske X;;
GuardianSprtMaskShin;MascEspír Guard.Shin;Masq. esp.garde Shin;Masc.Spir.Guard.Shin;WächterseelnMaskShin;;
Carnage Mask Shin;Máscara Matanza Shin;Masque carnage Shin;Maschera Strage Shin;Gemetzelmaske Shin;;
Dragonhead X;Cabeza Dragón X;Tête de dragon X;Testa di Drago X;Drachenhaupt X;;
Dragonface X;Cara Dragón X;Gueule de dragon X;Faccia di Drago X;Drachenfratze X;;
Dark Ukanlos Mask;Máscara Ukanlos Osc.;Masq. Ukanlos sombre;MascheraUkanlosScuro;SchwarzUkanlosMaske;;
Dark Ukanlos Fangs;Colm. Ukanlos Osc.;Crocs Ukanlos sombre;ArtigliUkanlosScuro;SchwrzUkanlosReißzhn;;
Melahoa Flower Hat Z;Somb. Flores Melah.Z;Coif Fleur Melahoa Z;Capp.FioreMelahoa Z;Melahoa-Blumenhut Z;;
Melahoa Bloom Z;Flor Melahoa Z;Fleur Melahoa Z;Fiore Melahoa Z;Melahoa-Blüte Z;;
Makluva Hood Z;Capucha de Makluva Z;Capuchon Makluva Z;Cappuccio Makluva Z;Makluva-Kapuze Z;;
Makluva Gills Z;Agallas de Makluva Z;Branchies Makluva Z;Branchie Makluva Z;Makluva-Kiemen Z;;
Rathian Heart Helm Z;Casco Cor. Rathian Z;Casq. cœur Rathian Z;Elmo Rathian Cuore Z;Rathianherz-Helm Z;;
Rathian Heart Cap Z;Gorro Cor. Rathian Z;Heaum cœur Rat hian Z;Cap. Rathian Cuore Z;Rathianherz-Kappe Z;;
Rathalos Soul Helm Z;Casco Alma Rathlos Z;Casque âme Rathal. Z;Elmo Rathal. Anima Z;Rathalosseelen-HelmZ;;
Rathalos Soul Cap Z;Gorro Alma Rathlos Z;Heaume âme Rathal. Z;Cap. Rathal. Anima Z;RathalosseelenKappeZ;;
Golden Moon Helm Z;Casco Luna Dorada Z;Casque Lune dorée Z;Elmo Luna Dorata Z;Goldmond-Helm Z;;
Golden Moon Cap Z;Gorro Luna Dorada Z;Heaume Lune dorée Z;Cap. Luna Dorata Z;Goldmond-Kappe Z;;
Silver Sol Helm Z;Casco Sol Plateado Z;Casque Sol argenté Z;Elmo Sole Argent. Z;Silbersonnen-Helm Z;;
Silver Sol Cap Z;Gorro Sol Plateado Z;Heaume Sol argenté Z;Cap. Sole Argent. Z;Silbersonnen-Kappe Z;;
Auroros Helm Goku;Casco Auroros Goku;Casque Auroros Goku;Elmo Auroros Goku;Auroros-Helm Goku;;
GenesisHeadpieceGoku;Casco Génesis Goku;Coiffe Genesis Goku;CopricapoGenesisGoku;Genesis-Haube Goku;;
Borealis Crown Goku;Corona boreal Goku;Cour. Borealis Goku;Corona Borealis Goku;Borealis-Krone Goku;;
Glyph Crown Goku;Cornoa Glyph Goku;Couronne Glyph Goku;Corona Glifo Goku;Glyph-Krone Goku;;
Fatalis Head Z;Cabeza Fatalis Z;Tête de Fatalis Z;Testa di Fatalis Z;Fatalis-Haupt Z;;
Fatalis Face Z;Cara Fatalis Z;Gueule de Fatalis Z;Faccia di Fatalis Z;Fatalis-Gesicht Z;;
White Fatalis Head Z;Cabeza Fatalis Bl.Z;Tête Fatalis blanc Z;TestaFatalisBian. Z;WeißerFatalisKopf Z;;
White Fatalis Face Z;Cara Fatalis Bl. Z;Gueule Fatalis blc Z;FacciaFatalisBian. Z;WeißFatalisGesichtZ;;
Ambitious Piercing;Piercing Ambicioso;Piercing ambitieux;Orecchino ambizioso;Ambitions-Piercing;;
Sword Saint Piercing;Piercing de Espada;Piercing fine lame;Orecchino S. Spada;SchwertheiligenPierc;;
Hawkeye Piercing;Piercing Ojo Halcón;Piercing Œil faucon;PiercingOcchioFalco;Adlerauge-Piercing;;
Barrage Piercing;Piercing Artillería;Piercing barrage;Orecch. Sbarramento;Sperrfeuer-Piercing;;
