english;spanish;french;italian;german;japanese;chinese
(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;;
Golden Obi;Obi Dorado;Obi doré;Obi Dorato;Gold-Obi;;
Puppet Master Obi;Obi Titiritero;Obi marionnettiste;Obi Burattinaio;Drahtzieher-Obi;;
Obituary Anca S;Anca de Obituario S;Anca nécrologie S;Anca Necrologio S;Todes-Anca S;;
Obituary Cocusa S;Cocusa de ObituarioS;Cocusa nécrologie S;Cocusa Necrologio S;Todes-Cocusa S;;
Butterfly Anca S;Anca de Mariposa S;Anca papillon S;Anca Farfalla S;Schmetterling-Anca S;;
Butterfly Cocusa S;Cocusa de Mariposa S;Cocusa papillon S;Cocusa Farfalla S;SchmetterlingCocusaS;;
DeathStench Bowels S;Intest. Hed. Muer.S;Boyaux odeur de m. S;Bud. Puzza Morte S;Todesgestank-GedärmS;;
Death Stench Belly S;Barrg. Hedor Muer. S;Ventre odeur de m. S;Panc. Puzza Morte S;Todesgestank-Bauch S;;
Supreme Mizuha Sash;Fajín Mizuha Supremo;Ceint. Mizuha suprm;Fascia Mizuha Supr.;Über-Mizuha-Schärpe;;
SuprmExtravagantCoat;Cota Extrav. Supr.;Taille extrav. suprm;Fianc. Strav. Supr.;Extrvgnt ÜberWffnrck;;
Kushala Cocoon S;Capullo Kushala S;Cocon Kushala S;Bozzolo di Kushala S;Kushala-Kokon S;;
Kushala Wind Wrap S;Cinta Vien. KushalaS;Pagne Vent Kushala S;Mant. Vento Kush. S;Kushala-Windumhang S;;
Kirin Hoop S;Aro de Kirin S;Anneau Kirin S;Cerchio Kirin S;Kirin-Reifen S;;
Kirin Shorts S;Calzoncillos Kirin S;Culotte Kirin S;Pantaloncini Kirin S;Kirin-Shorts S;;
Auroros Tasset Haku;Muslera Auroros Haku;Tasset. Auroros Haku;Falda Auroros Haku;Auroros-BeinzeugHaku;;
Genesis Tasset Haku;Muslera Génesis Haku;Tasset. Genesis Haku;Falda Genesis Haku;Genesis-BeinzeugHaku;;
Borealis Tasset Haku;Muslera Boreal Haku;Tass. Borealis Haku;Falda Borealis Haku;BorealisBeinzeugHaku;;
Glyph Tasset Haku;Muslera Glyph Haku;Tasset. Glyphe Haku;Falda Glifo Haku;Glyph-Beinzeug Haku;;
Ultimate Indra Wrap;Cinta de Indra Def.;Pagne Indra ultime;Falda Indra def.;UltimatIndraUmhang;;
SupremeSteadfastCoat;Cota Firme Supr.;Taille inébr. suprm;Fianc. Ris. Supremo;Stndfst Über-Wffnrck;;
Kaiser Tasset S;Muslera de Kaiser S;Tassettes Kaiser S;Falda del Kaiser S;Kaiser-Beinzeug S;;
Kaiser Coat S;Cota de Kaiser S;Taille Kaiser S;Fiancale Kaiser S;Kaiser-Waffenrock S;;
Dragon Spine S;Espinazo de Dragón S;Dos-de-dragon S;Spina-di-Drago S;Drachenrückgrat S;;
Dragon Scales S;Escamas de Dragón S;Écailles-de-dragon S;Squame-di-Drago S;Drachenschuppen S;;
DarkAkantor Cincture;Cincho Akan. Oscuro;Sangle Akantor somb.;Cint. Akantor Scuro;SchwAkantor-Gürtel;;
Dark Akantor Sash;Fajín Akantor Oscuro;Ceinturon Akantor s.;Fascia Akantor Scuro;SchwAkantor-Schärpe;;
Bistro Apron U;Mandil de Chef U;Tablier Bistro U;Grembiule Bistro U;Bistro-Schürze U;;
Shinobi Belt (Sky);Cint. Shinobi(Cielo);Ceint. Shinobi Ciel;Cint. Shinobi(Cielo);Shinobi-GürtelHimmel;;
Shinobi Belt (Sea);Cint. Shinobi(Mar);Ceint. Shinobi Mer;Cint. Shinobi (Mare);Shinobi-Gürtel Meer;;
Guardian Coil U;Campana de GuardiánU;Boucle du gardien U;Campana Guardiano U;Wächter-Waffenrock U;;
Guardian Coat U;Cota de Guardián U;Taille du gardien U;Fiancale Guardiano U;Wächter-Lende U;;
Helper Skirt U;Falda de Ayudante U;Jupe aide U;Gonna Aiutante U;Helfer-Rock U;;
Healer Frills U;Adorno de Sanador U;Volant Guériss. U;Fronzoli Guaritr. U;Heiler-Rüschen U;;
Melahoa Skirt U;Falda de Melahoa U;Jupe Melahoa U;Gonna Melahoa U;Melahoa-Rock U;;
Melahoa Trunk U;Tronco Melahoa U;Tronc Melahoa U;Tronco Melahoa U;Melahoa-Stamm U;;
Makluva Coat U;Cota de Makluva U;Taille Makluva U;Fiancale Makluva U;Makluva-Waffenrock U;;
Makluva Fin U;Aleta de Makluva U;Aileron Makluva U;Pinna Makluva U;Makluva-Flosse U;;
Monodevil Coil U;Campana Monodevil U;Boucle Monodevil U;Campana Monodevil U;Monodevil-Lende U;;
Monodevil Coat U;Cota Monodevil U;Taille Monodevil U;Fiancale Monodevil U;MonodevilWaffenrockU;;
Rathian Heart Coil U;Fajín Corazón Rath.U;Bcle cœur Rathian U;Camp. Cuore RathianU;Rathianherz-Lende U;;
Rathian Heart Coat U;Cota Corazón Rath.U;Tai. cœur Rathian U;Fianc. CuoreRathianU;RathianherzWffnRockU;;
Rathalos Soul Coil U;Campana Alma Rath. U;Boucle âme Ratha. U;Camp. AnimaRathalosU;RathalosseelenLendeU;;
Rathalos Soul Coat U;Cota Alma Rathalos U;Taille âme Ratha. U;Fianc.AnimaRathalosU;Rathalosseelen-RockU;;
Golden Moon Tasset;Muslera Luna Dorada;Tassettes Lune dorée;Falda Luna Dorata;Goldmond-Beinzeug;;
Golden Moon Coat;Cota de Luna Dorada;Taille Lune dorée;Fianc. Luna Dorata;Goldmond-Waffenrock;;
Silver Sol Tasset;Muslera Sol Plateada;Tass. Soleil argenté;Falda Sole Argentato;SilbersonnenBeinzeug;;
Silver Sol Coat;Cota de Sol Plateada;Tail. Soleil argenté;Fianc. Sole Argent.;Silbersonnen-WfnRock;;
Auroros Tasset Ten;Muslera Auroros Ten;Tasset. Auroros Ten;Falda Auroros Ten;Auroros-Beinzeug Ten;;
Genesis Tasset Ten;Muslera Génesis Ten;Tasset. Genesis Ten;Falda Genesis Ten;Genesis-Beinzeug Ten;;
Borealis Tasset Ten;Musl. Boreal Ten;Tass. Borealis Ten;Falda Borealis Ten;BorealisBeinzeugTen;;
Glyph Tasset Ten;Muslera Glyph Ten;Tassettes Glyphe Ten;Falda Glifo Ten;Glyph-Beinzeug Ten;;
Fatalis Spine;Espinazo de Fatalis;Dos de Fatalis;Spina di Fatalis;Fatalis-Rückgrat;;
Fatalis Scales;Escamas de Fatalis;Écailles de Fatalis.;Squame di Fatalis;Fatalis-Schuppen;;
White Fatalis Spine;Espinaz. Fatalis Bl.;Dos Fatalis blanc;Spina Fatalis Bianco;WeißesFatalisRückgrt;;
White Fatalis Scale;Escama Fatalis Blan.;Écaille Fatalis blc;SquamaFatalis Bianco;WeißeFatalisSchuppe;;
Kut-Ku Tasset X;Muslera Kut-Ku X;Tassettes Kut-Ku X;Falda Kut-Ku X;Kut-Ku-Beinzeug X;;
Kut-Ku Coat X;Cota de Kut-Ku X;Taille Kut-Ku X;Fiancale Kut-Ku X;Kut-Ku-Waffenrock X;;
Conga Tasset X;Muslera Conga X;Tassettes Conga X;Falda Conga X;Conga-Beinzeug X;;
Conga Coat X;Cota de Conga X;Taille Conga X;Fiancale Conga X;Conga-Waffenrock X;;
Gypceros Tasset X;Muslera Gypceros X;Tassettes Gypceros X;Falda Gypceros X;Gypceros-Beinzeug X;;
Gypceros Coat X;Cota de Gypceros X;Taille Gypceros X;Fiancale Gypceros X;Gypceros-WaffenrockX;;
Khezu Tasset X;Muslera Khezu X;Tassettes Khezu X;Falda Khezu X;Khezu-Beinzeug X;;
Khezu Coat X;Cota de Khezu X;Taille Khezu X;Fiancale Khezu X;Khezu-WaffenrockX;;
Hermitaur Tasset X;Muslera Hermitaur X;Tass. Hermitau r X;Falda Hermitaur X;Hermitaur-Beinzeug X;;
Hermitaur Coat X;Cota de Hermitaur X;Taille Hermitaur X;Fiancale Hermitaur X;HermitaurWaffenrockX;;
Hypno Tasset X;Muslera Hypno X;Tassettes Hypno X;Falda Hypno X;Hypno-Beinzeug X;;
Hypno Coat X;Cota de Hypno X;Taille Hypno X;Fiancale Hypno X;Hypno-Waffenrock X;;
Basarios Tasset X;Muslera Basarios X;Tassettes Basarios X;Falda Basarios X;Basarios-Beinzeug X;;
Basarios Coat X;Cota de Basarios X;Taille Basarios X;Fiancale Basarios X;Basarios-WaffenrockX;;
Plesioth Tasset X;Muslera Plesioth Z;Tassettes Plesioth Z;Falda Plesioth Z;Plesioth-Beinzeug X;;
Plesioth Coat X;Cota de Plesioth Z;Taille Plesioth Z;Fiancale Plesioth Z;Plesioth-WaffenrockX;;
Monoblos Coil X;Campana Monoblos X;Boucle Monoblos X;Campana Monoblos X;Monoblos-Lende X;;
Monoblos Coat X;Cota de Monoblos X;Taille Monoblos X;Fiancale Monoblos X;Monoblos-WaffenrockX;;
Garuga Tasset X;Muslera Garuga X;Tassettes Garuga X;Falda Garuga X;Garuga-Beinzeug X;;
Garuga Coat X;Cota de Garuga X;Taille Garuga X;Fiancale Garuga X;Garuga-Waffenrock X;;
Blango Tasset X;Muslera Blango X;Tassettes Blango X;Falda Blango X;Blango-Beinzeug X;;
Blango Coat X;Cota de Blango X;Taille Blango X;Fiancale Blango X;Blango-Waffenrock X;;
Ceanataur Tasset X;Muslera Ceanataur X;Tass. Ceanataur X;Falda Ceanataur X;Ceanataur-Beinzeug X;;
Ceanataur Coat X;Cota de Ceanataur X;Taille Ceanataur X;Fiancale Ceanataur X;CeanataurWaffenrockX;;
Rathian Tasset X;Muslera Rathian X;Tassettes Rathian X;Falda Rathian X;Rathian-Beinzeug X;;
Rathian Coat X;Cota de Rathian X;Taille Rathian X;Fiancale Rathian X;Rathian-Waffenrock X;;
Narga Tasset X;Muslera Narga X;Tassettes Narga X;Falda Narga X;Narga-Beinzeug X;;
Narga Coat X;Cota de Narga X;Taille Narga X;Fiancale Narga X;Narga-Waffenrock X;;
Lava Tasset X;Muslera Lava X;Tassettes Lava X;Falda Lava X;Lava-Beinzeug X;;
Lava Coat X;Cota de Lava X;Taille Lava X;Fiancale Lava X;Lava-Waffenrock X;;
Tigrex Tasset X;Muslera Tigrex X;Tassettes Tigrex X;Falda Tigrex X;Tigrex-Beinzeug X;;
Tigrex Coat X;Cota de Tigrex X;Taille Tig rex X;Fiancale Tigrex X;Tigrex-Waffenrock X;;
Rathalos Tasset X;Muslera Rathalos X;Tassettes Rathalos X;Falda Rathalos X;Rathalos-Beinzeug X;;
Rathalos Coat X;Cota de Rathalos X;Taille Rathalos X;Fiancale Rathalos X;Rathalos-WaffenrockX;;
Diablo Coil X;Campana Diablo X;Boucle Diablo X;Campana Diablos X;Diablos-Lende X;;
Diablo Coat X;Cota de Diablo X;Taille Diablo X;Fiancale Diablos X;Diablos-Waffenrock X;;
Gravios Tasset X;Muslera Gravios X;Tassettes Gravios X;Falda Gravios X;Gravios-Beinzeug X;;
Gravios Coat X;Cota de Gravios X;Taille Gravios X;Fiancale Gravios X;Gravios-Waffenrock X;;
Kut-Ku Tasset Z;Muslera Kut-Ku Z;Tassettes Kut-Ku Z;Falda Kut-Ku Z;Kut-Ku-Beinzeug Z;;
Kut-Ku Coat Z;Cota de Kut-Ku Z;Taille Kut-Ku Z;Fiancale Kut-Ku Z;Kut-Ku-Waffenrock Z;;
Conga Tasset Z;Muslera Conga Z;Tassettes Conga Z;Falda Conga Z;Conga-Beinzeug Z;;
Conga Coat Z;Cota de Conga Z;Taille Conga Z;Fiancale Conga Z;Conga-Waffenrock Z;;
Gypceros Tasset Z;Muslera Gypceros Z;Tassettes Gypceros Z;Falda Gypceros Z;Gypceros-Beinzeug Z;;
Gypceros Coat Z;Cota de Gypceros Z;Taille Gypceros Z;Fiancale Gypceros Z;Gypceros-WaffenrockZ;;
Khezu Tasset Z;Muslera Khezu Z;Tassettes Khezu Z;Falda Khezu Z;Khezu-Beinzeug Z;;
Khezu Coat Z;Cota de Khezu Z;Taille Khezu Z;Fiancale Khezu Z;Khezu-Waffenrock Z;;
Hermitaur Tasset Z;Muslera Hermitaur Z;Tassettes Hermit Z;Falda Hermitaur Z;Hermitaur-Beinzeug Z;;
Hermitaur Coat Z;Cota de Hermitaur Z;Taille Hermit Z;Fiancale Hermitaur Z;HermitaurWaffenrockZ;;
Plesioth Tasset Z;Muslera Plesioth Z;Tassettes Plesioth Z;Falda Plesioth Z;Plesioth-Beinzeug X;;
Plesioth Coat Z;Cota de Plesioth Z;Taille Plesioth Z;Fiancale Plesioth Z;Plesioth-WaffenrockX;;
Blango Tasset Z;Muslera Blango Z;Tassettes Blango Z;Falda Blango Z;Blango-Beinzeug Z;;
Blango Coat Z;Cota de Blango Z;Taille Blango Z;Fiancale Blango Z;Blango-Waffenrock Z;;
Ceanataur Tasset Z;Muslera Ceanataur Z;Tasset. Ceanataur Z;Falda Ceanataur Z;Ceanataur-Beinzeug Z;;
Ceanataur Coat Z;Cota de Ceanataur Z;Taille Ceanataur Z;Fiancale Ceanataur Z;CeanataurWaffenrockZ;;
Diablo Coil Z;Campana de Diablo Z;Boucle Diablo Z;Campana Diablo Z;Diablos-Lende Z;;
Diablo Coat Z;Cota de Diablo Z;Taille Diablo Z;Fiancale Diablo Z;Diablos-Waffenrock Z;;
Gravios Tasset Z;Muslera Gravios Z;Tassettes Gravios Z;Falda Gravios Z;Gravios-Beinzeug Z;;
Gravios Coat Z;Cota de Gravios Z;Taille Gravios Z;Fiancale Gravios Z;Gravios-Waffenrock Z;;
Chakra Tasset;Muslera Chakra;Tassettes Chakra;Falda Chakra;Chakra-Beinzeug;;
Golden Obi Shin;Obi Dorado Shin;Obi doré Shin;Obi Dorato Shin;Gold-Obi Shin;;
PuppetMasterObiShin;Obi Titiritero Shin;Obi marion. Shin;Obi Burattinaio Shin;Drahtzieher-Obi Shin;;
Black Belt Tasset X;Muslera Cint Negro X;Tass. ceint. noire X;Falda Cintura Nera X;SchwarzgurtBeinzeugX;;
Black Belt Coat X;Cota de Cint Negro X;Tail. ceint. noire X;Fianc.Cintura Nera X;SchwarzgurtWffnrockX;;
Obituary Anca X;Anca de Obituario X;Anca nécrologie X;Anca Necrologio X;Todes-Anca X;;
Obituary Cocusa X;Cocusa Obituario X;Cocusa nécrologie X;Cocusa Necrologio X;Todes-Cocusa X;;
Butterfly Anca X;Anca de Mariposa X;Anca papillon X;Anca Farfalla X;Schmetterling-Anca X;;
Butterfly Cocusa X;Cocusa de Mariposa X;Cocusa papillon X;Cocusa Farfalla X;SchmetterlingCocusaX;;
Mizuha Sash Shin;Fajín Mizuha Shin;Ceintur. Mizuha Shin;Fascia Mizuha Shin;Mizuha-Schärpe Shin;;
ExtravagantCoatShin;Cota Extrav. Shin;Taille extrav. Shin;Fiancale Strav. Shin;ExtrvgntWffnrockShin;;
Kushala Cocoon X;Capullo Kushala X;Cocon Kushala X;Bozzolo di Kushala X;Kushala-Kokon X;;
Kushala Wind Wrap X;Cinta Vien. KushalaX;Pagne Vent Kushala X;Cinta Vento KushalaX;Kushala-Windumhang X;;
Kirin Hoop X;Aro de Kirin X;Anneau Kirin X;Cerchio Kirin X;Kirin-Reifen X;;
Kirin Shorts X;Calzoncillos Kirin X;Culotte Kirin X;Pantaloncini Kirin X;Kirin-Shorts X;;
Empress Coil X;Campana Emper. X;Boucle Impératrice X;Camp. Imperatrice X;Kaiserin-Lende X;;
Empress Coat X;Cota Emper. X;Taille Impératrice X;Fianc. Imperatrice X;Kaiserin-WaffenrockX;;
Indra Wrap Shin;Cinta de Indra Shin;Pagne Indra Shin;Falda Indra Shin;Indra-Umhang Shin;;
Steadfast Coat Shin;Cota Firme Shin;Taille inéb. Shin;Fiancale Solido Shin;StndfstrWffnrckShin;;
Kaiser Tasset X;Muslera Kaiser X;Tassettes Kaiser X;Falda Kaiser X;Kaiser-Beinzeug X;;
Kaiser Coat X;Cota de Kaiser X;Taille Kaiser X;Fiancale Kaiser X;Kaiser-Waffenrock X;;
GuardianSprtCoilShin;CampEspír Guard Shin;Bcle esp. garde Shin;CampanaSpirGuardShin;WächterselnLendeShin;;
Carnage Wrap Shin;Cinta Matanza Shin;Pagne carnage Shin;Mantello Strage Shin;Gemetzelumhang Shin;;
Dragon Spine X;Espinazo de Dragón X;Dos-de-dragon X;Spina-di-Drago X;Drachenrückgrat X;;
Dragon Scales X;Escamas de Dragón X;Écailles de dragon X;Squame-di-Drago X;Drachenschuppen X;;
DarkUkanlosCincture;Cincho Ukanlos Osc.;Sangle Ukanlos smbre;Cint. Ukanlos Scuro;SchwarzUkanlosGürtel;;
Dark Ukanlos Sash;Fajín Ukanlos Osc.;Ceint. Ukanlos smbre;Fascia Ukanlos Scuro;SchwrzUkanlosSchärpe;;
Melahoa Skirt Z;Falda de Melahoa Z;Jupe Melahoa Z;Gonna Melahoa Z;Meloha-Rock Z;;
Melahoa Trunk Z;Tronco Melahoa Z;Tronc Melahoa Z;Tronco Melahoa Z;Melohoa-Stamm Z;;
Makluva Coil Z;Campana Makluva Z;Boucle Makluva Z;Campana Makluva Z;Makluva-WaffenrockZ;;
Makluva Fin Z;Aleta Makluva Z;Aileron Makluva Z;Pinna Makluva Z;Makluva-Flosse Z;;
Rathian Heart Coil Z;Braz. Cor. Rathian Z;Bcle cœur Rathian Z;Camp. CuoreRathianZ;Rathianherz-Lende Z;;
Rathian Heart Coat Z;Cota Alma Rathian Z;Tail. cœur Rathian Z;Fianc.Cuore RathianZ;RathianherzWffnRockZ;;
Rathalos Soul Coil Z;Campana Alma Rath. Z;Bcle âme Rathalos Z;Camp. AnimaRathalosZ;RathalosseelenLendeZ;;
Rathalos Soul Coat Z;Cota Alma Rathalos Z;Tail. âme Rathalos Z;Fianc.AnimaRathalosZ;Rathalosseelen-RockZ;;
Golden Moon Coil Z;Camp. Luna Dorada Z;Boucle Lune dorée Z;Camp. Luna Dorata Z;Goldmond-Lende Z;;
Golden Moon Coat Z;Cota Luna Dorada Z;Taille Lune dorée Z;Fianc. Luna Dorata Z;Goldmond-WaffenrockZ;;
Silver Sol Coil Z;Camp. Sol Plateado Z;Boucle Sol argenté Z;Camp. Sole Argen. Z;Silbersonnen-Lende Z;;
Silver Sol Coat Z;Cota Sol Plateado Z;Taille Sol argenté Z;Fianc. Sole Argen. Z;SilbersonnenWfnRockZ;;
Auroros Tasset Goku;Muslera Aurorus Goku;Tasset. Auroros Goku;Falda Auroros Goku;Auroros-BeinzeugGoku;;
Genesis Tasset Goku;Muslera Gén. Goku;Tasset. Genesis Goku;Falda Genesis Goku;Genesis-BeinzeugGoku;;
Borealis Tasset Goku;Muslera Auroros Bor.;Tass. Borealis Goku;Falda Borealis Goku;BorealisBeinzeugGoku;;
Glyph Tasset Goku;Muslera Glyph Goku;Tasset. Glyphe Goku;Falda Glifo Goku;Glyph-Beinzeug Goku;;
Fatalis Spine Z;Espinazo Fatalis Z;Dos de Fatalis Z;Spina di Fatalis Z;Fatalis-Rückgrat Z;;
Fatalis Scale Z;Escama Fatalis Z;Écailles Fatalis Z;Squame di Fatalis Z;Fatalis-Schuppe Z;;
WhiteFatalisSpineZ;Espin. Fatalis Bl. Z;Dos Fatalis blanc Z;SpinaFatalis Bian.Z;WeißesFatalisRckgrtZ;;
WhiteFatalisScaleZ;Escam. Fatalis Bl. Z;Écail. Fatalis blc Z;SquamaFatalis Bian.Z;WeißeFatalisSchuppeZ;;
