english;spanish;french;italian;german;japanese;chinese
Blue Kut-Ku Carapace;Caparazón de Kut-Ku Azul;;;;青怪鳥の堅殻;青怪鸟的坚壳
Gypceros Hide;Piel de Goma;;;;ゴム質の皮;橡胶质的皮
Gypceros Hide+;Piel de Goma +;;;;ゴム質の上皮;橡胶质的上皮
Gypceros Head;Cabeza de Gypceros;;;;毒怪鳥の頭;毒怪鸟的头
P.Gypceros Hide;Piel Morada de Gypceros;;;;ゴム質の紫皮;橡胶质的紫皮
P.Gypceros Wing;Ala Morada de Gypceros;;;;毒怪鳥の紫翼;毒怪鸟的紫翼
Garuga Scale;Escama de Garuga;;;;黒狼鳥の鱗;黑狼鸟的鳞
Garuga Scale+;Escama de Garuga +;;;;黒狼鳥の上鱗;黑狼鸟的上鳞
Garuga Shell;Concha de Garuga;;;;黒狼鳥の甲殻;黑狼鸟的甲壳
Garuga Carapace;Caparazón de Garuga;;;;黒狼鳥の堅殻;黑狼鸟的坚壳
Garuga Ear;Oreja de Garuga;;;;黒狼鳥の耳;黑狼鸟的耳
Garuga Long Ear;Oreja Larga de Garuga;;;;黒狼鳥の地獄耳;黑狼鸟的地狱耳
Sharpened Beak;Pico Puntiagudo;;;;尖ったクチバシ;尖喙
Rejuvenated Beak;Pico Afilado;;;;イカしたクチバシ;鲜活的喙
Garuga Wing;Ala de Garuga;;;;黒狼鳥の翼;黑狼鸟的翼
Garuga Tail;Cola de Garuga;;;;黒狼鳥の尻尾;黑狼鸟的尻尾
Garuga Mane;Melena de Garuga;;;;黒狼鳥のたてがみ;黑狼鸟的鬃毛
Kecha-Wacha Pelt;Piel de Kechawacha;;;;奇猿狐の毛;奇猿狐的毛
Kecha-Wacha Pelt+;Piel de Kechawacha +;;;;奇猿狐の剛毛;奇猿狐的刚毛
Kecha-Wacha Long Bone;Hueso de Kechawacha;;;;奇猿狐の長骨;奇猿狐的长骨
Kecha-Wacha Long Bone+;Hueso de Kechawacha +;;;;奇猿狐の堅長骨;奇猿狐的坚长骨
Kecha-Wacha Claw;Garra de Kechawacha;;;;奇猿狐の鉤爪;奇猿狐的钩爪
Kecha-Wacha Ear;Oreja de Kechawacha;;;;奇猿狐の耳;奇猿狐的耳
Kecha-Wacha Ear+;Oreja Larga de Kechawacha;;;;奇猿狐の大耳;奇猿狐的大耳
Kecha-Wacha Tail;Cola de Kechawacha;;;;奇猿狐の尻尾;奇猿狐的尻尾
Conga Pelt;Piel de Conga;;;;コンガの毛;小桃毛兽的毛
Conga Pelt+;Piel de Conga +;;;;コンガの剛毛;小桃毛兽的刚毛
Sharp Claw;Garra Afilada;;;;とがった爪;尖爪
Congalala Pelt;Piel de Congalala;;;;桃毛獣の毛;桃毛兽的毛
Congalala Pelt+;Piel de Congalala +;;;;桃毛獣の剛毛;桃毛兽的刚毛
Vibrant Pelt;Piel Vivida;;;;極彩色の毛;极彩色的毛
Congalala Claw;Garra de Congalala;;;;桃毛獣の爪;桃毛兽的爪
Congalala Claw+;Garra de Congalala +;;;;桃毛獣の尖爪;桃毛兽的尖爪
Congalala Fang;Colmillo de Congalala;;;;桃毛獣の牙;桃毛兽的牙
E.Congalala Pelt+;Piel de Congal. Esmeralda +;;;;緑毛獣の剛毛;绿毛兽的刚毛
E.Congalala Fang+;Colmillo de Congal. Esmeralda +;;;;緑毛獣の鋭牙;绿毛兽的锐牙
E.Congalala Claw+;Garra de Congal. Esmeralda +;;;;緑毛獣の尖爪;绿毛兽的尖爪
Rajang Horn+;Cuerno de Rajang;;;;金獅子の尖角;金狮子的尖角
Rajang Fang+;Colmillo de Rajang;;;;金獅子の鋭牙;金狮子的锐牙
Rajang Pelt;Piel Negra de Rajang;;;;金獅子の黒毛;金狮子的黑毛
Rajang Claw+;Garra de Rajang;;;;金獅子の尖爪;金狮子的尖爪
Rajang Tail;Cola de Rajang;;;;金獅子の尻尾;金狮子的尻尾
Golden Pelt;Piel Dorada de Rajang;;;;黄金の毛;黄金的毛
Rajang Fur;Pelo Iracundo de Rajang;;;;金獅子の怒髪;金狮子的怒发
Rajang Soul;Alma Tenaz de Rajang;;;;金獅子の闘魂;金狮子的斗魂
Golden Horn;Cuerno Dorado Maligno;;;;羅刹の金角;罗刹的金角
Tetsukabra Scale;Escama de Tetsukabura;;;;鬼蛙の鱗;鬼蛙的鳞
Tetsukabra Scale+;Escama de Tetsukabura +;;;;鬼蛙の上鱗;鬼蛙的上鳞
Tetsukabra Shell;Concha de Tetsukabura;;;;鬼蛙の甲殻;鬼蛙的甲壳
Tetsukabra Carapace;Caparazon de Tetsukabura;;;;鬼蛙の堅殻;鬼蛙的坚壳
Tetsukabra Claw;Garra de Tetsukabura;;;;鬼蛙の爪;鬼蛙的爪
Tetsukabra Claw+;Garra de Tetsukabura +;;;;鬼蛙の尖爪;鬼蛙的尖爪
Tetsukabra Jaw;Colmillo de Tetsukabura;;;;鬼蛙の大牙;鬼蛙的大牙
Tetsukabra Jaw+;Colmillo de Tetsukabura +;;;;鬼蛙の巨大牙;鬼蛙的巨大牙
Stern Skull;Craneo Terrorifico;;;;厳めしい頭骨;威风凛凛的头骨
Slimy Oil;Aceite de Rana;;;;カワズの油;蛤蟆的油
Slimy Oil+;Aceite de Rana +;;;;カワズの殿油;蛤蟆的灯油
Shark Scale;Piel Escama Tiburon;;;;鮫肌の鱗;鲛肌的鳞
Fleshy Hide;Piel Carnosa;;;;肉厚な皮;厚实的皮
Fleshy Hide+;Piel Carnosa +;;;;肉厚な上皮;厚实的上皮
Zaboazagiru Hide;Piel de Zaboazagiru;;;;化け鮫の皮;鬼鲛的皮
Zaboazagiru Hide+;Piel de Zaboazagiru +;;;;化け鮫の上皮;鬼鲛的上皮
Zaboazagiru Scale;Escama de Zaboazagiru;;;;化け鮫の鱗;鬼鲛的鳞
Zaboazagiru Scale+;Escama de Zaboazagiru +;;;;化け鮫の上鱗;鬼鲛的上鳞
Zaboazagiru Fin;Aleta de Zaboazagiru;;;;化け鮫のヒレ;鬼鲛的鳍
Zaboazagiru Fin+;Aleta de Zaboazagiru +;;;;化け鮫の上ヒレ;鬼鲛的上鳍
Zaboazagiru Tooth;Diente Sierra Zaboazagiru;;;;化け鮫の鋸歯;鬼鲛的锯齿
Zaboazagiru Tail;Cola de Zaboazagiru;;;;化け鮫の刃尾;鬼鲛的刃尾
Garara Shell;Concha de Garara Ajara;;;;絞蛇竜の甲殻;绞蛇龙的甲壳
Garara Carapace;Caparazon de Garara Ajara;;;;絞蛇竜の堅殻;绞蛇龙的坚壳
Garara Hide;Piel de Garara Ajara;;;;絞蛇竜の皮;绞蛇龙的皮
Garara Hide+;Piel de Garara Ajara +;;;;絞蛇竜の上皮;绞蛇龙的上皮
Garara Marrow;Medula Garara Ajara;;;;絞蛇竜の骨髄;绞蛇龙的骨髓
Garara Medulla;Bulbo Raq. Garara Ajara;;;;絞蛇竜の延髄;绞蛇龙的延髓
Garara Rattle;Cascabel de Garara Ajara;;;;絞蛇竜の鳴甲;绞蛇龙的鸣甲
Garara Rattle+;Cascabel de Garara Ajara +;;;;絞蛇竜の上鳴甲;绞蛇龙的上鸣甲
Garara Fang;Colmillo de Garara Ajara;;;;絞蛇竜の牙;绞蛇龙的牙
Terrifying Beak;Pico Terrorifico;;;;寒気立つクチバシ;毛骨悚然的喙
Nerusukyura Shell;Concha de Nerusukyura;;;;影蜘蛛の甲殻;影蜘蛛的甲壳
Nerusukyura Carapace;Caparazon de Nerusukyura;;;;影蜘蛛の堅殻;影蜘蛛的坚壳
Nerusukyura Horn;Colmillo de Nerusukyura;;;;影蜘蛛の鋏角;影蜘蛛的铗角
Nerusukyura Horn+;Colmillo de Nerusukyura +;;;;影蜘蛛の堅鋏角;影蜘蛛的坚铗角
Nerusukyura Claw;Garra de Nerusukyura;;;;影蜘蛛の爪;影蜘蛛的爪
Nerusukyura Claw+;Garra de Nerusukyura +;;;;影蜘蛛の鋭爪;影蜘蛛的锐爪
Nerusukyura Spike;Espigon de Nerusukyura;;;;影蜘蛛の棘;影蜘蛛的棘
Nerusukyura Spike+;Espigon de Nerusukyura +;;;;影蜘蛛の上棘;影蜘蛛的上棘
Monster Fluid;Fluido de Monstruo;;;;モンスターの体液;怪物的体液
Monster Broth;Caldo de Monstruo;;;;モンスターの濃汁;怪物的浓汁
Aruserutasu Shell;Concha de Aruserutasu;;;;徹甲虫の甲殻;彻甲虫的甲壳
Aruserutasu Carapace;Caparazon de Aruserutasu;;;;徹甲虫の堅殻;彻甲虫的坚壳
Aruserutasu Wing;Ala de Aruserutasu;;;;徹甲虫の羽;彻甲虫的羽
Aruserutasu Wing+;Ala Interna de Aruserutasu;;;;徹甲虫の薄羽;彻甲虫的薄羽
Aruserutasu Horn;Cuerno de Aruserutasu;;;;徹甲虫の角;彻甲虫的角
Aruserutasu Horn+;Cuerno de Aruserutasu +;;;;徹甲虫の尖角;彻甲虫的尖角
Generu Shell;Concha de Generu Serutasu;;;;重甲虫の甲殻;重甲虫的甲壳
Generu Carapace;Caparazon de Generu Serutasu;;;;重甲虫の堅殻;重甲虫的坚壳
Generu Shield;Pleura de Generu Serutasu;;;;重甲虫の胸殻;重甲虫的胸壳
Generu Shield+;Pleura de Generu Serutasu +;;;;重甲虫の堅胸殻;重甲虫的坚胸壳
Generu Claw;Garra de Generu Serutasu;;;;重甲虫の爪;重甲虫的爪
Generu Claw+;Garra de Generu Serutasu +;;;;重甲虫の鋭爪;重甲虫的锐爪
Generu Jaw;Mandibula de Generu Serutasu;;;;重甲虫の大顎;重甲虫的大颚
Generu Tail;Aguijón de Generu Serutasu;;;;重甲虫の円月尾;重甲虫的圆月尾
Generu Extract;Extracto de Generu Serutasu;;;;重甲エキス;重甲浸出物
Generu Extract+;Extracto de Quelicero;;;;濃縮重甲エキス;浓缩重甲浸出物
Flabby Hide;Piel Flacida Khezu;;;;ブヨブヨした皮;柔软的皮
Khezu Hide;Piel Bronceada Khezu;;;;真珠色の柔皮;真珠色的柔皮
Pale Bone;Hueso Palido;;;;アルビノの中落ち;白化的脊背
Pale Khezu Steak;Filete Palido Khezu;;;;アルビノの霜降り;白化的生肉片
Alluring Hide;Piel Seductora;;;;魅惑色の柔皮;魅惑色的柔皮
Alluring Webbing;Cincha Seductora;;;;魅惑色の翼膜;魅惑色的翼膜
Rathian Scale;Escama Rathian;;;;雌火竜の鱗;雌火龙的鳞
Rathian Scale+;Escama Rathian +;;;;雌火竜の上鱗;雌火龙的上鳞
Rathian Shell;Concha de Rathian;;;;雌火竜の甲殻;雌火龙的甲壳
Rathian Carapace;Caparazón de Rathian;;;;雌火竜の堅殻;雌火龙的坚壳
Rathian Webbing;Cincha Rathian;;;;雌火竜の翼膜;雌火龙的翼膜
Rathian Spike;Púa de Rathian;;;;雌火竜の棘;雌火龙的棘
Rathian Spike+;Púa de Rathian +;;;;雌火竜の上棘;雌火龙的上棘
Rathian Plate;Placa de Rathian;;;;雌火竜の逆鱗;雌火龙的逆鳞
Rathian Ruby;Rubí de Rathian;;;;雌火竜の紅玉;雌火龙的红玉
P.Rathian Scale+;Escama Rathian Rosa;;;;桜火竜の上鱗;樱火龙的上鳞
P.Rathian Carapace;Caparazón de Rathian Rosa;;;;桜火竜の堅殻;樱火龙的坚壳
G.Rathian Scale+;Escama de Rathian Dorada;;;;金火竜の上鱗;金火龙的上鳞
G.Rathian Carapace;Caparazón de Rathian Dorada;;;;金火竜の堅殻;金火龙的坚壳
G.Rathian Spike+;Púa de Rathian Dorada;;;;金火竜の上棘;金火龙的上棘
Rathalos Scale;Escama Rathalos;;;;火竜の鱗;火龙的鳞
Rathalos Scale+;Escama Rathalos +;;;;火竜の上鱗;火龙的上鳞
Rathalos Shell;Concha de Rathalos;;;;火竜の甲殻;火龙的甲壳
Rathalos Carapace;Caparazon de Rathalos;;;;火竜の堅殻;火龙的坚壳
Rathalos Webbing;Cincha de Rathalos;;;;火竜の翼膜;火龙的翼膜
Rathalos Wing;Ala de Rathalos;;;;火竜の翼;火龙的翼
Rathalos Tail;Cola de Rathalos;;;;火竜の尻尾;火龙的尻尾
Rathalos Plate;Placa Rathalos;;;;火竜の逆鱗;火龙的逆鳞
Rathalos Ruby;Rubí de Rathalos;;;;火竜の紅玉;火龙的红玉
A.Rathalos Scale+;Escama Azure Rathalos;;;;蒼火竜の上鱗;苍火龙的上鳞
A.Rathalos Carapace;Caparazón de Azure Rathalos;;;;蒼火竜の堅殻;苍火龙的坚壳
A.Rathalos Tail;Cola de Azure Rathalos ;;;;蒼火竜の尻尾;苍火龙的尻尾
A.Rathalos Wing;Ala de Azure Rathalos;;;;蒼火竜の翼;苍火龙的翼
S.Rathalos Scale+;Escama de Rathalos Plateado;;;;銀火竜の上鱗;银火龙的上鳞
S.Rathalos Carapace;Caparazón de Rathalos Plateado;;;;銀火竜の堅殻;银火龙的坚壳
S.Rathalos Tail;Cola de Rathalos Plateado;;;;銀火竜の尻尾;银火龙的尻尾
Fire Wyvern Claw;Garra wyvern de Fuego;;;;火竜の翼爪;火龙的翼爪
Rath Marrow;Medula Wyvern de Fuego;;;;火竜の骨髄;火龙的骨髓
Rath Medulla;Bulbo Raq. Wyvern Fuego;;;;火竜の延髄;火龙的延髓
Rath Gleem;Aceite Brillante Rathalos;;;;火竜の煌液;火龙的煌液
Zinogre Shell;Concha de Jinouga;;;;雷狼竜の甲殻;雷狼龙的甲壳
Zinogre Carapace;Caparazon de Jinouga;;;;雷狼竜の堅殻;雷狼龙的坚壳
Zinogre Electrofur;Faja Electrica de Jinouga;;;;雷狼竜の帯電毛;雷狼龙的带电毛
Zinogre Electrofur+;Electropelo de Jinouga;;;;雷狼竜の高電毛;雷狼龙的高电毛
Zinogre Horn;Cuerno de Jinouga;;;;雷狼竜の角;雷狼龙的角
Zinogre Horn+;Cuerno de Jinouga +;;;;雷狼竜の尖角;雷狼龙的尖角
Zinogre Claw;Garra de Jinouga;;;;雷狼竜の爪;雷狼龙的爪
Zinogre Claw+;Garra de Jinouga +;;;;雷狼竜の尖爪;雷狼龙的尖爪
Zinogre Tail;Cola de Jinouga;;;;雷狼竜の尻尾;雷狼龙的尻尾
Zinogre Static Carapace;Concha Carga Jinouga;;;;雷狼竜の蓄電殻;雷狼龙的蓄电壳
Zinogre Lightning Carapace;Concha Carga Jinouga +;;;;雷狼竜の高電殻;雷狼龙的高电壳
Zinogre Plate;Placa de Jinouga;;;;雷狼竜の逆鱗;雷狼龙的逆鳞
Zinogre Jasper;Jaspe de Jinouga;;;;雷狼竜の碧玉;雷狼龙的碧玉
S.Zinogre Carapace;Caparazon de Jinouga Estigio;;;;獄狼竜の堅殻;狱狼龙的坚壳
S.Zinogre Horn+;Cuerno de Jinouga Estigio;;;;獄狼竜の尖角;狱狼龙的尖角
S.Zinogre Claw+;Garra de Jinouga Estigio;;;;獄狼竜の尖爪;狱狼龙的尖爪
S.Zinogre Tail;Cola de Jinouga Estigio;;;;獄狼竜の尻尾;狱狼龙的尻尾
S.Zinogre Shell;Concha Dragon Jinouga Estigio;;;;獄狼竜の龍殻;狱狼龙的龙壳
Dracophage Bug;Bicho Dragoenergetico;;;;蝕龍蟲;蚀龙虫
S.Zinogre Dragonfur;Pelo Dragon Jinouga Estigio;;;;獄狼竜の龍毛;狱狼龙的龙毛
S.Zinogre Jade;Gema de Jinouga Estigio;;;;獄狼竜の昏玉;狱狼龙的昏玉
Brachydios Shell;Concha de Brachydios;;;;砕竜の甲殻;碎龙的甲壳
Brachydios Carapace;Caparazon de Brachydios;;;;砕竜の堅殻;碎龙的坚壳
Brachydios Ebonshell;Brazal de Brachydios;;;;砕竜の黒曜甲;碎龙的黑曜甲
Brachydios Ebonshell+;Brazal de Brachydios +;;;;砕竜の堅黒曜甲;碎龙的坚黑曜甲
Brachydios Scalp;Escapula de Brachydios;;;;砕竜の頭殻;碎龙的头壳
Brachydios Scalp+;Escapula de Brachydios +;;;;砕竜の尖頭殻;碎龙的尖头壳
Mystery Slime;Baba Misteriosa;;;;なぞの粘菌;谜之粘菌
Brachydios Fist;Puño de Brachydios;;;;砕竜の拳;碎龙的拳
Brachydios Fist+;Puño de Brachydios +;;;;砕竜の剛拳;碎龙的刚拳
Brachydios Tail;Cola de Brachydios;;;;砕竜の尻尾;碎龙的尻尾
Brachydios Marrow;Medula de Brachydios;;;;砕竜の骨髄;碎龙的骨髓
Brachydios Gem;Gema de Brachydios;;;;砕竜の宝玉;碎龙的宝玉
Basarios Shell;Concha de Basarios;;;;岩竜の甲殻;岩龙的甲壳
Basarios Carapace;Caparazon de Basarios;;;;岩竜の堅殻;岩龙的坚壳
Basarios Wing;Ala de Basarios;;;;岩竜の翼;岩龙的翼
BasariosTears;Lagrima de Basarios;;;;岩竜の涙;岩龙的泪
P.Basarios Wing;Ala de Basarios Subesp.;;;;桃岩竜の翼;桃岩龙的翼
P.Basarios Carapace;Caparazon de Basarios Subesp.;;;;桃岩竜の堅殻;桃岩龙的坚壳
Gravios Shell;Concha de Gravios;;;;鎧竜の甲殻;铠龙的甲壳
Gravios Carapace;Caparazon de Gravios;;;;鎧竜の堅殻;铠龙的坚壳
Gravios Scalp;Craneo de Gravios;;;;鎧竜の頭殻;铠龙的头壳
Gravios Medulla;Tronco Cerebral Gravios;;;;鎧竜の延髄;铠龙的延髓
Gravios Wing;Ala de Gravios;;;;鎧竜の翼;铠龙的翼
B.Gravios Carapace;Caparazon Gravios Negro;;;;黒鎧竜の堅殻;黑铠龙的坚壳
B.Gravios Scalp;Craneo Gravios Negro;;;;黒鎧竜の頭殻;黑铠龙的头壳
Tigrex Scale;Escama de Tigrex;;;;轟竜の鱗;轰龙的鳞
Tigrex Scale+;Escama de Tigrex +;;;;轟竜の上鱗;轰龙的上鳞
Tigrex Shell;Concha de Tigrex;;;;轟竜の甲殻;轰龙的甲壳
Tigrex Carapace;Caparazon de Tigrex;;;;轟竜の堅殻;轰龙的坚壳
Tigrex Tail;Cola de Tigrex;;;;轟竜の尻尾;轰龙的尻尾
Tigrex Claw;Garra de Tigrex;;;;轟竜の爪;轰龙的爪
Tigrex Claw+;Garra de Tigrex +;;;;轟竜の尖爪;轰龙的尖爪
Tigrex Fang;Colmillo de Tigrex;;;;轟竜の牙;轰龙的牙
Tigrex Fang+;Colmillo de Tigrex +;;;;轟竜の鋭牙;轰龙的锐牙
Tigrex Scalp;Craneo de Tigrex;;;;轟竜の頭殻;轰龙的头壳
Tigrex Agito;Mandibula de Tigrex;;;;轟竜のアギト;轰龙的腭
B.Tigrex Scale+;Escama de Tigrex Negro;;;;黒轟竜の上鱗;黑轰龙的上鳞
B.Tigrex Carapace;Caparazon de Tigrex Negro;;;;黒轟竜の堅殻;黑轰龙的坚壳
B.Tigrex Claw+;Garra de Tigrex Negro;;;;黒轟竜の尖爪;黑轰龙的尖爪
B.Tigrex Fang+;Colmillo de Tigrex Negro;;;;黒轟竜の鋭牙;黑轰龙的锐牙
R.Tigrex Scale+;Escama de Tigrex Rojo;;;;大轟竜の上鱗;大轰龙的上鳞
R.Tigrex Carapace;Caparazon de Tigrex Rojo;;;;大轟竜の堅殻;大轰龙的坚壳
R.Tigrex Blast Claw;Garra de Tigrex Rojo;;;;大轟竜の爆爪;大轰龙的爆爪
R.Tigrex Fang+;Colmillo de Tigrex Rojo;;;;大轟竜の鋭牙;大轰龙的锐牙
R.Tigrex Tail;Cola de Tigrex Rojo;;;;大轟竜の尻尾;大轰龙的尻尾
Quivering Core;Nucleo Pulsante;;;;脈動する爆心;脉动的爆心
Goa Magara Scale;Escama de Goa Magara;;;;黒蝕竜の鱗;黑蚀龙的鳞
Goa Magara Scale+;Escama de Goa Magara +;;;;黒蝕竜の上鱗;黑蚀龙的上鳞
Goa Magara Shell;Concha de Goa Magara;;;;黒蝕竜の甲殻;黑蚀龙的甲壳
Goa Magara Carapace;Caparazon de Goa Magara;;;;黒蝕竜の堅殻;黑蚀龙的坚壳
Goa Magara Wing;Ala de Goa Magara;;;;黒蝕竜の暗翼;黑蚀龙的暗翼
Goa Magara Wing+;Ala de Goa Magara +;;;;黒蝕竜の上暗翼;黑蚀龙的上暗翼
Goa Magara Claw;Garra de Goa Magara;;;;黒蝕竜の惨爪;黑蚀龙的惨爪
Goa Magara Claw+;Garra de Goa Magara +;;;;黒蝕竜の鋭惨爪;黑蚀龙的锐惨爪
Goa Magara Tail;Cola de Goa Magara;;;;黒蝕竜の尻尾;黑蚀龙的尻尾
Goa Magara Plate;Placa de Goa Magara;;;;黒蝕竜の逆鱗;黑蚀龙的逆鳞
Goa Magara Onyx;Gema de Goa Magara;;;;黒蝕竜の闇玉;黑蚀龙的暗玉
Goa Magara Horn;Antena de Goa Magara;;;;黒蝕竜の触角;黑蚀龙的触角
Goa Magara Horn+;Antena de Goa Magara +;;;;黒蝕竜の尖触角;黑蚀龙的尖触角
Corrupted Dragonscale;Escama de Dragon Sucia;;;;穢れた竜鱗;污秽的龙鳞
Shagaru Scale;Escama de Shagaru Magara;;;;天廻龍の鱗;天迴龙的鳞
Shagaru Scale+;Escama de Shagaru Magara +;;;;天廻龍の上鱗;天迴龙的上鳞
Shagaru Shell;Concha de Shagaru Magara;;;;天廻龍の甲殻;天迴龙的甲壳
Shagaru Carapace;Caparazon de Shagaru Magara;;;;天廻龍の堅殻;天迴龙的坚壳
Shagaru Wing;Alas Cielo Shagaru Magara;;;;天廻龍の虹翼;天迴龙的虹翼
Shagaru Wing+;Alas Cielo Shagaru Magara +;;;;天廻龍の上虹翼;天迴龙的上虹翼
Shagaru Claw;Garra de Shagaru Magara;;;;天廻龍の浄爪;天迴龙的净爪
Shagaru Claw+;Garra Afilada de Shagaru Magara;;;;天廻龍の鋭浄爪;天迴龙的锐净爪
Shagaru Tail;Cola de Shagaru Magara;;;;天廻龍の尻尾;天迴龙的尻尾
Shagaru Plate;Placa de Shagaru Magara;;;;天廻龍の逆鱗;天迴龙的逆鳞
Shagaru Opal;Gema de Shagaru Magara;;;;天廻龍の光玉;天迴龙的光玉
Shagaru Horn;Cuerno de Shagaru Magara;;;;天廻龍の角;天迴龙的角
Shagaru Horn+;Cuerno de Shagaru Magara +;;;;天廻龍の尖角;天迴龙的尖角
Gleaming Dragonscale;Escama Pristina de Dragon;;;;純白の龍鱗;纯白的龙鳞
Deviljho Scale;Escama de Deviljho;;;;恐暴竜の黒鱗;恐暴龙的黑鳞
Deviljho Hide;Piel de Deviljho;;;;恐暴竜の黒皮;恐暴龙的黑皮
Deviljho Jaw;Colmillo Deviljho;;;;恐暴竜の大牙;恐暴龙的大牙
Deviljho Claw;Garra Deviljho;;;;恐暴竜の鉤爪;恐暴龙的钩爪
Deviljho Scalp;Escapula de Deviljho;;;;恐暴竜の頭殻;恐暴龙的头壳
Deviljho Tail;Cola de Deviljho;;;;恐暴竜の尻尾;恐暴龙的尻尾
Deviljho Drool;Saliva de Deviljho;;;;恐暴竜の唾液;恐暴龙的唾液
Black Blood;Sangre Negra Jho;;;;ドス黒い血;漆黑之血
Black Scarskin;Piel Ebano Veterano;;;;歴戦の漆黒皮;历战的漆黑皮
Deviljho Gem;Gema de Deviljho;;;;恐暴竜の宝玉;恐暴龙的宝玉
Kirin Horn;Cuerno de Kirin;;;;キリンの雷角;麒麟的雷角
Kirin Hide;Piel de Kirin;;;;キリンの皮;麒麟的皮
Kirin Hide+;Piel de Kirin +;;;;キリンの上皮;麒麟的上皮
Kirin Mane;Melena de Kirin;;;;キリンのたてがみ;麒麟的鬃毛
Kirin Thundertail;Cola Trueno Kirin;;;;キリンの雷尾;麒麟的雷尾
Kirin Blue Horn;Cuerno Azul de Kirin;;;;キリンの蒼角;麒麟的苍角
Kirin Ice Horn;Cuerno Hielo de Kirin;;;;キリンの氷角;麒麟的冰角
Kirin Icetail;Cola Hielo Kirin;;;;キリンの霜尾;麒麟的霜尾
Daora Dragonscale;Escama de Dragon Daora;;;;鋼の龍鱗;钢之龙鳞
Daora Carapace;Caparazon de Daora;;;;鋼龍の堅殻;钢龙的坚壳
Daora Claw+;Garra Afilada de Daora;;;;鋼龍の尖爪;钢龙的尖爪
Daora Tail;Cola de Daora;;;;鋼龍の尻尾;钢龙的尻尾
Daora Webbing;Cincha de Daora;;;;鋼龍の翼膜;钢龙的翼膜
Daora Horn+;Cuerno de Daora;;;;鋼龍の尖角;钢龙的尖角
Daora Gem;Gema de Daora;;;;鋼龍の宝玉;钢龙的宝玉
Teostra Carapace;Caparazon de Teostra;;;;炎王龍の堅殻;炎王龙的坚壳
Teostra Mane;Melena de Teostra;;;;炎王龍のたてがみ;炎王龙的鬃毛
Teostra Tail;Cola de Teostra;;;;炎王龍の尻尾;炎王龙的尻尾
Teostra Horn+;Cuerno de Teostra;;;;炎王龍の尖角;炎王龙的尖角
Fire Dragon Scale;Escama de Dragon de Fuego;;;;獄炎の龍鱗;狱炎的龙鳞
Fire Dragon Claw+;Garra de Dragon de Fuego;;;;炎龍の尖爪;炎龙的尖爪
Fire Dragon Webbing;Cincha de Dragon de Fuego;;;;炎龍の翼膜;炎龙的翼膜
Fire Dragon Powder;Polvo de Dragon de Fuego;;;;炎龍の塵粉;炎龙的尘粉
Fire Dragon Gem;Gema de Dragon de Fuego;;;;炎龍の宝玉;炎龙的宝玉
Mohran Rockskin;Piel Roca de Daren Mohran;;;;豪山龍の甲岩殻;豪山龙的甲岩壳
Mohran Rockskin+;Caparazon de Daren Mohran;;;;豪山龍の堅岩殻;豪山龙的坚岩壳
Mohran Scale;Escama de Daren Mohran;;;;豪山龍の紅鱗;豪山龙的红鳞
Mohran Scale+;Escama de Daren Mohran +;;;;豪山龍の上紅鱗;豪山龙的上红鳞
Mohran Brace;Brazal de Daren Mohran;;;;豪山龍の腕甲;豪山龙的腕甲
Mohran Brace+;Brazal de Daren Mohran +;;;;豪山龍の上腕甲;豪山龙的上腕甲
Rough Dragonhorn;Cuerno Brutal;;;;荒々しい龍角;粗野的龙角
Rough Dragonhorn+;Cuerno Brutal +;;;;荒々しい龍尖角;粗野的龙尖角
Earth Dragonstone;Roca Dragon Mohran;;;;豪龍岩;豪龙岩
Earth Dragongem;Gema de Dragon Tierra;;;;大地の龍玉;大地的龙玉
Akantor Scale+;Escama de Akantor;;;;覇竜の上鱗;霸龙的上鳞
Akantor Carapace;Caparazon de Akantor;;;;覇竜の堅殻;霸龙的坚壳
Akantor Tail;Cola de Akantor;;;;覇竜の尻尾;霸龙的尻尾
Akantor Claw;Garra de Akantor;;;;覇竜の剛爪;霸龙的刚爪
Akantor Jaw;Colmillo de Akantor;;;;覇竜の大牙;霸龙的大牙
Akantor Spike;Pua de Akantor;;;;覇竜の大棘;霸龙的大棘
Akantor Gem;Gema de Akantor;;;;覇竜の宝玉;霸龙的宝玉
Fatalis Horn;Cuerno de Fatalis;;;;黒龍の角;黑龙的角
Fatalis Scale;Escama de Fatalis;;;;黒龍の鱗;黑龙的鳞
Fatalis Shell;Concha de Fatalis;;;;黒龍の甲殻;黑龙的甲壳
Fatalis Eye;Ojo de Fatalis;;;;黒龍の眼;黑龙的眼
Fatalis Webbing;Cincha de Fatalis;;;;黒龍の翼膜;黑龙的翼膜
C.Fatalis Horn;Cuerno de Fatalis Carmesi;;;;黒龍の紅角;黑龙的红角
C.Fatalis Scale;Escama de Fatalis Carmesi;;;;黒龍の紅鱗;黑龙的红鳞
C.Fatalis Shell;Concha de Fatalis Carmesi;;;;黒龍の紅殻;黑龙的红壳
Fatalis Devil Eye;Ojo Demoniaco de Fatalis;;;;黒龍の魔眼;黑龙的魔眼
C.Fatalis Wing;Ala de Fatalis Carmesi;;;;黒龍の紅翼;黑龙的红翼
Amadyura Hide;Piel de Acero de Dara Amadyura;;;;蛇王龍の鋼皮;蛇王龙的钢皮
