english;spanish;french;italian;german;japanese;chinese
Shinobi Obi (Sky);Cinturon Shinobi (Cielo);;;;忍の帯・天;忍之带・天
Shinobi Obi (Earth);Cinturon Shinobi (Tierra);;;;忍の帯・地;忍之带・地
Kongo Koshiate;Koshiate Kongo ;;;;金剛【腰当て】;金刚【腰甲】
Fudou Koshiate;Koshiate Fudou ;;;;不動【腰当て】;不动【腰甲】
Dragon Spine;Espinazo de Dragon;;;;ドラゴンスパイン;恶龙斜袴
Dragon Scale;Escamas de Dragon;;;;ドラゴンスケイル;恶龙尾
Helios Coil;Faja de Helios;;;;ヘリオスコイル;太阳神腿甲
Helios Coat;Cota de Helios;;;;ヘリオスコート;太阳神裙甲
Selene Coil;Faja de Selene;;;;セレネコイル;月神腿甲
Selene Coat;Cota de Selene;;;;セレネコート;月神裙甲
Escadora Might;Fuerza Escadora;;;;エスカドラマイト;煌黑龙意志
Escadora Force;Poder Escadora;;;;エスカドラフォルス;煌黑龙力量
Chakra Waistlet;Cadena de Cintura de Chakra;;;;三眼の腰飾り;三孔腰饰
Kirin EX Hoop U;Aro de Kirin EX U;;;;EXキリンＵフープ;EX麒麟裙箍Ｕ
Kirin EX Shorts U;Calzoncillos de Kirin EX U;;;;EXキリンＵショルト;EX麒麟饰带Ｕ
Captain Coil J;Faja Capitan J ;;;;キャプテンＪコイル;船长腿甲Ｊ
Captain Skirt J;Falda Capitan J ;;;;キャプテンＪスカート;船长褶裙Ｊ
Ingot EX Coil;Faja de Lingote EX;;;;EXインゴットコイル;EX高合金腿甲
Ingot EX Coat;Cota de Lingote EX;;;;EXインゴットコート;EX高合金裙甲
Legend Coil J;Faja Leyenda J;;;;伝説Ｊコイル;传说腿甲Ｊ
Legend Skirt J;Falda Leyenda J;;;;伝説Ｊスカート;传说褶裙Ｊ
Bouya Belt;Correa Tienda Bow;;;;坊屋ベルト;坊屋扣带
Bouya Buckle;Hebilla Tienda Bow;;;;坊屋バックル;坊屋裤袋
UNIQLO Pouch;Bolsa UNIQLO;;;;ユニクロポーチ;优衣库裤袋
UNIQLO Pocket;Pochette UNIQLO;;;;ユニクロポシェット;优衣库挎包
Star Rook Coil;Faja Estrella Suerte;;;;スタールークコイル;路克星腿甲
Star Rook Coat;Cota Estrella Suerte;;;;スタールークコート;路克星裙甲
Zodias Coil;Faja de Zodiaco;;;;ゾディアスコイル;黄道腿甲
Zodias Coat;Cota de Zodiaco;;;;ゾディアスコート;黄道裙甲
Hero's Belt;Cinturon de Valiente;;;;勇者のベルト;勇者的扣带
Hero's Band;Faja de Valiente;;;;勇者のバンド;勇者的之箍
Artian EX Coil;Faja de Artesano EX;;;;EXアーティアコイル;EX神秘腿甲
Artian EX Coat;Cota de Artesano EX;;;;EXアーティアコート;EX神秘裙甲
Goa EX Faulds;Muslera de Gao EX;;;;EXゴアフォールド;EX黑蚀龙腿甲
Goa EX Coat;Cota de Gao EX;;;;EXゴアコート;EX黑蚀龙裙甲
Rebellion EX Coil;Faja de Rebelion EX;;;;EXリベリオンコイル;EX逆乱腿甲
Riot EX Coat;Cota de Motin EX;;;;EXライオットコート;EX暴乱裙甲
Miralis Wing;Ala de Fatalis Carmesi;;;;ミラバルウイング;红黑龙之翼
Miralis Tail;Cola de Fatalis Carmesi;;;;ミラバルテイル;红黑龙之尾
