english;spanish;french;italian;german;japanese;chinese
Mosswine Mask S;Máscara Mosswine S;Masque Mosswine S;Maschera Mosswine S;Mosswine-Maske S;モスＳフェイク;
Rhenoplos Helm S;Casco de Rhenoplos S;Heaume Rhenoplos S;Elmo Rhenoplos S;Rhenoplos-Helm S;リノプロＳヘルム;
Rhenoplos Cap S;Gorro de Rhenoplos S;Calot Rhenoplos S;Cappello Rhenoplos S;Rhenoplos-Kappe S;リノプロＳキャップ;
Jaggi Helm S;Casco de Jaggi S;Heaume Jaggi S;Elmo Jaggi S;Jaggi-Helm S;ジャギィＳヘルム;
Jaggi Cap S;Gorro de Jaggi S;Calot Jaggi S;Cappello Jaggi S;Jaggi-Kappe S;ジャギィＳキャップ;
Maccao Helm S;Casco de Maccao S;Heaume Maccao S;Elmo Maccao S;Maccao-Helm S;マッカォＳヘルム;
Maccao Cap S;Gorra de Maccao S;Calot Maccao S;Cappello Maccao S;Maccao-Kappe S;マッカォＳキャップ;
Velociprey Helm S;Casco Velociprey S;Heaume Velociprey S;Elmo Velociprey S;Velociprey-Helm S;ランポスＳヘルム;
Velociprey Cap S;Gorro Velociprey S;Calot Velociprey S;Capp. Velociprey S;Velociprey-Kappe S;ランポスＳキャップ;
Giaprey Helm S;Casco de Giaprey S;Heaume Giaprey S;Elmo Giaprey S;Giaprey-Helm S;ギアノスＳヘルム;
Giaprey Cap S;Gorro de Giaprey S;Calot Giaprey S;Cappello Giaprey S;Giaprey-Kappe S;ギアノスＳキャップ;
Genprey Helm S;Casco de Genprey S;Heaume Genprey S;Elmo Genprey S;Genprey-Helm S;ゲネポスＳヘルム;
Genprey Cap S;Gorro de Genprey S;Calot Genprey S;Cappello Genprey S;Genprey-Kappe S;ゲネポスＳキャップ;
EX Genprey Helm;Casco Genprey EX;Heaume Genprey EX;Elmo Genprey EX;Genprey-Helm EX;EXゲネポスヘルム;
EX Genprey Cap;Gorro Genprey EX;Calot Genprey EX;Cappello Genprey EX;Genprey-Kappe EX;EXゲネポスキャップ;
Ioprey Helm S;Casco de Ioprey S;Heaume Ioprey S;Elmo Ioprey S;Ioprey-Helm S;イーオスＳヘルム;
Ioprey Cap S;Gorro de Ioprey S;Calot Ioprey S;Cappello Ioprey S;Ioprey-Kappe S;イーオスＳキャップ;
EX Ioprey Helm;Casco de Ioprey EX;Heaume Ioprey EX;Elmo Ioprey EX;Ioprey-Helm EX;EXイーオスヘルム;
EX Ioprey Cap;Gorro de Ioprey EX;Calot Ioprey EX;Cappello Ioprey EX;Ioprey-Kappe EX;EXイーオスキャップ;
Vespoid Helm S;Casco de Vespoid S;Heaume Vespoid S;Elmo Vespoid S;Vespoid-Helm S;ランゴＳヘルム;
Vespoid Cap S;Gorro de Vespoid S;Calot Vespoid S;Cappello Vespoid S;Vespoid-Kappe S;ランゴＳキャップ;
EX Vespoid Helm;Casco Vespoid EX;Heaume Vespoid EX;Elmo Vespoid EX;Vespoid-Helm EX;EXランゴヘルム;
EX Vespoid Cap;Gorro Vespoid EX;Calot Vespoid EX;Cappello Vespoid EX;Vespoid-Kappe EX;EXランゴキャップ;
Hornetaur Helm S;Casco Hornetaur S;Heaume Hornet S;Elmo Hornet S;Hornetaur-Helm S;タロスＳヘルム;
Hornetaur Cap S;Gorro Hornetaur S;Calot Hornet S;Cappello Hornet S;Hornetaur-Kappe S;タロスＳキャップ;
EX Hornetaur Helm;Casco Hornetaur EX;Heaume Hornet EX;Elmo Hornet EX;Hornetaur-Helm EX;EXタロスヘルム;
EX Hornetaur Cap;Gorro Hornetaur EX;Calot Hornetaur EX;Cappello Hornet EX;Hornetaur-Kappe EX;EXタロスキャップ;
Hornetaur Helm R;Casco Hornetaur R;Heaume Hornetaur R;Elmo Hornet R;Hornetaur-Helm R;タロスＲヘルム;
Hornetaur Cap R;Gorro Hornetaur R;Calot Hornetaur R;Cappello Hornet R;Hornetaur-Kappe R;タロスＲキャップ;
Bnahabra Hat S;Sombrero Bnahabra S;Chapeau Bnahabra S;Copricapo Bnahabra S;Bnahabra-Hut S;ブナハＳハット;
Bnahabra Headpiece S;Tocado de Bnahabra S;Calot Bnahabra S;Tiara Bnahabra S;Bnahabra-Haube S;ブナハＳキャップ;
Konchu Helm S;Casco de Konchu S;Heaume Konchu S;Elmo Konchu S;Konchu-Helm S;クンチュウＳヘルム;
Konchu Cap S;Gorro de Konchu S;Calot Konchu S;Cappello Konchu S;Konchu-Kappe S;クンチュウＳキャップ;
Bulldrome Helm S;Casco Bulldrome S;Heaume Bulldrome S;Elmo Bulldrome S;Bulldrome-Helm S;ファンゴＳヘルム;
Bulldrome Cap S;Gorro Bulldrome S;Calot Bulldrome S;Capp. Bulldrome S;Bulldrome-Kappe S;ファンゴＳキャップ;
Bulldrome Mask S;Másc. Bulldrome S;Masque Bulldrome S;Maschera Bulldrome S;Bulldrome-Maske S;ファンゴＳフェイク;
Arzuros Helm S;Casco de Arzuros S;Heaume Arzuros S;Elmo Arzuros S;Arzuros-Helm S;アシラＳヘルム;
Arzuros Cap S;Gorro de Arzuros S;Calot Arzuros S;Cappello Arzuros S;Arzuros-Kappe S;アシラＳキャップ;
Cephalos Helm S;Casco de Cephalos S;Heaume Cephalos S;Elmo Cephalos S;Cephalos-Helm S;ガレオスＳヘルム;
Cephalos Cap S;Gorro de Cephalos S;Calot Cephalos S;Cappello Cephalos S;Cephalos-Kappe S;ガレオスＳキャップ;
EX Cephalos Helm;Casco Cephalos EX;Heaume Cephalos EX;Elmo Cephalos EX;Cephalos-Helm EX;EXガレオスヘルム;
EX Cephalos Cap;Gorro Cephalos EX;Calot Cephalos EX;Cappello Cephalos EX;Cephalos-Kappe EX;EXガレオスキャップ;
Kut-Ku Helm S;Casco de Kut-Ku S;Heaume Kut-Ku S;Elmo Kut-Ku S;Kut-Ku-Helm S;クックＳヘルム;
Kut-Ku Cap S;Gorro de Kut-Ku S;Calot Kut-Ku S;Cappello Kut-Ku S;Kut-Ku-Kappe S;クックＳキャップ;
Kecha Helm;Casco de Kecha;Heaume Kecha;Elmo Kecha Wacha;Kecha-Wacha-Helm;ケチャヘルム;
Kecha Cap;Gorro de Kecha;Calot Kecha;Cappello Kecha Wacha;Kecha-Wacha-Kappe;ケチャキャップ;
Lagombi Helm S;Casco de Lagombi S;Heaume Lagombi S;Elmo Lagombi S;Lagombi-Helm S;ウルクＳヘルム;
Lagombi Cap S;Gorro de Lagombi S;Calot Lagombi S;Cappello Lagombi S;Lagombi-Kappe S;ウルクＳキャップ;
Gypceros Helm S;Casco de Gypceros S;Heaume Gypceros S;Elmo Gypceros S;Gypceros-Helm S;ゲリョスＳヘルム;
Gypceros Cap S;Gorro de Gypceros S;Calot Gypceros S;Cappello Gypceros S;Gypceros-Kappe S;ゲリョスＳキャップ;
Gypceros Helm R;Casco de Gypceros R;Heaume Gypceros R;Elmo Gypceros R;Gypceros-Helm R;ゲリョスＲヘルム;
Gypceros Cap R;Gorro de Gypceros R;Calot Gypceros R;Cappello Gypceros R;Gypceros-Kappe R;ゲリョスＲキャップ;
Tetsucabra Helm S;Casco Tetsucabra S;Heaume Tetsucabra S;Elmo Tetsucabra S;Tetsucabra-Helm S;カブラＳヘルム;
Tetsucabra Cap S;Gorro Tetsucabra S;Calot Tetsucabra S;Capp. Tetsucabra S;Tetsucabra-Kappe S;カブラＳキャップ;
Hermitaur Helm S;Casco de Hermitaur S;Heaume Hermitaur S;Elmo Hermitaur S;Hermitaur-Helm S;ザザミＳヘルム;
Hermitaur Cap S;Gorro de Hermitaur S;Calot Hermitaur S;Cappello Hermitaur S;Hermitaur-Kappe S;ザザミＳキャップ;
EX Hermitaur Helm;Casco Hermitaur EX;Heaume Hermitaur EX;Elmo Hermitaur EX;Hermitaur-Helm EX;EXザザミヘルム;
EX Hermitaur Cap;Gorro Hermitaur EX;Calot Hermitaur EX;Cappello Hermitaur EX;Hermitaur-Kappe EX;EXザザミキャップ;
Hermitaur Helm R;Casco Hermitaur R;Heaume Hermitaur R;Elmo Hermitaur R;Hermitaur-Helm R;ザザミＲヘルム;
Hermitaur Cap R;Gorro de Hermitaur R;Calot Hermitaur R;Cappello Hermitaur R;Hermitaur-Kappe R;ザザミＲキャップ;
Volvidon Helm S;Casco de Volvidon S;Heaume Volvidon S;Elmo Volvidon S;Volvidon-Helm S;ラングロＳヘルム;
Volvidon Cap S;Gorro de Volvidon S;Calot Volvidon S;Cappello Volvidon S;Volvidon-Kappe S;ラングロＳキャップ;
Ludroth Helm S;Casco de Ludroth S;Heaume Ludroth S;Elmo Ludroth S;Ludroth-Helm S;ルドロスＳヘルム;
Ludroth Cap S;Gorro de Ludroth S;Calot Ludroth S;Cappello Ludroth S;Ludroth-Kappe S;ルドロスＳキャップ;
Ludroth Helm R;Casco de Lud. Real;Heaume Ludroth R;Elmo Ludroth R;Ludroth-Helm R;ルドロスＲヘルム;
Ludroth Cap R;Gorro de Lud. Real;Calot Ludroth R;Cappello Ludroth R;Ludroth-Kappe R;ルドロスＲキャップ;
Lecturer's Hood;Capucha académica;Capuchon d'érudite;Cappuccio sapienza;Dozentenkapuze;エコールフード;
Lecturer's Cap;Gorro académico;Coiffe d'érudite;Cappello sapienza;Dozentenkappe;エコールキャップ;
Alloy Helm S;Casco de aleación S;Heaume en alliage S;Elmo in lega S;Legierungs-Helm S;アロイＳヘルム;
Alloy Cap S;Gorro de aleación S;Calot en alliage S;Cappello in lega S;Legierungs-Kappe S;アロイＳキャップ;
Alloy Helm R;Casco de aleación R;Heaume alliage R;Elmo in lega R;Legierungs-Helm R;アロイＲヘルム;
Alloy Cap R;Gorro de aleación R;Calot en alliage R;Cappello in lega R;Legierungs-Kappe R;アロイＲキャップ;
Battle Helm S;Casco de combate S;Heaume de combat S;Elmo da battaglia S;Kampf-Helm S;バトルＳヘルム;
Battle Cap S;Gorro de combate S;Calot de combat S;Capp. da battaglia S;Kampf-Kappe S;バトルＳキャップ;
Ingot Helm S;Casco de lingote S;Heaume en lingot S;Elmo lingotto S;Guss-Helm S;インゴットＳヘルム;
Ingot Cap S;Gorro de lingote S;Calot en lingot S;Cappello lingotto S;Guss-Kappe S;インゴットＳキャップ;
Ingot Helm R;Casco de lingote R;Heaume en lingot R;Elmo lingotto R;Guss-Helm R;インゴットＲヘルム;
Ingot Cap R;Gorro de lingote R;Calot en lingot R;Cappello lingotto R;Guss-Kappe R;インゴットＲキャップ;
High Metal Helm S;Casco de megametal S;Heaume haut-métal S;Elmo Hi-Metal S;Hochmetall-Helm S;ハイメタＳヘルム;
High Metal Cap S;Gorro de megametal S;Calot haut-métal S;Cappello Hi-Metal S;Hochmetall-Kappe S;ハイメタＳキャップ;
High Metal Helm U;Casco de megametal U;Heaume haut-métal U;Elmo Hi-Metal U;Hochmetall-Helm U;ハイメタＵヘルム;
High Metal Cap U;Gorro de megametal U;Calot haut-métal U;Capp. Hi-Metal U;Hochmetall-Kappe U;ハイメタＵキャップ;
Lobster Helm;Casco de langosta;Heaume Homard;Elmo aragosta;Hummer-Helm;キングロブスタヘルム;
Lobster Cap;Gorro de langosta;Calot Homard;Cappello aragosta;Hummer-Kappe;Ｋ・ロブスタキャップ;
Obituary Vertex S;Vértice obituario S;Vertex Nécrologie S;Testa Necrologio S;Todes-Vertex S;オウビートＳテスタ;
Obituary Clypeus S;Clípeo obituario S;Clypeus Nécrologie S;Caput Necrologio S;Todes-Clypeus S;オウビートＳカプト;
Butterfly Vertex S;Vértice mariposa S;Vertex Papillon S;Testa Farfalla S;SchmetterlingVertexS;パピメルＳテスタ;
Butterfly Clypeus S;Clípeo de mariposa S;Clypeus Papillon S;Caput farfalla S;SchmettrlingClypeusS;パピメルＳカプト;
Death Stench Brain S;Cerebro pestilente S;Cerveau putride S;Cerv. puzza morte S;Todesgestank-Hirn S;デスギアＳゲヒル;
Death Stench Soul S;Alma pestilente S;Âme putride S;Anima puzza morte S;Todesgestank-Seele S;デスギアＳゼレ;
Death Stench Brain R;Cerebro pestilente R;Cerveau putride R;Cerv. puzza morte R;Todesgestank-Hirn R;デスギアＲゲヒル;
Death Stench Soul R;Alma pestilente R;Âme putride R;Anima puzza morte R;Todesgestank-Seele R;デスギアＲゼレ;
Vaik Helm S;Casco de Vaik S;Heaume Vaik S;Elmo Vaik S;Vaik-Helm S;ヴァイクＳヘルム;
Vaik Cap S;Gorra de Vaik S;Calot Vaik S;Cappello Vaik S;Vaik-Kappe S;ヴァイクＳキャップ;
Aelucanth Vertex S;Vértice Aelucanth S;Vertex Aelucanth S;Zenith Aelucanth S;Aelucanth-Vertex S;ロワーガＳテスタ;
Aelucanth Clypeus S;Clípeo Aelucanth S;Clypeus Aelucan S;Caput Aelucanth S;Aelucanth-Clypeus S;ロワーガＳカプト;
Rhopessa Vertex S;Vértice Rhopessa S;Vertex Rhopessa S;Zenith Rhopessa S;Rhopessa-Vertex S;ファルメルＳテスタ;
Rhopessa Clypeus S;Clípeo Rhopessa S;Clypeus Rhopessa S;Caput Rhopessa S;Rhopessa-Clypeus S;ファルメルＳカプト;
Patissier's Toque;Sombrero de pastelero;Toque de pâtissier;Toque pasticciere;Konditor-Haube;パティシエトック;
Patissier's Cap;Gorro de pastelero;Coiffe de pâtissier;Cappello pasticciere;Konditor-Kappe;パティシエキャップ;
Skalda Vertex S;Vértice Skalda S;Vertex Skalda S;Zenith Skalda S;Skalda-Vertex S;スカルダＳテスタ;
Skalda Clypeus S;Clípeo de Skalda S;Clypeus Skalda S;Caput Skalda S;Skalda-Clypeus S;スカルダＳカプト;
Spio Vertex S;Vértice de Spio S;Vertex Spio S;Zenith Spio S;Spio-Vertex S;スパイオＳテスタ;
Spio Clypeus S;Clípeo de Spio S;Clypeus Spio S;Caput Spio S;Spio-Clypeus S;スパイオＳカプト;
Malfestio Helm S;Casco Malfestio S;Heaume Malfestio S;Elmo Malfestio S;Malfestio-Helm S;ホロロＳヘルム;
Malfestio Cap S;Gorra Malfestio S;Calot Malfestio S;Cappello Malfestio S;Malfestio-Kappe S;ホロロＳキャップ;
Zamtrios Helm;Casco de Zamtrios;Heaume Zamtrios;Elmo Zamtrios;Zamtrios-Helm;ザボアヘルム;
Zamtrios Cap;Gorro de Zamtrios;Calot Zamtrios;Cappello Zamtrios;Zamtrios-Kappe;ザボアキャップ;
Khezu Helm S;Casco de Khezu S;Heaume Khezu S;Elmo Khezu S;Khezu-Helm S;フルフルＳヘルム;
Khezu Cap S;Gorro de Khezu S;Calot Khezu S;Cappello Khezu S;Khezu-Kappe S;フルフルＳキャップ;
Khezu Helm R;Casco de Khezu R;Heaume Khezu R;Elmo Khezu R;Khezu-Helm R;フルフルＲヘルム;
Khezu Cap R;Gorro de Khezu R;Calot Khezu R;Cappello Khezu R;Khezu-Kappe R;フルフルＲキャップ;
Rathian Helm S;Casco de Rathian S;Heaume Rathian S;Elmo Rathian S;Rathian-Helm S;レイアＳヘルム;
Rathian Cap S;Gorro de Rathian S;Calot Rathian S;Cappello Rathian S;Rathian-Kappe S;レイアＳキャップ;
EX Rathian Helm;Casco de Rathian EX;Heaume Rathian EX;Elmo Rathian EX;Rathian-Helm EX;EXレイアヘルム;
EX Rathian Cap;Gorro de Rathian EX;Calot Rathian EX;Cappello Rathian EX;Rathian-Kappe EX;EXレイアキャップ;
Rathian Helm R;Casco de Rathian R;Heaume Rathian R;Elmo Rathian R;Rathian-Helm R;レイアＲヘルム;
Rathian Cap R;Gorro de Rathian R;Calot Rathian R;Cappello Rathian R;Rathian-Kappe R;レイアＲキャップ;
Nibelsnarf Helm S;Casco Nibelsnarf S;Heaume Nibelsnarf S;Elmo Nibelsnarf S;Nibelsnarf-Helm S;ハプルＳヘルム;
Nibelsnarf Cap S;Gorro Nibelsnarf S;Calot Nibelsnarf S;Capp. Nibelsnarf S;Nibelsnarf-Kappe S;ハプルＳキャップ;
Plesioth Helm;Casco de Plesioth;Heaume Plesioth;Elmo Plesioth;Plesioth-Helm;ガノスヘルム;
Plesioth Cap;Gorro de Plesioth;Calot Plesioth;Cappello Plesioth;Plesioth-Kappe;ガノスキャップ;
Blango Helm S;Casco de Blango S;Heaume Blango S;Elmo Blango S;Blango-Helm S;ブランゴＳヘルム;
Blango Cap S;Gorro de Blango S;Calot Blango S;Cappello Blango S;Blango-Kappe S;ブランゴＳキャップ;
EX Blango Helm;Casco de Blango EX;Heaume Blango EX;Elmo Blango EX;Blango-Helm EX;EXブランゴヘルム;
EX Blango Cap;Gorro Blango EX;Calot Blango EX;Cappello Blango EX;Blango-Kappe EX;EXブランゴキャップ;
Lavasioth Helm;Casco de Lava;Heaume Lavasioth;Elmo Lavasioth;Lava-Helm;ラヴァヘルム;
Lavasioth Cap;Gorro de Lava;Calot Lavasioth;Cappello Lavasioth;Lava-Kappe;ラヴァキャップ;
EX Lavasioth Helm;Casco de Lava EX;Heaume Lavasioth EX;Elmo Lavasioth EX;Lava-Helm EX;EXラヴァヘルム;
EX Lavasioth Cap;Gorro de Lava EX;Calot Lavasioth EX;Cappello Lavasioth EX;Lava-Kappe EX;EXラヴァキャップ;
Ceanataur Helm S;Casco de Ceanataur S;Casque Ceanataur S;Elmo Ceanataur S;Ceanataur-Helm S;ギザミＳヘルム;
Ceanataur Cap S;Gorro de Ceanataur S;Calot Ceanataur S;Cappello Ceanataur S;Ceanataur-Kappe S;ギザミＳキャップ;
EX Ceanataur Helm;Casco Ceanataur EX;Heaume Ceanataur EX;Elmo Ceanataur EX;Ceanataur-Helm EX;EXギザミヘルム;
EX Ceanataur Cap;Gorro Ceanataur EX;Calot Ceanataur EX;Cappello Ceanataur EX;Ceanataur-Kappe EX;EXギザミキャップ;
Ceanataur Helm R;Casco de Ceanataur R;Heaume Ceanataur R;Elmo Ceanataur R;Ceanataur-Helm R;ギザミＲヘルム;
Ceanataur Cap R;Gorro de Ceanataur R;Calot Ceanataur R;Cappello Ceanataur R;Ceanataur-Kappe R;ギザミＲキャップ;
Najarala Helm S;Casco de Najarala S;Heaume Najarala S;Elmo Najarala S;Najarala-Helm S;ガララＳヘルム;
Najarala Cap S;Gorro de Najarala S;Calot Najarala S;Cappello Najarala S;Najarala-Kappe S;ガララＳキャップ;
Nargacuga Helm S;Casco Nargacuga S;Casque Narga S;Elmo Narga S;Nargacuga-Helm S;ナルガＳヘルム;
Nargacuga Cap S;Gorro Nargacuga S;Calot Narga S;Cappello Narga S;Nargacuga-Kappe S;ナルガＳキャップ;
Garuga Helm S;Casco de Garuga S;Heaume Garuga S;Elmo Garuga S;Garuga-Helm S;ガルルガＳヘルム;
Garuga Cap S;Gorro de Garuga S;Calot Garuga S;Cappello Garuga S;Garuga-Kappe S;ガルルガＳキャップ;
Garuga Mask S;Máscara Garuga S;Masque Garuga S;Maschera Garuga S;Garuga-Maske X;ガルルガＳフェイク;
Uragaan Helm S;Casco de Uragaan S;Casque Uragaan S;Elmo Uragaan S;Uragaan-Helm S;ガンキンＳヘルム;
Uragaan Cap S;Gorro de Uragaan S;Calot Uragaan S;Cappello Uragaan S;Uragaan-Kappe S;ガンキンＳキャップ;
Black Belt Helm S;Casco cint. negro S;Heaume obi noir S;Elmo cintura nera S;Schwarzgurt-Helm S;クロオビＳヘルム;
Black Belt Cap S;Gorro cint. negro S;Calot obi noir S;Capp. cintura nera S;Schwarzgurt-Kappe S;クロオビＳキャップ;
Guardian Helm;Casco de guardián;Heaume Gardien;Elmo guardiano;Wächter-Helm;ガーディアンヘルム;
Guardian Mask;Máscara de guardián;Masque Gardien;Maschera guardiano;Wächter-Maske;ガーディアンマスク;
Guardian Helm U;Casco de guardián U;Heaume Gardien U;Elmo guardiano U;Wächter-Helm U;ガーディアンＵヘルム;
Guardian Mask U;Máscara de guardián U;Masque Gardien U;Maschera guardiano U;Wächter-Maske U;ガーディアンＵマスク;
Scholar's Beret;Birrete de colegiala;Béret de clerc;Berretto Gilda;Gelehrten-Barett;スカラーフード;
Scholar's Cap;Gorro de colegiala;Calot de clerc;Cappello Gilda;Gelehrten-Kappe;スカラーベレー;
Sailor Hat;Sombrero de marinero;Chapeau de marin;Copric. marinaretta;Matrosen-Hut;セイラーフード;
Sailor Cap;Gorro de marinero;Béret de marin;Cappello marinaretta;Matrosen-Kappe;セイラーキャップ;
Luxury Bath Towel;Toalla baño lujosa;Serviette bain luxe;Asciugamano lusso;Luxusbadetuch;高級ユアミタオル;
Kita Star Headdress;Tocado estelar Kita;Coiffure Hokushin;Copricapo stella Kita;Hokushin-Haarband;ホクシン【添髪】;
Umi Ocean Headdress;Tocado de océano Umi;Coiffure Océan;Copricapo oceano Umi;UmiOzeanKopfbedeckung;カイエン【添髪】;
Cunning Specs;Anteojos astutos;Lunettes ingénieuses;Occhiali arguti;Raffinierte Brille;知略の眼鏡;
Derring Helm S;Casco valeroso S;Heaume de bravoure S;Elmo ardito S;Wagemut-Helm S;ブレイブＳヘルム;
Derring Cap S;Gorro valeroso S;Calot de bravoure S;Cappello ardito S;Wagemut-Kappe S;ブレイブＳキャップ;
Dober Helm;Casco de Dober;Heaume Dober;Elmo Dober;Dober-Helm;ドーベルヘルム;
Dober Cap;Gorro de Dober;Calot Dober;Cappello Dober;Dober-Kappe;ドーベルキャップ;
Damascus Helm;Casco de Damasco;Heaume Damascus;Elmo di Damasco;Damaskus-Helm;ダマスクヘルム;
Damascus Cap;Gorro de Damasco;Calot Damascus;Cappello di Damasco;Damaskus-Kappe;ダマスクキャップ;
Damascus Helm R;Casco de Damasco R;Heaume Damascus R;Elmo di Damasco R;Damaskus-Helm R;ダマスクＲヘルム;
Damascus Cap R;Gorro de Damasco R;Calot Damascus R;Cappello di Damasco R;Damaskus-Kappe R;ダマスクＲキャップ;
Skull Visage S;Rostro cadavérico S;Tête de mort S;Viso di teschio S;Schädel-Antlitz S;スカルＳヘッド;
Skull Mask S;Máscara calavera S;Visage de mort S;Faccia di teschio S;Schädel-Maske S;スカルＳフェイス;
Artian Helm S;Casco Artiano S;Heaume Artian S;Elmo Artian S;Artian-Helm S;アーティアＳヘルム;
Artian Cap S;Gorro Artiano S;Calot Artian S;Cappello Artian S;Artian-Kappe S;アーティアＳキャップ;
Artian Helm R;Casco Artiano R;Heaume Artian R;Elmo Artian R;Artian-Helm R;アーティアＲヘルム;
Artian Cap R;Gorro Artiano R;Calot Artian R;Cappello Artian R;Artian-Kappe R;アーティアＲキャップ;
Seltas Helm;Casco de Seltas;Heaume Seltas;Elmo Seltas;Seltas-Helm;セルタスヘルム;
Seltas Cap;Gorro de Seltas;Calot Seltas;Cappello Seltas;Seltas-Kappe;セルタスキャップ;
Rathalos Helm S;Casco de Rathalos S;Heaume Rathalos S;Elmo Rathalos S;Rathalos-Helm S;レウスＳヘルム;
Rathalos Cap S;Gorro de Rathalos S;Calot Rathalos S;Cappello Rathalos S;Rathalos-Kappe S;レウスＳキャップ;
EX Rathalos Helm;Casco de Rathalos EX;Heaume Rathalos EX;Elmo Rathalos EX;Rathalos-Helm EX;EXレウスヘルム;
EX Rathalos Cap;Gorro de Rathalos EX;Calot Rathalos EX;Cappello Rathalos EX;Rathalos-Kappe EX;EXレウスキャップ;
Rathalos Helm R;Casco de Rathalos R;Heaume Rathalos R;Elmo Rathalos R;Rathalos-Helm R;レウスＲヘルム;
Rathalos Cap R;Gorro Rathalos R;Calot Rathalos R;Cappello Rathalos R;Rathalos-Kappe R;レウスＲキャップ;
Lagiacrus Helm S;Casco de Lagiacrus S;Heaume Lagiacrus S;Elmo Lagiacrus S;Lagiacrus-Helm S;ラギアＳヘルム;
Lagiacrus Cap S;Gorro de Lagiacrus S;Calot Lagiacrus S;Cappello Lagiacrus S;Lagiacrus-Kappe S;ラギアＳキャップ;
Lagiacrus Helm R;Casco Lagiacrus R;Heaume Lagiacrus R;Elmo Lagiacrus R;Lagiacrus-Helm R;ラギアＲヘルム;
Lagiacrus Cap R;Gorro Lagiacrus R;Calot Lagiacrus R;Cappello Lagiacrus R;Lagiacrus-Kappe R;ラギアＲキャップ;
Zinogre Helm S;Casco de Zinogre S;Heaume Zinogre S;Elmo Zinogre S;Zinogre-Helm S;ジンオウＳヘルム;
Zinogre Cap S;Gorro de Zinogre S;Calot Zinogre S;Cappello Zinogre S;Zinogre-Kappe S;ジンオウＳキャップ;
EX Zinogre Helm;Casco Zinogre EX;Heaume Zinogre EX;Elmo Zinogre EX;Zinogre-Helm EX;EXジンオウヘルム;
EX Zinogre Cap;Gorro Zinogre EX;Calot Zinogre EX;Cappello Zinogre EX;Zinogre-Kappe EX;EXジンオウキャップ;
Mizutsune Helm S;Casco Mizutsune S;Heaume Mizutsune S;Elmo Mizutsune S;Mizutsune-Helm S;ミツネＳヘルム;
Mizutsune Mask S;Máscara Mizutsune S;Masque Mizutsune S;Maschera Mizutsune S;Mizutsune-Maske S;ミツネＳキャップ;
Astalos Helm S;Casco de Astalos S;Heaume Astalos S;Elmo Astalos S;Astalos-Helm S;ゼクスＳヘルム;
Astalos Cap S;Gorro de Astalos S;Calot Astalos S;Cappello Astalos S;Astalos-Kappe S;ゼクスＳキャップ;
Gammoth Helm S;Casco de Gammoth S;Heaume Gammoth S;Elmo Gammoth S;Gammoth-Helm S;ガムートＳヘルム;
Gammoth Cap S;Gorro de Gammoth S;Calot Gammoth S;Cappello Gammoth S;Gammoth-Kappe S;ガムートＳキャップ;
Glavenus Helm S;Casco Glavenus S;Heaume Glavenus S;Elmo Glavenus S;Glavenus-Helm S;ディノＳヘルム;
Glavenus Cap S;Gorro Glavenus S;Calot Glavenus S;Cappello Glavenus S;Glavenus-Kappe S;ディノＳキャップ;
Agnaktor Helm;Casco de Agnaktor;Heaume Agnaktor;Elmo Agnaktor;Agnaktor-Helm;アグナヘルム;
Agnaktor Cap;Gorro de Agnaktor;Calot Agnaktor;Cappello Agnaktor;Agnaktor-Kappe;アグナキャップ;
Gore Helm S;Casco de Gore S;Heaume Gore S;Elmo Gore Magala S;Gore-Magala-Helm S;ゴアＳヘルム;
Gore Cap S;Gorro de Gore S;Calot Gore S;Capp. Gore Magala S;Gore-Magala-Kappe S;ゴアＳキャップ;
EX Gore Helm;Casco Gore EX;Heaume Gore EX;Elmo Gore Magala EX;Gore-Magala-Helm EX;EXゴアヘルム;
EX Gore Cap;Gorro Gore EX;Calot Gore EX;Capp. Gore Magala EX;Gore-Magala-Kappe EX;EXゴアキャップ;
Gore Helm R;Casco de Gore R;Heaume Gore R;Elmo Gore Magala R;Gore-Magala-Helm R;ゴアＲヘルム;
Gore Cap R;Gorro de Gore R;Calot Gore R;Capp. Gore Magala R;Gore-Magala-Kappe R;ゴアＲキャップ;
Regios Helm S;Casco de Regios S;Heaume Regios S;Elmo Regios S;Regios-Helm S;レギオスＳヘルム;
Regios Cap S;Gorro de Regios S;Calot Regios S;Cappello Regios S;Regios-Kappe S;レギオスＳキャップ;
Duramboros Helm;Casco de Duramboros;Heaume Duramboros;Elmo Duramboros;Duramboros-Helm;ドボルヘルム;
Duramboros Cap;Gorro de Duramboros;Calot Duramboros;Cappello Duramboros;Duramboros-Kappe;ドボルキャップ;
Tigrex Helm S;Casco de Tigrex S;Heaume Tigrex S;Elmo Tigrex S;Tigrex-Helm S;レックスＳヘルム;
Tigrex Cap S;Gorro de Tigrex S;Calot Tigrex S;Cappello Tigrex S;Tigrex-Kappe S;レックスＳキャップ;
EX Tigrex Helm;Casco de Tigrex EX;Heaume Tigrex EX;Elmo Tigrex EX;Tigrex-Helm EX;EXレックスヘルム;
EX Tigrex Cap;Gorro de Tigrex EX;Calot Tigrex EX;Cappello Tigrex EX;Tigrex-Kappe EX;EXレックスキャップ;
Tigrex Helm R;Casco de Tigrex R;Heaume Tigrex R;Elmo Tigrex R;Tigrex-Helm R;レックスＲヘルム;
