english;spanish;french;italian;german;japanese;chinese
Ioprey Coat S;Cota de Ioprey S;Taille Ioprey S;Fiancale Ioprey S;Ioprey-Waffenrock S;イーオスＳコート;
EX Ioprey Tassets;Muslera Ioprey EX;Tassette Ioprey EX;Falda Ioprey EX;Ioprey-Beinzeug EX;EXイーオスフォールド;
EX Ioprey Coat;Cota de Ioprey EX;Taille Ioprey EX;Fiancale Ioprey EX;Ioprey-Waffenrock EX;EXイーオスコート;
Vespoid Tassets S;Muslera de Vespoid S;Tassette Vespoid S;Falda Vespoid S;Vespoid-Beinzeug S;ランゴＳフォールド;
Vespoid Coat S;Cota de Vespoid S;Taille Vespoid S;Fiancale Vespoid S;Vespoid-Waffenrock S;ランゴＳコート;
EX Vespoid Tassets;Muslera Vespoid EX;Tassette Vesp EX;Falda Vespoid EX;Vespoid-Beinzeug EX;EXランゴフォールド;
EX Vespoid Coat;Cota de Vespoid EX;Taille Vespoid EX;Fiancale Vespoid EX;Vespoid-Waffenrock EX;EXランゴコート;
Hornetaur Tassets S;Muslera Hornetaur S;Tassette Hornet S;Falda Hornet S;Hornetaur-Beinzeug S;タロスＳフォールド;
Hornetaur Coat S;Cota Hornetaur S;Taille Hornet S;Fiancale Hornet S;HornetaurWaffenrockS;タロスＳコート;
EX Hornetaur Tassets;Muslera Hornetaur EX;Tassette Hornet EX;Falda Hornet EX;Hornetaur-Beinzeug EX;EXタロスフォールド;
EX Hornetaur Coat;Cota Hornetaur EX;Taille Hornet EX;Fiancale Hornet EX;HornetaurWaffenrockEX;EXタロスコート;
Hornetaur Tassets R;Muslera Hornetaur R;Tassette Hornet R;Falda Hornet R;Hornetaur-Beinzeug R;タロスＲフォールド;
Hornetaur Coat R;Cota Hornetaur R;Taille Hornetaur R;Fiancale Hornet R;HornetaurWaffenrock R;タロスＲコート;
Bnahabra Coil S;Faja de Bnahabra S;Boucle Bnahabra S;Spira Bnahabra S;Bnahabra-Hüftring S;ブナハＳコイル;
Bnahabra Coat S;Cota de Bnahabra S;Taille Bnahabra S;Fiancale Bnahabra S;BnahabraWaffenrock S;ブナハＳコート;
Bulldrome Faulds S;Muslera Bulldrome S;Tassette Bulldro S;Falda Bulldrome S;Bulldrome-Beinzeug S;ファンゴＳフォールド;
Bulldrome Coat S;Cota Bulldrome S;Taille Bulldrome S;Fiancale Bulldrome S;Bulldrome-WaffenrockS;ファンゴＳコート;
Arzuros Faulds S;Muslera de Arzuros S;Tassette Arzuros S;Falda Arzuros S;Arzuros-Beinzeug S;アシラＳフォールド;
Arzuros Coat S;Cota de Arzuros S;Taille Arzuros S;Fiancale Arzuros S;Arzuros-Waffenrock S;アシラＳコート;
Cephalos Tassets S;Muslera Cephalos S;Tassette Cephalos S;Falda Cephalos S;Cephalos-Beinzeug S;ガレオスＳフォールド;
Cephalos Coat S;Cota de Cephalos S;Taille Cephalos S;Fiancale Cephalos S;CephalosWaffenrock S;ガレオスＳコート;
EX Cephalos Tassets;Muslera Cephalos EX;Tassette Cephal EX;Falda Cephalos EX;Cephalos-Beinzeug EX;EXガレオスフォールド;
EX Cephalos Coat;Cota Cephalos EX;Taille Cephalos EX;Fiancale Cephalos EX;CephalosWaffenrock EX;EXガレオスコート;
Kut-Ku Tassets S;Muslera de Kut-Ku S;Tassette Kut-Ku S;Falda Kut-Ku S;Kut-Ku-Beinzeug S;クックＳフォールド;
Kut-Ku Coat S;Cota de Kut-Ku S;Taille Kut-Ku S;Fiancale Kut-Ku S;Kut-Ku-Waffenrock S;クックＳコート;
Kecha Faulds;Muslera de Kecha;Tassette Kecha;Falda Kecha Wacha;Kecha-Wacha-Beinzeug;ケチャフォールド;
Kecha Coat;Cota de Kecha;Taille Kecha;Fiancale Kecha Wacha;KechaWachaWaffenrock;ケチャコート;
Lagombi Faulds S;Muslera de Lagombi S;Tassette Lagombi S;Falda Lagombi S;Lagombi-Beinzeug S;ウルクＳフォールド;
Lagombi Coat S;Cota de Lagombi S;Taille Lagombi S;Fiancale Lagombi S;Lagombi-Waffenrock S;ウルクＳコート;
Gypceros Tassets S;Muslera Gypceros S;Tassette Gypceros S;Falda Gypceros S;Gypceros-Beinzeug S;ゲリョスＳフォールド;
Gypceros Coat S;Cota de Gypceros S;Taille Gypceros S;Fiancale Gypceros S;GypcerosWaffenrock S;ゲリョスＳコート;
Gypceros Tassets R;Muslera Gypceros R;Tassette Gypceros R;Falda Gypceros R;Gypceros-Beinzeug R;ゲリョスＲフォールド;
Gypceros Coat R;Cota de Gypceros R;Taille Gypceros R;Fiancale Gypceros R;Gypceros-Waffenrock R;ゲリョスＲコート;
Tetsucabra Faulds S;Muslera Tetsucabra S;Tassette Tetsucabra S;Falda Tetsucabra S;TetsucabraBeinzeug S;カブラＳフォールド;
Tetsucabra Coat S;Cota de Tetsucabra S;Taille Tetsucabra S;Fianc. Tetsucabra S;TetsucabraWaffenrckS;カブラＳコート;
Hermitaur Tassets S;Muslera Hermitaur S;Tassette Hermitaur S;Falda Hermitaur S;Hermitaur-Beinzeug S;ザザミＳフォールド;
Hermitaur Coat S;Cota de Hermitaur S;Taille Hermitaur S;Fiancale Hermitaur S;HermitaurWaffenrockS;ザザミＳコート;
EX Hermitaur Tassets;Muslera Hermitaur EX;Tassette Hermit EX;Falda Hermitaur EX;Hermitaur-Beinzeug EX;EXザザミフォールド;
EX Hermitaur Coat;Cota Hermitaur EX;Taille Hermit EX;Fiancale Hermitaur EX;Hermitaur-WaffenrockEX;EXザザミコート;
Hermitaur Tassets R;Muslera Hermitaur R;Tassette Hermit R;Falda Hermitaur R;Hermitaur-Beinzeug R;ザザミＲフォールド;
Hermitaur Coat R;Cota de Hermitaur R;Taille Hermitaur R;Fiancale Hermitaur R;HermitaurWaffenrock R;ザザミＲコート;
Volvidon Faulds S;Muslera Volvidon S;Tassette Volvidon S;Falda Volvidon S;Volvidon-Beinzeug S;ラングロＳフォールド;
Volvidon Coat S;Cota de Volvidon S;Taille Volvidon S;Fiancale Volvidon S;VolvidonWaffenrock S;ラングロＳコート;
Ludroth Faulds S;Muslera de Ludroth S;Tassette Ludroth S;Falda Ludroth S;Ludroth-Beinzeug S;ルドロスＳフォールド;
Ludroth Coat S;Cota de Ludroth S;Taille Ludroth S;Fiancale Ludroth S;Ludroth-Waffenrock S;ルドロスＳコート;
Ludroth Tassets R;Muslera de Lud. Real;Tassette Ludroth R;Falda Ludroth R;Ludroth-Beinzeug R;ルドロスＲフォールド;
Ludroth Coat R;Cota de Lud. Real;Taille Ludroth R;Fiancale Ludroth R;Ludroth-Waffenrock R;ルドロスＲコート;
Lecturer's Skirt;Falda académica;Jupe d'érudite;Gonna sapienza;Dozentenrock;エコールスカート;
Lecturer's Frills;Adornos académicos;Volant d'érudite;Frange sapienza;Dozentenrüschen;エコールフリル;
Alloy Coil S;Faja de aleación S;Boucle alliage S;Spira in lega S;LegierungsHüftring S;アロイＳコイル;
Alloy Coat S;Cota de aleación S;Taille alliage S;Fiancale in lega S;LegierungsWaffenrckS;アロイＳコート;
Alloy Coil R;Faja de aleación R;Boucle alliage R;Spira in lega R;Legierungs-Hüftring R;アロイＲコイル;
Alloy Coat R;Cota de aleación R;Taille alliage R;Fiancale in lega R;LegierungsWaffenrockR;アロイＲコート;
Battle Tassets S;Muslera de combate S;Tassette de combat S;Falda da battaglia S;Kampf-Beinzeug S;バトルＳフォールド;
Battle Coat S;Cota de combate S;Taille de combat S;Fianc. da battaglia S;Kampf-Waffenrock S;バトルＳコート;
Ingot Coil S;Faja de lingote S;Boucle en lingot S;Spira lingotto S;Guss-Hüftring S;インゴットＳコイル;
Ingot Coat S;Cota de lingote S;Taille en lingot S;Fiancale lingotto S;Guss-Waffenrock S;インゴットＳコート;
Ingot Coil R;Faja de lingote R;Boucle en lingot R;Spira lingotto R;Guss-Hüftring R;インゴットＲコイル;
Ingot Coat R;Cota de lingote R;Taille en lingot R;Fiancale lingotto R;Guss-Waffenrock R;インゴットＲコート;
High Metal Tassets S;Muslera megametal S;Tassette haut-métal S;Falda Hi-Metal S;HochmetallBeinzeug S;ハイメタＳフォールド;
High Metal Coat S;Cota de megametal S;Taille haut-métal S;Fiancale Hi-Metal S;HochmetallWaffenrckS;ハイメタＳコート;
High Metal Tassets U;Muslera megametal U;Tassette haut-métal U;Falda Hi-Metal U;HochmetallBeinzeug U;ハイメタＵフォールド;
High Metal Coat U;Cota de megametal U;Taille haut-métal U;Fiancale Hi-Metal U;HochmetallWaffenrckU;ハイメタＵコート;
Lobster Coil;Faldón de langosta;Boucle Homard;Campana aragosta;Hummer-Hüftring;Ｋ・ロブスタコイル;
Lobster Coat;Cota de langosta;Taille Homard;Fiancale aragosta;Hummer-Waffenrock;Ｋ・ロブスタコート;
Obituary Elytra S;Élitro obituario S;Élytre Nécrologie S;Elitre Necrologio S;Todes-Elytra S;オウビートＳアンカ;
Obituary Alae S;Ala de obituario S;Alae Nécrologie S;Ali Necrologio S;Todes-Alae S;オウビートＳコクサ;
Butterfly Elytra S;Élitro de mariposa S;Élytre Papillon S;Elitre farfalla S;SchmettrlingElytrenS;パピメルＳアンカ;
Butterfly Alae S;Ala de mariposa S;Alae Papillon S;Ali farfalla S;SchmettrlingSchwngnS;パピメルＳコクサ;
Death Stench Bowels S;Intest. pestilente S;Boyaux putrides S;Bud. puzza morte S;TodesgestankGedärm S;デスギアＳナーベル;
Death Stench Belly S;Barriga pestilente S;Ventre putride S;Panc. puzza morte S;Todesgestank-Bauch S;デスギアＳガイツ;
Death Stench Bowels R;Intest. pestilente R;Boyaux putrides R;Bud. puzza morte R;Todesgestank-Gedärm R;デスギアＲナーベル;
Death Stench Belly R;Barriga pestilente R;Ventre putride R;Panc. puzza morte R;Todesgestank-Bauch R;デスギアＲガイツ;
Vaik Faulds S;Muslera de Vaik S;Tassette Vaik S;Falda Vaik S;Vaik-Beinzeug S;ヴァイクＳフォールド;
Vaik Coat S;Cota de Vaik S;Taille Vaik S;Fiancale Vaik S;Vaik-Waffenrock S;ヴァイクＳコート;
Aelucanth Elytra S;Élitro Aelucanth S;Élytre Aelucanth S;Elitre Aelucanth S;Aelucanth-Elytren S;ロワーガＳアンカ;
Aelucanth Alae S;Ala de Aelucanth S;Alae Aelucanth S;Ali Aelucanth S;Aelucanth-Alae S;ロワーガＳコクサ;
Rhopessa Elytra S;Élitro Rhopessa S;Élytre Rhopessa S;Elitre Rhopessa S;Rhopessa-Elytren S;ファルメルＳアンカ;
Rhopessa Alae S;Ala Rhopessa S;Alae Rhopessa S;Ali Rhopessa S;Rhopessa-Alae S;ファルメルＳコクサ;
Patissier's Sarong;Mandil de pastelero;Sarong de pâtissier;Sarong pasticciere;Konditor-Sarong;パティシエサロン;
Patissier's Apron;Delantal de pastelero;Tablier de pâtissier;Grembiule pasticciere;Konditor-Schürze;パティシエエプロン;
Skalda Elytra S;Élitro Skalda S;Élytre Skalda S;Elitre Skalda S;Skalda-Elytren S;スカルダＳアンカ;
Skalda Alae S;Ala de Skalda S;Alae Skalda S;Ali Skalda S;Skalda-Alae S;スカルダＳコクサ;
Spio Elytra S;Élitro de Spio S;Élytre Spio S;Elitre Spio S;Spio-Elytren S;スパイオＳアンカ;
Spio Alae S;Ala de Spio S;Alae Spio S;Ali Spio S;Spio-Alae S;スパイオＳコクサ;
Malfestio Faulds S;Muslera Malfestio S;Tassette Malfestio S;Falda Malfestio S;Malfestio-Beinzeug S;ホロロＳフォールド;
Malfestio Coat S;Cota Malfestio S;Taille Malfestio S;Fiancale Malfestio S;Malfestio-WaffenrockS;ホロロＳコート;
Zamtrios Faulds;Muslera de Zamtrios;Tassette Zamtrios;Falda Zamtrios;Zamtrios-Beinzeug;ザボアフォールド;
Zamtrios Coat;Cota de Zamtrios;Taille Zamtrios;Fiancale Zamtrios;Zamtrios-Waffenrock;ザボアコート;
Khezu Tassets S;Muslera de Khezu S;Tassette Khezu S;Falda Khezu S;Khezu-Beinzeug S;フルフルＳフォールド;
Khezu Coat S;Cota de Khezu S;Taille Khezu S;Fiancale Khezu S;Khezu-Waffenrock S;フルフルＳコート;
Khezu Tassets R;Muslera de Khezu R;Tassette Khezu R;Falda Khezu R;Khezu-Beinzeug R;フルフルＲフォールド;
Khezu Coat R;Cota de Khezu R;Taille Khezu R;Fiancale Khezu R;Khezu-Waffenrock R;フルフルＲコート;
Rathian Faulds S;Muslera de Rathian S;Tassette Rathian S;Falda Rathian S;Rathian-Beinzeug S;レイアＳフォールド;
Rathian Coat S;Cota de Rathian S;Taille Rathian S;Fiancale Rathian S;Rathian-Waffenrock S;レイアＳコート;
EX Rathian Faulds;Muslera Rathian EX;Tassette Rathian EX;Falda Rathian EX;Rathian-Beinzeug EX;EXレイアフォールド;
EX Rathian Coat;Cota de Rathian EX;Taille Rathian EX;Fiancale Rathian EX;RathianWaffenrock EX;EXレイアコート;
Rathian Faulds R;Muslera de Rathian R;Tassette Rathian R;Falda Rathian R;Rathian-Beinzeug R;レイアＲフォールド;
Rathian Coat R;Cota de Rathian R;Taille Rathian R;Fiancale Rathian R;Rathian-Waffenrock R;レイアＲコート;
Nibelsnarf Faulds S;Muslera Nibelsnarf S;Tassette Nibelsnarf S;Falda Nibelsnarf S;NibelsnarfBeinzeug S;ハプルＳフォールド;
Nibelsnarf Coat S;Cota de Nibelsnarf S;Taille Nibelsnarf S;Manto Nibelsnarf S;NibelsnarfWaffenrckS;ハプルＳコート;
Blango Tassets S;Muslera de Blango S;Tassette Blango S;Falda Blango S;Blango-Beinzeug S;ブランゴＳフォールド;
Blango Coat S;Cota de Blango S;Taille Blango S;Fiancale Blango S;Blango-Waffenrock S;ブランゴＳコート;
EX Blango Tassets;Muslera Blango EX;Tassette Blango EX;Falda Blango EX;Blango-Beinzeug EX;EXブランゴフォールド;
EX Blango Coat;Cota Blango EX;Taille Blango EX;Fiancale Blango EX;Blango-Waffenrock EX;EXブランゴコート;
Lavasioth Tassets;Muslera de Lava;Tassette Lavasioth;Falda Lavasioth;Lava-Beinzeug;ラヴァフォールド;
Lavasioth Coat;Cota de Lava;Taille Lavasioth;Fiancale Lavasioth;Lava-Waffenrock;ラヴァコート;
EX Lavasioth Tassets;Muslera de Lava EX;Tassette Lava EX;Falda Lavasioth EX;Lava-Beinzeug EX;EXラヴァフォールド;
EX Lavasioth Coat;Cota de Lava EX;Taille Lavasioth EX;Fiancale Lavasioth EX;Lava-Waffenrock EX;EXラヴァコート;
Ceanataur Tassets S;Muslera Ceanataur S;Tassette Ceanataur S;Falda Ceanataur S;Ceanataur-Beinzeug S;ギザミＳフォールド;
Ceanataur Coat S;Cota de Ceanataur S;Taille Ceanataur S;Fiancale Ceanataur S;CeanataurWaffenrockS;ギザミＳコート;
EX Ceanataur Tassets;Muslera Ceanataur EX;Tassette Ceanataur EX;Falda Ceanataur EX;Ceanataur-Beinzeug EX;EXギザミフォールド;
EX Ceanataur Coat;Cota Ceanataur EX;Taille Ceanataur EX;Fiancale Ceanataur EX;CeanataurWaffenrockEX;EXギザミコート;
Ceanataur Tassets R;Muslera Ceanataur R;Tassette Ceanataur R;Falda Ceanataur R;Ceanataur-Beinzeug R;ギザミＲフォールド;
Ceanataur Coat R;Cota de Ceanataur R;Taille Ceanataur R;Fiancale Ceanataur R;CeanataurWaffenrockR;ギザミＲコート;
Najarala Faulds S;Muslera Najarala S;Tassette Najarala S;Falda Najarala S;Najarala-Beinzeug S;ガララＳフォールド;
Najarala Coat S;Cota de Najarala S;Taille Najarala S;Fiancale Najarala S;NajaralaWaffenrock S;ガララＳコート;
Nargacuga Tassets S;Muslera Nargacuga S;Tassette Narga S;Falda Narga S;Nargacuga-Beinzeug S;ナルガＳフォールド;
Nargacuga Coat S;Cota de Nargacuga S;Taille Narga S;Fiancale Narga S;NargacugaWaffenrockS;ナルガＳコート;
Garuga Tassets S;Muslera de Garuga S;Tassette Garuga S;Falda Garuga S;Garuga-Beinzeug S;ガルルガＳフォールド;
Garuga Coat S;Cota de Garuga S;Taille Garuga S;Fiancale Garuga S;Garuga-Waffenrock S;ガルルガＳコート;
Uragaan Faulds S;Muslera de Uragaan S;Tassette Uragaan S;Falda Uragaan S;Uragaan-Beinzeug S;ガンキンＳフォールド;
Uragaan Coat S;Cota de Uragaan S;Taille Uragaan S;Fiancale Uragaan S;Uragaan-Waffenrock S;ガンキンＳコート;
Black Belt Tassets S;Musl. cint. negro S;Tassette obi noir S;Falda cintura nera S;SchwarzgurtBeinzeugS;クロオビＳフォールド;
Black Belt Coat S;Cota cint. negro S;Taille obi noir S;Fianc. cintura nera S;SchwarzgurtWaffenrk S;クロオビＳコート;
Guardian Coil;Faldón de guardián;Boucle Gardien;Campana guardiano;Wächter-Lende;ガーディアンコイル;
Guardian Coat;Cota de guardián;Taille Gardien;Fiancale guardiano;Wächter-Waffenrock;ガーディアンコート;
Guardian Coil U;Faldón de guardián U;Boucle Gardien U;Campana guardiano U;Wächter-Lende U;ガーディアンＵコイル;
Guardian Coat U;Cota de guardián U;Taille Gardien U;Fiancale guardiano U;Wächter-Waffenrock U;ガーディアンＵコート;
Scholar's Skirt;Falda de colegiala;Jupe de clerc;Gonna Gilda;Gelehrten-Rock;スカラースカート;
Scholar's Mini;Minifalda colegiala;Minijupe de clerc;Frange Gilda;Gelehrten-Minirock;スカラーフリル;
Sailor Skirt;Falda de marinera;Jupe de marin;Gonna marinaretta;Matrosen-Rock;セイラースカート;
Sailor Mini;Minifalda marinera;Minijupe de marin;Frange marinaretta;Matrosen-Minirock;セイラーフリル;
Derring Faulds S;Muslera valerosa S;Tassette bravoure S;Falda ardita S;Wagemut-Beinzeug S;ブレイブＳフォールド;
Derring Coat S;Cota valerosa S;Taille de bravoure S;Fiancale ardito S;Wagemut-Waffenrock S;ブレイブＳコート;
Dober Coil;Faja de Dober;Boucle Dober;Spira Dober;Dober-Hüftring;ドーベルコイル;
Dober Coat;Cota de Dober;Taille Dober;Fiancale Dober;Dober-Waffenrock;ドーベルコート;
Damascus Coil;Faja de Damasco;Boucle Damascus;Spira di Damasco;Damaskus-Hüftring;ダマスクコイル;
Damascus Coat;Cota de Damasco;Taille Damascus;Fiancale di Damasco;Damaskus-Waffenrock;ダマスクコート;
Damascus Coil R;Faja de Damasco R;Boucle Damascus R;Spira di Damasco R;Damaskus-Hüftring R;ダマスクＲコイル;
Damascus Coat R;Cota de Damasco R;Taille Damascus R;Fiancale di Damasco R;Damaskus-Waffenrock R;ダマスクＲコート;
Chrome Metal Coil;Faja metal cromado;Boucle Chrome;Spira cromata;Chrom-Hüftring;クロムメタルコイル;
Chrome Metal Coat;Cota metal cromado;Taille Chrome;Fiancale cromato;Chrom-Waffenrock;クロムメタルコート;
Artian Coil S;Faja Artiana S;Boucle Artian S;Spira Artian S;Artian-Hüftring S;アーティアＳコイル;
Artian Coat S;Cota Artiana S;Taille Artian S;Fiancale Artian S;Artian-Waffenrock S;アーティアＳコート;
Artian Coil R;Faja Artiana R;Boucle Artian R;Spira Artian R;Artian-Hüftring R;アーティアＲコイル;
Artian Coat R;Cota Artiana R;Taille Artian R;Fiancale Artian R;Artian-Waffenrock R;アーティアＲコート;
Seltas Faulds;Muslera de Seltas;Tassette Seltas;Falda Seltas;Seltas-Beinzeug;セルタスフォールド;
Seltas Coat;Cota de Seltas;Taille Seltas;Fiancale Seltas;Seltas-Waffenrock;セルタスコート;
Rathalos Faulds S;Muslera Rathalos S;Tassette Rathalos S;Falda Rathalos S;Rathalos-Beinzeug S;レウスＳフォールド;
Rathalos Coat S;Cota de Rathalos S;Taille Rathalos S;Fiancale Rathalos S;RathalosWaffenrock S;レウスＳコート;
EX Rathalos Faulds;Muslera Rathalos EX;Tassette Rathalos EX;Falda Rathalos EX;Rathalos-Beinzeug EX;EXレウスフォールド;
EX Rathalos Coat;Cota de Rathalos EX;Taille Rathalos EX;Fiancale Rathalos EX;RathalosWaffenrockEX;EXレウスコート;
Rathalos Faulds R;Muslera Rathalos R;Tassette Rathalos R;Falda Rathalos R;Rathalos-Beinzeug R;レウスＲフォールド;
Rathalos Coat R;Cota de Rathalos R;Taille Rathalos R;Fiancale Rathalos R;Rathalos-Waffenrock R;レウスＲコート;
Lagiacrus Faulds S;Muslera Lagiacrus S;Tassette Lagiacrus S;Falda Lagiacrus S;Lagiacrus-Beinzeug S;ラギアＳフォールド;
Lagiacrus Coat S;Cota de Lagiacrus S;Taille Lagiacrus S;Fianc. Lagiacrus S;LagiacrusWaffenrockS;ラギアＳコート;
Lagiacrus Faulds R;Muslera Lagiacrus R;Tassette Lagiacrus R;Falda Lagiacrus R;Lagiacrus-Beinzeug R;ラギアＲフォールド;
Lagiacrus Coat R;Cota Lagiacrus R;Taille Lagiacrus R;Fianc. Lagiacrus R;LagiacrusWaffenrock R;ラギアＲコート;
Zinogre Faulds S;Muslera de Zinogre S;Tassette Zinogre S;Falda Zinogre S;Zinogre-Beinzeug S;ジンオウＳフォールド;
Zinogre Coat S;Cota de Zinogre S;Taille Zinogre S;Fiancale Zinogre S;Zinogre-Waffenrock S;ジンオウＳコート;
EX Zinogre Faulds;Muslera Zinogre EX;Tassette Zinogre EX;Falda Zinogre EX;Zinogre-Beinzeug EX;EXジンオウフォールド;
EX Zinogre Coat;Cota Zinogre EX;Taille Zinogre EX;Fiancale Zinogre EX;ZinogreWaffenrock EX;EXジンオウコート;
Mizutsune Faulds S;Muslera Mizutsune S;Tassette Mizutsune S;Falda Mizutsune S;Mizutsune-Beinzeug S;ミツネＳフォールド;
Mizutsune Coat S;Cota Mizutsune S;Taille Mizutsune S;Fiancale Mizutsune S;MizutsuneWaffenrock S;ミツネＳコート;
Astalos Faulds S;Muslera Astalos S;Tassette Astalos S;Falda Astalos S;Astalos-Beinzeug S;ゼクスＳフォールド;
Astalos Coat S;Cota de Astalos S;Taille Astalos S;Fiancale Astalos S;Astalos-Waffenrock S;ゼクスＳコート;
Gammoth Faulds S;Muslera Gammoth S;Tassette Gammoth S;Falda Gammoth S;Gammoth-Beinzeug S;ガムートＳフォールド;
Gammoth Coat S;Cota de Gammoth S;Taille Gammoth S;Fiancale Gammoth S;Gammoth-Waffenrock S;ガムートＳコート;
Glavenus Faulds S;Muslera Glavenus S;Tassette Glavenus S;Falda Glavenus S;Glavenus-Beinzeug S;ディノＳフォールド;
Glavenus Coat S;Cota de Glavenus S;Taille Glavenus S;Fiancale Glavenus S;Glavenus-Waffenrock S;ディノＳコート;
Agnaktor Faulds;Muslera de Agnaktor;Tassette Agnaktor;Falda Agnaktor;Agnaktor-Beinzeug;アグナフォールド;
Agnaktor Coat;Cota de Agnaktor;Taille Agnaktor;Fiancale Agnaktor;Agnaktor-Waffenrock;アグナコート;
Gore Faulds S;Musleras de Gore S;Tassette Gore S;Falda Gore Magala S;GoreMagalaBeinzeug S;ゴアＳフォールド;
Gore Coat S;Cota de Gore S;Taille Gore S;Fianc. Gore Magala S;GoreMagalaWaffenrckS;ゴアＳコート;
EX Gore Faulds;Musleras Gore EX;Tassette Gore EX;Falda Gore Magala EX;GoreMagalaBeinzeugEX;EXゴアフォールド;
EX Gore Coat;Cota Gore EX;Taille Gore EX;Fianc. G.Magala EX;GoreMagalaWaffnrckEX;EXゴアコート;
Gore Faulds R;Musleras de Gore R;Tassette Gore R;Falda Gore Magala R;GoreMagala-Beinzeug R;ゴアＲフォールド;
Gore Coat R;Cota de Gore R;Taille Gore R;Fianc. Gore Magala R;GoreMagalaWaffenrockR;ゴアＲコート;
Regios Tassets S;Muslera de Regios S;Tassette Regios S;Falda Regios S;Regios-Beinzeug S;レギオスＳフォールド;
Regios Coat S;Cota de Regios S;Taille Regios S;Fiancale Regios S;Regios-Waffenrock S;レギオスＳコート;
Duramboros Faulds;Muslera Duramboros;Tassette Duramboros;Falda Duramboros;Duramboros-Beinzeug;ドボルフォールド;
Duramboros Coat;Cota de Duramboros;Taille Duramboros;Fiancale Duramboros;DuramborosWaffenrock;ドボルコート;
Tigrex Tassets S;Muslera de Tigrex S;Tassette Tigrex S;Falda Tigrex S;Tigrex-Beinzeug S;レックスＳフォールド;
Tigrex Coat S;Cota de Tigrex S;Taille Tigrex S;Fiancale Tigrex S;Tigrex-Waffenrock S;レックスＳコート;
EX Tigrex Tassets;Muslera de Tigrex EX;Tassette Tigrex EX;Falda Tigrex EX;Tigrex-Beinzeug EX;EXレックスフォールド;
EX Tigrex Coat;Cota de Tigrex EX;Taille Tigrex EX;Fiancale Tigrex EX;Tigrex-Waffenrock EX;EXレックスコート;
Tigrex Tassets R;Muslera de Tigrex R;Tassette Tigrex R;Falda Tigrex R;Tigrex-Beinzeug R;レックスＲフォールド;
Tigrex Coat R;Cota de Tigrex R;Taille Tigrex R;Fiancale Tigrex R;Tigrex-Waffenrock R;レックスＲコート;
Kirin Hoop S;Aro de Kirin S;Anneau Kirin S;Cerchio Kirin S;Kirin-Reifen S;キリンＳフープ;
Kirin Shorts S;Calzoncillos Kirin S;Culotte Kirin S;Pantaloncini Kirin S;Kirin-Shorts S;キリンＳショルト;
Kirin Hoop R;Aro de Kirin R;Anneau Kirin R;Cerchio Kirin R;Kirin-Reifen R;キリンＲフープ;
Kirin Shorts R;Calzoncillos Kirin R;Culotte Kirin R;Pantaloncini Kirin R;Kirin-Shorts R;キリンＲショルト;
Brachydios Faulds S;Muslera Brachydios S;Tassette Brachydios S;Falda Brachydios S;BrachydiosBeinzeug S;ブラキＳフォールド;
Brachydios Coat S;Cota de Brachydios S;Taille Brachydios S;Fianc. Brachydios S;BrachydiosWaffenrockS;ブラキＳコート;
EX Brachydios Faulds;Muslera Brachydios EX;Tassette Brachydios EX;Falda Brachydios EX;BrachydiosBeinzeug EX;EXブラキフォールド;
EX Brachydios Coat;Cota Brachydios EX;Taille Brachydi EX;Fianc. Brachydios EX;BrachydiosWaffenrckEX;EXブラキコート;
Golden Obi;Obi dorado;Obi d'or;Obi d'oro;Goldener Obi;金色ノ帯;
Puppeteer Obi;Obi de titiritero;Obi Kuroko;Obi burattinaio;Kuroko-Obi;黒子ノ帯;
Vangis Coil;Faja de Vangis;Boucle Vangis;Spira Vangis;Vangis-Hüftring;バンギスコイル;
Vangis Coat;Cota de Vangis;Taille Vangis;Fiancale Vangis;Vangis-Waffenrock;バンギスコート;
Guild Knight Coat;Cota caball. gremio;Boucle Chevalier;Fiancale cavaliere;GildenritterWaffnrck;ギルドナイトコイル;
Guild Knight Kilt;Falda caball. gremio;Jupe Chevalier;Kilt cavaliere;Gildenritter-Kilt;ギルドナイトスカート;
Maiden's Skirt S;Falda sirvienta S;Jupe Soubrette S;Gonna damigella S;Magd-Rock S;メイドＳスカート;
French Maid Frills S;Volantes criada S;Volants Gothic Lolita S;Frange french maid S;Hausmagd-Rüschen S;プライベートＳフリル;
Blue Guild Coil;Malla gremio azul;Boucle de Guilde (BL);Fianc. paladino blu;BlauerGildenHüftring;ギルドガードコイル蒼;
Blue Guild Coat;Cota gremio azul;Taille de Guilde (BL);Kilt paladino blu;BlauGildenWaffenrock;ギルドガードコート蒼;
Blue Guild Coil;Malla gremio azul;Boucle de Guilde (BL);Fianc. paladino blu;BlauerGildenHüftring;ギルドガードコイル蒼;
Blue Guild Coat;Cota gremio azul;Taille de Guilde (BL);Kilt paladino blu;BlauGildenWaffenrock;ギルドガードコート蒼;
Red Guild Coil;Malla gremio roja;Boucle de Guilde (RG);Fianc. paladino ros.;RoterGilden-Hüftring;ギルドガードコイル紅;
Red Guild Coat;Cota gremio roja;Taille de Guilde (RG);Kilt paladino ros.;RotrGildenWaffenrock;ギルドガードコート紅;
Red Guild Coil;Malla gremio roja;Boucle de Guilde (RG);Fianc. paladino ros.;RoterGilden-Hüftring;ギルドガードコイル紅;
