english;spanish;french;italian;german;japanese;chinese
Nibelsnarf Coat X;;Taille Nibelsnarf X;;NibelsnarfWaffenr. X;ハプルＸコート;潜口龙裙甲Ｘ
Duramboros Faulds X;;Tasset. Duramboros X;;DuramborosBeinzeug X;ドボルＸフォールド;尾槌龙腿甲Ｘ
Duramboros Coat X;;Taille Duramboros X;;DuramborosWaffenr. X;ドボルＸコート;尾槌龙裙甲Ｘ
Duramboros Faulds Z;;Tasset. Duramboros Z;;DuramborosBeinzeug Z;ドボルＺフォールド;尾斧龙腿甲Ｚ
Duramboros Coat Z;;Taille Duramboros Z;;DuramborosWaffenr. Z;ドボルＺコート;尾斧龙裙甲Ｚ
Nargacuga Faulds X;;Tasset. Nargacuga X;;Nargacuga-Beinzeug X;ナルガＸフォールド;迅龙腿甲Ｘ
Nargacuga Coat X;;Taille Nargacuga X;;NargacugaWaffenrockX;ナルガＸコート;迅龙裙甲Ｘ
Nargacuga Faulds Z;;Tasset. Nargacuga Z;;Nargacuga-BeinzeugZ;ナルガＺフォールド;绿迅龙腿甲Ｚ
Nargacuga Coat Z;;Taille Nargacuga Z;;NargacugaWaffenrockZ;ナルガＺコート;绿迅龙裙甲Ｚ
Helios Coil X;;Ceinturon Helios X;;Helios-Hüftring X;ヘリオスＸコイル;太阳神腿甲Ｘ
Helios Coat X;;Taille Helios X;;Helios-Waffenrock X;ヘリオスＸコート;太阳神裙甲Ｘ
Selene Coil X;;Ceinturon Selene X;;Selene-Hüftring X;セレネＸコイル;月神腿甲Ｘ
Selene Coat X;;Taille Selene X;;Selene-Waffenrock X;セレネＸコート;月神裙甲Ｘ
Helios Coil Z;;Ceinturon Helios Z;;Helios-Hüftring Z;ヘリオスＺコイル;太阳神腿甲Ｚ
Helios Coat Z;;Taille Helios Z;;Helios-Waffenrock Z;ヘリオスＺコート;太阳神裙甲Ｚ
Selene Coil Z;;Ceinturon Selene Z;;Selene-Hüftring Z;セレネＺコイル;月神腿甲Ｚ
Selene Coat Z;;Taille Selene Z;;Selene-Waffenrock Z;セレネＺコート;月神裙甲Ｚ
Aelucanth Elytra X;;Élytres Aelucanth X;;Aelucanth-Elytren X;ロワーガＸアンカ;锹虫腿甲Ｘ
Aelucanth Alae X;;Ailes Aelucanth X;;AelucanthSchwingen X;ロワーガＸコクサ;锹虫裙甲Ｘ
Rhopessa Elytra X;;Élytres Rhopessa X;;Rhopessa-Elytren X;ファルメルＸアンカ;蝴蝶腿甲Ｘ
Rhopessa Alae X;;Ailes Rhopessa X;;Rhopessa-Schwingen X;ファルメルＸコクサ;蝴蝶裙甲Ｘ
Rathalos Faulds X;;Tassettes Rathalos X;;Rathalos-Beinzeug X;レウスＸフォールド;雄火龙腿甲Ｘ
Rathalos Coat X;;Taille Rathalos X;;RathalosWaffenrock X;レウスＸコート;雄火龙裙甲Ｘ
Rath Soul Coil Z;;Ceinturon Âme Rath Z;;Rath.SeelenhüftringZ;リオソウルＺコイル;苍火龙腿甲Ｚ
Rath Soul Coat Z;;Taille Âme Rath Z;;Rath.Seelenwaffenr.Z;リオソウルＺコート;苍火龙裙甲Ｚ
Diablos Coil X;;Ceinturon Diablos X;;Diablos-Hüftring X;ディアブロＸコイル;角龙腿甲Ｘ
Diablos Coat X;;Taille Diablos X;;Diablos-Waffenrock X;ディアブロＸコート;角龙裙甲Ｘ
Diablos Coil Z;;Ceinturon Diablos Z;;Diablos-Hüftring Z;ディアブロＺコイル;黑角龙腿甲Ｚ
Diablos Coat Z;;Taille Diablos Z;;Diablos-Waffenrock Z;ディアブロＺコート;黑角龙裙甲Ｚ
Agnaktor Faulds X;;Tassettes Agnaktor X;;Agnaktor-Beinzeug X;アグナＸフォールド;炎戈龙腿甲Ｘ
Agnaktor Coat X;;Taille Agnaktor X;;AgnaktorWaffenrock X;アグナＸコート;炎戈龙裙甲Ｘ
Agnaktor Faulds Z;;Tassettes Agnaktor Z;;Agnaktor-Beinzeug Z;アグナＺフォールド;冻戈龙腿甲Ｚ
Agnaktor Coat Z;;Taille Agnaktor Z;;AgnaktorWaffenrock Z;アグナＺコート;冻戈龙裙甲Ｚ
Brachydios Faulds X;;Tasset. Brachydios X;;BrachydiosBeinzeug X;ブラキＸフォールド;碎龙腿甲Ｘ
Brachydios Coat X;;Taille Brachydios X;;BrachydiosWaffenr. X;ブラキＸコート;碎龙裙甲Ｘ
Lagiacrus Faulds X;;Tasset. Lagiacrus X;;Lagiacrus-Beinzeug X;ラギアＸフォールド;海龙腿甲Ｘ
Lagiacrus Coat X;;Taille Lagiacrus X;;LagiacrusWaffenrockX;ラギアＸコート;海龙裙甲Ｘ
Lagiacrus Faulds Z;;Tasset.Lagiacrus Z;;LagiacrusBeinzeug Z;ラギアＺフォールド;白海龙腿甲Ｚ
Lagiacrus Coat Z;;Taille Lagiacrus Z;;LagiacrusWaffenrockZ;ラギアＺコート;白海龙裙甲Ｚ
Uragaan Faulds X;;Tassettes Uragaan X;;Uragaan-Beinzeug X;ガンキンＸフォールド;爆锤龙腿甲Ｘ
Uragaan Coat X;;Taille Uragaan X;;Uragaan-Waffenrock X;ガンキンＸコート;爆锤龙裙甲Ｘ
Uragaan Faulds Z;;Tassettes Uragaan Z;;Uragaan-Beinzeug Z;ガンキンＺフォールド;钢锤龙腿甲Ｚ
Uragaan Coat Z;;Taille Uragaan Z;;Uragaan-Waffenrock Z;ガンキンＺコート;钢锤龙裙甲Ｚ
Zinogre Coil X;;Ceinturon Zinogre X;;Zinogre-Hüftring X;ジンオウＸコイル;雷狼龙腿甲Ｘ
Zinogre Coat X;;Taille Zinogre X;;Zinogre-Waffenrock X;ジンオウＸコート;雷狼龙裙甲Ｘ
Zinogre Coil Z;;Ceinturon Zinogre Z;;Zinogre-Hüftring Z;ジンオウＺコイル;狱狼龙腿甲Ｚ
Zinogre Coat Z;;Taille Zinogre Z;;Zinogre-Waffenrock Z;ジンオウＺコート;狱狼龙裙甲Ｚ
Dober Coil X;;Ceinturon Dober X;;Dober-Hüftring X;ドーベルＸコイル;远古龙腿甲Ｘ
Dober Coat X;;Taille Dober X;;Dober-Waffenrock X;ドーベルＸコート;远古龙裙甲Ｘ
Damascus Coil X;;Ceinturon Damascus X;;Damaskus-Hüftring X;ダマスクＸコイル;金属镶嵌腿甲Ｘ
Damascus Coat X;;Taille Damascus X;;DamaskusWaffenrock X;ダマスクＸコート;金属镶嵌裙甲Ｘ
Vangis Coil X;;Ceinturon Vangis X;;Vangis-Hüftring X;バンギスＸコイル;恐暴龙腿甲Ｘ
Vangis Coat X;;Taille Vangis X;;Vangis-Waffenrock X;バンギスＸコート;恐暴龙裙甲Ｘ
Lambent Sash;;Écharpe Lambent;;Leucht-Schärpe;月光【帯】;月光【带】
Silhouette Sash;;Écharpe Silhouette;;Silhouetten-Schärpe;白影【帯】;白影【带】
Silver Solcoil;;Ceinturon Sol argent;;SilberSonnenhüftring;シルバーソルコイル;银火龙腿甲
Silver Solcoat;;Taille Sol argent;;SilberSonnenwaffenr;シルバーソルコート;银火龙裙甲
Golden Lunecoil;;Ceinturon Lune or;;Gold-Mondhüftring;ゴールドルナコイル;金火龙腿甲
Golden Lunecoat;;Taille Lune or;;Gold-Mondwaffenrock;ゴールドルナコート;金火龙裙甲
Grand Y. Koshiate;;Grand Y. Koshiate;;Groß-Y.-Koshiate;大和・真【腰当て】;大和・真【护腰】
Grand Mutsu Koshiate;;Grand Mutsu Koshiate;;Groß-Mutsu-Koshiate;陸奥・真【腰当て】;陆奥・真【护腰】
Grand H. Koshiate;;Grand H. Koshiate;;Groß-H.-Koshiate;日向・真【腰当て】;日向・真【护腰】
Grand Amagi Koshiate;;Grand Amagi Koshiate;;Groß-Amagi-Koshiate;天城・真【腰当て】;天城・真【护腰】
Y. Koshiate Prime;;Y. Koshiate parfait;;1A-Y. Koshiate;大和・極【腰当て】;大和・极【护腰】
Mutsu Koshiate Prime;;M. Koshiate parfait;;1A-Mutsu-Koshiate;陸奥・極【腰当て】;陆奥・极【护腰】
H. Koshiate Prime;;H. Koshiate parfait;;1A-H.-Koshiatee;日向・極【腰当て】;日向・极【护腰】
Amagi Koshiate Prime;;A. Koshiate parfait;;1A-Amagi-Koshiate;天城・極【腰当て】;天城・极【护腰】
Nether Faulds;;Tassettes Nether;;Jenseits-Beinzeug;アビスフォールド;冥海龙腿甲
Nether Coat;;Taille Nether;;Jenseits-Waffenrock;アビスコート;冥海龙裙甲
Miralis Barbs;;Poils Miralis;;Miralis-Stacheln;ミラアルマスパイン;炼黑龙之倒钩
Miralis Sheath;;Étui Miralis;;Miralis-Hülse;ミラアルマスケイル;炼黑龙之护套
3D Maneuver Gear Belt;;3D Maneuver Gear Belt;;3D Maneuver Gear Belt;立体機動装置ベルト;立体机动装置扣带
3D Maneuver Gear Band;;3D Maneuver Gear Band;;3D Maneuver Gear Band;立体機動装置バンド;立体机动装置腰带
Captain Coil J;;Jolly Roger Coil X;;Jolly Roger Coil X;キャプテンＪコイル;船长Ｊ腿甲
Captain Skirt J;;Jolly Roger Skirt X;;Jolly Roger Skirt X;キャプテンＪスカート;船长Ｊ裙甲
Escadora Might X;;Escadora Might X;;Escadora-Macht X;エスカドラＸマイト;煌黑龙之意志Ｘ
Escadora Force X;;Force Escadora X;;Escadora-Kraft X;エスカドラＸフォルス;煌黑龙之力量Ｘ
Blue Star Coil;;ブルースターコイル;;Blauer Sternen-Hüftschutz;ブルースターコイル;工作室腿甲
Blue Star Coat;;ブルースターコート;;Blauer Sternen-Waffenrock;ブルースターコート;工作室裙甲
