english;spanish;french;italian;german;japanese;chinese
Barroth Crown;;Couronne Barroth;;Barroth Crown;土砂竜の重頭殻;土砂龙的重头壳
J.Barroth Chine;;Éch. Barroth J.;;J.Barroth Chine;氷砕竜の重甲;冰碎龙的重甲
J.Barroth Cortex;;Cort. Barroth J.;;J.Barroth Cortex;氷砕竜の重殻;冰碎龙的重壳
Gobul Surspike;;Surpointe Gobul;;Gobul Surspike;灯魚竜の秘棘;灯鱼龙的秘棘
Gobul Piel;;Pelage Gobul;;Gobul Piel;灯魚竜の厚皮;灯鱼龙的厚皮
Gobul Kingwhiskr;;Bacchante Gobul;;Gobul Kingwhiskr;灯魚竜の大王ヒゲ;灯鱼龙的大王触须
Revolting Piel;;Pelage infect;;Revolting Piel;おぞましい厚皮;恐怖的厚皮
Nightmarish Maw;;Gueule cauchemar;;Nightmarish Maw;悪夢のクチ;恶梦的嘴
Gigginox Piel;;Pelage Gigginox;;Gigginox Piel;毒怪竜の厚皮;毒怪龙的厚皮
B.Giggi Piel;;Pelage Giggi F.;;B.Giggi Piel;電怪竜の厚皮;电怪龙的厚皮
Nibel Cortex;;Cortex Nibel;;Nibel Cortex;潜口竜の重殻;潜口龙的重壳
Nibelsnarf Talon;;Serre Nibelsnarf;;Nibelsnarf Talon;潜口竜の剛爪;潜口龙的刚爪
Nibelsnarf Piel;;Pela. Nibelsnarf;;Nibelsnarf Piel;潜口竜の厚皮;潜口龙的厚皮
Giant Fin;;Nageoire géante;;Giant Fin;巨大なヒレ;巨大鳍
Duram Hardhorn;;Durcorne Duram;;Duram Hardhorn;尾槌竜の剛角;尾槌龙的刚角
Duram Cortex;;Cort. Duramboros;;Duram Cortex;尾槌竜の重殻;尾槌龙的重壳
Duram Sacrum;;Sacrum Duram;;Duram Sacrum;尾槌竜の仙骨;尾槌龙的仙骨
R.Duram Shell;;Carapa. Duram R.;;R.Duram Shell;尾斧竜の赤銅殻;尾斧龙的赤铜壳
Narga Tailspear;;Poinqueue Narga;;Narga Tailspear;迅竜の重尾棘;迅龙的重尾棘
Nargacuga Fur;;Four. Nargacuga;;Nargacuga Fur;迅竜の豪黒毛;迅龙的豪黑毛
Narga Razor+;;Rasoir Narga+;;Nargacuga Razor+;迅竜の剛刃翼;迅龙的刚刃翼
G.Narga Dapples;;Taches Narga V.;;G.Narga Dapples;緑迅竜の豪斑毛;绿迅龙的豪斑毛
G.Narga Razor+;;Rasoir Narga V.+;;G.Narga Razor+;緑迅竜の剛刃翼;绿迅龙的刚刃翼
Narga Medulla;;Medulla Narga;;Narga Medulla;迅竜の延髄;迅龙的延髓
Crooked Hardhorn;;Durcorne courbée;;Crooked Hardhorn;湾曲した剛龍角;弯曲的刚龙角
Deep Dragongem;;Gem.dragon prof.;;Deep Dragongem;深淵の龍玉;深渊的龙玉
G.Ceadeus Shard;;Éclat Ceadeus B.;;G.Ceadeus Shard;皇海龍の厚鱗;皇海龙的厚鳞
Dark Dragongem;;Gem.dragon noire;;Dark Dragongem;深淵の皇龍玉;深渊的皇龙玉
Maiden Butterfly;;Papillon pucelle;;Maiden Butterfly;ピュアアゲハ;大津纹蝴蝶
Dracophage Bug;;Insecte draco;;Dracophage Bug;蝕龍蟲;蚀龙虫
Rathalos Shard;;Éclat Rathalos;;Rathalos Shard;火竜の厚鱗;火龙的厚鳞
Rathalos Mantle;;Mante Rathalos;;Rathalos Mantle;火竜の天鱗;火龙的天鳞
A.Rathalos Shard;;Éclat Rath A.;;A.Rathalos Shard;蒼火竜の厚鱗;苍火龙的厚鳞
Rathlos Fellwing;;Rigipl. Rathalos;;Rathlos Fellwing;火竜の剛翼;火龙的刚翼
Diablos Cortex;;Cortex Diablos;;Diablos Cortex;角竜の重殻;角龙的重壳
Diablos Hardhorn;;Durcorne Diablos;;Diablos Hardhorn;大地を穿つ剛角;贯穿大地的刚角
Lrg Wyvern Stone;;Pierre Wyv. lge;;Lrg Wyvern Stone;大竜玉;大龙玉
G.Wroggi Piel;;Pelage gd.Wroggi;;G.Wroggi Piel;毒狗竜の厚皮;毒狗龙的厚皮
B.Diablos Cortex;;Cort. Diablos N.;;B.Diablos Cortex;黒角竜の重殻;黑角龙的重壳
Prized Stomach;;Estomac prisé;;Prized Stomach;極上の腹袋;极上的腹袋
Agnaktor Cortex;;Cortex Agnaktor;;Agnaktor Cortex;炎戈竜の重殻;炎戈龙的重壳
Agnaktor Piel;;Pelage Agnaktor;;Agnaktor Piel;炎戈竜の厚皮;炎戈龙的厚皮
Agnaktor Talon;;Serre Agnaktor;;Agnaktor Talon;炎戈竜の剛爪;炎戈龙的刚爪
G.Agnak Cortex;;Cortex Agnak G.;;G.Agnak Cortex;凍戈竜の重殻;冻戈龙的重壳
G.Agnak Piel;;Pelage Agnak G.;;G.Agnak Piel;凍戈竜の厚皮;冻戈龙的厚皮
Brach Ebonshell+;;Coquébène Brach+;;Brach Ebonshell+;砕竜の重黒曜甲;碎龙的重黑曜甲
Brach Scalp+;;Scalp Brach+;;Brach Scalp+;砕竜の尖頭殻;碎龙的尖头壳
Glowing Slime;;Poisse luisante;;Glowing Slime;光る粘菌;闪光粘菌
Lagia Hardhorn;;Durcorne Lagia;;Lagia Hardhorn;海竜の剛角;海龙的刚角
Lagiacrus Piel;;Pelage Lagiacrus;;Lagiacrus Piel;海竜の厚皮;海龙的厚皮
Lagia Sapphire;;Saphir Lagia;;Lagia Sapphire;海竜の蒼玉;海龙的苍玉
I.Lagi Hardhorn;;Durcorne Lagi I.;;I.Lagi Hardhorn;白海竜の剛角;白海龙的刚角
I.Lagi Piel;;Pelage Lagi I.;;I.Lagi Piel;白海竜の厚皮;白海龙的厚皮
Lagiacrus Mantle;;Mante Lagiacrus;;Lagiacrus Mantle;海竜の蒼天鱗;海龙的苍天玉
Lagiacrus Plate;;Plaque Lagiacrus;;Lagiacrus Plate;海竜の逆鱗;海龙的逆鳞
Uragaan Cortex;;Cortex Uragaan;;Uragaan Cortex;爆鎚竜の重殻;爆锤龙的重壳
Uragaan Ruby;;Rubis Uragaan;;Uragaan Ruby;爆鎚竜の紅玉;爆锤龙的红玉
Uragaan Scute+;;Scutum Uragaan+;;Uragaan Scute+;爆鎚竜の重耐熱殻;爆锤龙的重耐热壳
S.Uragaan Cortex;;Cor. Uragaan. A.;;S.Uragaan Cortex;鋼鎚竜の重殻;钢锤龙的重壳
Zinogre Hardhorn;;Durcorne Zinogre;;Zinogre Hardhorn;雷狼竜の剛角;雷狼龙的刚角
Zin D-Shocker;;Électric Zinogre;;Zin D-Shocker;雷狼竜の雷電殻;雷狼龙的雷电壳
Zinogre Cortex;;Cortex Zinogre;;Zinogre Cortex;雷狼竜の重殻;雷狼龙的重壳
S.Zin Hardhorn;;Durc. Zinogre S.;;S.Zin Hardhorn;獄狼竜の剛角;狱狼龙的刚角
S.Zin Cortex;;Cort. Zinogre S.;;S.Zin Cortex;獄狼竜の重殻;狱狼龙的重壳
S.Zin Dragonhair;;Dracopeau Zin S.;;S.Zin Dragonhair;獄狼竜の龍毛;狱狼龙的龙毛
ElderDragonBlood;;Sang Anc. dragon;;ElderDragonBlood;古龍の血;古龙血
H.Jhen Shard;;Éclat Jhen S.;;H.Jhen Shard;霊山龍の重蒼鱗;灵山龙的重苍鳞
Deviljho Shard;;Éclat Deviljho;;Deviljho Shard;恐暴竜の厚黒鱗;恐暴龙的厚黑鳞
Deviljho Coat;;Pelage Deviljho;;Deviljho Coat;恐暴竜の厚黒皮;恐暴龙的厚黑皮
Hvy L.Narga Fang;;Croc Narg S. lrd;;Hvy L.Narga Fang;月迅竜の重牙;月迅龙的重牙
L.Narga Dapples;;Taches Narga S.;;L.Narga Dapples;月迅竜の豪斑毛;月迅龙的豪斑毛
Cloudy Moonshard;;Éclalune trouble;;Cloudy Moonshard;朧月の欠片;胧月的欠片
Ghostly Quartz;;Quartz fantôme;;Ghostly Quartz;霊水晶;灵水晶
S.Rathalos Shard;;Éclat Rath Ar.;;S.Rathalos Shard;銀火竜の厚鱗;银火龙的厚鳞
Rath Gleem;;Lueur Rath;;Rath Gleem;火竜の煌液;火龙的煌液
G.Rath Surspike;;Surp. Rathian D.;;G.Rath Surspike;金火竜の秘棘;金火龙的秘棘
G.Rathian Cortex;;Cort. Rathian D.;;G.Rathian Cortex;金火竜の重殻;金火龙的重壳
H.Jhen Rockskin;;Cuiroc Jhen S.;;H.Jhen Rockskin;霊山龍の重岩殻;灵山龙的重岩壳
G.Ceadeus Fur;;Four. Ceadeus B.;;G.Ceadeus Fur;皇海龍の豪鎧毛;皇海龙的豪铠毛
Deviljho Ripper;;Déchir. Deviljho;;Deviljho Ripper;恐暴竜の剛鉤爪;恐暴龙的刚钩爪
A.Lagi HardHorn;;Durcorne Lagi A.;;A.Lagi HardHorn;冥海竜の剛角;冥海龙的刚角
A.Lagi Shard;;Éclat Lagi A.;;A.Lagi Shard;冥海竜の厚鱗;冥海龙的厚鳞
A.Lagi Dynamo;;Dynamo Lagi A.;;A.Lagi Dynamo;冥海竜の雷魂;冥海龙的雷魂
Miralis Fireback;;Coque-f. Miralis;;Miralis Fireback;煉黒龍の燃殻;炼黑龙的燃壳
Miralis Evil Eye;;Malœil Miralis;;Miralis Evil Eye;煉黒龍の凶眼;炼黑龙的凶眼
Gushing Magma;;Magma explosif;;Gushing Magma;ほとばしるマグマ;迸发的岩浆
Monster Bone S;;Os monstre petit;;Monster Bone S;竜骨【小】;龙骨【小】
Jaggi Hide;;Cuir Jaggi;;Jaggi Hide;ジャギィの皮;小狗龙的皮
Flashbug;;Flashinsecte;;Flashbug;光蟲;光虫
G.Wroggi Brace;;Att. gd. Wroggi;;G.Wroggi Brace;毒狗竜の腕甲;毒狗龙的腕甲
Vivid Feather;;Plume vive;;Vivid Feather;極彩色の羽根;极彩色的羽毛
Qurupeco Scale;;Écail. Qurupeco;;Qurupeco Scale;彩鳥の鱗;彩鸟的鳞
Spongy Hide;;Cuir spongieux;;Spongy Hide;海綿質の皮;海绵质的皮
R.Ludroth Claw;;Grif.Ludroth R.;;R.Ludroth Claw;水獣の爪;水兽的爪
Hydro Hide;;Cuir aquatique;;Hydro Hide;水生獣の皮;水生兽的皮
King's Crest;;Crête roi;;King's Crest;王者のトサカ;王者的头冠
Lagom Plastron;;Plastron Lagombi;;Lagom Plastron;白兎獣の腹甲;白兔兽的腹甲
Uroktor Scale;;Écaille Uroktor;;Uroktor Scale;溶岩獣の鱗;溶岩兽的鳞
Gobul Fin;;Nageoire Gobul;;Gobul Fin;灯魚竜のヒレ;灯鱼龙的鳍
Gobul Spike;;Pointe Gobul;;Gobul Spike;灯魚竜の棘;灯鱼龙的棘
Rathian Webbing;;Palmure Rathian;;Rathian Webbing;雌火竜の翼膜;雌火龙的翼膜
Gigginox Claw;;Griffe Gigginox;;Gigginox Claw;毒怪竜の爪;毒怪龙的爪
Venom Gland;;Glande venin;;Venom Gland;不気味な毒腺;可怕的毒腺
Barioth Tail;;Queue Barioth;;Barioth Tail;氷牙竜の尻尾;冰牙龙的尾巴
Nibelsnarf Hide;;Peau Nibelsnarf;;Nibelsnarf Hide;潜口竜の皮;潜口龙的皮
Nibelsnarf Claw;;Gri. Nibelsnarf;;Nibelsnarf Claw;潜口竜の爪;潜口龙的爪
Vivid Fluid;;Fluide vif;;Vivid Fluid;鮮やかな体液;鲜艳的体液
Rathalos Webbing;;Palmure Rathalos;;Rathalos Webbing;火竜の翼膜;火龙的翼膜
Shell Shocker;;Électricarapace;;Shell Shocker;海竜の背電殻;海龙的背电壳
Duramboros Hump;;Bosse Duramboros;;Duramboros Hump;尾槌竜のコブ;尾槌龙的驼峰
Twisted Horn;;Corne tordue;;Twisted Horn;ねじれた角;卷角
Uragaan Jaw;;Mâchoire Uragaan;;Uragaan Jaw;爆鎚竜の顎;爆锤龙的颚
Uragaan Scute;;Scutum Uragaan;;Uragaan Scute;爆鎚竜の耐熱殻;爆锤龙的耐热壳
Agnaktor Fin;;Nageoi. Agnaktor;;Agnaktor Fin;炎戈竜のヒレ;炎戈龙的鳍
Ceadeus Scale;;Écaille Ceadeus;;Ceadeus Scale;大海龍の鱗;大海龙的鳞
Ceadeus Fur;;Fourrure Ceadeus;;Ceadeus Fur;大海龍の鎧毛;大海龙的铠毛
Quality Sac;;Poche qualité;;Quality Sac;上質な腹袋;上质的腹袋
G.Jaggi Claw+;;Griffe gd.Jaggi+;;G.Jaggi Claw+;狗竜の尖爪;狗龙的尖爪
Lagom Plastron+;;Plast. Lagombi+;;Lagom Plastron+;白兎獣の堅腹甲;白兔兽的坚腹甲
Lagombi Pelt+;;Peau Labombi+;;Lagombi Pelt+;白兎獣の剛毛 ;白兔兽的刚毛
Baggi Scale+;;Écaille Baggi+;;Baggi Scale+;バギィの上鱗;小眠狗龙的上鳞
Qurupeco Scale+;;Écail. Qurupeco+;;Qurupeco Scale+;彩鳥の上鱗;彩鸟的上鳞
C.Peco Scale+;;Écail. Peco V.+;;C.Peco Scale+;紅彩鳥の上鱗;红彩鸟的上鱗
Spongy Hide+;;Cuir spongieux+;;Spongy Hide+;海綿質の上皮;海绵质的上皮
Hydro Hide+;;Cuir aquatique+;;Hydro Hide+;水生獣の上皮;水生兽的上皮
Plum Spongy Hide;;Cuir spon. prune;;Plum Spongy Hide;海綿質の紫皮;海绵质的紫皮
Blossom Cricket;;Grillon fleuri;;Blossom Cricket;ハナスズムシ;花铃虫
Large Fragment;;Large fragment;;Large Fragment;大きな太古の破片;大型太古破片
J.Barroth Scalp;;Sca. Barroth J.;;J.Barroth Scalp;氷砕竜の頭殻;冰碎龙的头壳
Gobul Fin+;;Nageoire Gobul+;;Gobul Fin+;灯魚竜の上ヒレ;灯鱼龙的上鳍
Max Potion;;Potion secrète;;Max Potion;秘薬;秘药
Cactus Flower;;Fleur de cactus;;Cactus Flower;サボテンの花;仙人掌花
Rath Medulla;;Medulla Rath;;Rath Medulla;火竜の延髄;火龙的延髓
B.Giggi Claw+;;Griffe Giggi F.+;;B.Giggi Claw+;電怪竜の鋭爪;电怪龙的锐爪
Plesioth Webbing;;Palmure Plesioth;;Plesioth Webbing;水竜の翼膜;水龙的翼膜
Barioth Carapace;;Cuirasse Barioth;;Barioth Carapace;氷牙竜の堅殻;冰牙龙的坚壳
S.Barioth Tail;;Queue Barioth S.;;S.Barioth Tail;風牙竜の尻尾;风牙龙的尾巴
Brilliant Fluid;;Fluide brillant;;Brilliant Fluid;極彩色の体液;极彩色的体液
Wroggi Hide;;Cuir Wroggi;;Wroggi Hide;フロギィの皮;小毒狗龙的皮
Nargacuga Scale+;;Écai. Nargacuga+;;Nargacuga Scale+;迅竜の上鱗;迅龙的上鳞
A.Rath Scale+;;Éca. Rath A.+;;A.Rath Scale+;蒼火竜の上鱗;苍火龙的上鳞
Monster Hardbone;;Duros monstre;;Monster Hardbone;堅竜骨;坚龙骨
Zinogre Jasper;;Jaspe Zinogre;;Zinogre Jasper;雷狼竜の碧玉;雷狼龙的碧玉
Thunderbug;;Foudrinsecte;;Thunderbug;雷光虫;雷光虫
Brach Carapace;;Cuir. Brachydios;;Brach Carapace;砕竜の堅殻;碎龙的坚壳
Scalding Pleura+;;Plèvre brûlante+;;Scalding Pleura+;赤熱した堅胸殻;赤热的坚胸壳
Thunder Sac;;Poche de foudre;;Thunder Sac;電撃袋;电击袋
B.Diablos Ridge+;;Ver. Diablos N.+;;B.Diab Ridge+;黒角竜の堅甲;黑角龙的坚甲
Diablos Ridge+;;Vert. Diablos+;;Diablos Ridge+;角竜の堅甲;角龙的坚甲
Majestic Horn;;Corne grandiose;;Majestic Horn;上質なねじれた角;上质的卷角
Blackcurl Horn;;Corne torsadée;;Blackcurl Horn;上質な黒巻き角;上质的黑卷角
Diablos Marrow;;Moelle Diablos;;Diablos Marrow;角竜の骨髄;角龙的骨髓
Agnaktor Fin+;;Nageo. Agnaktor+;;Agnaktor Fin+;炎戈竜の上ヒレ;炎戈龙的上鳍
G.Agnak Fin+;;Nag. Agnak G.;;G.Agnak Fin+;凍戈竜の上ヒレ;冻戈龙的上鳍
Deviljho Fang;;Croc Deviljho;;Deviljho Fang;恐暴竜の大牙;恐暴龙的大牙
Deviljho Talon;;Griffe Deviljho;;Deviljho Talon;恐暴竜の鉤爪;恐暴龙的钩爪
Alatreon Talon;;Griffe Alatreon;;Alatreon Talon;煌黒龍の尖爪;煌黑龙的尖爪
Armament Invitation;;Armament Invitation;;Armament Invitation;武装への招待状;武装的招待状
Barroth Claw+;;Griffe Barroth+;;Barroth Claw+;土砂竜の鋭爪;土砂龙的锐爪
Great Jaggi Piel;;Pelage gd. Jaggi;;Great Jaggi Piel;狗竜の厚皮;狗龙的厚皮
Arzuros Allbrace;;Suratt. Arzuros;;Arzuros Allbrace;青熊獣の重腕甲;青熊兽的重腕甲
Blue Cutthroat;;Couperet bleu;;Blue Cutthroat;イチノタチウオ;太刀鱼
Qurupeco Shard;;Éclat Qurupeco;;Qurupeco Shard;彩鳥の厚鱗;彩鸟的厚鳞
Lustrous Feather;;Plume lustrée;;Lustrous Feather;極彩色の艶羽根;极彩色的艳羽毛
C.Peco Shard;;Éclat Peco V.;;C.Peco Shard;紅彩鳥の厚鱗;红彩鸟的厚鳞
Spongy Piel;;Pelage spong.;;Spongy Piel;海綿質の厚皮;海绵质的厚皮
Plum Spongy Piel;;Pel. spon. prune;;Plum Spongy Piel;海綿質の紫厚皮;海绵质的紫厚皮
Hrd Ples Webbing;;Pal. Plesio dure;;Hrd Ples Webbing;水竜の剛翼膜;水龙的刚翼膜
Rathian Shard;;Éclat Rathian;;Rathian Shard;雌火竜の厚鱗;雌火龙的厚鳞
Rathian Mantle;;Mante Rathian;;Rathian Mantle;雌火竜の天鱗;雌火龙的天鳞
B.Giggi Talon;;Serre Giggi F.;;B.Giggi Talon;電怪竜の剛爪;电怪龙的刚爪
Barioth Lash;;Fouet Barioth;;Barioth Lash;氷牙竜の靭尾;冰牙龙的韧尾
S.Barioth Lash;;Fouet Barioth S.;;S.Barioth Lash;風牙竜の靭尾;风牙龙的韧尾
Barroth Talon;;Serre Barroth;;Barroth Talon;土砂竜の剛爪;土砂龙的刚爪
J.Barroth Talon;;Ser. Barroth J.;;J.Barroth Talon;氷砕竜の剛爪;冰碎龙的刚爪
Fine Gobul Fin;;Nag. raff. Gobul;;Fine Gobul Fin;灯魚竜の特上ビレ;灯鱼龙的特上鳍
Gigginox Talon;;Serre Gigginox;;Gigginox Talon;毒怪竜の剛爪;毒怪龙的刚爪
Foul Venom Gland;;G. venin putride;;Foul Venom Gland;おぞましい毒腺;恐怖的毒腺
Dazzling Fluid;;Fluide éclatant;;Dazzling Fluid;光り輝く体液;光辉的体液
Marbled Hump;;Bosse marbrée;;Marbled Hump;霜降りのコブ;霜降的驼峰
Nargacuga Shard;;Éclat Nargacuga;;Nargacuga Shard;迅竜の厚鱗;迅龙的厚鳞
Hvy Narga Fang;;Croc Narga lrd;;Hvy Narga Fang;迅竜の重牙;迅龙的重牙
G.Narga Shard;;Éclat Narga V.;;G.Narga Shard;緑迅竜の厚鱗;绿迅龙的厚鳞
Hvy G.Narga Fang;;Croc Narg V. lrd;;Hvy G.Narga Fang;緑迅竜の重牙;绿迅龙的重牙
Nargacuga Mantle;;Mante Nargacuga;;Nargacuga Mantle;迅竜の天鱗;迅龙的天鳞
Crushing Fang;;Croc broyeur;;Schmetterreißzhn;重厚な牙;重厚的牙
Earth Dragongem;;Gem.dragon terre;;Erddrachenstein;大地の龍玉;大地的龙玉
Rathalos Cortex;;Cortex Rathalos;;Rathalos Cortex;火竜の重殻;火龙的厚壳
A.Rath Cortex;;Cortex Rath A.;;A.Rath-Kortex;蒼火竜の重殻;苍火龙的重壳
Diablos Chine;;Échine Diablos;;Diablos-Rckkamm;角竜の重甲;角龙的重甲
Blackcurl Horn+;;Corne torsadée+;;Schwrdrehhorn+;堅牢な黒巻き角;坚牢的黑卷角
B.Diablos Chine;;Éch. Diablos N.;;S.Diabl-Rückkamm;黒角竜の重甲;黑角龙的重甲
Diablos Medulla;;Medulla Diablos;;Diablos-Mark;角竜の延髄;角龙的延髓
Fine Agnak Fin;;Nag. raff. Agnak;;SchönAgnakFlosse;炎戈竜の特上ビレ;炎戈龙的特上鳍
Brach Cortex;;Cort. Brachydios;;Brach Kortex;砕竜の重殻;碎龙的重壳
Brachydios Gem;;Gemme Brachydios;;Brachy.-Stein;砕竜の宝玉;碎龙的宝玉
Lagiacrus Flail;;Traîne Lagiacrus;;Lagia-Flegel;海竜の剛尾;海龙的刚尾
Lagiacrus Talon;;Serre Lagiacrus;;Lagiacrus-Kralle;海竜の剛爪;海龙的刚爪
Uragaan Jaw+;;Mâch. Uragaan+;;Urag.-Kiefer+;爆鎚竜の重顎;爆锤龙的重颚
S.Uragaan Jaw+;;Mâc. Uragaan A.+;;S.Uragaan Jaw+;鋼鎚竜の重顎;钢锤龙的重颚
S.Uragaan Scute+;;Scu. Uragaan A.+;;S.Urag.-Schild+;鋼鎚竜の重耐熱殻;钢锤龙的重耐热壳
S.Uragaan Shard;;Écl. Uragaan A.+;;S.Urag.-Scherbe;鋼鎚竜の厚鱗;钢锤龙的厚鳞
Zin Electrofur+;;Électrif. Zino+;;Zin.-Elektrofell+;雷狼竜の雷電毛;雷狼龙的雷电毛
Zin Skymerald;;Célémeraude Zin;;Zin.Himmelsjuwel;雷狼竜の天玉;雷狼龙的天玉
S.Zin Dragnshell;;Coque Zinogre S.;;H.Zin.-Drchnpanz;獄狼竜の龍殻;狱狼龙的龙壳
S.Zin Skymerald;;Célé. Zinogre S.;;H.Zin.Himmelsjuw;獄狼竜の天玉;狱狼龙的天玉
Deific Fang;;Croc divin;;Göttl. Reißzahn;神々しい龍牙;神圣的龙牙
Vile Fang;;Croc vile;;Böser Reißzahn;極悪な牙;极恶的牙
L.Narga Shard;;Éclat Narga S.;;MndNarga-Scherbe;月迅竜の厚鱗;月迅龙的厚鳞
L.Narga Razor;;Rasoir Narga S.;;MndNarga-Rasierm;月迅竜の透刃翼;月迅龙的透刃翼
S.Rath Cortex;;Cortex Rath Ar.;;S.Rath Kortex;銀火竜の重殻;银火龙的重壳
G.Rathian Shard;;Écl. Rathian D.;;G.Rathian Scherbe;金火竜の厚鱗;金火龙的厚鳞
Earth Drgnsphire;;Sph. drag. terre;;Erddrachensaphir;大地の龍神玉;大地的神龙玉
A.Lagi Piel;;Pelage Lagi A.;;T.Lagi-Balg;冥海竜の厚皮;冥海龙的厚皮
Miralis Scale;;Écaille Miralis;;Miralis-Schuppe;煉黒龍の黒鱗;炼黑龙的黑鳞
Immortal Heart;;Cœur immortel;;Unsterbl. Herz;不死の心臓;不死的心脏
Miralis Hellwing;;Ailenfer Miralis;;MiralisHöllenflügl;煉黒龍の重翼;炼黑龙的重翼
Brach Pallium;;Pallium Brach;;Brach-Pallium;砕竜の天殻;碎龙的天壳
Whetstone;;Aiguisoir;;Wetzstein;砥石;砥石
Ivy;;Lierre;;Kraut;ツタの葉;常春藤叶
Arzuros Brace;;Attelle Arzuros;;Arzuros-Schiene;青熊獣の腕甲;青熊兽的腕甲
Flintstone;;Silex;;Zündstein;火打石;火打石
Qurupeco Feather;;Plume Qurupeco;;Qurupeco Feder;彩鳥の羽根;彩鸟的羽毛
Aqua Sac;;Poche d'eau;;Aqua-Beutel;水袋;水袋
Lagombi Claw;;Griffe Lagombi;;Lagombi Klaue;白兎獣の氷爪;白兔兽的冰爪
Barroth Claw;;Griffe Barroth;;Barroth Klaue;土砂竜の爪;土砂龙的爪
Paralysis Sac;;Poche paralysie;;Lähmbeutel;麻痺袋;麻痹袋
Barioth Claw;;Griffe Barioth;;Barioth Klaue;氷牙竜の爪;冰牙龙的爪
Frost Sac;;Poche de givre;;Frostbeutel;氷結袋;冰结袋
Altaroth Jaw;;Mâch. Altaroth;;Altaroth-Kiefer;甲虫の大顎;甲虫的大颚
Lagiacrus Claw;;Griffe Lagiacrus;;Lagiacrus Klaue;海竜の爪;海龙的爪
Rathalos Tail;;Queue Rathalos;;Rathalos Schweif;火竜の尻尾;火龙的尾巴
Duram Tailcase;;Étui queue Duram;;DuramSchwfschtz+;尾槌竜の尾甲;尾槌龙的尾甲
Duram Mossplate;;Mous. Duramboros;;Duram Moosplatte;尾槌竜の苔甲;尾槌龙的苔甲
Diablos Fang;;Croc Diablos;;Diablos-Reißzahn;角竜の牙;角龙的牙
Gourmet Voucher;;Coupon gourmet;;Gourmet Gutschein;高級お食事券;高级饭票
Arzuros Brace+;;Attelle Arzuros+;;Arzuros-Schiene+;青熊獣の堅腕甲;青熊兽的坚腕甲
G.Wroggi Brace+;;Att. gd. Wroggi+;;GroßwroggiSchien+;毒狗竜の堅腕甲;毒狗龙的坚腕甲
Coma Sac;;Poche de coma;;Koma Beutel;昏睡袋;昏睡袋
Lagombi Claw+;;Griffe Lagombi+;;Lagombi Klaue+;白兎獣の凍爪;白兔兽的冻爪
Voltstone;;Pierre-volt;;Voltstein;電気石;电气石
R.Ludroth Claw+;;Grif.Ludroth R.+;;K.Ludroth Klaue+;水獣の鋭爪;水兽的锐爪
P.Ludroth Claw+;;Gri. Ludroth P.+;;L.Ludroth Klaue+;紫水獣の鋭爪;紫水兽的锐爪
Omniplegia Sac;;Poche omniplégie;;Omnipleg Beutel;強力麻痺袋;强力麻痹袋
Bitterbug;;Amerinsecte;;Bitterkäfer;にが虫;苦虫
Slender Fragment;;Fragment effilé;;Dünnes Fragment;細い太古の破片;细长太古破片
J.Barroth Claw+;;Gri. Barroth J.+;;J.Barroth Klaue+;氷砕竜の鋭爪;冰碎龙的锐爪
Hot Pepper;;Piment fort;;Pfefferschote;トウガラシ;辣椒
Gigginox Hide+;;Cuir Gigginox+;;Gigginox Haut+;毒怪竜の上皮;毒怪龙的上皮
Gigginox Claw+;;Griffe Gigginox+;;Gigginox Klaue+;毒怪竜の鋭爪;毒怪龙的锐爪
Fearsome Maw;;Gueule terrif.;;Schreckensrachen;おそろしいクチ;恐怖的嘴
Plesioth Fang+;;Croc Plesioth+;;Plesioth-Rßzn+;水竜の鋭牙;水龙的锐牙
Barioth Claw+;;Griffe Barioth+;;Barioth Klaue+;氷牙竜の鋭爪;冰牙龙的锐爪
Nibelsnarf Claw+;;Gri. Nibelsnarf+;;Nibelsnarf Klaue+;潜口竜の尖爪;潜口龙的尖爪
Narga Razor;;Rasoir Narga;;NargacugaRasierm.;迅竜の鋭刃翼;迅龙的锐刃翼
Lagiacrus Claw+;;Grif. Lagiacrus+;;Lagiacrus Klaue+;海竜の鋭爪;海龙的锐爪
Shell Shocker+;;Électricarapace+;;Panzerschocker+;海竜の高電殻;海龙的高电壳
Lagiacrus Scale+;;Écail.Lagiacrus+;;Lagiacrus Schuppe+;海竜の上鱗;海龙的上鳞
I.Lagi Shocker+;;Électro Lagi I.+;;E.Lagi-Schocker+;白海竜の高電殻;白海龙的高电壳
A.Rathalos Tail;;Queue Rath A.;;A.Rathalos Schweif;蒼火竜の尻尾;苍火龙的尾巴
Zinogre Claw+;;Griffe Zinogre+;;Zinogre Klaue+;雷狼竜の尖爪;雷狼龙的尖爪
Zinogre Shocker+;;Électro Zinogre+;;Zinogre Schocker+;雷狼竜の高電殻;雷狼龙的高电壳
Brach Pounder;;Poudre Brach;;Brach-Stampfer;砕竜の剛拳;碎龙的刚拳
Duram Tailcase+;;Ét. queue Duram+;;DuramSchwschtz+;尾槌竜の堅尾甲;尾槌龙的坚尾甲
Hard Mossplate;;Mousse robuste;;Harte Moosplatte;尾槌竜の堅苔甲;尾槌龙的坚苔甲
Agnaktor Claw+;;Griffe Agnaktor+;;Agnaktor Klaue+;炎戈竜の鋭爪;炎戈龙的锐爪
