english;spanish;french;italian;german;japanese;chinese
Barroth Mail Z;;Cotte Barroth Z;;Barroth-Panzer Z;ボロスＺメイル;冰碎龙铠甲Ｚ
Barroth Vest Z;;Tunique Barroth Z;;Barroth-Weste Z;ボロスＺレジスト;冰碎龙炼甲Ｚ
Gobul Mail X;;Cotte Gobul X;;Gobul-Panzer X;ガブルＸメイル;灯鱼龙铠甲Ｘ
Gobul Vest X;;Tunique Gobul X;;Gobul-Weste X;ガブルＸレジスト;灯鱼龙炼甲Ｘ
Gigginox Mail X;;Cotte Gigginox X;;Gigginox-Panzer X;ネブラＸメイル;毒怪龙铠甲Ｘ
Gigginox Vest X;;Tunique Gigginox X;;Gigginox-Weste X;ネブラＸレジスト;毒怪龙炼甲Ｘ
Gigginox Mail Z;;Cotte Gigginox Z;;Gigginox-Panzer Z;ネブラＺメイル;电怪龙铠甲Ｚ
Gigginox Vest Z;;Tunique Gigginox Z;;Gigginox-Weste Z;ネブラＺレジスト;电怪龙炼甲Ｚ
Nibelsnarf Mail X;;Cotte Nibelsnarf X;;Nibelsnarf-Panzer X;ハプルＸメイル;潜口龙铠甲Ｘ
Nibelsnarf Vest X;;Tunique Nibelsnarf X;;Nibelsnarf-Weste X;ハプルＸレジスト;潜口龙炼甲Ｘ
Duramboros Mail X;;Cotte Duramboros X;;Duramboros-Panzer X;ドボルＸメイル;尾槌龙铠甲Ｘ
Duramboros Vest X;;Tunique Duramboros X;;Duramboros-Weste X;ドボルＸレジスト;尾槌龙炼甲Ｘ
Duramboros Mail Z;;Cotte Duramboros Z;;Duramboros-Panzer Z;ドボルＺメイル;尾斧龙铠甲Ｚ
Duramboros Vest Z;;Tunique Duramboros Z;;Duramboros-Weste Z;ドボルＺレジスト;尾斧龙炼甲Ｚ
Nargacuga Mail X;;Cotte Nargacuga X;;Nargacuga-Panzer X;ナルガＸメイル;迅龙铠甲Ｘ
Nargacuga Vest X;;Tunique Nargacuga X;;Nargacuga-Weste X;ナルガＸレジスト;迅龙炼甲Ｘ
Nargacuga Mail Z;;Cotte Nargacuga Z;;Nargacuga-Panzer Z;ナルガＺメイル;绿迅龙铠甲Ｚ
Nargacuga Vest Z;;Tunique Nargacuga Z;;Nargacuga-Weste Z;ナルガＺレジスト;绿迅龙炼甲Ｚ
Helios Mail X;;Cotte Helios X;;Helios-Panzer X;ヘリオスＸメイル;太阳神铠甲Ｘ
Helios Vest X;;Tunique Helios X;;Helios-Weste X;ヘリオスＸレジスト;太阳神炼甲Ｘ
Selene Mail X;;Cotte Selene X;;Selene-Panzer X;セレネＸメイル;月神铠甲Ｘ
Selene Vest X;;Tunique Selene X;;Selene-Weste X;セレネＸレジスト;月神炼甲Ｘ
Helios Mail Z;;Cotte Helios Z;;Helios-Panzer Z;ヘリオスＺメイル;太阳神铠甲Ｚ
Helios Vest Z;;Tunique Helios Z;;Helios-Weste Z;ヘリオスＺレジスト;太阳神炼甲Ｚ
Selene Mail Z;;Cotte Selene Z;;Selene-Panzer Z;セレネＺメイル;月神铠甲Ｚ
Selene Vest Z;;Tunique Selene Z;;Selene-Weste Z;セレネＺレジスト;月神炼甲Ｚ
Aelucanth Thorax X;;Thorax Aelucanth X;;Aelucanth-Thorax X;ロワーガＸペット;锹虫铠甲Ｘ
Aelucanth Pleuron X;;Pleuron Aelucanth X;;Aelucanth-Pleuron X;ロワーガＸペクトス;锹虫炼甲Ｘ
Rhopessa Thorax X;;Thorax Rhopessa X;;Rhopessa-Thorax X;ファルメルＸペット;蝴蝶铠甲Ｘ
Rhopessa Pleuron X;;Pleuron Rhopessa X;;Rhopessa-Pleuron X;ファルメルＸペクトス;蝴蝶炼甲Ｘ
Rathalos Mail X;;Cotte Rathalos X;;Rathalos-Panzer X;レウスＸメイル;雄火龙铠甲Ｘ
Rathalos Vest X;;Tunique Rathalos X;;Rathalos-Weste X;レウスＸレジスト;雄火龙炼甲Ｘ
Rath Soul Mail Z;;Cotte Âme Rath Z;;Rath.-Seelenpanzer Z;リオソウルＺメイル;苍火龙铠甲Ｚ
Rath Soul Vest Z;;Tunique Âme Rath Z;;Rath.-Seelenweste Z;リオソウルＺレジスト;苍火龙炼甲Ｚ
Diablos Mail X;;Cotte Diablos X;;Diablos-Panzer X;ディアブロＸメイル;角龙铠甲Ｘ
Diablos Vest X;;Tunique Diablos X;;Diablos-Weste X;ディアブロＸレジスト;角龙炼甲Ｘ
Diablos Mail Z;;Cotte Diablos Z;;Diablos-Panzer Z;ディアブロＺメイル;黑角龙铠甲Ｚ
Diablos Vest Z;;Tunique Diablos Z;;Diablos-Weste Z;ディアブロＺレジスト;黑角龙炼甲Ｚ
Agnaktor Mail X;;Cotte Agnaktor X;;Agnaktor-Panzer X;アグナＸメイル;炎戈龙铠甲Ｘ
Agnaktor Vest X;;Tunique Agnaktor X;;Agnaktor-Weste X;アグナＸレジスト;炎戈龙炼甲Ｘ
Agnaktor Mail Z;;Cotte Agnaktor Z;;Agnaktor-Panzer Z;アグナＺメイル;冻戈龙铠甲Ｚ
Agnaktor Vest Z;;Tunique Agnaktor Z;;Agnaktor-Weste Z;アグナＺレジスト;冻戈龙炼甲Ｚ
Brachydios Mail X;;Cotte Brachydios X;;Brachydios-Panzer X;ブラキＸメイル;碎龙铠甲Ｘ
Brachydios Vest X;;Tunique Brachydios X;;Brachydios-Weste X;ブラキＸレジスト;碎龙炼甲Ｘ
Lagiacrus Mail X;;Cotte Lagiacrus X;;Lagiacrus-Panzer X;ラギアＸメイル;海龙铠甲Ｘ
Lagiacrus Vest X;;Tunique Lagiacrus X;;Lagiacrus-Weste X;ラギアＸレジスト;海龙炼甲Ｘ
Lagiacrus Mail Z;;Cotte Lagiacrus Z;;Lagiacrus-Panzer Z;ラギアＺメイル;白海龙铠甲Ｚ
Lagiacrus Vest Z;;Tunique Lagiacrus Z;;Lagiacrus-Weste Z;ラギアＺレジスト;白海龙炼甲Ｚ
Uragaan Mail X;;Cotte Uragaan X;;Uragaan-Panzer X;ガンキンＸメイル;爆锤龙铠甲Ｘ
Uragaan Vest X;;Tunique Uragaan X;;Uragaan-Weste X;ガンキンＸレジスト;爆锤龙炼甲Ｘ
Uragaan Mail Z;;Cotte Uragaan Z;;Uragaan-Panzer Z;ガンキンＺメイル;钢锤龙铠甲Ｚ
Uragaan Vest Z;;Tunique Uragaan Z;;Uragaan-Weste Z;ガンキンＺレジスト;钢锤龙炼甲Ｘ
Zinogre Mail X;;Cotte Zinogre X;;Zinogre-Panzer X;ジンオウＸメイル;雷狼龙铠甲Ｘ
Zinogre Vest X;;Tunique Zinogre X;;Zinogre-Weste X;ジンオウＸレジスト;雷狼龙炼甲Ｘ
Zinogre Mail Z;;Cotte Zinogre Z;;Zinogre-Panzer Z;ジンオウＺメイル;狱狼龙铠甲Ｚ
Zinogre Vest Z;;Tunique Zinogre Z;;Zinogre-Weste Z;ジンオウＺレジスト;狱狼龙炼甲Ｚ
Dober Mail X;;Cotte Dober X;;Dober-Panzer X;ドーベルＸメイル;远古龙铠甲Ｘ
Dober Vest X;;Tunique Dober X;;Dober-Weste X;ドーベルＸレジスト;远古龙炼甲Ｘ
Damascus Mail X;;Cotte Damascus X;;Damaskus-Panzer X;ダマスクＸメイル;金属镶嵌铠甲Ｘ
Damascus Vest X;;Tunique Damascus X;;Damaskus-Weste X;ダマスクＸレジスト;金属镶嵌炼甲Ｘ
Vangis Mail X;;Cotte Vangis X;;Vangis-Panzer X;バンギスＸメイル;恐暴龙铠甲Ｘ
Vangis Vest X;;Tunique Vangis X;;Vangis-Weste X;バンギスＸレジスト;恐暴龙炼甲Ｘ
Lambent Hauberk;;Haubert Lambent;;Leucht-Haubert;月光【帷子】;月光【帷子】
Silhouette Hauberk;;Haubert Silhouette;;Silhouetten-Haubert;白影【帷子】;白影【帷子】
Silver Solmail;;Cotte Sol argent;;Silber-Sonnenpanzer;シルバーソルメイル;银火龙铠甲
Silver Solvest;;Tunique Sol argent;;Silver-Sonnenweste;シルバーソルレジスト;银火龙炼甲
Golden Lunemail;;Cotte Lune or;;Gold-Mondpanzer;ゴールドルナメイル;金火龙铠甲
Golden Lunevest;;Tunique Lune or;;Golden-Mondweste;ゴールドルナレジスト;金火龙炼甲
Grand Yamato Doate;;Grand Yamato Doate;;Groß-Yamato-Doate;大和・真【胴当て】;大和・真【胸甲】
Grand Mutsu Doate;;Grand Mutsu Doate;;Groß-Mutsu-Doate;陸奥・真【胴当て】;陆奥・真【胸甲】
Grand Hyuga Muneate;;Grand Hyuga Muneate;;Groß-Hyuga-Muneate;日向・真【胸当て】;日向・真【胸甲】
Grand Amagi Muneate;;Grand Amagi Muneate;;Groß-Amagi-Muneate;天城・真【胸当て】;天城・真【胸甲】
Yamato Doate Prime;;Y. Doate parfait;;1A-Yamato-Doate;大和・極【胴当て】;大和・极【胸甲】
Mutsu Doate Prime;;M. Doate parfait;;1A-Mutsu-Doate;陸奥・極【胴当て】;陆奥・极【胸甲】
Hyuga Muneate Prime;;H. Muneate parfait;;1A-Hyuga-Muneate;日向・極【胸当て】;日向・极【胸甲】
Amagi Muneate Prime;;A. Muneate parfait;;1A-Amagi-Muneate;天城・極【胸当て】;天城・极【胸甲】
Nether Mail;;Cotte Nether;;Jenseites-Panzer;アビスメイル;冥海龙铠甲
Nether Vest;;Tunique Nether;;Jenseits-Weste;アビスレジスト;冥海龙炼甲
Miralis Breastplate;;Plastron Miralis;;Miralis-Brustplatte;ミラアルマハイド;炼黑龙之腹甲
Miralis Chestguard;;Poitrail Miralis;;Miralis-Brustschutz;ミラアルマスキン;炼黑龙之胸甲
Training Corps Suit (B);;Training Suit (B);;Training Suit (B);訓練兵団スーツ【剣士】;训练兵团上衣
Training Corps Suit (G);;Training Suit (G);;Training Suit (G);訓練兵団スーツ【ガンナー】;训练兵团大衣
Captain Suit J;;Jolly Roger Suit X;;Jolly Roger Suit X;キャプテンＪスーツ;船长Ｊ上衣
Captain Jacket J;;Jolly Roger Jacket X;;Jolly Roger Jacket X;キャプテンＪベスト;船长Ｊ内衣
Escadora Soul X;;Escadora Soul X;;Escadora-Geist X;エスカドラＸソウル;煌黑龙之魂Ｘ
Escadora Seele X;;Âme Escadora X;;Escadora-Seele X;エスカドラＸゼーレ;煌黑龙之灵Ｘ
Blue Star Suit;;ブルースタースーツ;;Blauer Sternen-Panzer;ブルースタースーツ;工作室上衣
Blue Star Vest;;ブルースターベスト;;Blaue Sternen-Weste;ブルースターベスト;工作室内衣
