english;spanish;french;italian;german;japanese;chinese
Duramboros Helm X;;Casque Duramboros X;;Duramboros-Helm X;ドボルＸヘルム;尾槌龙头盔Ｘ
Duramboros Cap X;;Calot Duramboros  X;;Duramboros-Kappe X;ドボルＸキャップ;尾槌龙战帽Ｘ
Duramboros Helm Z;;Casque Duramboros Z;;Duramboros-Helm Z;ドボルＺヘルム;尾斧龙头盔Ｚ
Duramboros Cap Z;;Calot Duramboros Z;;Duramboros-Kappe Z;ドボルＺキャップ;尾斧龙战帽Ｚ
Nargacuga Helm X;;Casque Nargacuga X;;Nargacuga-Helm X;ナルガＸヘルム;迅龙头盔Ｘ
Nargacuga Cap X;;Calot Nargacuga X;;Nargacuga-Kappe X;ナルガＸキャップ;迅龙战帽Ｘ
Nargacuga Helm Z;;Casque Nargacuga Z;;Nargacuga-Helm Z;ナルガＺヘルム;绿迅龙头盔Ｚ
Nargacuga Cap Z;;Calot Nargacuga Z;;Nargacuga-Kappe Z;ナルガＺキャップ;绿迅龙战帽Ｚ
Helios Helm X;;Casque Helios X;;Helios-Helm X;ヘリオスＸヘルム;太阳神头盔Ｘ
Helios Cap X;;Calot Helios X;;Helios-Kappe X;ヘリオスＸキャップ;太阳神战帽Ｘ
Selene Helm X;;Casque Selene X;;Selene-Helm X;セレネＸヘルム;月神头盔Ｘ
Selene Cap X;;Calot Selene X;;Selene-Kappe X;セレネＸキャップ;月神战帽Ｘ
Helios Helm Z;;Casque Helios Z;;Helios-Helm Z;ヘリオスＺヘルム;太阳神头盔Ｚ
Helios Cap Z;;Calot Helios Z;;Helios-Kappe Z;ヘリオスＺキャップ;太阳神战帽Ｚ
Selene Helm Z;;Casque Selene Z;;Selene-Helm Z;セレネＺヘルム;月神头盔Ｚ
Selene Cap Z;;Calot Selene Z;;Selene-Kappe Z;セレネＺキャップ;月神战帽Ｚ
Aelucanth Vertex X;;Vertex Aelucanth X;;Aelucanth-Vertex X;ロワーガＸテスタ;锹虫头盔Ｘ
Aelucanth Clypeus X;;Clypeus Aelucanth X;;Aelucanth-Clypeus X;ロワーガＸカプト;锹虫战帽Ｘ
Rhopessa Vertex X;;Vertex Rhopessa X;;Rhopessa-Vertex X;ファルメルＸテスタ;蝴蝶头盔Ｘ
Rhopessa Clypeus X;;Clypeus Rhopessa X;;Rhopessa-Clypeus X;ファルメルＸカプト;蝴蝶战帽Ｘ
Rathalos Helm X;;Casque Rathalos X;;Rathalos-Helm X;レウスＸヘルム;雄火龙头盔Ｘ
Rathalos Cap X;;Calot Rathalos X;;Rathalos-Kappe X;レウスＸキャップ;雄火龙战帽Ｘ
Rath Soul Helm Z;;Casque Âme Rath Z;;Rath.-Seelenhelm Z;リオソウルＺヘルム;苍火龙头盔Ｚ
Rath Soul Cap Z;;Calot Âme Rath Z;;Rath.-Seelenkappe Z;リオソウルＺキャップ;苍火龙战帽Ｚ
Diablos Helm X;;Casque Diablos X;;Diablos-Helm X;ディアブロＸヘルム;角龙头盔Ｘ
Diablos Cap X;;Calot Diablos X;;Diablos-Kappe X;ディアブロＸキャップ;角龙战帽Ｘ
Diablos Helm Z;;Casque Diablos Z;;Diablos-Helm Z;ディアブロＺヘルム;黑角龙头盔Ｚ
Diablos Cap Z;;Calot Diablos Z;;Diablos-Kappe Z;ディアブロＺキャップ;黑角龙战帽Ｚ
Agnaktor Helm X;;Casque Agnaktor X;;Agnaktor-Helm X;アグナＸヘルム;炎戈龙头盔Ｘ
Agnaktor Cap X;;Calot Agnaktor X;;Agnaktor-Kappe X;アグナＸキャップ;炎戈龙战帽Ｘ
Agnaktor Helm Z;;Casque Agnaktor Z;;Agnaktor-Helm Z;アグナＺヘルム;冻戈龙头盔Ｚ
Agnaktor Cap Z;;Calot Agnaktor Z;;Agnaktor-Kappe Z;アグナＺキャップ;冻戈龙战帽Ｚ
Brachydios Helm X;;Casque Brachydios X;;Brachydios-Helm X;ブラキＸヘルム;碎龙头盔Ｘ
Brachydios Cap X;;Calot Brachydios X;;Brachydios-Kappe X;ブラキＸキャップ;碎龙战帽Ｘ
Lagiacrus Helm X;;Casque Lagiacrus X;;Lagiacrus-Helm X;ラギアＸヘルム;海龙头盔Ｘ
Lagiacrus Cap X;;Calot Lagiacrus X;;Lagiacrus-Kappe X;ラギアＸキャップ;海龙战帽Ｘ
Lagiacrus Helm Z;;Casque Lagiacrus Z;;Lagiacrus-Helm Z;ラギアＺヘルム;白海龙头盔Ｚ
Lagiacrus Cap Z;;Calot Lagiacrus Z;;Lagiacrus-Kappe Z;ラギアＺキャップ;白海龙战帽Ｚ
Uragaan Helm X;;Casque Uragaan X;;Uragaan-Helm X;ガンキンＸヘルム;爆锤龙头盔Ｘ
Uragaan Cap X;;Calot Uragaan X;;Uragaan-Kappe X;ガンキンＸキャップ;爆锤龙战帽Ｘ
Uragaan Helm Z;;Casque Uragaan Z;;Uragaan-Helm Z;ガンキンＺヘルム;钢锤龙头盔Ｚ
Uragaan Cap Z;;Calot Uragaan Z;;Uragaan-Kappe Z;ガンキンＺキャップ;钢锤龙战帽Ｚ
Zinogre Helm X;;Casque Zinogre X;;Zinogre-Helm X;ジンオウＸヘルム;雷狼龙头盔Ｘ
Zinogre Cap X;;Calot Zinogre X;;Zinogre-Kappe X;ジンオウＸキャップ;雷狼龙战帽Ｘ
Zinogre Helm Z;;Casque Zinogre Z;;Zinogre-Helm Z;ジンオウＺヘルム;狱狼龙头盔Ｚ
Zinogre Cap Z;;Calot Zinogre Z;;Zinogre-Kappe Z;ジンオウＺキャップ;狱狼龙战帽Ｚ
Dober Helm X;;Casque Dober X;;Dober-Helm X;ドーベルＸヘルム;远古龙头盔Ｘ
Dober Cap X;;Calot Dober X;;Dober-Kappe X;ドーベルＸキャップ;远古龙战帽Ｘ
Damascus Helm X;;Casque Damascus X;;Damaskus-Helm X;ダマスクＸヘルム;金属镶嵌头盔Ｘ
Damascus Cap X;;Calot Damascus X;;Damaskus-Kappe X;ダマスクＸキャップ;金属镶嵌战帽Ｘ
Vangis Helm X;;Casque Vangis X;;Vangis-Helm X;バンギスＸヘルム;恐暴龙头盔Ｘ
Vangis Cap X;;Calot Vangis X;;Vangis-Kappe X;バンギスＸキャップ;恐暴龙战帽Ｘ
Lambent Casque;;Crête Lambent;;Leucht-Helm;月光【額当】;月光【额档】
Silhouette Casque;;Crête Silhouette;;Silhouetten-Helm;白影【額当】;白影【额档】
Silver Solhelm;;Casque Sol argent;;Silber-Sonnenhelm;シルバーソルヘルム;银火龙头盔
Silver Solcap;;Calot Sol argent;;Silber-Sonnenkappe;シルバーソルキャップ;银火龙战帽
Golden Lunehelm;;Casque Lune or;;Gold-Mondhelm;ゴールドルナヘルム;金火龙头盔
Golden Lunecap;;Calot Lune or;;Gold-Mondkappe;ゴールドルナキャップ;金火龙战帽
Grand Yamato Kabuto;;Grand Yamato Kabuto;;Groß-Yamato-Kabuto;大和・真【兜】;大和・真【兜】
Grand Mutsu Eboshi;;Grand Mutsu Eboshi;;Groß-Mutsu-Eboshi;陸奥・真【烏帽子】;陆奥・真【乌帽子】
Grand H. Hachigane;;Grand H. Hachigane;;Groß-H.-Hachigane;日向・真【鉢金】;日向・真【钵金】
Grand Amagi Jingasa;;Grand Amagi Jingasa;;Groß-Amagi-Jingasa;天城・真【陣笠】;天城・真【阵笠】
Yamato Kabuto Prime;;Y. Kabuto parfait;;1A-Yamato-Kabuto;大和・極【兜】;大和・极【兜】
Mutsu Eboshi Prime;;Mutsu Eboshi parfait;;1A-Mutsu-Eboshi;陸奥・極【烏帽子】;陆奥・极【乌帽子】
H.Hachigane Prime;;H. Hachigane parfait;;1A-H.-Hachigane;日向・極【鉢金】;日向・极【钵金】
Amagi Jingasa Prime;;A. Jingasa parfait;;1A-Amagi-Jingasa;天城・極【陣笠】;天城・极【阵笠】
Nether Helm;;Casque Nether;;Jenseits-Helm;アビスヘルム;冥海龙头盔
Nether Cap;;Calot Nether;;Jenseits-Kappe;アビスキャップ;冥海龙战帽
Miralis Diadem;;Diadème Miralis;;Miralis-Diadem;ミラアルマヘッド;炼黑龙之皇冠
Miralis Crown;;Couronne Miralis;;Miralis-Krone;ミラアルマフェイス;炼黑龙之王冠
Corp. Giroro Mask;;Corp. Giroro Mask;;Corp. Giroro Mask;ギロロフェイク;Giroro伍长面具
Captain Hat J;;Jolly Roger Hat X;;Jolly Roger Hat X;キャプテンＪハット;船长Ｊ帽子
Captain Roger J;;Jolly Roger Cap X;;Jolly Roger Cap X;キャプテンＪロジャー;船长Ｊ皮帽
Escadora Wisdom X;;Escadora Wisdom X;;Escadora-Weisheit X;エスカドラＸワイズ;煌黑龙之智慧Ｘ
Escadora Sagesse X;;Sagesse Escadora X;;Escadora-Sagesse X;エスカドラＸサジェス;煌黑龙之战帽Ｘ
Sword Saint Earring;;Piercing fine lame;;Schwertheil.-Ohrring;剣聖のピアス;剑圣耳环
Barrage Earring;;Piercing barrage;;Sperrfeuer-Ohrring;増弾のピアス;増弹耳环
Blue Star Lobos;;ブルースターロポス;;Blauer Sternen-Lobos;ブルースターロポス;工作室头盔
Blue Star Hat;;ブルースターハット;;Blauer Sternen-Hut;ブルースターハット;工作室帽子
