english;spanish;french;italian;german;japanese;chinese
Dark Ukanlos Hessian;Dobl. Ukanlos Oscuro;;;;ウカムルケマル;崩龙护胫
Dark Ukanlos Boots;Botas Ukanlos Oscuro;;;;ウカムルチキル;崩龙护膝
Kaiser Greaves;Grebas de Kaiser;;;;カイザーグリーヴ;炎王龙重靴
Kaiser Leggings;Calzas de Kaiser;;;;カイザーレギンス;炎王龙轻靴
Kaiser EX Greaves;Grebas de Kaiser EX;;;;EXカイザーグリーヴ;EX炎王龙重靴
Kaiser EX Leggings;Calzas de Kaiser EX;;;;EXカイザーレギンス;EX炎王龙轻靴
Empress Greaves;Grebas de Emperatriz;;;;エンプレスグリーヴ;炎妃龙重靴
Empress Leggings;Calzas de Emperatriz;;;;エンプレスレギンス;炎妃龙轻靴
Kushala Crus;Tibia Kushala;;;;クシャナペイル;钢龙护胫
Kushala Shank;Anca Kushala;;;;クシャナハディ;钢龙护膝
Kushala EX Crus;Tibia Kushala EX;;;;EXクシャナペイル;EX钢龙护胫
Kushala EX Shank;Anca Kushala EX;;;;EXクシャナハディ;EX钢龙护膝
Demon Socks;Yasha [Pies];;;;夜叉【御足】;夜叉【御足】
Carnage Socks;Shura [Pies];;;;修羅【御足】;修罗【御足】
Rebellion Greaves;Grebas de Rebelion;;;;リベリオングリーヴ;逆乱重靴
Riot Leggings;Calzas de Motin;;;;ライオットレギンス;暴乱轻靴
Mizuha Gusoku;Midzuha [Botas];;;;ミヅハ【具足】;罔象【具足】
Extravagant Gusoku;Toyotama [Botas];;;;トヨタマ【具足】;丰玉【具足】
Shinobi Socks (Sky);Botas Sinobi (Cielo);;;;忍の足袋・天;忍之足袋・天
Shinobi Socks (Earth);Botas Sinobi (Tierra);;;;忍の足袋・地;忍之足袋・地
Kongo Gusoku;Gusoku Kongo ;;;;金剛【具足】;金刚【具足】
Fudou Gusoku;Gusoku Fudou ;;;;不動【具足】;不动【具足】
Dragon Feet;Pezuñas de Dragon;;;;ドラゴンフット;恶龙具足
Dragon Legs;Patas de Dragon;;;;ドラゴンレグス;恶龙足甲
Helios Greaves;Grebas de Helios;;;;ヘリオスグリーヴ;太阳神重靴
Helios Leggings;Calzas de Helios;;;;ヘリオスレギンス;太阳神轻靴
Selene Greaves;Grebas de Selene;;;;セレネグリーヴ;月神重靴
Selene Leggings;Calzas de Selene;;;;セレネレギンス;月神轻靴
Escadora Scale;Escama Escadora;;;;エスカドラスケル;煌黑龙骨
Escadora Scala;Concha Escadora;;;;エスカドラスクレ;煌黑龙足
Chakra Rings;Robillera de Chakra;;;;三眼の足輪;三孔足轮
Kirin EX Legs U;Def. Pierna Kirin EX U;;;;EXキリンＵレガース;EX麒麟绑腿Ｕ
Kirin EX Boots U;Botas de Kirin EX U;;;;EXキリンＵブーツ;EX麒麟皮靴Ｕ
Captain Boots J;Botas Capitan J ;;;;キャプテンＪブーツ;船长皮靴Ｊ
Captain Pants J;Pantalones Capitan J ;;;;キャプテンＪパンツ;船长具足Ｊ
Ingot EX Greaves;Grebas de Lingote EX;;;;EXインゴットグリーヴ;EX高合金重靴
Ingot EX Leggings;Calzas de Lingote EX;;;;EXインゴットレギンス;EX高合金轻靴
Legend Boots J;Botas Leyenda J;;;;伝説Ｊブーツ;传说皮靴Ｊ
Legend Pants J;Pantalones Leyenda J;;;;伝説Ｊパンツ;传说具足Ｊ
Bouya Jeans;Jeans Tienda Bow;;;;坊屋ジーンズ;坊屋牛仔裤
Bouya Denims;Tela Vaquera Tienda Bow;;;;坊屋デニム;坊屋休闲裤
UNIQLO Pants;Pantalones  UNIQLO;;;;ユニクロパンツ;优衣库具足
UNIQLO Tights;Medias UNIQLO;;;;ユニクロタイツ;优衣库丝袜
Star Rook Greaves;Grebas Estrella Suerte;;;;スタールークグリーヴ;路克星重靴
Star Rook Leggings;Calzas Estrella Suerte;;;;スタールークレギンス;路克星轻靴
Zodias Greaves;Grebas de Zodiaco;;;;ゾディアスグリーヴ;黄道重靴
Zodias Leggings;Calzas de Zodiaco;;;;ゾディアスレギンス;黄道轻靴
Hero's Shoes;Grebas de Valiente;;;;勇者の靴;勇者的靴子
Hero's Greaves;Botas de Valiente;;;;勇者の具足;勇者的具足
Ogre's Hakama;Pantalones del mas Fuerte;;;;地上最強の袴;地上最强之足袴
Ogre's Robes;Ropa Interior del mas Fuerte;;;;地上最強の下衣;地上最强之裤子
Artian EX Greaves;Grebas de Artesano EX;;;;EXアーティアグリーヴ;EX神秘重靴
Artian EX Leggings;Calzas de Artesano EX;;;;EXアーティアレギンス;EX神秘轻靴
Goa EX Greaves;Grebas de Gao EX;;;;EXゴアグリーヴ;EX黑蚀龙重靴
Goa EX Leggings;Calzas de Gao EX;;;;EXゴアレギンス;EX黑蚀龙轻靴
Rebellion EX Greaves;Grebas de Rebelion EX;;;;EXリベリオングリーヴ;EX逆乱重靴
Riot EX Leggings;Calzas de Motin EX;;;;EXライオットレギンス;EX暴乱轻靴
Miralis Feet;Pezuñas de Fatalis Carmesi;;;;ミラバルフット;红黑龙具足
Miralis Legs;Patas de Fatalis Carmesi;;;;ミラバルレグス;红黑龙足甲
