english;spanish;french;italian;german;japanese;chinese
Kaiser EX Vest;Chaleco de Kaiser EX;;;;EXカイザーレジスト;EX炎王龙炼甲
Empress Mail;Malla de Emperatriz;;;;エンプレスメイル;炎妃龙铠甲
Empress Vest;Chaleco de Emperatriz;;;;エンプレスレジスト;炎妃龙炼甲
Kushala Cista;Cista Kushala;;;;クシャナディール;钢龙铠甲
Kushala Vise;Abrazo Kushala;;;;クシャナバダル;钢龙胸铠
Kushala EX Cista;Cista Kushala EX;;;;EXクシャナディール;EX钢龙铠甲
Kushala EX Vise;Abrazo Kushala EX;;;;EXクシャナバダル;EX钢龙胸铠
Demon Robe;Yasha [Tunica];;;;夜叉【羽衣】;夜叉【羽衣】
Carnage Robe;Shura [Tunica];;;;修羅【羽衣】;修罗【羽衣】
Rebellion Mail;Malla de Rebelion;;;;リベリオンメイル;逆乱铠甲
Riot Vest;Chaleco de Motin;;;;ライオットレジスト;暴乱炼甲
Mizuha Muneate;Midzuha [Peto];;;;ミヅハ【胸当て】;罔象【胴体】
Extravagant Muneate;Toyotama [Peto];;;;トヨタマ【胸当て】;丰玉【胴体】
Shinobi Robe (Sky);Traje Shinobi (Cielo);;;;忍の裝束・天;忍之装束・天
Shinobi Robe (Earth);Traje Shinobi (Tierra);;;;忍の裝束・地;忍之装束・地
Kongo Doate;Doate Kongo ;;;;金剛【胴当て】;金刚【胴体】
Fudou Doate;Doate Fudou ;;;;不動【胴当て】;不动【胴体】
Dragon Hide;Piel de Dragon;;;;ドラゴンハイド;恶龙皮衣
Dragon Skin;Pellejo de Dragon;;;;ドラゴンスキン;恶龙胸甲
Helios Mail;Malla de Helios;;;;ヘリオスメイル;太阳神铠甲
Helios Vest;Chaleco de Helios;;;;ヘリオスレジスト;太阳神炼甲
Selene Mail;Malla de Selene;;;;セレネメイル;月神铠甲
Selene Vest;Chaleco de Selene;;;;セレネレジスト;月神炼甲
Escadora Soul;Alma Escadora;;;;エスカドラソウル;煌黑龙魂
Escadora Seele;Anima Escadora;;;;エスカドラゼーレ;煌黑龙灵
Chakra Necklace;collar de Chakra;;;;三眼の首飾り;三孔首饰
Kirin EX Vest U;Chaleco de Kirin EX U;;;;EXキリンＵベスト;EX麒麟内衣Ｕ
Kirin EX Cape U;Capa de Kirin EX U;;;;EXキリンＵケープ;EX麒麟大衣Ｕ
Captain Suit J;Traje Capitan J ;;;;キャプテンＪスーツ;船长上衣Ｊ
Captain Vest J;Chaleco Capitan J ;;;;キャプテンＪベスト;船长内衣Ｊ
Camouflage Shirt;Jersey Camuflaje de Caza;;;;狩猟迷彩ジャージ;狩猎迷彩外套
Camouflage Jacket;Caqueta Camuflaje de Caza;;;;狩猟迷彩ジャケット;狩猎迷彩大衣
Ingot EX Mail;Malla de Lingote EX;;;;EXインゴットメイル;EX高合金铠甲
Ingot EX Vest;Chaleco de Lingote EX;;;;EXインゴットレジスト;EX高合金炼甲
Legend Suit J;Traje Leyenda J;;;;伝説Ｊスーツ;传说上衣Ｊ
Legend Vest J;Chaleco Leyenda J;;;;伝説Ｊベスト;传说内衣Ｊ
Bouya Jacket;Chaqueta Tienda Bow;;;;坊屋ジャケット;坊屋大衣
Bouya Jumper;Sweater Tienda Bow;;;;坊屋ジャンパー;坊屋外套
UNIQLO Jumper;Puente UNIQLO;;;;ユニクロジャンパー;优衣库外套
UNIQLO Parka;Parker UNIQLO;;;;ユニクロパーカー;优衣库风衣
Star Rook Mail;Malla Estrella Suerte;;;;スタールークメイル;路克星铠甲
Star Rook Vest;Chaleco Estrella Suerte;;;;スタールークレジスト;路克星炼甲
Zodias Mail;Malla de Zodiaco;;;;ゾディアスメイル;黄道铠甲
Zodias Vest;Chaleco de Zodiaco;;;;ゾディアスレジスト;黄道炼甲
Hero's Clothes;Peto de Valiente;;;;勇者の服;勇者的衣服
Hero's Garments;Malla de Valiente;;;;勇者の衣;勇者的上衣
Ogre's Jacket;Corpiño del mas Fuerte;;;;地上最強の胴着;地上最强之紧身衣
Ogre's Vest;Chaqueta del mas Fuerte;;;;地上最強の胴衣;地上最强之上衣
Artian EX Mail;Malla de Artesano EX;;;;EXアーティアメイル;EX神秘铠甲
Artian EX Vest;Chaleco de Artesano EX;;;;EXアーティアレジスト;EX神秘炼甲
Goa EX Mail;Malla de Gao EX;;;;EXゴアメイル;EX黑蚀龙铠甲
Goa EX Vest;Chaleco de Gao EX;;;;EXゴアレジスト;EX黑蚀龙炼甲
Rebellion EX Mail;Malla de Rebelion EX;;;;EXリベリオンメイル;EX逆乱铠甲
Riot EX Vest;Chaleco de Motin  EX;;;;EXライオットレジスト;EX暴乱炼甲
Miralis Hide;Piel de Fatalis Carmesi;;;;ミラバルハイド;红黑龙皮衣
Miralis Skin;Pellejo de Fatalis Carmesi;;;;ミラバルスキン;红黑龙胸甲
