english;spanish;french;italian;german;japanese;chinese
Kushala Embrace;Abrazo Kushala;;;;クシャナマカーン;钢龙护手
Kushala EX Grip;Apretón Kushala EX;;;;EXクシャナハトゥー;EX钢龙臂甲
Kushala EX Embrace;Abrazo Kushala EX;;;;EXクシャナマカーン;EX钢龙护手
Demon Hands;Yasha [Manos];;;;夜叉【御手】;夜叉【御手】
Carnage Hands;Shura [Manos];;;;修羅【御手】;修罗【御手】
Rebellion Vambraces;Avambr. de Rebelion;;;;リベリオンアーム;逆乱腕甲
Riot Guards;Guardabr. de Motin;;;;ライオットガード;暴乱护手
Mizuha Sleeves;Midzuha [Mangas];;;;ミヅハ【大袖】;罔象【大袖】
Extravagant Sleeves;Toyotama [Mangas];;;;トヨタマ【大袖】;丰玉【大袖】
Shinobi Kote (Sky);Kote Shinobi (Cielo);;;;忍の篭手・天;忍之龙手・天
Shinobi Kote (Earth);Kote Shinobi (Tierra);;;;忍の篭手・地;忍之龙手・地
Kongo Kote;Kote Kongo ;;;;金剛【篭手】;金刚【笼手】
Fudou Kote;Kote Fudou ;;;;不動【篭手】;不动【笼手】
Dragon Claw;Garra de Dragon;;;;ドラゴンクロウ;恶龙炎爪
Dragon Fist;Puño de Dragon;;;;ドラゴンフィスト;恶龙炎拳
Helios Vambraces;Avambr. de Helios;;;;ヘリオスアーム;太阳神腕甲
Helios Guards;Guardabr. de Helios;;;;ヘリオスガード;太阳神护手
Selene Vambraces;Avambr. de Selene;;;;セレネアーム;月神腕甲
Selene Guards;Guardabr. de Selene;;;;セレネガード;月神护手
Escadora Arms;Brazos Escadora;;;;エスカドラアムズ;煌黑龙腕甲
Escadora Arma;Arma Escadora;;;;エスカドラアルマ;煌黑龙手腕
Chakra Bracelet;Bracelete de Chakra;;;;三眼の腕輪;三孔腕轮
Grandmaster's Bracelet;Pulsera de GranMaestro;;;;団長の腕輪;团长的腕轮
Kirin EX Vambraces U;Avambr. De Kirin EX U;;;;EXキリンＵアーム;EX麒麟腕甲Ｕ
Kirin EX Gloves U;Guantes de Kirin EX U;;;;EXキリンＵグローブ;EX麒麟手套Ｕ
Captain Gloves J;Guantes Capitan J ;;;;キャプテンＪグラブ;船长手套Ｊ
Captain Cuffs J;Magas Capitan J ;;;;キャプテンＪカフス;船长长袖Ｊ
Ingot EX Vambraces;Avambr. de Lingote EX;;;;EXインゴットアーム;EX高合金腕甲
Ingot EX Guards;Guardabr. de Lingote EX;;;;EXインゴットガード;EX高合金护手
Legend Gloves J;Guantes Leyenda J;;;;伝説Ｊグラブ;传说手套Ｊ
Legend Cuffs J;Magas Leyenda J;;;;伝説Ｊカフス;传说长袖Ｊ
UNIQLO Watch;Reloj UNIQLO;;;;ユニクロウォッチ;优衣库手表
UNIQLO Clock;Reloj UNIQLO;;;;ユニクロクロック;优衣库时计
Star Rook Vambraces;Avambr. Estrella Suerte;;;;スタールークアーム;路克星腕甲
Star Rook Guards;Guardabr. Estrella Suerte;;;;スタールークガード;路克星护手
Zodias Vambraces;Avambr. De Zodiaco;;;;ゾディアスアーム;黄道腕甲
Zodias Guards;Guardabr. De Zodiaco;;;;ゾディアスガード;黄道护手
Hero's Vambraces;Avambr. De Valiente;;;;勇者の腕当て;勇者的护腕
Hero's Gloves;Guantes de Valiente;;;;勇者の手袋;勇者的手袋
Artian EX Vambraces;Avambr. de Artesano EX;;;;EXアーティアアーム;EX神秘腕甲
Artian EX Guards;Guardabr. de Artesano EX;;;;EXアーティアガード;EX神秘护手
Goa EX Vambraces;Avambr. De Gao EX;;;;EXゴアアーム;EX黑蚀龙腕甲
Goa EX Guards;Guardabr. de Gao EX;;;;EXゴアガード;EX黑蚀龙护手
Rebellion EX Vambraces;Avambr. De Rebelion EX;;;;EXリベリオンアーム;EX逆乱腕甲
Riot EX Guards;Guardabr. de Motin EX;;;;EXライオットガード;EX暴乱护手
Miralis Claw;Garra de Fatalis Carmesi;;;;ミラバルクロウ;红黑龙炎爪
Miralis Fist;Puño de Fatalis Carmesi;;;;ミラバルフィスト;红黑龙炎拳
