english;spanish;french;italian;german;japanese;chinese
Demon Face;Yasha [Cara];;;;夜叉【御面】;夜叉【御面】
Carnage Face;Shura [Cara];;;;修羅【御面】;修罗【御面】
Rebellion Helm;Casco de Rebelion;;;;リベリオンヘルム;逆乱头盔
Riot Cap;Gorro de Motin;;;;ライオットキャップ;暴乱战帽
Mizuha Eboshi;Midzuha [Gorro];;;;ミヅハ【烏帽子】;罔象【乌帽子】
Extravagant Eboshi;Toyotama [Gorro];;;;トヨタマ【烏帽子】;丰玉【乌帽子】
Shinobi Mask (Sky);Mascara Shinobi (Cielo);;;;忍の面・天;忍之面・天
Shinobi Mask (Earth);Mascara Shinobi (Tierra);;;;忍の面・地;忍之面・地
Kongo Kabuto;Kabuto Kongo ;;;;金剛【兜】;金刚【面兜】
Fudou Kabuto;Kabuto Fudou ;;;;不動【兜】;不动【面兜】
Dragon Hood;Cabeza de Dragon;;;;ドラゴンヘッド;恶龙刃笠
Dragon Face;Cara de Dragon;;;;ドラゴンフェイス;恶龙脸
Helios Helm;Casco de Helios;;;;ヘリオスヘルム;太阳神头盔
Helios Cap;Gorro de Helios;;;;ヘリオスキャップ;太阳神战帽
Selene Helm;Casco de Selene;;;;セレネヘルム;月神头盔
Selene Cap;Gorro de Selene;;;;セレネキャップ;月神战帽
Escadora Wisdom;Sabiduria Escadora;;;;エスカドラワイズ;煌黑龙智慧
Escadora Sagesse;Sapeinsia Escadora;;;;エスカドラサジェス;煌黑龙战帽
Chakra Piercing;Piercing Chakra;;;;三眼のピアス;三孔耳环
Victory Feathers;Pluma de Victoria;;;;勝者の羽飾り;胜者的羽饰
Hero Feathers;Pluma de Heroe;;;;勇者の羽飾り;勇者的羽饰
Champion Feathers;Pluma de Campeones;;;;覇者の羽飾り;霸者的羽饰
Strategic Glasses;Copa de estrategia;;;;知略の眼鏡;智者的眼镜
Felyne Hairband;Banda de Pelo Felyne;;;;アイルーヘアバンド;白猫发箍
Skull Head;Cabeza de Calavera;;;;スカルヘッド;骷髅刃笠
Skull Face;Mascara de Calavera;;;;スカルフェイス;骷髅脸
Kirin EX Horn U;Cuerno de Kirin EX U;;;;EXキリンＵホーン;EX麒麟头笛Ｕ
Kirin EX Crown U;Cresta de Kirin EX U;;;;EXキリンＵコルノ;EX麒麟头冠Ｕ
Captain Hat J;Sombrero Capitan J;;;;キャプテンＪハット;船长帽子Ｊ
Captain Roger J;Roger Capitan J ;;;;キャプテンＪロジャー;船长皮帽Ｊ
Ingot EX Helm;Casco de Lingote EX;;;;EXインゴットヘルム;EX高合金头盔
Ingot EX Cap;Gorro de Lingote EX;;;;EXインゴットキャップ;EX高合金战帽
Legend Hat J;Sombrero Leyenda J;;;;伝説Ｊハット;传说帽子Ｊ
Legend Roger J;Roger Leyenda J;;;;伝説Ｊロジャー;传说皮帽Ｊ
UNIQLO Head;Capucha UNIQLO;;;;ユニクロフード;优衣库头罩
UNIQLO Cap;Gorro UNIQLO;;;;ユニクロキャップ;优衣库战帽
Star Rook Helm;Casco Estrella Suerte;;;;スタールークヘルム;路克星头盔
Star Rook Cap;Gorro Estrella Suerte;;;;スタールークキャップ;路克星战帽
Zodias Helm;Casco de Zodiaco;;;;ゾディアスヘルム;黄道头盔
Zodias Cap;Gorro de Zodiaco;;;;ゾディアスキャップ;黄道战帽
Hero's Hat;Gorro de Valiente;;;;勇者の帽子;勇者的帽子
Hero's Hood;Capucha de Valiente;;;;勇者の頭巾;勇者的头巾
Raging Spikes;Dohatsu de Viento;;;;逆巻く怒髪;怒涛怒发
Menacing Mullet;Pelaje Compulsivo;;;;威圧の逆髪;威压的逆发
Artian EX Helm;Casco de Artesano EX;;;;EXアーティアヘルム;EX神秘头盔
Artian EX Cap;Gorro de Artesano EX;;;;EXアーティアキャップ;EX神秘战帽
Goa EX Helm;Casco de Gao EX;;;;EXゴアヘルム;EX黑蚀龙头盔
Goa EX Cap;Gorro de Gao EX;;;;EXゴアキャップ;EX黑蚀龙战帽
Rebellion EX Helm;Casco de Rebelion EX;;;;EXリベリオンヘルム;EX逆乱头盔
Riot EX Cap;Gorro de Motin EX;;;;EXライオットキャップ;EX暴乱战帽
Miralis Hood;Cabeza de Fatalis Carmesi;;;;ミラバルヘッド;红黑龙刃笠
Miralis Face;Cara de Fatalis Carmesi;;;;ミラバルフェイス;红黑龙脸
