english;spanish;french;italian;german;japanese;chinese
Jaggi Gauntlets S;Guanteletes Jaggi S;Gantelets Jaggi S;Guanti Jaggi S;Jaggi-Armpanzer S;狗竜の革篭手Ｓ;
Jaggi Gloves S;Guantes de Jaggi S;Gants Jaggi S;Coprimano Jaggi S;Jaggi-Handschuhe S;狗竜の革手袋Ｓ;
Mosswine Gloves S;Brazales Mosswine S;Gants Mosswine S;Guanti Mosswine S;MosswineHandschuhe S;モスＳパンチ;
Rhenoplos Braces S;Brazales Rhenoplos S;Avant-bras Rhenoplos S;Parabr. Rhenoplos S;RhenoplosArmschieneS;リノプロＳアーム;
Rhenoplos Guards S;Guardab. Rhenoplos S;Gardes Rhenoplos S;Protez. Rhenoplos S;RhenoplosArmschutz S;リノプロＳガード;
Jaggi Vambraces S;Brazales Jaggi S;Avant-bras Jaggi S;Parabraccia Jaggi S;Jaggi-Armschienen S;ジャギィＳアーム;
Jaggi Guards S;Guardabrazos Jaggi S;Gardes Jaggi S;Protezioni Jaggi S;Jaggi-Armschutz S;ジャギィＳガード;
Maccao Braces S;Brazales Maccao S;Avant-bras Macc S;Parabraccia Maccao S;Maccao-Armschienen S;マッカォＳアーム;
Maccao Guards S;Guardabr. Maccao S;Gardes Maccao S;Protezioni Maccao S;Maccao-Armschutz S;マッカォＳガード;
Velociprey Braces S;Brazal. Velociprey S;Avt-bras Velociprey S;Parabr. Velociprey S;VelocipreyArmschienS;ランポスＳアーム;
Velociprey Guards S;Guard. Velociprey S;Gardes Velociprey S;Protez. Velociprey S;VelocipreyArmschutzS;ランポスＳガード;
Giaprey Braces S;Brazales Giaprey S;Avant-bras Giaprey S;Parabr. Giaprey S;Giaprey-Armschienen S;ギアノスＳアーム;
Giaprey Guards S;Guardabr. Giaprey S;Gardes Giaprey S;Protezioni Giaprey S;Giaprey-Armschutz S;ギアノスＳガード;
Genprey Vambraces S;Brazales Genprey S;Avant-bras Genprey S;Parabr. Genprey S;GenpreyArmschienen S;ゲネポスＳアーム;
Genprey Guards S;Guardabr. Genprey S;Gardes Genprey S;Protezioni Genprey S;Genprey-Armschutz S;ゲネポスＳガード;
EX Genprey Braces;Brazales Genprey EX;Avant-bras Genp EX;Parabr. Genprey EX;GenpreyArmschienenEX;EXゲネポスアーム;
EX Genprey Guards;Guardabr. Genprey EX;Gardes Genprey EX;Protezioni Genprey EX;Genprey-Armschutz EX;EXゲネポスガード;
Ioprey Vambraces S;Brazales de Ioprey S;Avant-bras Ioprey S;Parabraccia Ioprey S;Ioprey-Armschienen S;イーオスＳアーム;
Ioprey Guards S;Guardabraz. Ioprey S;Gardes Ioprey S;Protezioni Ioprey S;Ioprey-Armschutz S;イーオスＳガード;
EX Ioprey Vambraces;Brazales Ioprey EX;Avant-bras Iop EX;Parabraccia Ioprey EX;Ioprey-Armschienen EX;EXイーオスアーム;
EX Ioprey Guards;Guardabraz. Ioprey EX;Gardes Ioprey EX;Protezioni Ioprey EX;Ioprey-Armschutz EX;EXイーオスガード;
Vespoid Vambraces S;Brazales Vespoid S;Avant-bras Vespoid S;Parabr. Vespoid S;VespoidArmschienen S;ランゴＳアーム;
Vespoid Guards S;Guardabr. Vespoid S;Gardes Vespoid S;Protezioni Vespoid S;Vespoid-Armschutz S;ランゴＳガード;
EX Vespoid Vambraces;Brazales Vespoid EX;Avant-bras Vesp EX;Parabr. Vespoid EX;VespoidArmschienen EX;EXランゴアーム;
EX Vespoid Guards;Guardabr. Vespoid EX;Gardes Vespoid EX;Protezioni Vespoid EX;Vespoid-Armschutz EX;EXランゴガード;
Hornetaur Braces S;Braz. Hornetaur S;Avant-bras Hornet S;Parabraccia Hornet S;HornetaurArmschinenS;タロスＳアーム;
Hornetaur Guards S;Guardab. Hornetaur S;Gardes Hornet S;Protezioni Hornet S;HornetaurArmschutz S;タロスＳガード;
EX Hornetaur Braces;Braz. Hornetaur EX;Avt-bras Hornet EX;Parabraccia Hornet EX;Hornetaur-ArmschienEX;EXタロスアーム;
EX Hornetaur Guards;Guardab. Hornetaur EX;Gardes Hornet EX;Protezioni Hornet EX;HornetaurArmschutz EX;EXタロスガード;
Hornetaur Braces R;Braz. Hornetaur R;Avt-bras Hornet R;Parabraccia Hornet R;HornetaurArmschienen R;タロスＲアーム;
Hornetaur Guards R;Guardab. Hornetaur R;Gardes Hornetaur R;Protezioni Hornet R;Hornetaur-Armschutz R;タロスＲガード;
Bnahabra Gloves S;Guantes Bnahabra S;Gants Bnahabra S;Guanti Bnahabra S;BnahabraHandschuhe S;ブナハＳグローブ;
Bnahabra Sleeves S;Mangas de Bnahabra S;Manches Bnahabra S;Maniche Bnahabra S;Bnahabra-Ärmel S;ブナハＳカフス;
Konchu Braces S;Brazales de Konchu S;Avant-bras Konchu S;Parabraccia Konchu S;Konchu-Armschienen S;クンチュウＳアーム;
Konchu Guards S;Guardabr. Konchu S;Gardes Konchu S;Protezioni Konchu S;Konchu-Armschutz S;クンチュウＳガード;
Bulldrome Braces S;Brazales Bulldrome S;Avant-bras Bull S;Parabr. Bulldrome S;BulldromeArmschienen S;ファンゴＳアーム;
Bulldrome Guards S;Guardab. Bulldrome S;Gardes Bulldrome S;Protez. Bulldrome S;Bulldrome-Armschutz S;ファンゴＳガード;
Arzuros Vambraces S;Brazales Arzuros S;Avant-bras Arzuros S;Parabr. Arzuros S;Arzuros-Armschie. S;アシラＳアーム;
Arzuros Guards S;Guardabr. Arzuros S;Gardes Arzuros S;Protezioni Arzuros S;Arzuros-Armschutz S;アシラＳガード;
Cephalos Vambraces S;Brazales Cephalos S;Avt-bras Cephalos S;Parabr. Cephalos S;CephalosArmschienenS;ガレオスＳアーム;
Cephalos Guards S;Guardabr. Cephalos S;Gardes Cephalos S;Protez. Cephalos S;Cephalos-Armschutz S;ガレオスＳガード;
EX Cephalos Braces;Brazales Cephalos EX;Avant-bras Ceph EX;Parabr. Cephalos EX;CephalosArmschienenEX;EXガレオスアーム;
EX Cephalos Guards;Guardabr. Cephalos EX;Gardes Cephalos EX;Protez. Cephalos EX;Cephalos-Armschutz EX;EXガレオスガード;
Kut-Ku Vambraces S;Brazales de Kut-Ku S;Avant-bras Kut-Ku S;Parabraccia Kut-Ku S;Kut-Ku-Armschienen S;クックＳアーム;
Kut-Ku Guards S;Guardabr. Kut-Ku S;Gardes Kut-Ku S;Protezioni Kut-Ku S;Kut-Ku-Armschutz S;クックＳガード;
Kecha Vambraces;Brazales de Kecha;Avant-bras Kecha;Parabr. Kecha Wacha;KechaWachaArmschinen;ケチャアーム;
Kecha Guards;Guardabrazos Kecha;Gardes Kecha;Protez. Kecha Wacha;KechaWachaArmschutz;ケチャガード;
Lagombi Vambraces S;Brazales Lagombi S;Avant-bras Lagombi S;Parabr. Lagombi S;LagombiArmschienen S;ウルクＳアーム;
Lagombi Guards S;Guardabr. Lagombi S;Gardes Lagombi S;Protezioni Lagombi S;Lagombi-Armschutz S;ウルクＳガード;
Gypceros Braces S;Brazales Gypceros S;Avant-bras Gypceros S;Parabr. Gypceros S;GypcerosArmschienenS;ゲリョスＳアーム;
Gypceros Guards S;Guardabr. Gypceros S;Gardes Gypceros S;Protez. Gypceros S;Gypceros-Armschutz S;ゲリョスＳガード;
Gypceros Braces R;Brazales Gypceros R;Avant-bras Gypceros R;Parabr. Gypceros R;GypcerosArmschienen R;ゲリョスＲアーム;
Gypceros Guards R;Guardabr. Gypceros R;Gardes Gypceros R;Protez. Gypceros R;Gypceros-Armschutz R;ゲリョスＲガード;
Tetsucabra Braces S;Brazales Tetsucabra S;Avt-bras Tetsucabra S;Parabr. Tetsucabra S;TetsucabraArmschienS;カブラＳアーム;
Tetsucabra Guards S;Guardab. Tetsucabra S;Gardes Tetsucabra S;Protez. Tetsucabra S;TetsucabraArmschutzS;カブラＳガード;
Hermitaur Braces S;Brazales Hermitaur S;Avt-bras Hermitaur S;Parabr. Hermitaur S;HermitaurArmschinenS;ザザミＳアーム;
Hermitaur Guards S;Guardab. Hermitaur S;Gardes Hermitaur S;Protez. Hermitaur S;HermitaurArmschutz S;ザザミＳガード;
EX Hermitaur Braces;Brazales Hermitaur EX;Avt-bras Hermit EX;Parabr. Hermitaur EX;HermitaurArmschienEX;EXザザミアーム;
EX Hermitaur Guards;Guardab. Hermitaur EX;Gardes Hermit EX;Protez. Hermitaur EX;Hermitaur-Armschutz EX;EXザザミガード;
Hermitaur Braces R;Brazales Hermitaur R;Avant-bras Herm R;Parabr. Hermitaur R;HermitaurArmschienenR;ザザミＲアーム;
Hermitaur Guards R;Guardab. Hermitaur R;Gardes Hermitaur R;Protez. Hermitaur R;Hermitaur-Armschutz R;ザザミＲガード;
Volvidon Vambraces S;Brazales Volvidon S;Avt-bras Volvidon S;Parabr. Volvidon S;VolvidonArmschienenS;ラングロＳアーム;
Volvidon Guards S;Guardabr. Volvidon S;Gardes Volvidon S;Protez. Volvidon S;Volvidon-Armschutz S;ラングロＳガード;
Ludroth Braces S;Brazales Ludroth S;Avant-bras Ludroth S;Parabr. Ludroth S;LudrothArmschienen S;ルドロスＳアーム;
Ludroth Guards S;Guardabr. Ludroth S;Gardes Ludroth S;Protezioni Ludroth S;Ludroth-Armschutz S;ルドロスＳガード;
Ludroth Braces R;Brazales Lud. Real;Avant-bras Ludroth R;Parabr. Ludroth R;Ludroth-Armschienen R;ルドロスＲアーム;
Ludroth Guards R;Guardabr. Lud. Real;Gardes Ludroth R;Protezioni Ludroth R;Ludroth-Armschutz R;ルドロスＲガード;
Lecturer's Braces;Brazales académicos;Avant-bras d'érudite;Parabraccia sapienza;Dozentenarmschienen;エコールアーム;
Lecturer's Guards;Guardabr. académicos;Gardes d'érudite;Protezioni sapienza;Dozentenarmschutz;エコールガード;
Alloy Vambraces S;Brazales aleación S;Avant-bras alliage S;Parabr. in lega S;LegierungsArmschienS;アロイＳアーム;
Alloy Guards S;Guardabr. aleación S;Gardes en alliage S;Protezioni in lega S;LegierungsArmschutzS;アロイＳガード;
Alloy Braces R;Brazales aleación R;Avant-bras alliage R;Parabr. in lega R;LegierungsArmschienR;アロイＲアーム;
Alloy Guards R;Guardabr. aleación R;Gardes alliage R;Protezioni in lega R;LegierungsArmschutz R;アロイＲガード;
Battle Vambraces S;Brazales combate S;Avt-bras de combat S;Parabr. da battaglia S;Kampf-Armschienen S;バトルＳアーム;
Battle Guards S;Guardabr. combate S;Gardes de combat S;Protez. da battaglia S;Kampf-Armschutz S;バトルＳガード;
Ingot Vambraces S;Brazales de lingote S;Avant-bras en lingot S;Parabr. lingotto S;Guss-Armschienen S;インゴットＳアーム;
Ingot Guards S;Guardabr. lingote S;Gardes en lingot S;Protez. lingotto S;Guss-Armschutz S;インゴットＳガード;
Ingot Vambraces R;Brazales de lingote R;Avant-bras en lingot R;Parabr. lingotto R;Guss-Armschienen R;インゴットＲアーム;
Ingot Guards R;Guardabr. lingote R;Gardes en lingot R;Protez. lingotto R;Guss-Armschutz R;インゴットＲガード;
High Metal Braces S;Brazales megametal S;Avt-bras haut-métal S;Parabr. Hi-Metal S;HochmetallArmschienS;ハイメタＳアーム;
High Metal Guards S;Guardabr. megametal S;Gardes haut-métal S;Protez. Hi-Metal S;HochmetallArmschutzS;ハイメタＳガード;
High Metal Braces U;Brazal. megametal U;Avt-bras haut-métal U;Parabr. Hi-Metal U;HochmetallArmschienU;ハイメタＵアーム;
High Metal Guards U;Guardabr. megametal U;Gardes haut-métal U;Protez. Hi-Metal U;HochmetallArmschutzU;ハイメタＵガード;
Lobster Vambraces;Brazales de langosta;Avant-bras Homard;Parabraccia aragosta;Hummer-Armschienen;キングロブスタアーム;
Lobster Guards;Guardabr. langosta;Gardes Homard;Protezioni aragosta;Hummer-Armschutz;キングロブスタガード;
Obituary Brachia S;Ristre obituario S;Brachia Nécrologie S;Mano Necrologio S;Todes-Brachia S;オウビートＳマーノ;
Obituary Manus S;Manica obituario S;Manus Nécrologie S;Empodi Necrologio S;Todes-Manus S;オウビートＳブラッソ;
Butterfly Brachia S;Ristre de mariposa S;Brachia Papillon S;Mano Farfalla S;SchmettrlingBrachiaS;パピメルＳマーノ;
Butterfly Manus S;Manica de mariposa S;Manus Papillon S;Empodi farfalla S;SchmetterlingManus S;パピメルＳブラッソ;
Death Stench Grip S;Zarpa pestilente S;Étreinte putride S;Str. puzza morte S;TodesgestankKlauen S;デスギアＳファオスト;
Death Stench Grasp S;Garra pestilente S;Poigne putride S;Presa puzza morte S;Todesgestank-Kralle S;デスギアＳベギアデ;
Death Stench Grip R;Zarpa pestilente R;Étreinte putride R;Str. puzza morte R;Todesgestank-Klauen R;デスギアＲファオスト;
Death Stench Grasp R;Garra pestilente R;Poigne putride R;Presa puzza morte R;Todesgestank-Kralle R;デスギアＲベギアデ;
Vaik Braces S;Brazales de Vaik S;Avant-bras Vaik S;Parabraccia Vaik S;Vaik-Armschienen S;ヴァイクＳアーム;
Vaik Guards S;Guardabr. Vaik S;Gardes Vaik S;Protezioni Vaik S;Vaik-Armschutz S;ヴァイクＳガード;
Aelucanth Brachia S;Ristre Aelucanth S;Brachia Aelucan S;Aroli Aelucanth S;Aelucanth-Brachia S;ロワーガＳマーノ;
Aelucanth Manus S;Manica Aelucanth S;Manus Aelucanth S;Empodi Aelucanth S;Aelucanth-Manus S;ロワーガＳブラッソ;
Rhopessa Brachia S;Ristre Rhopessa S;Brachia Rhopessa S;Aroli Rhopessa S;Rhopessa-Brachia S;ファルメルＳマーノ;
Rhopessa Manus S;Manica Rhopessa S;Manus Rhopessa S;Empodi Rhopessa S;Rhopessa-Manus S;ファルメルＳブラッソ;
Patissier's Gloves;Guantes de pastelero;Moufles de pâtissier;Guanti pasticciere;Konditor-Handschuhe;パティシエマンシュ;
Patissier's Mitts;Manoplas de pastelero;Mitaines de pâtissier;Manopole pasticciere;Konditor-Fäustlinge;パティシエミトン;
Skalda Brachia S;Ristre Skalda S;Brachia Skalda S;Aroli Skalda S;Skalda-Brachia S;スカルダＳマーノ;
Skalda Manus S;Manica de Skalda S;Manus Skalda S;Empodi Skalda S;Skalda-Manus S;スカルダＳブラッソ;
Spio Brachia S;Ristre de Spio S;Brachia Spio S;Aroli Spio S;Spio-Brachia S;スパイオＳマーノ;
Spio Manus S;Manica de Spio S;Manus Spio S;Empodi Spio S;Spio-Manus S;スパイオＳブラッソ;
Malfestio Braces S;Brazales Malfestio S;Avant-bras Malf S;Parabr. Malfestio S;MalfestioArmschienS;ホロロＳアーム;
Malfestio Guards S;Guard. Malfestio S;Gardes Malfestio S;Protez. Malfestio S;Malfestio-Armschutz S;ホロロＳガード;
Zamtrios Braces;Brazales de Zamtrios;Avant-bras Zamtrios;Parabraccia Zamtrios;Zamtrios-Armschienen;ザボアアーム;
Zamtrios Guards;Guardabraz. Zamtrios;Gardes Zamtrios;Protezioni Zamtrios;Zamtrios-Armschutz;ザボアガード;
Khezu Vambraces S;Brazales de Khezu S;Avant-bras Khezu S;Parabraccia Khezu S;Khezu-Armschienen S;フルフルＳアーム;
Khezu Guards S;Guardabr. de Khezu S;Gardes Khezu S;Protezioni Khezu S;Khezu-Armschutz S;フルフルＳガード;
Khezu Braces R;Brazales de Khezu R;Avant-bras Khezu R;Parabraccia Khezu R;Khezu-Armschienen R;フルフルＲアーム;
Khezu Guards R;Guardabr. Khezu R;Gardes Khezu R;Protezioni Khezu R;Khezu-Armschutz R;フルフルＲガード;
Rathian Braces S;Brazales Rathian S;Avant-bras Rathian S;Parabr. Rathian S;RathianArmschienen S;レイアＳアーム;
Rathian Guards S;Guardabr. Rathian S;Gardes Rathian S;Protezioni Rathian S;Rathian-Armschutz S;レイアＳガード;
EX Rathian Braces;Brazales Rathian EX;Avant-bras Rathian EX;Parabr. Rathian EX;RathianArmschienenEX;EXレイアアーム;
EX Rathian Guards;Guardabr. Rathian EX;Gardes Rathian EX;Protez. Rathian EX;Rathian-Armschutz EX;EXレイアガード;
Rathian Braces R;Brazales Rathian R;Avant-br Rathian R;Parabr. Rathian R;Rathian-Armschienen R;レイアＲアーム;
Rathian Guards R;Guardabr. Rathian R;Gardes Rathian R;Protezioni Rathian R;Rathian-Armschutz R;レイアＲガード;
Nibelsnarf Braces S;Brazales Nibelsnarf S;Avt-bras Nibelsnarf S;Parabr. Nibelsnarf S;NibelsnarfArmschienS;ハプルＳアーム;
Nibelsnarf Guards S;Guardab. Nibelsnarf S;Gardes Nibelsnarf S;Protez. Nibelsnarf S;NibelsnarfArmschutzS;ハプルＳガード;
Plesioth Vambraces;Brazales Plesioth;Avant-bras Plesioth;Parabraccia Plesioth;Plesioth-Armschienen;ガノスアーム;
Plesioth Guards;Guardabraz. Plesioth;Gardes Plesioth;Protezioni Plesioth;Plesioth-Armschutz;ガノスガード;
Blango Vambraces S;Brazales de Blango S;Avant-bras Blango S;Parabraccia Blango S;Blango-Armschienen S;ブランゴＳアーム;
Blango Guards S;Guardabraz. Blango S;Gardes Blango S;Protezioni Blango S;Blango-Armschutz S;ブランゴＳガード;
EX Blango Braces;Brazales Blango EX;Avant-bras Blan EX;Parabraccia Blango EX;Blango-Armschienen EX;EXブランゴアーム;
EX Blango Guards;Guardabraz. Blango EX;Gardes Blango EX;Protezioni Blango EX;Blango-Armschutz EX;EXブランゴガード;
Lavasioth Braces;Brazales de Lava;Avant-bras Lavasioth;Parabr. Lavasioth;Lava-Armschienen;ラヴァアーム;
Lavasioth Guards;Guardabrazos de Lava;Gardes Lavasioth;Protezioni Lavasioth;Lava-Armschutz;ラヴァガード;
EX Lavasioth Braces;Brazales Lava EX;Avant-bras Lava EX;Parabr. Lavasioth EX;Lava-Armschienen EX;EXラヴァアーム;
EX Lavasioth Guards;Guardabr. Lava EX;Gardes Lavasioth EX;Protez. Lavasioth EX;Lava-Armschutz EX;EXラヴァガード;
Ceanataur Braces S;Brazales Ceanataur S;Avt-bras Ceanataur S;Parabr. Ceanataur S;CeanataurArmschinenS;ギザミＳアーム;
Ceanataur Guards S;Guardabr. Ceanataur S;Gardes Ceanataur S;Protez. Ceanataur S;CeanataurArmschutz S;ギザミＳガード;
EX Ceanataur Braces;Brazales Ceanataur EX;Avant-bras Ceanataur EX;Parabr. Ceanataur EX;Ceanataur-ArmschienEX;EXギザミアーム;
EX Ceanataur Guards;Guardabr. Ceanataur EX;Gardes Ceanataur EX;Protez. Ceanataur EX;CeanataurArmschutz EX;EXギザミガード;
Ceanataur Braces R;Brazales Ceanataur R;Avant-bras Ceanataur R;Parabr. Ceanataur R;CeanataurArmschienenR;ギザミＲアーム;
Ceanataur Guards R;Guardabr. Ceanataur R;Gardes Ceanataur R;Protez. Ceanataur R;Ceanataur-Armschutz R;ギザミＲガード;
Najarala Braces S;Brazales Najarala S;Avant-bras Najarala S;Parabr. Najarala S;NajaralaArmschienenS;ガララＳアーム;
Najarala Guards S;Guardabr. Najarala S;Gardes Najarala S;Protez. Najarala S;Najarala-Armschutz S;ガララＳガード;
Nargacuga Braces S;Brazales Nargacuga S;Avant-bras Narga S;Parabraccia Narga S;NargacugaArmschinenS;ナルガＳアーム;
Nargacuga Guards S;Guardabr. Nargacuga S;Gardes Narga S;Protez. Narga S;NargacugaArmschutz S;ナルガＳガード;
Garuga Vambraces S;Brazales de Garuga S;Avant-bras Garuga S;Parabraccia Garuga S;Garuga-Armschienen S;ガルルガＳアーム;
Garuga Guards S;Guardabraz. Garuga S;Gardes Garuga S;Protezioni Garuga S;Garuga-Armschutz S;ガルルガＳガード;
Uragaan Vambraces S;Brazales Uragaan S;Avant-bras Uragaan S;Parabr. Uragaan S;UragaanArmschienen S;ガンキンＳアーム;
Uragaan Guards S;Guardabr. Uragaan S;Gardes Uragaan S;Protezioni Uragaan S;Uragaan-Armschutz S;ガンキンＳガード;
Black Belt Braces S;Braz. cint. negro S;Avant-bras obi noir S;Parabr. cintura nera S;SchwarzgurtArmschinS;クロオビＳアーム;
Black Belt Guards S;Guardab. cint. negro S;Gardes obi noir S;Prot. cintura nera S;SchwarzgurtArmschutzS;クロオビＳガード;
Guardian Braces;Brazales de guardián;Avant-bras Gardien;Parabr. guardiano;Wächter-Armschienen;ガーディアンアーム;
Guardian Guards;Guardabraz. guardián;Gardes Gardien;Protezioni guardiano;Wächter-Armschutz;ガーディアンガード;
Guardian Braces U;Brazales guardián U;Avant-bras Gardien U;Parabr. guardiano U;WächterArmschienen U;ガーディアンＵアーム;
Guardian Guards U;Guardbr. guardián U;Gardes Gardien U;Protez. guardiano U;Wächter-Armschutz U;ガーディアンＵガード;
Scholar's Gloves;Guantes de colegiala;Gants de clerc;Guanti Gilda;Gelehrten-Handschuhe;スカラーグラブ;
Scholar's Sleeves;Mangas de colegiala;Manches de clerc;Maniche Gilda;Gelehrten-Ärmel;スカラーカフス;
Sailor Gloves;Guantes de marinero;Gants de marin;Guanti marinaretta;Matrosen-Handschuhe;セイラーグラブ;
Sailor Sleeves;Mangas de marinero;Manches de marin;Maniche marinaretta;Matrosen-Ärmel;セイラーカフス;
Luxury Bath Sleeves;Mangas baño lujo;Manches bain luxe;Maniche lusso;Luxusbadeärmel;高級ユアミリスト;
Kita Star Sleeves;Mangas estelares Kita;Manchette Hokushin;Maniche stella Kita;Hokushin-Ärmel;ホクシン【袖】;
Umi Ocean Sleeves;Mangas de océano Umi;Manchette Océan;Maniche oceano Umi;Umi-Ozean-Ärmel;カイエン【袖】;
Derring Vambraces S;Brazales valerosos S;Avant-bras bravoure S;Parabraccia arditi S;WagemutArmschienen S;ブレイブＳアーム;
Derring Guards S;Guardab. valerosos S;Gardes de bravoure S;Protezioni ardite S;Wagemut-Armschutz S;ブレイブＳガード;
Dober Vambraces;Brazales de Dober;Avant-bras Dober;Parabraccia Dober;Dober-Armschienen;ドーベルアーム;
Dober Guards;Guardabrazos Dober;Gardes Dober;Protezioni Dober;Dober-Armschutz;ドーベルガード;
Damascus Vambraces;Brazales de Damasco;Avant-bras Damascus;Parabr. di Damasco;Damaskus-Armschienen;ダマスクアーム;
Damascus Guards;Guardabrazos Damasco;Gardes Damascus;Protez. di Damasco;Damaskus-Armschutz;ダマスクガード;
Damascus Braces R;Brazales Damasco R;Avant-bras Damascus R;Parabr. di Damasco R;DamaskusArmschienenR;ダマスクＲアーム;
Damascus Guards R;Guardabr. Damasco R;Gardes Damascus R;Protez. di Damasco R;Damaskus-Armschutz R;ダマスクＲガード;
Artian Braces S;Brazales Artianos S;Avant-bras Artian S;Parabraccia Artian S;Artian-Armschienen S;アーティアＳアーム;
Artian Guards S;Guardabr. Artianos S;Gardes Artian S;Protezioni Artian S;Artian-Armschutz S;アーティアＳガード;
Artian Braces R;Brazales Artianos R;Avant-bras Artian R;Parabraccia Artian R;Artian-Armschienen R;アーティアＲアーム;
Artian Guards R;Guardabr. Artianos R;Gardes Artian R;Protezioni Artian R;Artian-Armschutz R;アーティアＲガード;
Seltas Vambraces;Brazales de Seltas;Avant-bras Seltas;Parabraccia Seltas;Seltas-Armschienen;セルタスアーム;
Seltas Guards;Guardabrazos Seltas;Gardes Seltas;Protezioni Seltas;Seltas-Armschutz;セルタスガード;
Rathalos Braces S;Brazales Rathalos S;Avant-bras Rathalos S;Parabr. Rathalos S;RathalosArmschienenS;レウスＳアーム;
Rathalos Guards S;Guardabr. Rathalos S;Gardes Rathalos S;Protez. Rathalos S;Rathalos-Armschutz S;レウスＳガード;
EX Rathalos Braces;Brazales Rathalos EX;Avant-bras Rathalos EX;Parabr. Rathalos EX;RathalosArmschieneEX;EXレウスアーム;
EX Rathalos Guards;Guardabr. Rathalos EX;Gardes Rathalos EX;Protez. Rathalos EX;RathalosArmschutz EX;EXレウスガード;
Rathalos Braces R;Brazales Rathalos R;Avant-bras Rathalos R;Parabr. Rathalos R;RathalosArmschienen R;レウスＲアーム;
Rathalos Guards R;Guardabr. Rathalos R;Gardes Rathalos R;Protez. Rathalos R;Rathalos-Armschutz R;レウスＲガード;
Lagiacrus Braces S;Brazales Lagiacrus S;Avt-bras Lagiacrus S;Parabr. Lagiacrus S;LagiacrusArmschinenS;ラギアＳアーム;
Lagiacrus Guards S;Guardab. Lagiacrus S;Gardes Lagiacrus S;Protez. Lagiacrus S;LagiacrusArmschutz S;ラギアＳガード;
Lagiacrus Braces R;Brazales Lagiacrus R;Avant-bras Lagiacrus R;Parabr. Lagiacrus R;LagiacrusArmschienenR;ラギアＲアーム;
Lagiacrus Guards R;Guardab. Lagiacrus R;Gardes Lagiacrus R;Protez. Lagiacrus R;Lagiacrus-Armschutz R;ラギアＲガード;
Zinogre Braces S;Brazales Zinogre S;Avant-bras Zinogre S;Parabr. Zinogre S;ZinogreArmschienen S;ジンオウＳアーム;
Zinogre Guards S;Guardabr. Zinogre S;Gardes Zinogre S;Protezioni Zinogre S;Zinogre-Armschutz S;ジンオウＳガード;
EX Zinogre Braces;Brazales Zinogre EX;Avant-bras Zinogre EX;Parabr. Zinogre EX;ZinogreArmschienenEX;EXジンオウアーム;
EX Zinogre Guards;Guardabr. Zinogre EX;Gardes Zinogre EX;Protezioni Zinogre EX;Zinogre-Armschutz EX;EXジンオウガード;
Mizutsune Braces S;Brazales Mizutsune S;Avant-bras Mizutsune S;Parabr. Mizutsune S;MizutsuneArmschienenS;ミツネＳアーム;
Mizutsune Guards S;Guardab. Mizutsune S;Gardes Mizutsune S;Protez. Mizutsune S;Mizutsune-Armschutz S;ミツネＳガード;
Astalos Braces S;Brazales Astalos S ;Avant-bras Astalos S ;Parabr. Astalos S ;Astalos-Armschienen S ;ゼクスＳアーム;
Astalos Guards S;Guardabr. Astalos S;Gardes Astalos S;Protezioni Astalos S;Astalos-Armschutz S;ゼクスＳガード;
Gammoth Braces S;Brazales Gammoth S;Avant-bras Gammoth S;Parabraccia Gammoth S;Gammoth-Armschienen S;ガムートＳアーム;
Gammoth Guards S;Brazos Gammoth S;Gardes Gammoth S;Protezioni Gammoth S;Gammoth-Armschutz S;ガムートＳガード;
Glavenus Braces S;Brazales Glavenus S;Avant-bras Glavenus S;Parabr. Glavenus S;GlavenusArmschienen S;ディノＳアーム;
Glavenus Guards S;Guardabr. Glavenus S;Gardes Glavenus S;Protezioni Glavenus S;Glavenus-Armschutz S;ディノＳガード;
Agnaktor Vambraces;Brazales Agnaktor;Avant-bras Agnaktor;Parabraccia Agnaktor;Agnaktor-Armschienen;アグナアーム;
Agnaktor Guards;Guardabr. Agnaktor;Gardes Agnaktor;Protezioni Agnaktor;Agnaktor-Armschutz;アグナガード;
Gore Braces S;Brazales de Gore S;Avant-bras Gore S;Parab. Gore Magala S;GoreMagalaArmschienS;ゴアＳアーム;
Gore Guards S;Guardabraz. Gore S;Gardes Gore S;Prot. Gore Magala S;GoreMagalaArmschutzS;ゴアＳガード;
EX Gore Braces;Brazales Gore EX;Avant-bras Gore EX;Parabr. G.Magala EX;GoreMagalaArmschinEX;EXゴアアーム;
EX Gore Guards;Guardabraz. Gore EX;Gardes Gore EX;Protez. G.Magala EX;GoreMagalaArmschtzEX;EXゴアガード;
Gore Braces R;Brazales de Gore R;Avant-bras Gore R;Parab. Gore Magala R;GoreMagalaArmschinenR;ゴアＲアーム;
Gore Guards R;Guardabraz. Gore R;Gardes Gore R;Prot. Gore Magala R;GoreMagalaArmschutz R;ゴアＲガード;
Regios Vambraces S;Avambrazos Regios S;Avant-bras Regios S;Parabraccia Regios S;Regios-Armschienen S;レギオスＳアーム;
Regios Guards S;Guardabraz. Regios S;Gardes Regios S;Protezioni Regios S;Regios-Armschutz S;レギオスＳガード;
Duramboros Braces;Brazales Duramboros;Avant-bras Duramboros;Parabr. Duramboros;DuramborosArmschinen;ドボルアーム;
Duramboros Guards;Guardabr. Duramboros;Gardes Duramboros;Protez. Duramboros;Duramboros-Armschutz;ドボルガード;
