english;spanish;french;italian;german;japanese;chinese
Firecell Stone;Piedra de lava;Pierre de lave;Cella di fuoco;Feuerzellenstein;獄炎石;
Rainbow Ore;Mineral arco iris;Minerai arc-en-ciel;Arcobalenite;Regenbogen-Erz;虹色鉱石;
Aquaglow Jewel;Joya de Suiko;Joyau reflet aqua;Gemma aqualux;Wasserglanz-Juwel;水光原珠;
Sunspire Jewel;Joya de Akito;Joyau flèche solaire;Gemma lucedisol;Sonnenspitze-Juwel;陽翔原珠;
Bloodrun Jewel;Joya campo batalla;Joyau de sang;Gemma scorrisangue;Blutlauf-Juwel;修羅原珠;
Lazurite Jewel;Joya lapislázuli;Joyau Lazurite;Gemma lapislazzuli;Lasurit-Juwel;瑠璃原珠;
Armor Stone;Piedra armadura;Pierre d'armure;Pietra-armatura;Rüststein;鎧石;
Armor Sphere;Esfera armadura;Sphère d'armure;Sfera-armatura;Rüstkugel;鎧玉;
Armor Sphere+;Esfera armadura+;Sphère d'armure +1;Sfera-armatura +1;Rüstkugel +1;上鎧玉;
Adv Armor Sphere;Esf. armad. avanzada;Sphère d'armure +2;Sfera-armatura +2;Rüstkugel +2;尖鎧玉;
Hard Armor Sphere;Esfera armadura dura;Sphère d'armure +3;Sfera-armatura +3;Rüstkugel +3;堅鎧玉;
Heavy Armor Sphere;Esf. armadura pesada;Sphère d'armure +4;Sfera-armatura +4;Rüstkugel +4;重鎧玉;
Mystery Charm;Amuleto misterioso;Charme étrange;Amuleto misterioso;Rätselamulett;なぞのお守り;
Shining Charm;Amuleto brillante;Charme brillant;Amuleto lucente;Glänzendes Amulett;光るお守り;
Timeworn Charm;Amuleto gastado;Charme ancien;Amuleto consunto;Altes Amulett;古びたお守り;
Rustshard;Piedra oxidada;Débris rouillé;Pietra-ruggine;Rostscherbe;さびた塊;
Ancient Shard;Piedra antigua;Débris ancien;Frammento antico;Uralte Scherbe;太古の塊;
Rare Fish;Pesc. poco hecho;Poisson mal cuit;Pesce semi-cotto;Halbroher Fisch;生焼け魚;
Burnt Fish;Pescado tostado;Poisson brûlé;Pesce bruciato;Verkohlter Fisch;コゲ魚;
Gourmet Fish;Pescado gourmet;Poisson gourmet;Pesce gourmet;Gourmet-Fisch;こんがり魚;
Whetfish;Caballa cuchillo;Poissaiguiseur;Sgombro-coltello;Wetzfisch;キレアジ;
Sushifish;Pez sushi;Sushipoisson;Pesce-sushi;Sushifisch;サシミウオ;
Sleepyfish;Pez somnífero;Somnipoisson;Pesce-sonno;Schlaffisch;眠魚;
Pin Tuna;Atún pincho;Pointhon;Tonno-spillo;Nadelthunfisch;ハリマグロ;
Speartuna;Pez arpón;Lancethon;Tonno-spada;Speerthunfisch;カジキマグロ;
Popfish;Pez estruendoso;Poisson-grenade;Pesce-scoppio;Platzfisch;はじけイワシ;
Scatterfish;Pez frágil;Poisson-dynamite;Pesce-bomba;Splitterfisch;カクサンデメキン;
Burst Arowana;Arrowana reventona;Arowana explosif;Arowana-boom;Berst-Arowana;ハレツアロワナ;
Bomb Arowana;Arrowana bomba;Arowana bombe;Arowana-botto;Bomben-Arowana;バクレツアロワナ;
Glutton Tuna;Atún glotón;Thon glouton;Tonno-ghiottone;Schlemmthunfisch;大食いマグロ;
Gastronome Tuna;Atún gastrónomo;Thon gourmet;Tonno-gastronomo;Gourmet-Thunfisch;ドス大食いマグロ;
Ancient Fish;Pez primitivo;Cœlacanthe;Pesce antico;Uralter Fisch;古代魚;
Small Goldenfish;Pececito dorado;Petit poisson d'or;Pesce-dorato pic.;Kleiner Goldenfisch;小金魚;
Wanchovy;Cansanchoa;Wanchois;Stanciuga;Mattchovis;シンドイワシ;
Blue Cutthroat;Cortacuello azul;Couperet bleu;Tagliagole blu;Blauer Schlitzer;イチノタチウオ;
Humspun Conch;Gran caracola;Méloconque;Ecoconchiglia;Humspun-Muschel;うなりうねり貝;
Armored Bream;Besugo acorazado;Brème cuirassée;Abramide corazzato;Gepanzerte Brasse;ヨロイシダイ;
Sharqskin;Piel Sharq;Peau de requin;Pelle di Sharq;Haihaut;古代鮫の皮;
Springnight Carp;Carpa primavera;Carpe de printemps;Carpa primavera;Frühlingskarpfen;春夜鯉;
Tailed Frog;Rana con cola;Grenouille à queue;Rana con coda;Frosch mit Schwanz;オオシッポガエル;
Insect Husk;Cáscara insecto;Coque d'insecte;Guscio d'insetto;Insektenhülse;虫の死骸;
Godbug;Bicho divino;Insecte-dieu;Insetto-divino;Götterkäfer;不死虫;
Bitterbug;Bicho amargo;Amerinsecte;Insettamaro;Bitterkäfer;にが虫;
Flashbug;Bicho luminoso;Flashinsecte;Insetto-lampo;Blitzkäfer;光蟲;
Thunderbug;Bicho eléctrico;Foudrinsecte;Insetto-tuono;Donnerkäfer;雷光虫;
Stinkhopper;Pestimontes;Sauterelle TNT;Insetto-puzzetta;Stinkhüpfer;ボンバッタ;
Snakebee Larva;Larva serpiente;Larve-serpent;Larva serpente;Schlangenbienenlarve;ツチハチノコ;
Carpenterbug;Bicho obrero;Insecte charpentier;Insetto-muratore;Tischlerkäfer;セッチャクロアリ;
Shiny Beetle;Escarabajo brillante;Scarabée Kilala;Scarabeo brillante;Brillantkäfer;キラビートル;
Hercudrome;Hercudrome;Hercudrome;Insetto-ercole;Herkudrome;ドスヘラクレス;
Fulgurbug;Lumiarañas;Fulgurinsecte;Insetto-folgore;Fulgurkäfer;超電雷光虫;
King Scarab;Escarabajo rey;Roi scarabée;Scarabeo gigante;Königsskarabäus;王族カナブン;
Rare Scarab;Escarabajo raro;Scarabée rare;Scarabeo raro;Seltener Skarabäus;マレコガネ;
Blossom Cricket;Grillo flor;Grillon fleuri;Grillo fiore;Blütengrille;ハナスズムシ;
Great Hornfly;Gran mosca cornuda;Grand papillon corne;Mosca-corno;Große Hornfliege;オオツノアゲハ;
Butterfly Beetle;Escaraposa;Scara-papillon;Scarabeo farfalla;Schmetterlingskäfer;オオクワアゲハ;
Great Ladybug;Gran mariquita;Grande coccinelle;Gran coccinella;Riesenmarienkäfer;オオナナホシ;
Toxic Kumori;Kumori tóxico;Kumori toxique;Kumori tossico;Gift-Kumori;毒クモリ;
Large Toxic Kumori;Gran Kumori tóxico;Grand Kumori toxique;Arcikumori tossico;Riesiger Gift-Kumori;オオ毒クモリ;
Dracophage Bug;Bicho dragoenergét.;Insecte dracophage;Insetto-drago;Dracophag-Käfer;蝕龍蟲;
Monster Bone S;Hueso monstruo peq.;Os de wyverne (P);Osso mostro piccolo;Monsterknochen S;竜骨【小】;
Monster Bone M;Hueso monstruo med.;Os de wyverne (M);Osso mostro medio;Monsterknochen M;竜骨【中】;
Monster Bone L;Hueso monstruo gran.;Os de wyverne (G);Osso mostro grande;Monsterknochen L;竜骨【大】;
Mystery Bone;Hueso misterioso;Os mystérieux;Osso misterioso;Rätselknochen;なぞの骨;
Unknown Skull;Cráneo desconocido;Crâne mystérieux;Teschio ignoto;Anonymer Schädel;なぞの頭骨;
Monster Bone+;Hueso monstruo+;Os de monstre +;Osso mostro+;Monsterknochen+;上竜骨;
Monster Keenbone;Hueso afilado;Os acéros;Osso affilato;Monster-Spitzknochen;尖竜骨;
Monster Hardbone;Hueso escudo;Os duros;Osso granitico;Monster-Hartknochen;堅竜骨;
Elder Dragon Bone;Hueso drag. anciano;Os dragon ancien;Osso drago anziano;DrachenältestrKnochn;古龍骨;
Avian Finebone;Hueso ave fino;Finos aviaire;Osso volatile;Flug-Feinknochen;上質な鳥竜骨;
Brute Bone;Hueso bruto;Os de brute;Osso bruto;Wilder Knochen;獣骨;
Jumbo Bone;Hueso descomunal;Os jumbos;Osso jumbo;Jumboknochen;大きな骨;
Stoutbone;Hueso robusto;Os résistos;Osso resistente;Starkknochen;堅牢な骨;
Dragonbone Relic;Hueso de dragón;Relique de dragon;Reliquia dragosso;DrachenknochenRelikt;いにしえの龍骨;
Irregular Bone;Hueso irregular;Os irrégulier;Osso irregolare;Auffälliger Knochen;異形の骨;
Irregular Stoutbone;Hueso irreg. robusto;Os résistos irrégulier;Osso irregolare+;Aufflger Starkknochen;異形の堅骨;
Wyvern Fang;Colmillo de wyvern;Croc de wyverne;Zanna wyvern;Wyvern-Reißzahn;竜の牙;
Wyvern Claw;Garra de wyvern;Griffe de wyverne;Artiglio wyvern;Wyvern-Klaue;竜の爪;
Sharp Claw;Garra afilada;Griffe acérée;Artiglio affilato;Scharfe Klaue;とがった爪;
Sharp Fang;Colmillo afilado;Croc aiguisé;Zanna affilata;Scharfer Reißzahn;とがった牙;
Bird Wyvern Gem;Gema wyvern pájaro;Gemme wyverne rapace;Gemma wyvern rapace;Vogelwyvern-Stein;鳥竜玉;
Wyvern Gem;Piedra de wyvern;Gemme wyverne;Gemma wyvern;Wyvern-Stein;竜玉;
Elder Dragon Blood;Sangre drag. anciano;Sang dragon ancien;Sangue drago anz.;Drachenältester-Blut;古龍の血;
Pure Dragon Blood;Sangre dragón pura;Sang dragon pur;Sangue drago puro;Reines Drachenblut;古龍の浄血;
Steel Egg;Huevo de acero;Œuf d'acier;Uovo d'acciaio;Stahlei;鋼のたまご;
Silver Egg;Huevo de plata;Œuf d'argent;Uovo d'argento;Silberei;銀のたまご;
Golden Egg;Huevo de oro;Œuf d'or;Uovo d'oro;Goldei;金のたまご;
Slickaxe;Hacha oxidada;Pioche lisse;Picconcino;Glatthacke;フエールピッケル;
Screamer Sac;Vesícula lanzagritos;Poche hurlante;Strillone;Kreischbeutel;鳴き袋;
Poison Sac;Vesícula veneno;Poche de poison;Sacca veleno;Giftbeutel;毒袋;
Toxin Sac;Vesícula tóxica;Poche de toxine;Sacca tossina;Toxinbeutel;猛毒袋;
Paralysis Sac;Vesícula paralizante;Poche de paralysie;Sacca paralisi;Lähmbeutel;麻痺袋;
Omniplegia Sac;Vesícula neural;Poche d'omniplégie;Sacca apoplessi;Omniplegia-Beutel;強力麻痺袋;
Sleep Sac;Vesícula somnífera;Poche de somnifère;Sacca soporifera;Schlafbeutel;睡眠袋;
Coma Sac;Vesícula de coma;Poche de coma;Sacca coma;Komabeutel;昏睡袋;
Flame Sac;Vesícula flamígera;Poche de flamme;Sacca fiamma;Flammenbeutel;火炎袋;
Inferno Sac;Vesícula infernal;Poche infernale;Sacca inferno;Höllenbeutel;爆炎袋;
Electro Sac;Vesícula eléctrica;Poche électrique;Elettrosacca;Strombeutel;電気袋;
Thunder Sac;Vesícula rayo;Poche de foudre;Sacca tuono;Donnerbeutel;電撃袋;
Freezer Sac;Vesícula congelante;Poche de glace;Sacca congelante;Frierbeutel;凍結袋;
Aqua Sac;Vesícula acuosa;Poche d'eau;Sacca acqua;Aqua-Beutel;水袋;
Torrent Sac;Vesícula torrencial;Poche de torrent;Sacca torrente;Sturzflutbeutel;大水袋;
Dash Extract;Extracto de poder;Extrait de vitalité;Superestratto;Sprint-Extrakt;狂走エキス;
Pale Extract;Extracto pálido;Extrait pâle;Estratto pallido;Helles Extrakt;アルビノエキス;
Hyper Extract;Híper extracto;Hyper extrait;Estratto iper;Ferus-Extrakt;獰猛化エキス;
Hyper Fang;Híper colmillo;Hyper croc;Zanna iper;Ferus-Reißzahn;獰猛な牙;
Hyper Fang+;Híper colmillo+;Hyper croc +;Zanna iper+;Ferus-Reißzahn+;獰猛な鋭牙;
Hyper Claw;Híper garra;Hyper griffe;Artiglio iper;Ferus-Klaue;獰猛な爪;
Hyper Claw+;Híper garra+;Hyper griffe +;Artiglio iper+;Ferus-Klaue+;獰猛な尖爪;
Hyper Monster Bone;Hueso Híper monstruo;Hyper os de monstre;Osso mostro iper;Ferus-Knochen;獰猛な竜骨;
Hyper Horn+;Híper cuerno+;Hyper corne +;Corno iper+;Ferus-Horn+;獰猛な尖角;
Hyper Flame Sac;Híper vesícula flam.;Hyper poche de flamme;Sacca fiamma iper;Ferus-Flammenbeutel;獰猛な火炎袋;
Hyper Pyroscale;Híper piroescama;Hyper pyrécailles;Piroscaglia iper;Ferus-Pyroschuppe;獰猛な炎鱗;
Hyper Aqua Sac;Híper vesícula acuosa;Hyper poche d'eau;Sacca acqua iper;Ferus-Aqua-Beutel;獰猛な水袋;
Hyper Fluid;Híper fluido;Hyper fluide;Fluido iper;Ferus-Fluid;獰猛な体液;
Hyper Electro Sac;Híper vesícula eléctrica;Hyp poche électro;Elettrosacca iper;Ferus-Strombeutel;獰猛な電気袋;
Hyper Charged Shell;Híper cap. cargado;Hyp carapa électro;Corazza carica iper;Ferus-Schockpanzer;獰猛な帯電殻;
Hyper Shockfur;Híper electropiel;Hyper peau électro;Scossapelo iper;Ferus-Schockfell;獰猛な帯電毛;
Hyper Ice Block;Híper bloque hielo;Hyper bloc de glace;Blocco ghiaccio iper;Ferus-Eisblock;獰猛な氷塊;
Hyper Draco. Scale;Híper escama dragoen.;Hyp écaille dracophage;Sc. insetto-drago iper;Ferus-Draco-Schuppe;獰猛な蝕龍鱗;
Hyper Toxin;Híper toxina;Hyper toxine;Tossina iper;Ferus-Toxin;獰猛な毒液;
Hyper Paratoxin;Híper paratoxina;Hyper paratoxine;Paratossina iper;Ferus-Paratoxin;獰猛な麻痺毒液;
Hyper Sleep Sac;Híper ves. somnífera;Hyper poche somnifère;Sacca soporifera iper;Ferus-Schlafbeutel;獰猛な睡眠袋;
Hyper Narcotoxin;Híper narcotoxina;Hyper narcotoxine;Narcotossina iper;Ferus-Narcotoxin;獰猛な睡眠毒液;
Hyper Catalyst;Híper catalizador;Hyper catalyseur;Catalizzatore iper;Ferus-Katalysator;獰猛な爆液;
Felyne Fur Ruby;Rubí piel Felyne;Rubis Félyne;Felyne: rubino;Felyne-Pelzrubin;ネコ毛の紅玉;
Larinoth Hide;Piel de Larinoth;Peau Larinoth;Larinoth: pelle;Larinoth-Haut;首鳴竜の皮;
Gargwa Feather;Pluma de Gargwa;Plume Gargwa;Gargwa: piuma;Gargwa-Feder;丸鳥の羽;
Moofah Horn;Cuerno de Moofah;Corne Moofah;Moofah: corno;Muufah-Horn;雲羊鹿の角;
Moofah Fleeceball;Bola lana Moofah;Boule peluche Moofah;Moofah: gomitolo;Muufah-Pelzknäuel;雲羊鹿の毛玉;
Kelbi Horn;Cuerno de Kelbi;Corne Kelbi;Kelbi: corno;Kelbi-Horn;ケルビの角;
Warm Pelt;Piel cálida;Pelage chaud;Pelle calda;Warmer Pelz;暖かい毛皮;
High-quality Pelt;Piel alta calidad;Pelage de qualité;Pelle lussuosa;Hochwertiger Pelz;上質な毛皮;
Anteka Antler;Cuerno Anteka;Corne Anteka;Anteka: corna;Anteka-Geweih;ガウシカの角;
Rhenoplos Shell;Caparazón Rhenoplos;Carapace Rhenoplos;Rhenoplos: corazza;Rhenoplos-Panzer;草食竜の甲殻;
Rhenoplos Carapace;Coraza Rhenoplos;Cuirasse Rhenoplos;Rhenoplos: carapace;RhenoplosRückenpanzr;草食竜の堅殻;
Rhenoplos Scalp;Cuero cabell. Rheno;Scalp Rhenoplos;Rhenoplos: scalpo;Rhenoplos-Skalp;草食竜の頭殻;
Slagtoth Hide+;Piel de Slagtoth+;Peau Slagtoth +;Slagtoth: pelle+;Slagtoth-Lederhaut+;垂皮竜の上皮;
Monster Fluid;Fluido de monstruo;Liquide de monstre;Fluido di mostro;Monsterfluid;モンスターの体液;
Monster Broth;Caldo de monstruo;Bouillon de monstre;Brodo di mostro;Monsterbrühe;モンスターの濃汁;
Bnahabra Shell;Caparazón Bnahabra;Carapace Bnahabra;Bnahabra: corazza;Bnahabra-Panzer;飛甲虫の甲殻;
Bnahabra Carapace;Coraza de Bnahabra;Cuirasse Bnahabra;Bnahabra: carapace;BnahabraRückenpanzer;飛甲虫の堅殻;
Bnahabra Wing;Ala de Bnahabra;Aile Bnahabra;Bnahabra: ala;Bnahabra-Flügel;飛甲虫の羽;
Altaroth Jaw;Mandíbula Altaroth;Mâchoire Altaroth;Altaroth: mandibola;Altaroth-Kiefer;甲虫の大顎;
Altaroth Stomach;Estómago de Altaroth;Estomac Altaroth;Altaroth: stomaco;Altaroth-Magen;甲虫の腹袋;
Quality Stomach;Vesícula preciosa;Estomac de qualité;Stomaco di qualità;Qualitätsmagen;上質な腹袋;
Vespoid Shell;Caparazón Vespoid;Carapace Vespoid;Vespoid: corazza;Vespoid-Panzer;ランゴスタの甲殻;
Vespoid Carapace;Coraza de Vespoid;Cuirasse Vespoid;Vespoid: carapace;Vespoid-Rückenpanzer;ランゴスタの堅殻;
Vespoid Wing;Ala de Vespoid;Aile Vespoid;Vespoid: ala;Vespoid-Flügel;ランゴスタの羽;
Vespoid Innerwing;Ala interior Vespoid;Aile fine Vespoid;Vespoid: ala interna;Vespoid-Innenflügel;ランゴスタの薄羽;
Hornetaur Shell;Caparazón Hornetaur;Carapace Hornetaur;Hornetaur: corazza;Hornetaur-Panzer;カンタロスの甲殻;
Hornetaur Carapace;Coraza de Hornetaur;Cuirasse Hornetaur;Hornetaur: carapace;HornetaurRückenpanzr;カンタロスの堅殻;
Hornetaur Wing;Ala de Hornetaur;Aile Hornetaur;Hornetaur: ala;Hornetaur-Flügel;カンタロスの羽;
Hornetaur Innerwing;Ala intrn. Hornetaur;Aile fine Hornetaur;Hornetaur: ala interna;HornetaurInnenflügel;カンタロスの薄羽;
Hornetaur Head;Cabeza Hornetaur;Tête Hornetaur;Hornetaur: testa;Hornetaur-Kopf;カンタロスの頭;
Konchu Shell;Caparazón de Konchu;Carapace Konchu;Konchu: corazza;Konchu-Panzer;盾虫の甲殻;
Konchu Carapace;Coraza de Konchu;Cuirasse Konchu;Konchu: carapace;Konchu-Rückenpanzer;盾虫の堅殻;
Remobra Hide;Cuero de Remobra;Peau Remobra;Remobra: cuoio;Remobra-Lederhaut;翼蛇竜の皮;
Remobra Hide+;Cuero de Remobra+;Peau Remobra +;Remobra: cuoio+;Remobra-Lederhaut+;翼蛇竜の上皮;
Striped Skin;Piel a rayas;Peau rayée;Pelle a strisce;Gestreifte Haut;縞模様の皮;
Remobra Head;Cabeza de Remobra;Tête Remobra;Remobra: testa;Remobra-Kopf;翼蛇竜の頭;
Bird Wyvern Fang;Colmillo wyv. pájaro;Croc wyverne rapace;Zanna wyvern rapace;Vogelwyvern-Reißzahn;鳥竜種の牙;
Maccao Scale;Escama de Maccao;Écaille Maccao;Maccao: scaglia;Maccao-Schuppe;マッカォの鱗;
Maccao Scale+;Escama de Maccao+;Écaille Maccao +;Maccao: scaglia+;Maccao-Schuppe+;マッカォの上鱗;
Maccao Hide;Piel de Maccao;Peau Maccao;Maccao: pelle;Maccao-Lederhaut;マッカォの皮;
Great Maccao Scale;Escama Gran Maccao;Écaille Grand Maccao;Gran Maccao: scaglia;Groß-Maccao-Schuppe;跳狗竜の鱗;
Great Maccao Scale+;Escama Gran Maccao+;Écaille Grand Maccao +;Gran Maccao: scaglia+;GroßMaccaoSchuppe+;跳狗竜の上鱗;
Great Maccao Hide;Piel de gran Maccao;Peau Grand Maccao;Gran Maccao: pelle;GroßMaccaoLederhaut;跳狗竜の赤皮;
Great Maccao Hide+;Piel Gran Maccao+;Peau Grand Maccao +;Gran Maccao: pelle+;GroßMaccaoLederhaut+;跳狗竜の上赤皮;
Champion's Crest;Cresta de campeón;Crête du champion;Cresta del campione;Championkamm;王者の冠羽;
Maccao Tailspike;Púa cola de Maccao;Piqueue Maccao;Maccao: punta;Maccao-Stachel;跳狗竜の尾棘;
Jaggi Scale;Escama de Jaggi;Écaille Jaggi;Jaggi: scaglia;Jaggi-Schuppe;ジャギィの鱗;
Jaggi Scale+;Escama de Jaggi+;Écaille Jaggi +;Jaggi: scaglia+;Jaggi-Schuppe+;ジャギィの上鱗;
Jaggi Hide;Piel de Jaggi;Peau Jaggi;Jaggi: pelle;Jaggi-Lederhaut;ジャギィの皮;
Velociprey Scale;Escama de Velociprey;Écaille Velociprey;Velociprey: scaglia;Velociprey-Schuppe;ランポスの鱗;
Velociprey Scale+;Escama Velociprey+;Écaille Velociprey +;Velociprey: scaglia+;Velociprey-Schuppe+;ランポスの上鱗;
Velociprey Hide;Piel de Velociprey;Peau Velociprey;Velociprey: pelle;Velociprey-Lederhaut;ランポスの皮;
Velociprey Hide+;Piel de Velociprey+;Peau Velociprey +;Velociprey: pelle+;VelocipreyLederhaut+;ランポスの上皮;
Velocidrome Hide;Piel de Velocidrome;Gde peau Velocid;Velocidrome: pelle;VelocidromeLederhaut;ランポスの大皮;
Velocidrome Hide+;Piel de Velocidrome+;Gde peau Velocid +;Velocidrome: pelle+;VelocidromeLedrhaut+;ランポスの大上皮;
Velocidrome Claw;Garra de Velocidrome;Gde griffe Velocid;Velocidrome: art. gr.;Velocidrome-Klaue;ランポスの大爪;
Velocidrome Claw+;Garra Velocidrome+;Gde griffe Velocid +;Velocidrome: art. gr.+;Velocidrome-Klaue+;ランポスの大尖爪;
Velocidrome Head;Cabeza Velocidrome;Tête Velocidrome;Velocidrome: testa;Velocidrome-Kopf;ドスランポスの頭;
Genprey Fang;Colmillo de Genprey;Croc Genprey;Genprey: zanna;Genprey-Reißzahn;ゲネポスの麻痺牙;
Genprey Scale;Escama de Genprey;Écaille Genprey;Genprey: scaglia;Genprey-Schuppe;ゲネポスの鱗;
Genprey Scale+;Escama de Genprey+;Écaille Genprey +;Genprey: scaglia+;Genprey-Schuppe+;ゲネポスの上鱗;
Genprey Hide;Piel de Genprey;Peau Genprey;Genprey: pelle;Genprey-Lederhaut;ゲネポスの皮;
Genprey Hide+;Piel de Genprey+;Peau Genprey +;Genprey: pelle+;Genprey-Lederhaut+;ゲネポスの上皮;
Gendrome Hide;Piel de Gendrome;Peau Gendrome;Gendrome: pelle;Gendrome-Lederhaut;ゲネポスの大皮;
Gendrome Hide+;Piel de Gendrome+;Peau Gendrome +;Gendrome: pelle+;Gendrome-Lederhaut+;ゲネポスの大上皮;
Gendrome Fang;Colmillo de Gendrome;Croc Gendrome;Gendrome: zanna;Gendrome-Reißzahn;ゲネポスの大牙;
Gendrome Fang+;Colmillo Gendrome+;Croc Gendrome +;Gendrome: zanna+;Gendrome-Reißzahn+;ゲネポスの大尖牙;
Gendrome Head;Cráneo de Gendrome;Tête Gendrome;Gendrome: teschio;Gendrome-Kopf;ドスゲネポスの頭;
Ioprey Fang;Colmillo de Ioprey;Croc Ioprey;Ioprey: zanna;Ioprey-Reißzahn;イーオスの毒牙;
Ioprey Scale;Escama de Ioprey;Écaille Ioprey;Ioprey: scaglia;Ioprey-Schuppe;イーオスの鱗;
Ioprey Scale+;Escama de Ioprey+;Écaille Ioprey +;Ioprey: scaglia+;Ioprey-Schuppe+;イーオスの上鱗;
Ioprey Hide;Piel de Ioprey;Peau Ioprey;Ioprey: pelle;Ioprey-Lederhaut;イーオスの皮;
Ioprey Hide+;Piel de Ioprey+;Peau Ioprey +;Ioprey: pelle+;Ioprey-Lederhaut+;イーオスの上皮;
Iodrome Hide;Piel de Iodrome;Gde peau Iodrome;Iodrome: pelle;Iodrome-Lederhaut;イーオスの大皮;
Iodrome Hide+;Piel de Iodrome+;Gde peau Iodrome +;Iodrome: pelle+;Iodrome-Lederhaut+;イーオスの大上皮;
Iodrome Violet Scale;Esc. violeta Iodrome;Écaille pourpre Iodrome;Iodrome: sc. viola;Iodrome-V-Schuppe;イーオスの紫鱗;
Iodrome Violet Scale+;Esc. violeta Iodrome+;Écaille pourpre Iodrome +;Iodrome: sc. viola+;Iodrome-V-Schuppe+;イーオスの上紫鱗;
Iodrome Head;Cráneo de Iodrome;Tête Iodrome;Iodrome: teschio;Iodrome-Kopf;ドスイーオスの頭;
Giaprey Scale;Escama de Giaprey;Écaille Giaprey;Giaprey: scaglia;Giaprey-Schuppe;ギアノスの鱗;
Giaprey Scale+;Escama de Giaprey+;Écaille Giaprey +;Giaprey: scaglia+;Giaprey-Schuppe+;ギアノスの上鱗;
Giaprey Hide;Piel de Giaprey;Peau Giaprey;Giaprey: pelle;Giaprey-Lederhaut;ギアノスの皮;
Giaprey Hide+;Piel de Giaprey+;Peau Giaprey +;Giaprey: pelle+;Giaprey-Lederhaut+;ギアノスの上皮;
Arzuros Pelt;Piel de Arzuros;Peau Arzuros;Arzuros: pelle;Arzuros-Pelz;青熊獣の毛;
Arzuros Pelt+;Piel de Arzuros+;Toison Arzuros;Arzuros: pelle+;Arzuros-Toison;青熊獣の剛毛;
Arzuros Shell;Caparazón Arzuros;Carapace Arzuros;Arzuros: corazza;Arzuros-Panzer;青熊獣の甲殻;
Arzuros Carapace;Coraza Arzuros;Cuirasse Arzuros;Arzuros: carapace;Arzuros-Rückenpanzer;青熊獣の堅殻;
Arzuros Brace;Brazal Arzuros;Coxa Arzuros;Arzuros: mitena;Arzuros-Schiene;青熊獣の腕甲;
Arzuros Brace+;Brazal Arzuros+;Coxa Arzuros +;Arzuros: mitena+;Arzuros-Schiene+;青熊獣の堅腕甲;
Redhelm Pelt;Piel de Ámbar;Peau Crâne-ardent;Sanguis: pelle;Rothelm-Pelz;紅兜の毛;
Redhelm Pelt+;Piel de Ámbar+;Toison Crâne-ardent;Sanguis: pelle+;Rothelm-Toison;紅兜の剛毛;
Redhelm Shell;Caparazón de Ámbar;Carap Crâne-ardent;Sanguis: corazza;Rothelm-Panzer;紅兜の甲殻;
Redhelm Carapace;Coraza de Ámbar;Cuirasse Crâne-ardent;Sanguis: carapace;Rothelm-Rückenpanzer;紅兜の堅殻;
Redhelm Ragehair;Melena de Ámbar;Rage Crâne-ardent;Sanguis: criniera;Rothelm-Wuthaar;紅兜の怒髪;
Redhelm Furyhair;Melena de Ámbar+;Crête Crâne-ardent;Sanguis: malpelo;Rothelm-Zornhaar;紅兜の激怒髪;
Lagombi Pelt;Piel de Lagombi;Peau Lagombi;Lagombi: pelle;Lagombi-Pelz;白兎獣の毛;
Lagombi Pelt+;Piel de Lagombi+;Toison Lagombi;Lagombi: pelle+;Lagombi-Toison;白兎獣の剛毛;
Lagombi Ear;Oreja de Lagombi;Oreille Lagombi;Lagombi: orecchio;Lagombi-Ohr;白兎獣の耳;
Lagombi Ear+;Oreja de Lagombi+;Oreille Lagombi +;Lagombi: orecchio+;Lagombi-Ohr+;白兎獣の大耳;
Lagombi Plastron;Peto de Lagombi;Plastron Lagombi;Lagombi: piastrone;Lagombi-Plastron;白兎獣の腹甲;
Lagombi Plastron+;Peto de Lagombi+;Plastron Lagombi +;Lagombi: piastrone+;Lagombi-Plastron+;白兎獣の堅腹甲;
Lagombi Iceclaw;Garra de Lagombi;Griffe glacée Lagombi;Lagombi: artiglio;Lagombi-Eisklaue;白兎獣の氷爪;
Lagombi Frozenclaw;Garra de Lagombi+;Griffe gelée Lagombi;Lagombi: artiglio+;Lagombi-Frostklaue;白兎獣の凍爪;
Snowbaron Pelt;Piel de Alud;Peau Maître-neige;Nix: pelle;SchneeLagombiPelz;大雪主の毛;
Snowbaron Pelt+;Piel de Alud+;Toison Maître-neige;Nix: pelle+;SchneeLagombi-Toison;大雪主の剛毛;
Snowbaron Plastron;Peto de Alud;Plastron Maître-n;Nix: piastrone;SchneeLagombiPlastron;大雪主の腹甲;
Snowbaron Plastron+;Peto de Alud+;Plastron Maître-n +;Nix: piastrone+;SchneLagombiPlastrn+;大雪主の堅腹甲;
Volvidon Shell;Caparazón Volvidon;Carapace Volvidon;Volvidon: corazza;Volvidon-Panzer;赤甲獣の甲殻;
Volvidon Carapace;Coraza de Volvidon;Cuirasse Volvidon;Volvidon: carapace;VolvidonRückenpanzer;赤甲獣の堅殻;
Volvidon Claw;Garra Volvidon;Griffe Volvidon;Volvidon: artiglio;Volvidon-Klaue;赤甲獣の爪;
Volvidon Claw+;Garra Volvidon+;Griffe Volvidon +;Volvidon: artiglio+;Volvidon-Klaue+;赤甲獣の尖爪;
Volvi Rickrack;Trenza Volvidon;Feston Volvidon;Volvidon: fregio;Volvidon-Zacken;赤甲獣の蛇腹甲;
