english;spanish;french;italian;german;japanese;chinese
Artillery Novice;Artillería +1;Artilleur novice;Artigliere +1;Artillerienovize;砲術師;
Artillery Expert;Artillería +2;Artilleur expert;Artigliere +2;Artillerieexperte;砲術王;
Partbreaker;Destructor;Destructeur;Spaccamostri;Teilebrecher;破壊王;
Bombardier;Bombardero;Bombardier;Bombarolo;Bombardier;ボマー;
Latent Power +1;Poder oculto +1;Force latente +1;Forza +1;Latente Kraft +1;力の解放+1;
Latent Power +2;Poder oculto +2;Force latente +2;Forza +2;Latente Kraft +2;力の解放+2;
Challenger +1;Espíritu +1;Challenger +1;Sfidante +1;Herausforderer +1;挑戦者+1;
Challenger +2;Espíritu +2;Challenger +2;Sfidante +2;Herausforderer +2;挑戦者+2;
Peak Performance;Plena forma;Perfection;Forma perfetta;Höchstleistung;フルチャージ;
Trump Card;Carta ganadora;Atout majeur;Asso;Trumpfkarte;切り札;
Adrenaline +1;Adrenalina +1;Adrénaline +1;Adrenalina +1;Adrenalin +1;火事場力+1;
Adrenaline +2;Adrenalina +2;Adrénaline +2;Adrenalina +2;Adrenalin +2;火事場力+2;
Worrywart;Agobiado;Inquiétude;Inquietudine;Pessimist;心配性;
Fortify;Fortalecer;Ténacité;Rafforzamento;Kräftigen;不屈;
Resentment;Resentimiento;Berserker;Risentimento;Verstimmung;逆恨み;
Resuscitate;Resucitar;Corps et âme;Rianimazione;Reanimierung;死中に活;
Guts;Tripas;Bravoure;Coraggio;Mut;根性;
Sneak;Sigilo;Furtivité;Furtivo;Schleichen;隠密;
Taunt;Provocación;Provocation;Rumoroso;Provozieren;挑発;
Palico Rally;Reunión camaradas;Esprit Palico;Adunata compagno;Kameradentreffen;オトモへの采配;
Palico Cheer;Ovación camaradas;Bonheur Palico;Incita compagno;Kameradenjubel;オトモへの号令;
Mounting Master;Maestro de monta;Maître cavalier;Gran cavaliere;Aufsteigmeister;乗り名人;
Saddle Sore;Dolor de nalgas;Lourdaud;Mal di sella;Wundgeritten;乗り下手;
Airborne;Transmisión aérea;Voltige;Volante;Luftherrschaft;飛燕;
Composed;Compuesto;Maître de soi;Serafico;Gefasst;明鏡止水;
Detect;Detectar;Détection;Individua;Aufspüren;探知;
Autotracker;Autorrastreador;Psychique;Autotracciamento;Auto-Aufspürer;自動マーキング;
Capture Guru;Gurú de captura;Gourou;Guru cattura;Fang-Guru;捕獲の見極め;
Outdoorsman;Soldado;Art de la chasse;Campeggiatore;Naturbursche;ハンター生活;
Pro Transporter;Porteador experto;Transporteur;Super-Portatore;Rucksackexperte;運搬の達人;
Divine Blessing;Bendición divina;Bénédiction;Angelo custode;Göttlicher Schutz;精霊の加護;
Demonic Blessing;Bendic. demoníaca;Malédiction;Demone custode;Dämonischer Schutz;悪霊の加護;
Hero's Talisman;Talismán de héroe;Bouclier saint;Talismano eroico;Heldentalisman;英雄の護り;
Recovery Up;Curación +1;Restauration +;Medicina+;Erholung +;体力回復量UP;
Recovery Down;Curación -1;Restauration -;Medicina-;Erholung -;体力回復量DOWN;
Recovery Spd +1;Recuperación +1;Récupération +1;Recupero +1;ErholGeschw +1;回復速度+1;
Recovery Spd +2;Recuperación +2;Récupération +2;Recupero +2;ErholGeschw +2;回復速度+2;
Recovery Spd -1;Recuperación -1;Récupération -1;Recupero -1;ErholGeschw -1;回復速度-1;
Recovery Spd -2;Recuperación -2;Récupération -2;Recupero -2;ErholGeschw -2;回復速度-2;
Item Use Up;Efecto objeto +1;Habile;Uso oggetti+;Objektnutzung +;アイテム使用強化;
Item Use Down;Efecto objeto -1;Maladroit;Uso oggetti-;Objektnutzung -;アイテム使用弱化;
Wide-Range +1;Efecto área +1;Soutien +1;Ampia area +1;Wirkbereich +1;広域化+1;
Wide-Range +2;Efecto área +2;Soutien +2;Ampia area +2;Wirkbereich +2;広域化+2;
Halve Hunger;Mitad hambre;Ascète;Fame dimezzata;Halber Hunger;腹減り半減;
Negate Hunger;Anula hambre;Spartiate;Fame annullata;Hunger aufheben;腹減り無効;
Raise Hunger;Aumenta hambre;Glouton;Fame aumentata;Mehr Hunger;腹減り倍加【小】;
Double Hunger;Doble hambre;Gargantua;Doppia fame;Doppelter Hunger;腹減り倍加【大】;
Gourmand;Glotón;Gourmet;Mangiatanto;Feinschmecker;まんぷく;
Scavenger;Carroñero;Goinfre;Mangiatutto;Allesfresser;拾い食い;
Speed Eating +1;Consumir +1;Carnassier +1;Pasto veloce +1;Schnellessen +1;早食い+1;
Speed Eating +2;Consumir +2;Carnassier +2;Pasto veloce +2;Schnellessen +2;早食い+2;
Slow Eater;Consumir -1;Végétarien;Pasto lento;Langsamer Esser;スローライフ;
Rationer;Repartidor;Satisfaction;Razionatore;Rationierer;満足感;
Meat Lover;Carnívoro;Cannibale;Carnivoro;Fleischfan;お肉大好き;
Mushromancer;Micólogo;Mycophile;Fungomante;Pilzmagier;キノコ大好き;
Herbology;Herbología;Phytothérapie;Erboristeria;Kräuterkunde;薬草強化;
Combination +20%;Combinación +20%;Combinaison +20%;Combinazioni +20%;Kombination +20%;調合成功率+20%;
Combination +45%;Combinación +45%;Combinaison +45%;Combinazioni +45%;Kombination +45%;調合成功率+45%;
Combination -10%;Combinación -10%;Combinaison -10%;Combinazioni -10%;Kombination -10%;調合成功率-10%;
Combination -20%;Combinación -20%;Combinaison -20%;Combinazioni -20%;Kombination -20%;調合成功率-20%;
Combination Pro;Combinación+;Archimage;Alchimista;Kombi-Profi;最大数生産;
Trap Master;Trampero;Maître piégeur;Maestro trappole;Fallenmeister;罠師;
Gathering +1;Recogida +1;Collecte +1;Raccolta +1;Sammeln +1;採取+1;
Gathering +2;Recogida +2;Collecte +2;Raccolta +2;Sammeln +2;採取+2;
Gathering -1;Recogida -1;Collecte -1;Raccolta -1;Sammeln -1;採取-1;
Honey Hunter;Cazamiel;Chasseur de miel;Orso;Honigjäger;ハニーハンター;
Charm Collector;Recogeamuletos;Collecte-charme;Amuleti +1;Amulettsammler;お守り収集;
Charm Chaser;Buscamuletos;Chasse-charme;Amuleti +2;Amulettjäger;お守りハンター;
Spirit's Whim;Capricho +1;Lubie esprit;Proteggi-spirito;Seelenlaune;精霊の気まぐれ;
Divine Whim;Capricho +2;Lubie divine;Proteggi-divino;Göttliche Laune;神の気まぐれ;
Spectre's Whim;Capricho -1;Lubie du spectre;Spacca-spettro;Gespensterlaune;悪霊の気まぐれ;
Devil's Whim;Capricho -2;Lubie du démon;Spacca-diavolo;Teufelslaune;悪魔の気まぐれ;
Good Luck;Suerte;Chance;Fortuna;Glück;幸運;
Great Luck;Suerte +1;Bonne fortune;Più fortuna;Glückserhöher;強運;
Miraculous Luck;Suerte +2;Grande fortune;Gran fortuna;Glücksverstärker;激運;
Bad Luck;Suerte -1;Malchance;Sfortuna;Pech;不運;
Horrible Luck;Suerte -2;Mauvaise fortune;Gran sfortuna;Unglück;災難;
Carving Pro;Experto cortador;Pro dépeceur;Esperto ricavo;Zerleger-Profi;剥ぎ取り鉄人;
Carving Celebrity;Célebre cortante;Maître dépeceur;Celebrità ricavo;Zerleger-Promi;剥ぎ取り名人;
Capture Expert;Experto capturas;Expert capture;Premi +1;Fangexperte;捕獲達人;
Capture Master;Maestro capturas;Maître capture;Premi +2;Fangmeister;捕獲名人;
Soul of Bherna;Alma de Bherna;Âme Bherna;Anima Bherna;Seele von Bherna;ベルナの心;
Soul of Kokoto;Alma de Kokoto;Âme Kokoto;Anima Kokoto;Seele von Kokoto;ココットの心;
Soul of Pokke;Alma de Pokke;Âme Pokke;Anima Pokke;Seele von Pokke;ポッケの心;
Soul of Yukumo;Alma de Yukumo;Âme Yukumo;Anima Yukumo;Seele von Yukumo;ユクモの心;
Redhelm Soul;Alma de Ámbar;Âme Crâne-ardent;Anima Sanguis;Rothelm-Seele;紅兜の魂;
Snowbaron Soul;Alma de Alud;Âme Maître-neige;Anima Nix;Schneesturm-Seele;大雪主の魂;
Stonefist Soul;Alma de Pétreo;Âme Poing-fer;Anima Marmor;Steinfaust-Seele;矛砕の魂;
Drilltusk Soul;Alma de Toro;Âme Brise-roc;Anima Vis;Bohrhauer-Seele;岩穿の魂;
Dreadqueen Soul;Alma de Maldita;Âme Reine-poison;Anima Imperatrix;Giftstachel-Seele;紫毒姫の魂;
Crystalbeard Soul;Alma de Vítreo;Âme Roi-cristal;Anima Adamas;Kristallbart-Seele;宝纏の魂;
Silverwind Soul;Alma de Argénteo;Âme Vent-acier;Anima Ventus;Silberwind-Seele;白疾風の魂;
Deadeye Soul;Alma de Cíclope;Âme Œil-mort;Anima Caecus;NarbigerYian-Seele;隻眼の魂;
Dreadking Soul;Alma de Maldito;Âme Roi-enfer;Anima Rex;Dunkelfeuer-Seele;黒炎王の魂;
Thunderlord Soul;Alma de Tormenta;Âme Feu-du-ciel;Anima Fulgur;Donnerschlag-Seele;金雷公の魂;
Grimclaw Soul;Alma de Guadaña;Âme Griffe-somb.;Anima Furor;Düsterklauen-Seele;荒鉤爪の魂;
Hellblade Soul;Alma de Inferno;Âme Lame-chaos;Anima Ignis;Zornklingen-Seele;燼滅刃の魂;
Pro Dirty Fencer;Esgrimista sucio;Trompe-la-mort;Gran schermidore;Profi-S.-Fechter;ネバネバ剣法;
