english;spanish;french;italian;german;japanese;chinese
Butterfly Brachia;Ristre de mariposa;Brachia papillon;Mano farfalla;SchmetterlingBrachia;パピメルマーノ;
Butterfly Manus;Manica de mariposa;Manus papillon;Empodi farfalla;Schmetterling-Manus;パピメルブラッソ;
Artian Vambraces S;Brazales Artianos S;Avant-bras Artian S;Parabraccia Artian S;Artian-Armschienen S;アーティアＳアーム;
Artian Guards S;Guardab. Artianos S;Gardes Artian S;Protezioni Artian S;Artian-Armschutz S;アーティアＳガード;
Chakra Bracelet;Brazalete Chakra;Bracelet Chakra;Braccialetto Chakra;Chakra-Armband;三眼の腕輪;
Gore Braces S;Brazales de Gore S;Avant-bras Gore S;Parab. Gore Magala S;GoreMagalaArmschienS;ゴアＳアーム;
Gore Guards S;Guardabraz. Gore S;Gardes Gore S;Prot. Gore Magala S;GoreMagalaArmschutzS;ゴアＳガード;
Regios Vambraces S;Brazales Regios S;Avant-bras Regios S;Parabraccia Regios S;Regios-Armschienen S;レギオスＳアーム;
Regios Guards S;Guadabr. Regios S;Gardes Regios S;Protezioni Regios S;Regios-Armschutz S;レギオスＳガード;
Gypceros Vambraces U;Brazales Gypceros U;Avant-bras Gypceros U;Parabr. Gypceros U;GypcerosArmschienenU;ゲリョスＵアーム;
Gypceros Guards U;Guardabr. Gypceros U;Gardes Gypceros U;Protez. Gypceros U;Gypceros-Armschutz U;ゲリョスＵガード;
Khezu Vambraces U;Brazales de Khezu U;Avant-bras Khezu U;Parabraccia Khezu U;Khezu-Armschienen U;フルフルＵアーム;
Khezu Guards U;Guardabr. de Khezu U;Gardes Khezu U;Protezioni Khezu U;Khezu-Armschutz U;フルフルＵガード;
Rath Heart Braces;Brazal. corazón Rath;Avt-bras Cœur Rathian;Parabr. cuore Rath;RathianherzArmschien;リオハートアーム;
Rath Heart Guards;Guard. corazón Rath;Gardes Cœur Rathian;Protez. cuore Rath;RathianherzArmschutz;リオハートガード;
Rath Soul Braces;Brazales alma Rath;Avt-bras Âme Rathalos;Parabr. anima Rath;RathalosselnArmschin;リオソウルアーム;
Rath Soul Guards;Guard. alma de Rath;Gardes Âme Rathalos;Protez. anima Rath;RathalosselnArmschtz;リオソウルガード;
Tigrex Vambraces U;Brazales de Tigrex U;Avant-bras Tigrex U;Parabraccia Tigrex U;Tigrex-Armschienen U;レックスＵアーム;
Tigrex Guards U;Guardabraz. Tigrex U;Gardes Tigrex U;Protezioni Tigrex U;Tigrex-Armschutz U;レックスＵガード;
Zinogre Vambraces U;Brazales Zinogre U;Avant-bras Zinogre U;Parabr. Zinogre U;ZinogreArmschienen U;ジンオウＵアーム;
Zinogre Guards U;Guardabr. Zinogre U;Gardes Zinogre U;Protezioni Zinogre U;Zinogre-Armschutz U;ジンオウＵガード;
Gravios Vambraces U;Brazales Gravios U;Avant-bras Gravios U;Parabr. Gravios U;GraviosArmschienen U;グラビドＵアーム;
Gravios Guards U;Guardabr. Gravios U;Gardes Gravios U;Protezioni Gravios U;Gravios-Armschutz U;グラビドＵガード;
Brachydios Braces S;Brazal Brachydios S;Avt-bras Brachydios S;Parabr. Brachydios S;BrachydiosArmschienS;ブラキＳアーム;
Brachydios Guards S;Guard. Brachydios S;Gardes Brachydios S;Protez. Brachydios S;BrachydiosArmschutzS;ブラキＳガード;
Vangis Vambraces;Brazales de Vangis;Avant-bras Vangis;Parabraccia Vangis;Vangis-Armschienen;バンギスアーム;
Vangis Guards;Guardabrazos Vangis;Gardes Vangis;Protezioni Vangis;Vangis-Armschutz;バンギスガード;
Basarios Vambraces U;Brazales Basarios U;Avant-bras Basarios U;Parabr. Basarios U;BasariosArmschienenU;バサルＵアーム;
Basarios Guards U;Guardabr. Basarios U;Gardes Basarios U;Protez. Basarios U;Basarios-Armschutz U;バサルＵガード;
Kirin Longarms S;Prot. brazos Kirin S;Bras-longs Kirin S;Copribraccia Kirin S;Kirin-Armstulpen S;キリンＳアームロング;
Kirin Gloves S;Guantes de Kirin S;Gants Kirin S;Guanti Kirin S;Kirin-Handschuhe S;キリンＳグローブ;
Lagiacrus Braces;Brazales Lagiacrus;Avant-bras Lagiacrus;Parabr. Lagiacrus;LagiacrusArmschienen;ラギアアーム;
Lagiacrus Guards;Guardabr. Lagiacrus;Gardes Lagiacrus;Protezioni Lagiacrus;Lagiacrus-Armschutz;ラギアガード;
Agnaktor Vambraces;Brazales Agnaktor;Avant-bras Agnaktor;Parabraccia Agnaktor;Agnaktor-Armschienen;アグナアーム;
Agnaktor Guards;Guardabr. Agnaktor;Gardes Agnaktor;Protezioni Agnaktor;Agnaktor-Armschutz;アグナガード;
Dober Vambraces;Brazales de Dober;Avant-bras Dober;Parabraccia Dober;Dober-Armschienen;ドーベルアーム;
Dober Guards;Guardabrazos Dober;Gardes Dober;Protezioni Dober;Dober-Armschutz;ドーベルガード;
Hawkbraces;Brazales de halcón;Avant-bras Faucon;Parabraccia falco;Adlerarmschienen;ホークアーム;
Hawkguards;Guardabrazos halcón;Gardes Faucon;Protezioni falco;Adlerarmschutz;ホークガード;
Lecturer's Braces;Brazales académicos;Avant-bras d'érudite;Parabraccia sapienza;Dozentenarmschienen;エコールアーム;
Lecturer's Guards;Guardabr. académicos;Gardes d'érudite;Protezioni sapienza;Dozentenarmschutz;エコールガード;
Guild Knight Gloves;Guantes cab. gremio;Gants Chevalier;Guanti cav. Gilda;GildenritterHndschuh;ギルドナイトグラブ;
Guild Knight Sleeves;Mangas cab. gremio;Manches Chevalier;Maniche cav. Gilda;Gildenritter-Ärmel;ギルドナイトカフス;
Maiden's Gloves;Guantes de doncella;Gants de soubrette;Guanti damigella;Magd-Handschuhe;メイドグラブ;
Maiden's Sleeves;Mangas de doncella;Manches de soubrette;Maniche damigella;Magd-Ärmel;メイドカフス;
Yukumo Sky Kote;Kote cielo de Yukumo;Kote Yukumo Ciel;Kote Yukumo cielo;Yukumo-Kote Himmel;ユクモノコテ・天;
Yukumo Land Kote;Kote tierra Yukumo;Kote Yukumo Terre;Kote Yukumo terra;Yukumo-Kote Land;ユクモノコテ・地;
Ranger's Gauntlets;Guanteletes soldado;Tekko de ranger;Guanti ranger;Ranger-Tekko;城塞遊撃隊【手甲】;
Archer's Gauntlets;Guanteletes arquero;Tekko d'archer;Guanti arciere;Bogenschützen-Tekko;城塞弓撃隊【手甲】;
Black Belt Vambraces;Brazales cint. negro;Avant-bras obi noir;Parabr. cintura nera;SchwarzgurtArmschien;クロオビアーム;
Black Belt Guards;Guardab. cint. negro;Gardes obi noir;Protez. cintura nera;SchwarzgurtArmschutz;クロオビガード;
Sailor Gloves;Guantes de marinero;Gants de marin;Guanti marinaretta;Matrosen-Handschuhe;セイラーグラブ;
Sailor Sleeves;Mangas de marinero;Manches de marin;Maniche marinaretta;Matrosen-Ärmel;セイラーカフス;
Arc Vambraces S;Brazales de arco S;Avant-bras Archange S;Parabr. dell'arco S;Erz-Armschienen S;アークＳアーム;
Arc Guards S;Guardabrazos arco S;Gardes Archange S;Protez. dell'arco S;Erz-Armschutz S;アークＳガード;
Storge Vambraces S;Braz. amor filial S;Avant-bras Philia S;Parabraccia storge S;Philia-Armschienen S;フィリアＳアーム;
Storge Guards S;Guard. amor filial S;Gardes Philia S;Protezioni storge S;Philia-Armschutz S;フィリアＳガード;
Golden Kote;Kote dorado;Kote d'or;Kote d'oro;Goldene Kote;金色ノ篭手;
Puppeteer Gloves;Guantes titiritero;Kote Kuroko;Guanti burattinaio;Puppenspieler-Kote;黒子ノ篭手;
Divine Ire Kote;Kote de ira divina;Kote Ire divine;Kote ira divina;Gotteszorn-Kote;怒天ノ篭手;
Crusher Braces;Brazales rompementes;Kote Brise-esprit;Parabraccia psichici;Geistmalmer-Kote;心滅ノ篭手;
Kushala Grip;Apretón de Kushala;Poigne Kushala;Stretta Kushala;Kushala-Griff;クシャナハトゥー;
Kushala Embrace;Abrazo de Kushala;Étreinte Kushala;Abbraccio Kushala;Kushala-Umarmung;クシャナマカーン;
Kaiser Vambraces;Brazales de Káiser;Avant-bras Kaiser;Parabraccia Kaiser;Kaiser-Armschienen;カイザーアーム;
Kaiser Guards;Guardabr. de Káiser;Gardes Kaiser;Protezioni Kaiser;Kaiser-Armschutz;カイザーガード;
Gloaming Archbraces;Archibrazales ocaso;Kote Crépuscule H;Arcipar. crepuscolo;ZwielichtHegemonKote;残陽・覇【篭手】;
Dayspring Archbraces;Archibraz. del alba;Kote Aurore H;Arciparabr. aurora;ÜberMorgenlichtKote;東雲・覇【篭手】;
Adamance Archbraces;Archibrazal. tenaces;Kote Mithril H;Arciparabr. caparbi;ÜberragendAdamanKote;常磐・覇【篭手】;
Epoch Archbraces;Archibraz. de época;Kote ancestral H;Arciparabr. epocali;ÜberragndEpochenKote;八千代・覇【篭手】;
Rebellion Vambraces;Brazales de rebelión;Avant-bras Rébellion;Parabraccia ribelli;Rebellionsarmschienen;リベリオンアーム;
Riot Guards;Guardabr. vandálicos;Gardes Anarchie;Protezioni rivolta;Aufruhr-Armschutz;ライオットガード;
Akantor Claws;Garras de Akantor;Déchireur Akantor;Artigli Akantor;Akantor-Klauen;アカムトサクンペ;
Akantor Gauntlets;Guanteletes Akantor;Gantelet Akantor;Guanti Akantor;Akantor-Armpanzer;アカムトノキリペ;
Silver Solbraces;Brazales sol de plata;Avant-bras Solargent;Parabr. sole argent.;SilberSonnenarmschin;シルバーソルアーム;
Silver Solguards;Guardabr. sol de plata;Gardes Solargent;Protez. sole argent.;SilbernerSonnenschtz;シルバーソルガード;
Golden Lunebraces;Brazales luna dorada;Avant-bras Lunedor;Parabr. luna dorata;GoldMondarmschienen;ゴールドルナアーム;
Golden Luneguards;Guardab. luna dorada;Gardes Lunedor;Protez. luna dorata;GoldenerMondarmschtz;ゴールドルナガード;
Esurient Vambraces;Brazales voraces;Avant-bras Voracité;Parabraccia voraci;Gier-Armschienen;グリードアーム;
Esurient Guards;Guardabrazos voraces;Gardes Voracité;Protezioni voraci;Gier-Armschutz;グリードガード;
Excello Vambraces;Brazales excelentes;Avant-bras Excello;Parabraccia Excello;Excello-Armschienen;エクスゼロアーム;
Excello Guards;Guardabr. excelentes;Gardes Excello;Protezioni Excello;Excello-Armschutz;エクスゼロガード;
Dragonclaws;Garra de dragón;Griffes-de-dragon;Artigli di drago;Drachenklauen;ドラゴンクロウ;
Dragonfists;Puño de dragón;Poings-de-dragon;Pugni di drago;Drachenfaust;ドラゴンフィスト;
Fatalis Crimsonclaws;Garras carm. Fatalis;Griffe Fatalis rouge;Artigli Fatalis cr.;KarmesinFatalisKlaue;ミラバルクロウ;
Fatalis Crimsonfists;Puños carm. Fatalis;Poing Fatalis rouge;Pugni Fatalis crem.;KarmesinFatalisFaust;ミラバルフィスト;
Kirin Longarms U;Prot. brazos Kirin U;Bras-longs Kirin U;Copribraccia Kirin U;Kirin-Armstulpen U;キリンＵアーム;
Kirin Gloves U;Guantes de Kirin U;Gants Kirin U;Guanti Kirin U;Kirin-Handschuhe U;キリンＵグローブ;
Ukanlos Claws;Garras de Ukanlos;Déchireur Ukanlos;Artigli Ukanlos;Ukanlos-Klauen;ウカムルサクンペ;
Ukanlos Gauntlets;Guanteletes Ukanlos;Gantelet Ukanlos;Guanti Ukanlos;Ukanlos-Armpanzer;ウカムルノキリペ;
Indra Gloves;Guantes de Indra;Kote Indra;Guanti Indra;Indra-Kote;金剛【篭手】;
Steadfast Guards;Guardabrazos firmes;Kote inflexible;Protezioni solide;Standhafte Kote;不動【篭手】;
Yaksha Braces;Brazales de Yaksha;O-te Spectre;Parabraccia Yaksha;Yaksha-Armschienen;夜叉【御手】;
Carnage Vambraces;Brazales de matanza;O-te Carnage;Parabraccia strage;Gemetzel-Armschienen;修羅【御手】;
Empress Vambraces;Brazales emperatriz;Avant-bras impériaux;Parabr. Imperatrice;Kaiserin-Armschienen;エンプレスアーム;
Empress Guards;Guardabr. emperatriz;Gardes impériales;Protez. Imperatrice;Kaiserin-Armschutz;エンプレスガード;
Mizuha Sleeves;Mangas de Mizuha;Osode Mizuha;Maniche Mizuha;Mizuha-Osode;ミヅハ【大袖】;
Cham Sleeves;Mangas extravagantes;Osode fantasque;Maniche stravaganti;Fantasie-Osode;トヨタマ【大袖】;
Helios Vambraces;Brazales de Helios;Avant-bras Helios;Parabraccia Helios;Helios-Armschienen;ヘリオスアーム;
Helios Guards;Guardabrazos Helios;Gardes Helios;Protezioni Helios;Helios-Armschutz;ヘリオスガード;
Selene Vambraces;Brazales de Selene;Avant-bras Selene;Parabraccia Selene;Selene-Armschienen;セレネアーム;
Selene Guards;Guardabrazos Selene;Gardes Selene;Protezioni Selene;Selene-Armschutz;セレネガード;
Escadora Armguards;Brazos Escadora;Armes Escadora;Parabr. Escadora;Escadora-Arme;エスカドラアムズ;
Escadora Arma;Arma Escadora;Arma Escadora;Protezioni Escadora;Escadora-Arma;エスカドラアルマ;
EX Rathian Braces;Brazales Rathian EX;Avant-bras Rathian EX;Parabr. Rathian EX;RathianArmschienenEX;EXレイアアーム;
EX Rathian Guards;Guardabr. Rathian EX;Gardes Rathian EX;Protez. Rathian EX;Rathian-Armschutz EX;EXレイアガード;
EX Rathalos Braces;Brazal. Rathalos EX;Avant-bras Rathalos EX;Parabr. Rathalos EX;RathalosArmschieneEX;EXレウスアーム;
EX Rathalos Guards;Guardab. Rathalos EX;Gardes Rathalos EX;Protez. Rathalos EX;RathalosArmschutz EX;EXレウスガード;
EX Kushala Grip;Apretón Kushala EX;Poigne Kushala EX;Stretta Kushala EX;Kushala-Griff EX;EXクシャナハトゥー;
EX Kushala Embrace;Abrazo de Kushala EX;Étreinte Kushala EX;Abbraccio Kushala EX;Kushala-Umarmung EX;EXクシャナマカーン;
EX Kaiser Vambraces;Brazales Káiser EX;Avant-bras Kaiser EX;Parabr. Kaiser EX;KaiserArmschienen EX;EXカイザーアーム;
EX Kaiser Guards;Guardabr. Káiser EX;Gardes Kaiser EX;Protezioni Kaiser EX;Kaiser-Armschutz EX;EXカイザーガード;
EX Tigrex Vambraces;Brazales Tigrex EX;Avant-bras Tigrex EX;Parabr. Tigrex EX;TigrexArmschienen EX;EXレックスアーム;
EX Tigrex Guards;Guardabr. Tigrex EX;Gardes Tigrex EX;Protezioni Tigrex EX;Tigrex-Armschutz EX;EXレックスガード;
Yamato Kote;Kote de Yamato;Kote Yamato;Kote Yamato;Yamato-Kote;大和【篭手】;
Mutsu Kote;Kote de Mutsu;Kote Mutsu;Kote Mutsu;Mutsu-Kote;陸奥【篭手】;
Hyuga Kote;Kote de Hyuga;Kote Hyuga;Kote Hyuga;Hyuga-Kote;日向【篭手】;
Amagi Kote;Kote de Amagi;Kote Amagi;Kote Amagi;Amagi-Kote;天城【篭手】;
Shinobi Sky Kote;Kote cielo Shinobi;Kote Shinobi Cieux;Kote Shinobi cielo;Shinobi-Kote Himmel;忍の篭手・天;
Shinobi Land Kote;Kote tierra Shinobi;Kote Shinobi Terre;Kote Shinobi terra;Shinobi-Kote Land;忍の篭手・地;
Blue Star Braces;Braz. estrella azul;Avant-bras Étoile bleue;Parabr. Blue Star;BlauerSternArmschien;ブルースターアーム;
Blue Star Sleeves;Mangas estrella azul;Manches Étoile bleue;Maniche Blue Star;Blauer-Stern-Ärmel;ブルースターカフス;
Captain Gloves J;Guantes de Capitán J;Gants Pirate J;Guanti Capitano J;Captain Gloves J;キャプテンＪグラブ;
Captain Cuffs J;Mangas de Caítán J;Manches Pirate J;Ferri Capitano J;Captain Cuffs J;キャプテンＪカフス;
Legend Gloves J;Guantes Legend. J;Gants de Légende J;Guanti Leggenda J;Legend Gloves J;伝説Ｊグラブ;
Legend Cuffs J;Mangas Legend. J;Manches de Légende J;Ferri Leggenda J;Legend Cuffs J;伝説Ｊカフス;
Uniqlo Watch;Reloj de Uniqlo;Montre Uniqlo;Orologio Uniqlo;Uniqlo-Uhr;ユニクロウォッチ;
Uniqlo Timepiece;Cronómetro de Uniqlo;Horloge Uniqlo;Cronometro Uniqlo;Uniqlo-Zeitmesser;ユニクロクロック;
Star Rook Vambraces;Brazales luz estelar;Avant-bras Star Rook;Parabr. delle stelle;SternlichtArmschinen;スタールークアーム;
Star Rook Guards;Guardab. luz estelar;Gardes Star Rook;Protez. delle stelle;Sternlicht-Armschutz;スタールークガード;
Zodias Vambraces;Brazales del Zodiaco;Avant-bras Zodias;Parabraccia Zodiaco;Zodias Vambraces;ゾディアスアーム;
Zodias Guards;Guardabr. del Zodiaco;Gardes Zodias;Protezioni Zodiaco;Zodias Guards;ゾディアスガード;
Hero's Braces;Brazales del héroe;Brassards du Héros;Parabr. dell'eroe;Heroen-Armschienen;勇者の腕当て;
Hero's Gloves;Guantes del héroe;Gants du Héros;Guanti dell'eroe;Heroenhandschuhe;勇者の手袋;
EX Kirin Longarms U;Guardabr. Kirin U EX;Bras-longs Kirin U EX;Copribr. Kirin U EX;KirinArmstulpen U EX;EXキリンＵアーム;
EX Kirin Gloves U;Guantes Kirin U EX;Gants Kirin U EX;Guanti Kirin U EX;KirinHandschuhe U EX;EXキリンＵグローブ;
EX Ingot Vambraces;Brazales lingote EX;Avant-bras en lingot EX;Parabr. lingotto EX;Guss-Armschienen EX;EXインゴットアーム;
EX Ingot Guards;Guardabr. lingote EX;Gardes en lingot EX;Protez. lingotto EX;Guss-Armschutz EX;EXインゴットガード;
EX Artian Vambraces;Brazal. Artianos EX;Avant-bras Artian EX;Parabr. Artian EX;ArtianArmschienen EX;EXアーティアアーム;
EX Artian Guards;Guard. Artianos EX;Gardes Artian EX;Protezioni Artian EX;Artian-Armschutz EX;EXアーティアガード;
EX Gore Braces;Brazales Magala EX;Avant-bras Gore EX;Parabr. G.Magala EX;GoreMagalaArmschinEX;EXゴアアーム;
EX Gore Guards;Guardabr. Magala EX;Gardes Gore EX;Protez. G.Magala EX;GoreMagalaArmschtzEX;EXゴアガード;
EX Rebellion Braces;Brazales rebelión EX;Avt-bras Rébellion EX;Parabr. ribelli EX;RebellionsarmschinEX;EXリベリオンアーム;
EX Riot Guards;Guard. vandálicos EX;Gardes Anarchie EX;Protez. rivolta EX;Aufruhr-Armschutz EX;EXライオットガード;
Caravaneer's Armlets;Brazaletes capitán;Bracelets Caravanier;Bracciali Carovaniere;Chefarmreif;団長の腕輪;
Patissier's Gloves;Guantes de pastelero;Moufles de pâtissier;Guanti pasticciere;Konditor-Handschuhe;パティシエマンシェ;
Patissier's Mitts;Manoplas de pastelero;Mitaines de pâtissier;Manopole pasticciere;Konditor-Fäustlinge;パティシエミトン;
Konchu Vambraces X;Brazales de Konchu X;Avant-bras Konchu X;Parabraccia Konchu X;Konchu-Armschienen X;クンチュウＸアーム;
Konchu Guards X;Guardabr. de Konchu X;Gardes Konchu X;Protezioni Konchu X;Konchu-Armschutz X;クンチュウＸガード;
Bnahabra Gloves X;Guantes Bnahabra X;Gants Bnahabra X;Guanti Bnahabra X;BnahabraHandschuhe X;ブナハＸグローブ;
Bnahabra Sleeves X;Mangas de Bnahabra X;Manches Bnahabra X;Maniche Bnahabra X;Bnahabra-Ärmel X;ブナハＸカフス;
Rhenoplos Braces X;Brazales Rhenoplos X;Avant-bras Rhenoplos X;Parabr. Rhenoplos X;RhenoplosArmschieneX;リノプロＸアーム;
Rhenoplos Guards X;Guardab. Rhenoplos X;Gardes Rhenoplos X;Protez. Rhenoplos X;RhenoplosArmschutz X;リノプロＸガード;
Ioprey Vambraces X;Brazales de Ioprey X;Avant-bras Ioprey X;Parabraccia Ioprey X;Ioprey-Armschienen X;イーオスＸアーム;
Ioprey Guards X;Guardabrazos Ioprey X;Gardes Ioprey X;Protezioni Ioprey X;Ioprey-Armschutz X;イーオスＸガード;
Cephalos Vambraces X;Brazales Cephalos X;Avant-bras Cephalos X;Parabr. Cephalos X;CephalosArmschienenX;ガレオスＸアーム;
Cephalos Guards X;Guardabr. Cephalos X;Gardes Cephalos X;Protezioni Cephalos X;Cephalos-Armschutz X;ガレオスＸガード;
Lagombi Vambraces X;Brazales Lagombi X;Avant-bras Lagombi X;Parabr. Lagombi X;LagombiArmschienen X;ウルクＸアーム;
Lagombi Guards X;Guardabr. Lagombi X;Gardes Lagombi X;Protezioni Lagombi X;Lagombi-Armschutz X;ウルクＸガード;
Kecha Braces X;Brazales de Kecha X;Avant-bras Kecha X;Parabr. Kecha Wacha X;KechaWachaArmschineX;ケチャＸアーム;
Kecha Guards X;Guardabrazos Kecha X;Gardes Kecha X;Protez. Kecha Wacha X;KechaWachaArmschutzX;ケチャＸガード;
Kecha Braces Z;Brazales de Kecha Z;Avant-bras Kecha Z;Parabr. Kecha Wacha Z;KechaWachaArmschineZ;ケチャＺアーム;
Kecha Guards Z;Guardabrazos Kecha Z;Gardes Kecha Z;Protez. Kecha Wacha Z;KechaWachaArmschutzZ;ケチャＺガード;
Conga Vambraces X;Brazales de Conga X;Avant-bras Conga X;Parabraccia Conga X;Conga-Armschienen X;コンガＸアーム;
Conga Guards X;Guardabr. Conga X;Gardes Conga X;Protezioni Conga X;Conga-Armschutz X;コンガＸガード;
Conga Vambraces Z;Brazales de Conga Z;Avant-bras Conga Z;Parabraccia Conga Z;Conga-Armschienen Z;コンガＺアーム;
Conga Guards Z;Guardabr. Conga Z;Gardes Conga Z;Protezioni Conga Z;Conga-Armschutz Z;コンガＺガード;
Gypceros Vambraces X;Brazales Gypceros X;Avant-bras Gypceros X;Parabr. Gypceros X;GypcerosArmschienenX;ゲリョスＸアーム;
Gypceros Guards X;Guardabr. Gypceros X;Gardes Gypceros X;Protez. Gypceros X;Gypceros-Armschutz X;ゲリョスＸガード;
Gypceros Vambraces Z;Brazales Gypceros Z;Avant-bras Gypceros Z;Parabr. Gypceros Z;GypcerosArmschienenZ;ゲリョスＺアーム;
Gypceros Guards Z;Guardabr. Gypceros Z;Gardes Gypceros Z;Protez. Gypceros Z;Gypceros-Armschutz Z;ゲリョスＺガード;
Hermitaur Braces X;Brazales Hermitaur X;Avant-bras Hermitaur X;Parabr. Hermitaur X;HermitaurArmschinenX;ザザミＸアーム;
Hermitaur Guards X;Guard. Hermitaur X;Gardes Hermitaur X;Protez. Hermitaur X;HermitaurArmschutz X;ザザミＸガード;
Hermitaur Braces Z;Brazales Hermitaur Z;Avant-bras Hermitaur Z;Parabr. Hermitaur Z;HermitaurArmschinenZ;ザザミＺアーム;
Hermitaur Guards Z;Guardab. Hermitaur Z;Gardes Hermitaur Z;Protez. Hermitaur Z;HermitaurArmschutz Z;ザザミＺガード;
Tetsucabra Braces X;Brazales Tetsucabra X;Avt-bras Tetsucabra X;Parabr. Tetsucabra X;TetsucabraArmschienX;カブラＸアーム;
Tetsucabra Guards X;Guardabr. Tetsucabra X;Gardes Tetsucabra X;Protez. Tetsucabra X;TetsucabraArmschutzX;カブラＸガード;
Tetsucabra Braces Z;Brazales Tetsucabra Z;Avt-bras Tetsucabra Z;Parabr. Tetsucabra Z;TetsucabraArmschienZ;カブラＺアーム;
Tetsucabra Guards Z;Guardabr. Tetsucabra Z;Gardes Tetsucabra Z;Protez. Tetsucabra Z;TetsucabraArmschutzZ;カブラＺガード;
Nerscylla Braces X;Brazales Nerscylla X;Avant-bras Nerscylla X;Parabr. Nerscylla X;NerscyllaArmschinenX;スキュラＸアーム;
Nerscylla Guards X;Guardabr. Nerscylla X;Gardes Nerscylla X;Protezioni Nerscylla X;NerscyllaArmschutz X;スキュラＸガード;
Zamtrios Braces X;Brazales Zamtrios X;Avant-bras Zamtrios X;Parabraccia Zamtrios X;ZamtriosArmschienenX;ザボアＸアーム;
Zamtrios Guards X;Guardabr. Zamtrios X;Gardes Zamtrios X;Protezioni Zamtrios X;Zamtrios-Armschutz X;ザボアＸガード;
Zamtrios Braces Z;Brazales Zamtrios Z;Avant-bras Zamtrios Z;Parabraccia Zamtrios Z;ZamtriosArmschienenZ;ザボアＺアーム;
Zamtrios Guards Z;Guardabr. Zamtrios Z;Gardes Zamtrios Z;Protezioni Zamtrios Z;Zamtrios-Armschutz Z;ザボアＺガード;
Najarala Braces X;Brazales Najarala X;Avant-bras Najarala X;Parabraccia Najarala X;NajaralaArmschienenX;ガララＸアーム;
Najarala Guards X;Guardabr. Najarala X;Gardes Najarala X;Protezioni Najarala X;Najarala-Armschutz X;ガララＸガード;
Najarala Braces Z;Brazales Najarala Z;Avant-bras Najarala Z;Parabraccia Najarala Z;NajaralaArmschienenZ;ガララＺアーム;
Najarala Guards Z;Guardabr. Najarala Z;Gardes Najarala Z;Protezioni Najarala Z;Najarala-Armschutz Z;ガララＺガード;
Khezu Vambraces X;Brazales de Khezu X;Avant-bras Khezu X;Parabraccia Khezu X;Khezu-Armschienen X;フルフルＸアーム;
Khezu Guards X;Guardabr. Khezu X;Gardes Khezu X;Protezioni Khezu X;Khezu-Armschutz X;フルフルＸガード;
Khezu Vambraces Z;Brazales de Khezu Z;Avant-bras Khezu Z;Parabraccia Khezu Z;Khezu-Armschienen Z;フルフルＺアーム;
Khezu Guards Z;Guardabr. Khezu Z;Gardes Khezu Z;Protezioni Khezu Z;Khezu-Armschutz Z;フルフルＺガード;
Rathian Vambraces X;Brazales Rathian X;Avant-bras Rathian X;Parabr. Rathian X;RathianArmschienen X;レイアＸアーム;
Rathian Guards X;Guardabr. Rathian X;Gardes Rathian X;Protezioni Rathian X;Rathian-Armschutz X;レイアＸガード;
Rath Heart Braces Z;Braz. corazón Rath Z;Avt-bs Cœur Rathian Z;Parabr. cuore Rath Z;RathianherzArmschinZ;リオハートＺアーム;
Rath Heart Guards Z;Guar. corazón Rath Z;Gardes Cœur Rathian Z;Protez. cuore Rath Z;RathianherzArmschtzZ;リオハートＺガード;
Velociprey Braces X;Brazales Velociprey X;Avt-bras Velociprey X;Parabr. Velociprey X;VelocipreyArmschienX;ランポスＸアーム;
Velociprey Guards X;Guardab. Velociprey X;Gardes Velociprey X;Protez. Velociprey X;VelocipreyArmschutzX;ランポスＸガード;
Kut-Ku Vambraces X;Brazales de Kut-Ku X;Avant-bras Kut-Ku X;Parabraccia Kut-Ku X;Kut-Ku-Armschienen X;クックＸアーム;
Kut-Ku Guards X;Guardabr. Kut-Ku X;Gardes Kut-Ku X;Protezioni Kut-Ku X;Kut-Ku-Armschutz X;クックＸガード;
Kut-Ku Vambraces Z;Brazales de Kut-Ku Z;Avant-bras Kut-Ku Z;Parabraccia Kut-Ku Z;Kut-Ku-Armschienen Z;クックＺアーム;
Kut-Ku Guards Z;Guardabr. Kut-Ku Z;Gardes Kut-Ku Z;Protezioni Kut-Ku Z;Kut-Ku-Armschutz Z;クックＺガード;
Basarios Vambraces X;Brazales Basarios X;Avant-bras Basarios X;Parabr. Basarios X;BasariosArmschienenX;バサルＸアーム;
Basarios Guards X;Guardabr. Basarios X;Gardes Basarios X;Protez. Basarios X;Basarios-Armschutz X;バサルＸガード;
Basarios Vambraces Z;Brazales Basarios Z;Avant-bras Basarios Z;Parabraccia Basarios Z;Basarios-ArmschienenZ;バサルＺアーム;
Basarios Guards Z;Guardabr. Basarios Z;Gardes Basarios Z;Protezioni Basarios Z;Basarios-Armschutz Z;バサルＺガード;
Qurupeco Vambraces X;Brazales Qurupeco X;Avant-bras Qurupeco X;Parabr. Qurupeco X;QurupecoArmschienenX;ペッコＸアーム;
Qurupeco Guards X;Guardabr. Qurupeco X;Gardes Qurupeco X;Protez. Qurupeco X;Qurupeco-Armschutz X;ペッコＸガード;
Barroth Vambraces X;Brazales Barroth X;Avant-bras Barroth X;Parabr. Barroth X;BarrothArmschienen X;ボロスＸアーム;
Barroth Guards X;Guardabr. Barroth X;Gardes Barroth X;Protezioni Barroth X;Barroth-Armschutz X;ボロスＸガード;
Gobul Vambraces X;Brazales Gobul X;Avant-bras Gobul X;Parabraccia Gobul X;Gobul-Armschienen X;ガブルＸアーム;
