english;spanish;french;italian;german;japanese;chinese
Great Hornfly;Gran mosca cornuda;Gd papillon corne;Mosca-corno;Große Hornfliege;オオツノアゲハ;
Elder Bfly Beetle;Escarabajo mariposa;Papillon-scarabée;Scarabeo farf. anz.;ÄltrSchmttrlingskäfr;ドスクワアゲハ;
Butterfly Beetle;Escaraposa;Scara-papillon;Scarabeo farfalla;Schmetterlingskäfer;オオクワアゲハ;
Great Elder Hornfly;Mosca cornuda mayor;Papillon-hercule;Mosca-corno anz.;GroßÄltereHornfliege;ドスツノアゲハ;
Power Nectar: Fire;Néc. poten. fuego;Nectar Force/Feu;N forza/fuoco;Kraftnektar: Feuer;力の虫餌・火;
Power Nectar: Fire+;Néc. poten. fuego+;Nectar Force/Feu +;N forza/fuoco+;KraftNktrFeuer+;力の虫餌・火炎;
Power+ Nectar;Néctar energía+;Nectar Force +;N forza+;Kraft+-Nektar;力の上虫餌;
Power+ Nectar: Fire;Néc. poten.+ fuego;Nectar Force +/Feu;N forza+/fuoco;Kraft+NektarFeuer;力の上虫餌・火;
Power++ Nectar;Néctar energía++;Nectar Force ++;N forza++;Kraft++-Nektar;力の高級虫餌;
Stam Nectar: Water;Néc. resist. agua;Nectar Stamina/Eau;N resist./acqua;AusdaurNktrWasser;体の虫餌・水;
Stam Nectar: Dragon;Néc. resist. draco;Nectar Stamina/Dragon;N resist./drago;AusdaurNktrDrache;体の虫餌・龍;
Stam Nectar: Dragon+;Néc. resist. draco+;Nectar Stam./Dragon +;N resist./drago+;AusdrNktrDrache+;体の虫餌・破龍;
Stamina+ Nectar;Néctar resisten.+;Nectar Stamina +;N resistenza+;Ausdauer+-Nektar;体の上虫餌;
Stam+ Nectar: Water;Néc. resist.+ agua;Nectar Stamina +/Eau;N resist.+/acqua;Ausdau+NktrWassr;体の上虫餌・水;
Stamina++ Nectar;Néctar resist.++;Nectar Stamina ++;N resistenza++;Ausdauer++-Nektar;体の高級虫餌;
Speed Nectar: Water+;Néc. veloc. agua+;Nectar Vitesse/Eau +;N veloc./acqua+;GeschwNktrWassr+;速の虫餌・流水;
Spd Nectar: Thunder;Néc. veloc. rayo;Nectar Vitesse/Foudre;N veloc./tuono;GeschwinNktrDnnr;速の虫餌・雷;
Spd Nectar: Thunder+;Néc. veloc. rayo+;Nectar Vit./Foudre +;N veloc./tuono+;GeschwNktrDnnr+;速の虫餌・雷光;
Speed Nectar: Ice;Néc. veloc. hielo;Nectar Vitesse/Glace;N veloc./ghiac.;GeschwindgNktrEis;速の虫餌・氷;
Speed Nectar: Ice+;Néc. veloc. hielo+;Nectar Vit./Glace +;N veloc./ghiac.+;GeschwndNktrEis+;速の虫餌・氷結;
Speed+ Nectar;Néctar velocidad+;Nectar Vitesse +;N velocità+;Geschwndgkt+Nktr;速の上虫餌;
Spd+ Nectar: Thunder;Néc. veloc.+ rayo;Nectar Vit. +/Foudre;N veloc.+/tuono;Geschw+NktrDonnr;速の上虫餌・雷;
Speed++ Nectar;Néctar velocidad++;Nectar Vitesse ++;N velocità++;Geschwndgkt++Nktr;速の高級虫餌;
Nectar: Fire+;Néctar de fuego+;Nectar Feu +;N fuoco+;Nektar: Feuer+;虫餌・火炎;
Nectar: Fire++;Néctar de fuego++;Nectar Feu ++;N fuoco++;Nektar: Feuer++;高級虫餌・灼熱;
Nectar: Water+;Néctar de agua+;Nectar Eau +;N acqua+;Nektar: Wasser+;虫餌・流水;
Nectar: Water++;Néctar de agua++;Nectar Eau ++;N acqua++;Nektar: Wasser++;高級虫餌・激流;
Nectar: Thunder+;Néctar de rayo+;Nectar Foudre +;N tuono+;Nektar: Donner+;虫餌・雷光;
Nectar: Thunder++;Néctar de rayo++;Nectar Foudre ++;N tuono++;Nektar: Donner++;高級虫餌・雷鳴;
Nectar: Ice+;Néctar de hielo+;Nectar Glace +;N ghiaccio+;Nektar: Eis+;虫餌・氷結;
Nectar: Ice++;Néctar de hielo++;Nectar Glace ++;N ghiaccio++;Nektar: Eis++;高級虫餌・吹雪;
Nectar: Dragon+;Néctar de draco+;Nectar Dragon +;N drago+;Nektar: Drache+;虫餌・破龍;
Nectar: Dragon++;Néctar de dragón++;Nectar Dragon ++;N drago++;Nektar: Drache++;高級虫餌・滅龍;
Monster Bone S;Hueso monstruo peq.;Os de wyverne (P);Osso mostro piccolo;Monsterknochen S;竜骨【小】;
Monster Bone M;Hueso monstruo med.;Os de wyverne (M);Osso mostro medio;Monsterknochen M;竜骨【中】;
Monster Bone L;Hueso monstruo gran.;Os de wyverne (G);Osso mostro grande;Monsterknochen L;竜骨【大】;
Mystery Bone;Hueso misterioso;Os mystérieux;Osso misterioso;Rätselknochen;なぞの骨;
Unknown Skull;Cráneo desconocido;Crâne mystérieux;Teschio ignoto;Anonymer Schädel;なぞの頭骨;
Monster Bone+;Hueso monstruo+;Os de monstre +;Osso mostro+;Monsterknochen+;上竜骨;
Monster Keenbone;Hueso afilado;Os acéros;Osso affilato;Monster-Spitzknochen;尖竜骨;
Monster Hardbone;Hueso escudo;Os duros;Osso granitico;Monster-Hartknochen;堅竜骨;
Monster Slogbone;Hueso aplastante;Robustos monstre;Osso mostruoso;MonsterPrügelknochen;重竜骨;
Elder Dragon Bone;Hueso drag. anciano;Os dragon ancien;Osso drago anziano;DrachenältestrKnochn;古龍骨;
Lrg ElderDragon Bone;Gr. hueso dragón an.;Gros os dragon ancien;Osso drago anz. gr.;GroßDrachenältstKnch;太古龍骨;
Avian Finebone;Hueso ave fino;Finos aviaire;Osso volatile;Flug-Feinknochen;上質な鳥竜骨;
Avian Stoutbone;Hueso aviar robusto;Os résistos aviaire;Osso volatile+;Flug-Starkknochen;堅牢な鳥竜骨;
Brute Bone;Hueso bruto;Os de brute;Osso bruto;Wilder Knochen;獣骨;
Jumbo Bone;Hueso descomunal;Os jumbos;Osso jumbo;Jumboknochen;大きな骨;
Stoutbone;Hueso robusto;Os résistos;Osso resistente;Starkknochen;堅牢な骨;
Massive Bone;Hueso tremendo;Os massif;Osso massiccio;Massiver Knochen;重厚な骨;
Dragonbone Relic;Hueso de dragón;Relique de dragon;Reliquia dragosso;DrachenknochenRelikt;いにしえの龍骨;
Dragonbone Artifact;Artefacto hueso drg.;Artefact de dragon;Manufatto dragosso;DrchnknochenArtefakt;いにしえの巨龍骨;
Wyvern Fang;Colmillo de wyvern;Croc de wyverne;Zanna wyvern;Wyvern-Reißzahn;竜の牙;
Wyvern Claw;Garra de wyvern;Griffe de wyverne;Artiglio wyvern;Wyvern-Klaue;竜の爪;
Bird Wyvern Gem;Gema wyvern pájaro;Gemme wyverne rapace;Gemma wyvern rapace;Vogelwyvern-Stein;鳥竜玉;
Fey Wyvern Gem;Gema frágil wyvern;Gemme oiseau mythique;Rargemma wyvern;Seltener Wyvernstein;幻鳥竜玉;
Wyvern Gem;Piedra de wyvern;Gemme de wyverne;Pietra wyvern;Wyvern-Stein;竜玉;
Lrg Wyvern Gem;Piedra wyvern G;Gemme de wyverne (G);Pietra-wyvern+;Großer Wyvern-Stein;大竜玉;
Elder Dragon Blood;Sangre drag. anciano;Sang dragon ancien;Sangue drago anziano;Drachenältester-Blut;古龍の血;
Lrg Elder Dragon Gem;Gr. joya dragón anc.;Joyau dragon ancien;Gemma drago anz.;GroßDrachenältStein;古龍の大宝玉;
Screamer Sac;Vesícula lanzagritos;Poche hurlante;Strillone;Kreischsack;鳴き袋;
Poison Sac;Vesícula veneno;Poche de poison;Sacca veleno;Giftbeutel;毒袋;
Toxin Sac;Vesícula tóxica;Poche de toxine;Sacca tossina;Toxinbeutel;猛毒袋;
Deadly Poison Sac;Bolsa veneno mortal;Poche de venin;Sacca letale;Tödlicher Giftbeutel;劇烈毒袋;
Paralysis Sac;Vesícula paralizante;Poche de paralysie;Sacca paralisi;Lähmbeutel;麻痺袋;
Omniplegia Sac;Vesícula neural;Poche d'omniplégie;Sacca apoplessi;Omniplegia-Beutel;強力麻痺袋;
Sleep Sac;Vesícula somnífera;Poche de somnifère;Sacca soporifera;Schlafbeutel;睡眠袋;
Coma Sac;Vesícula de coma;Poche de coma;Sacca coma;Komabeutel;昏睡袋;
Flame Sac;Vesícula flamígera;Poche de flamme;Sacca fiamma;Flammenbeutel;火炎袋;
Inferno Sac;Vesícula infernal;Poche infernale;Sacca inferno;Höllenbeutel;爆炎袋;
Conflagrant Sac;Vesícula explosiva;Poche explosive;Sacca esplosiva;Loderbeutel;業炎袋;
Electro Sac;Vesícula eléctrica;Poche électrique;Elettrosacca;Strombeutel;電気袋;
Thunder Sac;Vesícula rayo (Raro 6);Poche de foudre;Sacca tuono;Donnerbeutel;電撃袋;
Lightning Sac;Vesícula rayo (Raro 8);Poche d'orage;Sacca fulmine;Blitzbeutel;雷電袋;
Frost Sac;Vesícula helada;Poche de givre;Sacca gelo;Frostbeutel;氷結袋;
Freezer Sac;Vesícula congelante;Poche de glace;Sacca congelante;Frierbeutel;凍結袋;
Cryo Sac;Vesícula gélida;Poche cryogène;Sacca ghiaccio;Kryo-Beutel;瞬間凍結袋;
Aqua Sac;Vesícula acuosa;Poche d'eau;Sacca acqua;Aqua-Beutel;水袋;
Torrent Sac;Vesícula torrencial;Poche de torrent;Sacca torrente;Sturzflutbeutel;大水袋;
Flood Sac;Vesícula lago;Poche de déluge;Sacca marea;Flutbeutel;特大水袋;
Dash Extract;Extracto de poder;Extrait de vitalité;Superestratto;Sprint-Extrakt;狂走エキス;
Pale Extract;Extracto pálido;Extrait d'albinos;Estratto pallido;Helles Extrakt;アルビノエキス;
Gargwa Feather;Pluma de Gargwa;Plume Gargwa;Gargwa: piuma;Gargwa-Feder;丸鳥の羽;
Kelbi Horn;Cuerno de Kelbi;Corne Kelbi;Kelbi: corno;Kelbi-Horn;ケルビの角;
Blue Kelbi Horn;Cuerno de Kelbi azul;Corne bleue Kelbi;Kelbi: corno blu;Blaues Kelbi-Horn;ケルビの蒼角;
Warm Pelt;Piel cálida;Pelage chaud;Pelle calda;Warmer Pelz;暖かい毛皮;
High-quality Pelt;Piel alta calidad;Pelage de qualité;Pelle lussuosa;Hochwertiger Pelz;上質な毛皮;
Prized Pelt;Piel valiosa;Pelage exceptionnel;Pelle pregiata;Feiner Pelz;極上の毛皮;
Rhenoplos Shell;Caparazón Rhenoplos;Carapace Rhenoplos;Rhenoplos: corazza;Rhenoplos-Panzer;草食竜の甲殻;
Rhenoplos Carapace;Coraza Rhenoplos;Cuirasse Rhenoplos;Rhenoplos: carapace;RhenoplosRückenpanzr;草食竜の堅殻;
Rhenoplos Scalp;Cuero cabell. Rheno;Scalp Rhenoplos;Rhenoplos: scalpo;Rhenoplos-Skalp;草食竜の頭殻;
Rhenoplos Bone;Hueso de Rhenoplos;Os Rhenoplos;Rhenoplos: osso;Rhenoplos-Knochen;草食竜の重骨;
Slagtoth Hide;Piel de Slagtoth;Cuir Slagtoth;Slagtoth: pelle;Slagtoth-Lederhaut;垂皮竜の皮;
Slagtoth Hide+;Piel de Slagtoth+;Cuir Slagtoth +;Slagtoth: pelle+;Slagtoth-Lederhaut+;垂皮竜の上皮;
Bnahabra Shell;Caparazón Bnahabra;Carapace Bnahabra;Bnahabra: corazza;Bnahabra-Panzer;飛甲虫の甲殻;
Bnahabra Carapace;Coraza de Bnahabra;Cuirasse Bnahabra;Bnahabra: carapace;BnahabraRückenpanzer;飛甲虫の堅殻;
Bnahabra Wing;Ala de Bnahabra;Aile Bnahabra;Bnahabra: ala;Bnahabra-Flügel;飛甲虫の羽;
Bnahabra Razorwing;Afiala de Bnahabra;Élytre Bnahabra;Bnahabra: ner-ala;Bnahabra-Dolchflügel;飛甲虫の斬羽;
Altaroth Jaw;Mandíbula Altaroth;Mâchoire Altaroth;Altaroth: mandibola;Altaroth-Kiefer;甲虫の大顎;
Altaroth Stomach;Estómago de Altaroth;Estomac Altaroth;Altaroth: stomaco;Altaroth-Magen;甲虫の腹袋;
Quality Stomach;Vesícula preciosa;Estomac de qualité;Stomaco di qualità;Qualitätsmagen;上質な腹袋;
Sharp Fang;Colmillo afilado;Croc aiguisé;Zanna affilata;Scharfer Reißzahn;とがった牙;
Crushing Fang;Colmillo triturador;Croc massif;Zanna molare;Schmetter-Reißzahn;重厚な牙;
Piercing Claw;Garra desgarradora;Griffe perforante;Artiglio perforante;Superscharfe Klaue;鋭利な爪;
Konchu Shell;Caparazón de Konchu;Carapace Konchu;Konchu: corazza;Konchu-Panzer;盾虫の甲殻;
Konchu Carapace;Coraza de Konchu;Cuirasse Konchu;Konchu: carapace;Konchu-Rückenpanzer;盾虫の堅殻;
Konchu Cortex;Corteza de Konchu;Cortex Konchu;Konchu: corteccia;Konchu-Kortex;盾虫の重殻;
Remobra Hide;Cuero de Remobra;Cuir Remobra;Remobra: cuoio;Remobra-Lederhaut;翼蛇竜の皮;
Remobra Hide+;Cuero de Remobra+;Cuir Remobra+;Remobra: cuoio+;Remobra-Lederhaut+;翼蛇竜の上皮;
Remobra Finehide;Piel buena Remobra;Cuir spécial Remobra;Remobra: pelle spec.;Zartes Remobra-Leder;翼蛇竜の特上皮;
Striped Skin;Piel a rayas;Peau rayée;Pelle a strisce;Gestreifte Haut;縞模様の皮;
Remobra Head;Cabeza de Remobra;Tête Remobra;Remobra: testa;Remobra-Kopf;翼蛇竜の頭;
Jaggi Scale;Escama de Jaggi;Écaille Jaggi;Jaggi: scaglia;Jaggi-Schuppe;ジャギィの鱗;
Jaggi Scale+;Escama de Jaggi+;Écaille Jaggi +;Jaggi: scaglia+;Jaggi-Schuppe+;ジャギィの上鱗;
Jaggi Hide;Piel de Jaggi;Cuir Jaggi;Jaggi: pelle;Jaggi-Lederhaut;ジャギィの皮;
Bird Wyvern Fang;Colmillo wyv. pájaro;Croc wyverne rapace;Zanna wyvern rapace;Vogelwyvern-Reißzahn;鳥竜種の牙;
Tough Bird Wyv Hide;Piel wyvern pájaro;Cuir wyverne rapace;Pelle wyvern rapace;ZäheVogelwyvernLdrht;強靭な鳥竜皮;
G.Jaggi Hide;Piel de Gran Jaggi;Cuir Grand Jaggi;G.Jaggi: pelle;Großjaggi-Lederhaut;狗竜の皮;
G.Jaggi Hide+;Piel de Gran Jaggi+;Cuir Grand Jaggi +;G.Jaggi: pelle+;Großjaggi-Lederhaut+;狗竜の上皮;
G.Jaggi Claw;Garra de Gran Jaggi;Griffe Grand Jaggi;G.Jaggi: artiglio;Großjaggi-Klaue;狗竜の爪;
G.Jaggi Claw+;Garra Gran Jaggi+;Griffe Grand Jaggi +;G.Jaggi: artiglio+;Großjaggi-Klaue+;狗竜の尖爪;
King's Frill;Adorno real;Collerette royale;Clamide regale;Königsrüsche;王者のエリマキ;
Great Jaggi Head;Cabeza Gran Jaggi;Tête Grand Jaggi;G.Jaggi: testa;Großjaggi-Kopf;狗竜の頭;
Velociprey Scale;Escama de Velociprey;Écaille Velociprey;Velociprey: scaglia;Velociprey-Schuppe;ランポスの鱗;
Velociprey Scale+;Escama Velociprey+;Écaille Velociprey +;Velociprey: scaglia+;Velociprey-Schuppe+;ランポスの上鱗;
Velociprey Hide;Piel de Velociprey;Peau Velociprey;Velociprey: pelle;Velociprey-Lederhaut;ランポスの皮;
Velociprey Hide+;Piel de Velociprey+;Peau Velociprey +;Velociprey: pelle+;VelocipreyLederhaut+;ランポスの上皮;
Velocidrome Hide;Piel de Velocidrome;Peau Velocidrome;Velocidrome: pelle;VelocidromeLederhaut;ドスランポスの皮;
Velocidrome Claw;Garra de Velocidrome;Griffe Velocidrome;Velocidrome: artiglio;Velocidrome-Klaue;ドスランポスの爪;
Velocidrome Claw+;Garra Velocidrome+;Griffe Velocidrome +;Velocidrome: artiglio+;Velocidrome-Klaue+;ランポスの尖爪;
Velocidrome Hardclaw;Garra d. Velocidrome;Serre Velociprey;Velocidrome: art. duro;VelocidromeHartklaue;ランポスの剛爪;
Velocidrome Head;Cabeza Velocidrome;Tête Velocidrome;Velocidrome: testa;Velocidrome-Kopf;ドスランポスの頭;
Genprey Fang;Colmillo de Genprey;Croc Genprey;Genprey: zanna;Genprey-Reißzahn;ゲネポスの麻痺牙;
Genprey Scale;Escama de Genprey;Écaille Genprey;Genprey: scaglia;Genprey-Schuppe;ゲネポスの鱗;
Genprey Scale+;Escama de Genprey+;Écaille Genprey +;Genprey: scaglia+;Genprey-Schuppe+;ゲネポスの上鱗;
Genprey Hide;Piel de Genprey;Peau Genprey;Genprey: pelle;Genprey-Lederhaut;ゲネポスの皮;
Genprey Hide+;Piel de Genprey+;Peau Genprey +;Genprey: pelle+;Genprey-Lederhaut+;ゲネポスの上皮;
Gendrome Hide;Piel de Gendrome;Peau Gendrome;Gendrome: pelle;Gendrome-Lederhaut;ドスゲネポスの皮;
Gendrome Tail;Cola de Gendrome;Queue Gendrome;Gendrome: coda;Gendrome-Schwanz;ドスゲネポスの尾;
Gendrome Head;Cráneo de Gendrome;Tête Gendrome;Gendrome: teschio;Gendrome-Kopf;ドスゲネポスの頭;
Ioprey Fang;Colmillo de Ioprey;Croc Ioprey;Ioprey: zanna;Ioprey-Reißzahn;イーオスの毒牙;
Ioprey Scale;Escama de Ioprey;Écaille Ioprey;Ioprey: scaglia;Ioprey-Schuppe;イーオスの鱗;
Ioprey Scale+;Escama de Ioprey+;Écaille Ioprey +;Ioprey: scaglia+;Ioprey-Schuppe+;イーオスの上鱗;
Ioprey Hide;Piel de Ioprey;Peau Ioprey;Ioprey: pelle;Ioprey-Lederhaut;イーオスの皮;
Ioprey Hide+;Piel de Ioprey+;Peau Ioprey +;Ioprey: pelle+;Ioprey-Lederhaut+;イーオスの上皮;
Ioprey Piel;Cota de Ioprey;Pelage Ioprey;Ioprey: manto;Ioprey-Balg;イーオスの厚皮;
Iodrome Hide;Piel de Iodrome;Peau Iodrome;Iodrome: pelle;Iodrome-Lederhaut;ドスイーオスの皮;
Iodrome Head;Cráneo de Iodrome;Tête Iodrome;Iodrome: teschio;Iodrome-Kopf;ドスイーオスの頭;
Lagombi Pelt;Piel de Lagombi;Peau Lagombi;Lagombi: pelle;Lagombi-Pelz;白兎獣の毛;
Lagombi Pelt+;Piel de Lagombi+;Toison Lagombi;Lagombi: pelle+;Lagombi-Pelz+;白兎獣の剛毛;
Lagombi Fur;Pelaje de Lagombi;Toison Lagombi +;Lagombi: pelo fino;Lagombi-Fell;白兎獣の豪剛毛;
Lagombi Ear;Oreja de Lagombi;Oreille Lagombi;Lagombi: orecchio;Lagombi-Ohr;白兎獣の耳;
Lagombi Ear+;Oreja de Lagombi+;Oreille Lagombi +;Lagombi: orecchio+;Lagombi-Ohr+;白兎獣の大耳;
Lagombi Auricle;Oído de Lagombi;Auricule Lagombi;Lagombi: padiglione;Lagombi-Ohrmuschel;白兎獣の地獄耳;
Lagombi Plastron;Peto de Lagombi;Plastron Lagombi;Lagombi: piastrone;Lagombi-Plastron;白兎獣の腹甲;
Lagombi Plastron+;Peto de Lagombi+;Plastron Lagombi +;Lagombi: piastrone+;Lagombi-Plastron+;白兎獣の堅腹甲;
Lagombi Iceclaw;Garra de Lagombi;Griffe glacée Lagombi;Lagombi: artiglio;Lagombi-Eisklaue;白兎獣の氷爪;
Lagombi Frozenclaw;Garra de Lagombi+;Griffe gelée Lagombi;Lagombi: artiglio+;Lagombi-Frostklaue;白兎獣の凍爪;
Kut-Ku Scale;Escama de Kut-Ku;Écaille Kut-Ku;Kut-Ku: scaglia;Kut-Ku-Schuppe;怪鳥の鱗;
Kut-Ku Scale+;Escama de Kut-Ku+;Écaille Kut-Ku +;Kut-Ku: scaglia+;Kut-Ku-Schuppe+;怪鳥の上鱗;
Kut-Ku Shard;Piedra Kut-Ku;Éclat Kut-Ku;Kut-Ku: scaglia pura;Kut-Ku-Scherbe;怪鳥の厚鱗;
Kut-Ku Shell;Caparazón de Kut-Ku;Carapace Kut-Ku;Kut-Ku: corazza;Kut-Ku-Panzer;怪鳥の甲殻;
Kut-Ku Carapace;Coraza de Kut-Ku;Cuirasse Kut-Ku;Kut-Ku: carapace;Kut-Ku-Rückenpanzer;怪鳥の堅殻;
Kut-Ku Cortex;Placa de Kut-Ku;Cortex Kut-Ku;Kut-Ku: corteccia;Kut-Ku-Kortex;怪鳥の重殻;
Kut-Ku Ear;Oreja de Kut-Ku;Oreille Kut-Ku;Kut-Ku: orecchio;Kut-Ku-Ohr;怪鳥の耳;
Kut-Ku Auricle;Oreja larga Kut-Ku;Oreillette Kut-Ku;Kut-Ku: orecchio+;Kut-Ku-Ohrmuschel;怪鳥の地獄耳;
Kut-Ku Luckear;Oreja suerte Kut-Ku;Oreille chance Kut-Ku;Kut-Ku: padiglione;Glücks-Kut-Ku-Ohr;怪鳥の福耳;
Giant Beak;Pico gigante;Bec géant;Becco gigante;Riesenschnabel;巨大なクチバシ;
Splendid Beak;Pico espléndido;Bec splendide;Becco splendido;Prachtschnabel;立派なクチバシ;
Kut-Ku Webbing;Membrana de Kut-Ku;Palmure Kut-Ku;Kut-Ku: membrana;Kut-Ku-Gewebe;怪鳥の翼膜;
Kut-Ku Fellwing;Aladura de Kut-Ku;Égide Kut-Ku;Kut-Ku: ala dura;Kut-Ku-Balgflügel;怪鳥の剛翼;
Blue Kut-Ku Scale+;Escama Kut-Ku azul+;Écaille Kut-Ku bleu +;Kut-Ku blu: scaglia+;BlauerKutKuSchuppe+;青怪鳥の上鱗;
Blue Kut-Ku Shard;Piedra Kut-Ku azul;Éclat Kut-Ku bleu;Kut-Ku blu: sc. pura;BlauerKut-Ku-Schuppe;青怪鳥の厚鱗;
Blue Kut-Ku Carapace;Coraza Kut-Ku azul;Cuirasse Kut-Ku bleu;Kut-Ku blu: carapace;BlauKutKuRückenpanzr;青怪鳥の堅殻;
Blue Kut-Ku Cortex;Placa de Kut-Ku azul;Cortex Kut-Ku bleu;Kut-Ku blu: corteccia;Blauer-Kut-Ku-Kortex;青怪鳥の重殻;
Rubbery Hide;Piel elástica;Peau élastique;Pelle gommosa;Gummihaut;ゴム質の皮;
Rubbery Hide+;Piel elástica+;Peau élastique +;Pelle gommosa+;Gummihaut+;ゴム質の上皮;
Rubbery Finehide;Piel elástica espec.;Peau fine élastique +;Pelle gommosa spec.;Spezielle Gummihaut;ゴム質の特上皮;
Gypceros Head;Cabeza de Gypceros;Tête Gypceros;Gypceros: testa;Gypceros-Kopf;毒怪鳥の頭;
Gypceros Hardhead;Cráneo pétreo Gypc.;Tête dure Gypceros;Gypceros: testa dura;Harter Gypceros-Kopf;毒怪鳥の石頭;
Rubbery Purple Hide;Piel elástica púrpura;Peau violette élast;Pelle viola gommosa;Lila Gummihaut;ゴム質の紫皮;
Rubbery Purple Hide+;Piel elástica púrp.+;Peau violette élas +;Pelle viola gommosa+;Lila Gummihaut+;ゴム質の紫柔皮;
P.Gypceros Wing;Ala Gypceros púrpura;Aile violette Gypce;Gypceros: ala viola;Lila Gypceros-Flügel;毒怪鳥の紫翼;
P.Gypceros Fellwing;Aladura púrp. Gypcer;Égide Gypceros;Gypceros: ala dura;LilaGypcerBalgflügel;毒怪鳥の紫剛翼;
Garuga Scale;Escama de Garuga;Écaille Garuga;Garuga: scaglia;Garuga-Schuppe;黒狼鳥の鱗;
Garuga Scale+;Escama Garuga+;Écaille Garuga +;Garuga: scaglia+;Garuga-Schuppe+;黒狼鳥の上鱗;
Garuga Shard;Piedra Garuga;Éclat Garuga;Garuga: scaglia pura;Dicke Garuga-Schuppe;黒狼鳥の厚鱗;
Garuga Shell;Caparazón de Garuga;Carapace Garuga;Garuga: corazza;Garuga-Panzer;黒狼鳥の甲殻;
Garuga Carapace;Coraza de Garuga;Cuirasse Garuga;Garuga: carapace;Garuga-Rückenpanzer;黒狼鳥の堅殻;
Garuga Cortex;Placa de Garuga;Cortex Garuga;Garuga: corteccia;Garuga-Kortex;黒狼鳥の重殻;
Garuga Ear;Oreja de Garuga;Oreille Garuga;Garuga: orecchio;Garuga-Ohr;黒狼鳥の耳;
Garuga Auricle;Oreja larga Garuga;Oreillette Garuga;Garuga: orecchio+;Garuga-Ohrmuschel;黒狼鳥の地獄耳;
Sharpened Beak;Pico afilado;Bec aiguisé;Becco appuntito;GeschliffenerSchnabl;尖ったクチバシ;
Rejuvenated Beak;Pico rejuvenecido;Bec rajeuni;Becco fresco;Verjüngter Schnabel;イカしたクチバシ;
Garuga Wing;Ala de Garuga;Aile Garuga;Garuga: ala;Garuga-Flügel;黒狼鳥の翼;
Garuga Fellwing;Aladura de Garuga;Égide Garuga;Garuga: ala dura;Garuga-Balgflügel;黒狼鳥の剛翼;
Garuga Tail;Cola de Garuga;Queue Garuga;Garuga: coda;Garuga-Schwanz;黒狼鳥の尻尾;
Garuga Lash;Látigo de Garuga;Fouet Garuga;Garuga: coda pelle;Garuga-Peitsche;黒狼鳥の靭尾;
Garuga Mane;Crin de Garuga;Crinière Garuga;Garuga: criniera;Garuga-Mähne;黒狼鳥のたてがみ;
Garuga Silverpelt;Piel plateada Garuga;Peau argentée Garuga;Garuga: pelle argento;SilbernerGaruga-Pelz;黒狼鳥の銀狼毛;
Kecha Pelt;Piel de Kecha;Peau Kecha;K.Wacha: pelle;Kecha-Wacha-Pelz;奇猿狐の毛;
Kecha Pelt+;Piel de Kecha+;Toison Kecha;K.Wacha: pelle+;Kecha-Wacha-Pelz+;奇猿狐の剛毛;
Kecha Fur;Pelaje Kecha;Toison Kecha +;K.Wacha: pelo;Kecha-Wacha-Fell;奇猿狐の豪剛毛;
Kecha Longbone;Hueso largo Kecha;Os long Kecha;K.Wacha: ulna;KechaWachaLangknochn;奇猿狐の長骨;
Kecha Grandbone;Hueso grande Kecha;Grand os Kecha;K.Wacha: omero;KechaWachaGroßknochn;奇猿狐の堅長骨;
Kecha Leadbone;Hueso de Kecha;Grand os Kecha G;K.Wacha: grandosso;KechaWachaHartknochn;奇猿狐の重長骨;
Kecha Talon;Garra de Kecha;Serre Kecha;K.Wacha: sperone;Kecha-Wacha-Kralle;奇猿狐の鉤爪;
Kecha Ripper;Desgarrador Kecha;Déchireur Kecha;K.Wacha: bisturi;Kecha-Wacha-Reißer;奇猿狐の剛鉤爪;
Kecha Ear;Oreja de Kecha;Oreille Kecha;K.Wacha: orecchio;Kecha-Wacha-Ohr;奇猿狐の耳;
Kecha Ear+;Oreja de Kecha+;Oreille Kecha +;K.Wacha: orecchio+;Kecha-Wacha-Ohr+;奇猿狐の大耳;
Kecha Auricle;Aurícula Kecha;Large oreille Kecha;K.Wacha: padiglione;KechaWachaOhrmuschel;奇猿狐の地獄耳;
Kecha Tail;Cola de Kecha;Queue Kecha;K.Wacha: coda;Kecha-Wacha-Schwanz;奇猿狐の尻尾;
Kecha Lash;Látigo Kecha;Fouet Kecha;K.Wacha: frusta;Kecha-Wacha-Peitsche;奇猿狐の靭尾;
A.Kecha Fur;Pelaje de Kecha í.;Toison Kecha blanc +;K.Wacha c: pelo;GrauerKechaWachaFell;白猿狐の豪剛毛;
A.Kecha Leadbone;Hueso Kecha í.;Grand os Kecha blanc;K.Wacha c: grandosso;GrauerKechaHartknchn;白猿狐の重長骨;
A.Kecha Ripper;Desgarrador Kecha í.;Déchireur Kecha blanc;K.Wacha c: bisturi;GrauerKechaWachaRßer;白猿狐の剛鉤爪;
A.Kecha Auricle;Aurícula Kecha í.;Oreillette Kecha blanc;K.Wacha c: padiglione;GrauerKechaOhrmuschl;白猿狐の地獄耳;
A.Kecha Lash;Látigo Kecha í.;Fouet Kecha blanc;K.Wacha c: frusta;GraurKechaWachaPtsch;白猿狐の靭尾;
Conga Pelt;Piel de Conga;Peau Conga;Conga: pelle;Conga-Pelz;コンガの毛;
Conga Pelt+;Piel de Conga+;Toison Conga;Conga: pelle+;Conga-Pelz+;コンガの剛毛;
Sharp Claw;Garra afilada;Griffe acérée;Artiglio affilato;Scharfe Klaue;とがった爪;
