english;spanish;french;italian;german;japanese;chinese
Recovery Up;Curación +1;Restauration +;Medicina +;Erholung hoch;体力回復量UP;
Recovery Down;Curación -1;Restauration -;Medicina -;Erholung runter;体力回復量DOWN;
Wide-Range +1;Efecto área +1;Soutien +1;Ampia area +1;Großraum +1;広域化+1;
Wide-Range +2;Efecto área +2;Soutien +2;Ampia area +2;Großraum +2;広域化+2;
Item Use Up;Efecto objeto +1;Habile;Uso oggetti +;Obj.nutz. hoch;アイテム使用強化;
Item Use Down;Efecto objeto -1;Maladroit;Uso oggetti -;Obj.nutz runter;アイテム使用弱化;
Halve Hunger;Mitad hambre;Ascète;Fame dimezzata;Halber Hunger;腹減り半減;
Negate Hunger;Anula hambre;Spartiate;Fame annullata;Hunger nichtig;腹減り無効;
Raise Hunger;Aumenta hambre;Glouton;Fame aumentata;Mehr Hunger;腹減り倍加【小】;
Double Hunger;Doble hambre;Gargantua;Doppia fame;Doppelter Hunger;腹減り倍加【大】;
Gourmand;Glotón;Gourmet;Mangiatanto;Feinschmecker;まんぷく;
Scavenger;Carroñero;Goinfre;Mangiatutto;Allesfresser;拾い食い;
Speed Eating +1;Consumir +1;Carnassier +1;Pasto veloce;Schnellessen +1;早食い+1;
Speed Eating +2;Consumir +2;Carnassier +2;Pasto veloce +;Schnellessen +2;早食い+2;
Slow Eater;Consumir -1;Végétarien;Pasto lento;Langsamer Esser;スローライフ;
Meat Lover;Carnívoro;Cannibale;Carnivoro;Fleischfan;お肉大好き;
Combination +20%;Combinación +20%;Combinaison +20%;Combinazioni +20%;Kombination +20%;調合成功率+20%;
Combination +45%;Combinación +45%;Combinaison +45%;Combinazioni +45%;Kombination +45%;調合成功率+45%;
Combination -10%;Combinación -10%;Combinaison -10%;Combinazioni -10%;Kombination -10%;調合成功率-10%;
Combination -20%;Combinación -20%;Combinaison -20%;Combinazioni -20%;Kombination -20%;調合成功率-20%;
Combination Pro;Combinación+;Archimage;Alchimista;Kombi-Profi;最大数生産;
Gathering +1;Recogida +1;Collecte +1;Raccolta +1;Sammeln +1;採取+1;
Gathering +2;Recogida +2;Collecte +2;Raccolta +2;Sammeln +2;採取+2;
Gathering God;Dios recogedor;Collecteur expert;Raccolta +3;Sammelgott;採取マスター;
Gathering -1;Recogida -1;Collecte -1;Raccolta -1;Sammeln -1;採取-1;
Speed Gatherer;Veloc. recogida;Chapardeur;Contadino;Schnellsammler;高速収集;
Spirit's Whim;Capricho +1;Lubie esprit;Proteggi-spirito;Seelenlaune;精霊の気まぐれ;
Divine Whim;Capricho +2;Lubie divine;Proteggi-divino;Göttliche Laune;神の気まぐれ;
Spectre's Whim;Capricho -1;Lubie du spectre;Spacca-spettro;Gespensterlaune;悪霊の気まぐれ;
Devil's Whim;Capricho -2;Lubie du démon;Spacca-diavolo;Teufelslaune;悪魔の気まぐれ;
Honey Hunter;Cazamiel;Chasseur de miel;Orso;Honigjäger;ハニーハンター;
Charm Collector;Recogeamuletos;Collecte-charme;Amuleti +1;Amulettsammler;お守り収集;
Charm Chaser;Buscamuletos;Chasse-charme;Amuleti +2;Amulettjäger;お守りハンター;
Charm God;Dios del amuleto;Traque-charme;Amuleti +3;Amulettgott;お守りマスター;
Good Luck;Suerte;Chance;Fortuna;Glück;幸運;
Great Luck;Suerte +1;Bonne fortune;Più fortuna;Glückserhöher;強運;
Miraculous Luck;Suerte +2;Grande fortune;Gran fortuna;Glücksverstärker;激運;
Bad Luck;Suerte -1;Malchance;Sfortuna;Pech;不運;
Horrible Luck;Suerte -2;Mauvaise fortune;Gran sfortuna;Unglück;災難;
Carving Pro;Experto cortador;Expert dépeceur;Esperto ricavo;Zerleger-Profi;剥ぎ取り鉄人;
Carving Celebrity;Célebre cortante;Savant dépeceur;Celebrità ricavo;Zerleger-Promi;剥ぎ取り名人;
Carving God;Dios cortador;Roi dépeceur;Dio del ricavo;Zerleger-Gott;剥ぎ取りマスター;
Capture Expert;Experto capturas;Maître capture;Premi +1;Fangexperte;捕獲達人;
Capture Master;Maestro capturas;Expert capture;Premi +2;Fangmeister;捕獲名人;
Capture God;Dios capturador;Roi capture;Premi +3;Fanggott;捕獲マスター;
Capture Guru;Gurú de captura;Gourou;Guru cattura;Fang-Guru;捕獲の見極め;
Detect;Detectar;Détection;Individua;Aufspüren;探知;
Autotracker;Autorrastreador;Psychique;Autotracciamento;Auto-Aufspürer;自動マーキング;
Pro Transporter;Experto mochilero;Transporteur;Super-Portatore;Rucksackexperte;運搬の達人;
Outdoorsman;Soldado;Art de la chasse;Campeggiatore;Naturbursche;ハンター生活;
Anti-Theft;Antirrobo;Antivol;Anti-ladro;Anti-Dieb;盗み無効;
Trap Master;Trampero;Maître piégeur;Maestro trappole;Fallenmeister;罠師;
Flame Aura;Aura llama;Aura de feu;Aura luce;Flammenaura;燃鱗;
Adrenaline +1;Adrenalina +1;Adrénaline +1;Adrenalina +1;Adrenalin +1;火事場力+1;
Adrenaline +2;Adrenalina +2;Adrénaline +2;Adrenalina +2;Adrenalin +2;火事場力+2;
Worrywart;Agobiado;Inquiétude;Inquietudine;Pessimist;心配性;
Fortify;Fortalecer;Ténacité;Rafforzamento;Kräftigen;不屈;
Latent Power +1;Poder oculto +1;Force latente +1;Forza +1;Latente Kraft +1;力の解放+1;
Latent Power +2;Poder oculto +2;Force latente +2;Forza +2;Latente Kraft +2;力の解放+2;
Challenger +1;Espíritu +1;Challenger +1;Sfidante +1;Herausforder. +1;挑戦者+1;
Challenger +2;Espíritu +2;Challenger +2;Sfidante +2;Herausforder. +2;挑戦者+2;
Peak Performance;Plena forma;Perfection;Forma perfetta;Höchstleistung;フルチャージ;
Awaken;Despertar;Réveil;Risveglio;Erwachen;覚醒;
Guts;Tripas;Bravoure;Coraggio;Mut;根性;
Palico Rally;Reunión camaradas;Esprit camarade;Adunata compagno;Kameradentreffen;オトモへの采配;
Palico Cheer;Ovación camaradas;Bonheur camarade;Incita compagno;Kameradenjubel;オトモへの号令;
Auto-Guard;Autoguardia;Garde auto;Autoguardia;Autoblock;オートガード;
Blightproof;Antiplagas;Anti-fléau;Annulla-elementi;Brandsicher;属性やられ無効;
Wellness;Bienestar;Bien-être;Benessere;Wohlbefinden;護法;
Wrath Awoken;Furia;Courroucé;Furia ridesta;Erwachter Zorn;逆鱗;
Honed Blade;Punzante;Katana;Lama affilata (Finelama);Geschl. Klinge;真打;
Silver Bullet;Pulso firme;Balle d'argent;Super-munizioni;Silberkugel;剛弾;
Rock Steady;Invencible;Stabilisation;Imperturbabile;Felsenfest;金剛体;
Bloodthirst;Sed de sangre;Soif de sang;Sete di sangue;Blutdurst;精神力;
Iron Wall;Muro de hierro;Mur d'acier;Muro di ferro;Eiserne Wand;鉄壁;
Bounty Hunter;Cazarrecompensas;Flibustier;Cacciataglie;Kopfgeldjäger;増収;
Antivirus;Antivirus;Antivirus;Antivirus;Antivirus;無我の境地;
Ruthlessness;Crueldad;Sans pitié;Inesorabilità;Rücksichtslosgkt;無慈悲;
Palico Hero;Héroe camarada;Héros camarade;Eroe compagno;Kameradenheld;オトモ指揮官;
Mounting Master;Maestro de monta;Maître cavalier;Gran cavaliere;Aufsteigmeister;乗り名人;
Rodeo God;Dios del rodeo;Dieu du rodéo;Dio del rodeo;Rodeo-Gott;乗りマスター;
Saddle Sore;Dolor de nalgas;Lourdaud;Mal di sella;Wundgeritten;乗り下手;
Sheath Control;Iai-jutsu;Iai-jutsu;Estrazione lampo;WegsteckKontrlle;居合術【力】;
Acrobat;Acróbata;Acrobate;Agile;Akrobat;軽業師;
Shield Bearer;Portaescudos;Rempart;Scudiero;Schildträger;盾使い;
Fleet Feet;Pies veloces;Pieds légers;Piè veloce;Leichtfuß;舞闘家;
Pack Rat;Rataque;Collectionneur;Estrattore;Sammelwut;お守りマニア;
Elementality;Elementalidad;Élémentalité;Elementalità;Elementalität;属物強化;
Negate Bleeding;Anula sangrado;Compression;Nega emorragia;Blutung nichtig;裂傷無効;
Double Bleeding;Sangrado doble;Effusion;Doppia emorragia;Doppelte Blutung;裂傷倍加;
Rationer;Repartidor;Satisfaction;Razionatore;Rationierer;満足感;
Mushromancer;Micólogo;Mycophile;Fungomante;Pilzmagier;キノコ大好き;
Alloy Stomach;Estómago fuerte;Gros ventre;Stomaco di ferro;Eisenmagen;グルメ;
Negate Tar;Anula brea;Fluide;Nega catrame;Teer nichtig;粘着無効;
Trajectory;Trayectoria;Maîtrise;Traiettoria;Geschossbahn;弾導強化;
Clandestine;Clandestino;Discrétion;Clandestino;Verstohlenheit;暗躍;
Steady Hand;Mano firme;Nerfs d'acier;Mano ferma;Ruhige Hand;心剣一体;
Status Crit;Crít. estado;Attaque perfide;Critico stat.;KritStatusschaden;会心撃【特殊】;
Elemental Crit;Crít. elemental;Rage élémentaire;Critico elem.;KritElemntschadn;会心撃【属性】;
Pro Dirty Fencer;Esgrimista sucio;Trompe-la-mort;Gran schermidore;Profi-S.-Fechter;ネバネバ剣法;
Enlightened Blade;Espada iluminada;Invocation;Lama illuminata;Erleuchtete Klinge;奥義;
Explosive Trapper;Colocaexplosivos;Braconnier;Caccia esplosiva;ExplosFallensteller;トラップマスター;
Heavy Hitter;Pegando fuerte;Poing de fer;Gran colpitore;Schlagkräftig;強打;
Benediction;Bendición;Purification;Benedizione;Segen;祝福;
