english;spanish;french;italian;german;japanese;chinese
Baggi Scale;Escama Baggi;Ecaille Baggi;;Baggi-Schuppe;バギィの鱗;
Baggi Scale+;Escama Baggi+;Ecaille Baggi+;;Baggi-Schuppe+;バギィの上鱗;
Baggi Hide;Piel Baggi;Cuir Baggi;;Baggi-Haut;バギィの皮;
G.Baggi Hide;Piel G. Baggi;Cuir grand Baggi;;Gr. Baggi-Haut;眠狗竜の皮;
G.Baggi Hide+;Piel G. Baggi+;Cuir gd Baggi+;;Gr. Baggi-Haut+;眠狗竜の上皮;
G.Baggi Claw;Garra G. Baggi;Griffe gd Baggi;;Gr. Baggi-Klaue;眠狗竜の爪;
G.Baggi Claw+;Garra G. Baggi+;Griffe gd Baggi+;;Gr. Baggi-Klaue+;眠狗竜の尖爪;
King's Crest;Cresta Baggi;Crête gd. Baggi;;Anführerkamm;王者のトサカ;
Arzuros Pelt;Pelo Aoashira;Four. Aoashira;;Aoashira-Pelz;青熊獣の毛;
Arzuros Pelt+;Hebra Aoashira;Four. Aoashira+;;Aoashira-Pelz+;青熊獣の剛毛;
Arzuros Shell;Cap. Aoashira;Carap. Aoashira;;Aoashira-Panzer;青熊獣の甲殻;
Arzuros Carapace;Cap. Aoashira+;Cuira. Aoashira;;Aoashira-RückPnz;青熊獣の堅殻;
Arzuros Brace;Brazal Aoashira;Carap. bras Aoa;;Aoashira-Schiene;青熊獣の腕甲;
Arzuros Brace+;Braz. Aoashira+;Carap. bras Aoa+;;AoashiraSchiene+;青熊獣の堅腕甲;
Lagombi Pelt;Pelo Urukususu;Four. Urukususu;;Ulkusus-Pelz;白兎獣の毛;
Lagombi Pelt+;Hebra Urukususu;Four. Urukususu+;;Ulkusus-Pelz+;白兎獣の剛毛;
Lagombi Ear;Oreja Urukususu;Oreil. Urukususu;;Ulkusus-Ohr;白兎獣の耳;
Lagombi Ear+;Ore. Urukususu+;Or. Urukususu+;;Ulkusus-Ohr+;白兎獣の大耳;
Lagombi Plastron;Esc. Urukususu;Plastron Urukusu;;Ulkusus-Schiene;白兎獣の腹甲;
Lagom Plastron+;Esc. Urukususu+;Plast. Urukusu+;;Ulkusus-Schiene+;白兎獣の堅腹甲;
Lagombi Claw;Garra Urukususu;Griffe Urukususu;;Ulkusus-Eisklaue;白兎獣の氷爪;
Lagombi Claw+;Gar. Urukususu+;Grif. Urukususu+;;UlkususEisklaue+;白兎獣の凍爪;
Volvidon Shell;Cap. Rangu;Carapace Ranguro;;Langro-Panzer;赤甲獣の甲殻;
Volvi Carapace;Cap. Rangu+;Cuirasse Ranguro;;Langro-RückenPnz;赤甲獣の堅殻;
Volvidon Claw;Garra Rangu;Griffe Ranguro;;Langro-Klaue;赤甲獣の爪;
Volvidon Claw+;Garra Rangu+;Griffe Ranguro+;;Langro-Klaue+;赤甲獣の尖爪;
Volvi Rickrack;Cap. int. Rangu;Sacrum Ranguro;;Langro-Bauchpnzr;赤甲獣の蛇腹甲;
Qurupeco Scale;Escama Qurupeco;Ecaille Qurupeco;;Qurupeco-Schuppe;彩鳥の鱗;
Qurupeco Scale+;Esc. Qurupeco+;Ecail. Qurupeco+;;Qurupeco-Schup.+;彩鳥の上鱗;
Qurupeco Feather;Pluma Qurupeco;Plume Qurupeco;;Qurupeco-Feder;彩鳥の羽根;
Qurupeco Wing;Ala Qurupeco;Aile Qurupeco;;Qurupeco-Flügel;彩鳥の翼;
Vivid Feather;Pluma Colorida;Plume vive Peco;;Lebhafte Feder;極彩色の羽根;
Strange Beak;Pico Extraño;Bec étrange;;Selts. Schnabel;へんなクチバシ;
Wonderful Beak;Pico magnifico;Bec magnifique;;Wunderb.Schnabel;ステキなクチバシ;
Flintstone;Silex;Silex;;Zündstein;火打石;
C.Peco Scale+;Esc. Qurup. R.;Eca. Peco rouge;;PpurPeco-Schuppe;紅彩鳥の上鱗;
C.Peco Wing;Ala Qurupeco R.;Aile Peco rouge;;PpurPeco-Flügel;紅彩鳥の翼;
Voltstone;Turmalina;Pierre étincelle;;Blitzstein;電気石;
Hydro Hide;Escama Ludroth;Cuir aquatique;;Hydro-Haut;水生獣の皮;
Hydro Hide+;Escama Ludroth+;Cuir aquatique+;;Hydro-Haut+;水生獣の上皮;
Immature Sponge;Esponja Inmadura;Éponge Immature;;Unreifer Schwamm;未熟な海綿質;
Spongy Hide;Piel Esponjosa;Cuir spongieux;;Schwammige Haut;海綿質の皮;
Spongy Hide+;Piel Esponjosa+;Cuir spongieux+;;Schwammige Haut+;海綿質の上皮;
R.Ludroth Scale;Esc. Lud. Real;Ecaille Lud roy;;K.LudrothSchuppe;水獣の鱗;
R.Ludroth Scale+;Esc. Lud. Real+;Ecaille Lud roy+;;K.LudrothSchup+;水獣の上鱗;
R.Ludroth Claw;Gar. Lud. Real;Griffe Lud royal;;K.LudrothKlaue;水獣の爪;
R.Ludroth Claw+;Gar. Lud. Real+;Griffe Lud roy+;;K.LudrothKlaue+;水獣の鋭爪;
R.Ludroth Crest;Piel Lud. Real;Crinière Lud roy;;K.Ludroth-Kamm;水獣のトサカ;
R.Ludroth Crest+;Piel Exclusiva;Crin. Lud roy+;;K.LudrothKamm+;高級なトサカ;
R.Ludroth Tail;Cola Lud. Real;Queue Lud roy;;K.LudrothSchweif;水獣の尻尾;
Plum Spongy Hide;Piel Esponj. P.;Peau Lud violet;;LilaSchwammgHaut;海綿質の紫皮;
P.Ludroth Scale+;Esc. Ludroth P.;Ecaille Lud vio.;;LilaKLudrothSchp;紫水獣の上鱗;
P.Ludroth Claw+;Garra Lud. P.;Grif. Lud violet;;LilaKLdrothKlaue;紫水獣の鋭爪;
Barroth Shell;Cap. Barroth;Carapace Barroth;;Barroth-Panzer;土砂竜の甲殻;
Barroth Carapace;Cap. Barroth+;Cuirasse Barroth;;BarrothRückenPnz;土砂竜の堅殻;
Barroth Ridge;Lomo Barroth;Vertèb. Barroth;;Barroth-Rückgrat;土砂竜の背甲;
Barroth Ridge+;Lomo Barroth+;Vertèb. Barroth+;;BarrothRückgrat+;土砂竜の堅甲;
Barroth Claw;Garra Barroth;Griffe Barroth;;Barroth-Klaue;土砂竜の爪;
Barroth Claw+;Garra Barroth+;Griffe Barroth+;;Barroth-Klaue+;土砂竜の鋭爪;
Barroth Scalp;Cresta Barroth;Scalp Barroth;;Barroth-Skalp;土砂竜の頭殻;
Barroth Tail;Cola Barroth;Queue Barroth;;Barroth-Schweif;土砂竜の尻尾;
Fertile Mud;Barro Fértil;Boue fertile;;Düngerschlamm;肥沃なドロ;
J.Barr Carapace;Cap. Barroth H.;Car. Barroth glc;;EisBarrothRckPnz;氷砕竜の堅殻;
J.Barroth Ridge+;Lomo Barroth H.;Vert.Barroth glc;;EisBarrothRkgrat;氷砕竜の堅甲;
J.Barroth Claw+;Gar. Barroth H.;Grif.Barroth glc;;EisBarroth-Klaue;氷砕竜の鋭爪;
J.Barroth Scalp;Crst. Barroth H.;Scalp Barr. glc;;EisBarroth-Skalp;氷砕竜の頭殻;
J.Barroth Tail;Cola Barroth H.;Queue Barr. glc;;E.BarrothSchweif;氷砕竜の尻尾;
Frozen Glob;Barro Congelado;Mucus gelé;;GefrSchleimklump;凍った粘液塊;
Nibelsnarf Shell;Concha Hapu;Cara.Hapurubokka;;Bokka-Panzer;潜口竜の甲殻;
Nibel Carapace;Concha Hapu+;Cuir.Hapurubokka;;Bokka-RückenPnz;潜口竜の堅殻;
Nibelsnarf Hide;Piel Hapu;Peau Hapurubokka;;Bokka-Haut;潜口竜の皮;
Nibelsnarf Hide+;Piel Hapu+;Pe. Hapurubokka+;;Bokka-Haut+;潜口竜の上皮;
Nibelsnarf Claw;Garra Hapu;Grif.Hapurubokka;;Bokka-Klaue;潜口竜の爪;
Nibelsnarf Claw+;Garra Hapu+;Gri.Hapurubokka+;;Bokka-Klaue+;潜口竜の尖爪;
Nibelsnarf Scalp;Cráneo Hapu;Sca. Hapurubokka;;Bokka-Skalp;潜口竜の頭殻;
Vivid Fluid;Fluido Brillante;Fluide clair;;Lebhafte Essenz;鮮やかな体液;
Brilliant Fluid;Fluido Colorido;Fluide coloré;;LeuchtendeEssenz;極彩色の体液;
Gigginox Hide;Piel Misteriosa;Peau Gigginox;;Gigginox-Haut;毒怪竜の皮;
Gigginox Hide+;Piel Misteriosa+;Peau Gigginox+;;Gigginox-Haut+;毒怪竜の上皮;
Uncanny Hide;Piel Rara;Peau étrange;;Gruselige Haut;不気味な皮;
Uncanny Hide+;Piel Aterradora;Peau étrange+;;Gruselige Haut+;不気味な上皮;
Gigginox Claw;Garra Mist.;Griffe Gigginox;;Gigginox-Klaue;毒怪竜の爪;
Gigginox Claw+;Garra Mist+;Griffe Gigginox+;;Gigginox-Klaue+;毒怪竜の鋭爪;
Fearsome Maw;Mand. Temible;Gueule terrifiante;;Schreckensrachen;おそろしいクチ;
Venom Gland;Gland. Veneno;Gl. poison sini.;;GruselgGiftdrüse;不気味な毒腺;
Grim Venom Gland;Gland. Veneno+;Gl. venin sini.;;GruslgGiftdrüse+;不気味な猛毒腺;
B.Giggi Hide+;Piel Drg. Mist.;Pe. Gigginox fdr;;DonnrGginox-Haut;電怪竜の上皮;
B.Giggi Claw+;Garra Drg. Mist.;Griffe Giggi fdr;;DonnrGginoxKlaue;電怪竜の鋭爪;
Rathian Scale;Escama Rathian;Ecaille Rathian;;Rathian-Schuppe;雌火竜の鱗;
Rathian Scale+;Escama Rathian+;Ecaille Rathian+;;Rathian-Schuppe+;雌火竜の上鱗;
Rathian Shell;Concha Rathian;Carapace Rathian;;Rathian-Panzer;雌火竜の甲殻;
Rathian Carapace;Caparaz. Rathian;Cuirasse Rathian;;RathianRückenPnz;雌火竜の堅殻;
Rathian Webbing;Cincha Rathian;Palmure Rathian;;Rathian-Gewebe;雌火竜の翼膜;
Rathian Spike;Púa de Rathian;Pointe Rathian;;Rathian-Stachel;雌火竜の棘;
Rathian Spike+;Púa de Rathian+;Pointe Rathian+;;Rathian-Stachel+;雌火竜の上棘;
Rathian Plate;Placa de Rathian;Plaque Rathian;;Rathian-Platte;雌火竜の逆鱗;
Rathian Ruby;Rubí de Rathian;Rubis Rathian;;Rathian-Rubin;雌火竜の紅玉;
G.Rathian Scale+;Esc. Rathian do+;Ecai. Rath. or;;GldRathianSchupp;金火竜の上鱗;
G.Rath Carapace;Cap. Rathian do.;Carap. Rath. or;;GldRathianRckPnz;金火竜の堅殻;
G.Rathian Spike+;Púa Rathian do.;Epine Rathian or;;GldRathian-Dorn;金火竜の上棘;
Rathalos Scale;Escama Rathalos;Ecaille Rathalos;;Rathalos-Schuppe;火竜の鱗;
Rathalos Scale+;Escama Rathalos+;Ecail. Rathalos+;;Rathal-Schuppe+;火竜の上鱗;
Rathalos Shell;Concha Rathalos;Carapa. Rathalos;;Rathalos-Panzer;火竜の甲殻;
Rath Carapace;Capar. Rathalos;Cuiras. Rathalos;;RathalosRückPnz;火竜の堅殻;
Rathalos Webbing;Cincha Rathalos;Palmure Rathalos;;Rathalos-Gewebe;火竜の翼膜;
Rathalos Tail;Cola Rathalos;Queue Rathalos;;Rathalos-Schweif;火竜の尻尾;
Rathalos Plate;Placa Rathalos;Plate Rathalos;;Rathalos-Platte;火竜の逆鱗;
Rathalos Ruby;Rubí Rathalos;Rubis Rathalos;;Rathalos-Rubin;火竜の紅玉;
S.Rath Scale+;Esc. Rthls. pl+;Eca.Rathal.argt;;SilbRthlosSchupp;銀火竜の上鱗;
S.Rath Carapace;Cap. Rthls. pl;Cara.Rathal.argt;;SilbRthlosRckPnz;銀火竜の堅殻;
S.Rathalos Tail;Cola Rthls. pl;Queu.Rathal.argt;;SilbRath-Schweif;銀火竜の尻尾;
Rath Talon;Garra Wyv. fuego;Griffe Wyv. feu;;Rathalos-Kralle;火竜の翼爪;
Rath Marrow;Med Wyv. fuego;Moelle Wyv. feu;;Feuerwyvr.-Mark;火竜の骨髄;
Rath Medulla;Cola Wyv. fuego;Cerveau Wyv. feu;;Rath.-Rückenmark;火竜の延髄;
Rath Gleem;Liq. Wyv. fuego;Fluide Wyv. feu;;RathGlitzFlüssgk;火竜の煌液;
Zinogre Shell;Concha Jinouga;Carapace Jinouga;;Jinouga-Panzer;雷狼竜の甲殻;
Zinogre Carapace;Concha Jinouga+;Cuirasse Jinouga;;JinougaRückenPnz;雷狼竜の堅殻;
Zin Electrofur;Pelo Elec. Jin.;Fourrure Jinouga;;JinougaElektPelz;雷狼竜の帯電毛;
Zin Electrofur+;Pelo Elec. Jin+;Fourrure Jinou.+;;JinougaElektPlz+;雷狼竜の高電毛;
Zinogre Horn;Cuerno Jinouga;Corne Jinouga;;Jinouga-Horn;雷狼竜の角;
Zinogre Horn+;Cuerno Jinouga+;Corne Jinouga+;;Jinouga-Horn+;雷狼竜の尖角;
Zinogre Claw;Garra Jinouga;Griffe Jinouga;;Jinouga-Klaue;雷狼竜の爪;
Zinogre Claw+;Garra Jinouga+;Griffe Jinouga+;;Jinouga-Klaue+;雷狼竜の尖爪;
Zinogre Tail;Cola Jinouga;Queue Jinouga;;Jinouga-Schweif;雷狼竜の尻尾;
Zinogre Shocker;Con. carg. Jin.;Pier. fdre Jin;;JinougaPnzschokr;雷狼竜の蓄電殻;
Zinogre Shocker+;Con. carg. Jin+;Pier. fdre Jin+;;JinougaPnzschkr+;雷狼竜の高電殻;
Zinogre Plate;Placa Jinouga;Plate Jinouga;;Jinouga-Platte;雷狼竜の逆鱗;
Zinogre Jasper;Rubí Jinouga;Joyau Jinouga;;Jinouga-Juwel;雷狼竜の碧玉;
Nargacuga Scale;Escama Naruga;Ecaille Narga;;Narga-Schuppe;迅竜の鱗;
Nargacuga Scale+;Escama Naruga+;Ecaille Narga+;;Narga-Schuppe+;迅竜の上鱗;
Nargacuga Pelt;Piel Naruga;Peau Narga noir;;SchwarzNargaPlz;迅竜の黒毛;
Nargacuga Pelt+;Pelo Naruga;Peau Narga +;;SchwarzNargaPlz+;迅竜の上黒毛;
Nargacuga Tail;Cola Naruga;Queue Nargacuga;;Narga-Schweif;迅竜の尻尾;
Narga Tailspike;Pua Naruga;Pte queu. narga;;NargaSchwfStachl;迅竜の尾棘;
Nargacuga Razor;Ala Naruga;Aile Nargacuga;;NargaKlingenFlüg;迅竜の刃翼;
Narga Razor+;Ala Naruga+;Aile acér. Narga;;NargaKlingnFlüg+;迅竜の鋭刃翼;
Nargacuga Fang;Colmillo Naruga;Croc Nargacuga;;Narga-Reißzahn;迅竜の牙;
Nargacuga Fang+;Colmillo Naruga+;Croc Nargacuga+;;Narga-Reißzahn+;迅竜の鋭牙;
Narga Marrow;Medula Naruga;Moelle Narga;;Narga-Mark;迅竜の骨髄;
Narga Medulla;Medula Naruga+;Cerveau Narga;;Narga-Hirnstamm;迅竜の延髄;
G.Narga Scale+;Esc. Naruga Jade;Ecai. Narga vert ;;GrnNarga-Schuppe;緑迅竜の上鱗;
G.Narga Pelt+;Pelo Naruga Jade;Peau Narga vert;;Grün Narga-Pelz;緑迅竜の上斑毛;
G.Narga Razor+;Ala Naruga Jade;Aile Narga vert;;GrnNargaKlgFlügl;緑迅竜の鋭刃翼;
G.Narga Fang+;Colm. Nar. Jade;Croc Narga vert;;GrnNarga-Rßzahn;緑迅竜の鋭牙;
Barioth Shell;Concha Barioth;Carap. Barioth;;Barioth-Panzer;氷牙竜の甲殻;
Barioth Carapace;Capar. Barioth+;Cuira. Barioth;;BariothRückenPnz;氷牙竜の堅殻;
Barioth Pelt;Pelaje Barioth;Fourrure Barioth;;Barioth-Pelz;氷牙竜の毛皮;
Barioth Pelt+;Pelaje Barioth+;Fourru. Barioth+;;Barioth-Pelz+;氷牙竜の上毛皮;
Barioth Claw;Garra Barioth;Griffe Barioth;;Barioth-Klaue;氷牙竜の爪;
Barioth Claw+;Garra Barioth+;Griffe Barioth+;;Barioth-Klaue+;氷牙竜の鋭爪;
Barioth Spike;Púa Barioth;Pointe Barioth;;Barioth-Stachel;氷牙竜の棘;
Barioth Tail;Cola Barioth;Queue Barioth;;Barioth-Schweif;氷牙竜の尻尾;
Amber Tusks;Colmillo Ámbar;Défense Ambre;;Bernsteinhauer;琥珀色の牙;
Amber Tusks+;Colmillo Ámbar+;Défense Ambre +;;Bernsteinhauer+;琥珀色の鋭牙;
S.Bari Carapace;Cap. Bari. Deser;Car.Barioth vent;;WindBariothPanzr;風牙竜の堅殻;
S.Barioth Pelt+;Pelo Bari. Deser;Pe. Barioth vent;;WindBarioth-Pelz;風牙竜の上毛皮;
S.Barioth Claw+;Gar. Bari. Deser;Gri.Barioth vent;;WindBariothKlaue;風牙竜の鋭爪;
S.Barioth Tail;Cola Bari. Deser;Que.Barioth vent;;WindBarioth-Swf;風牙竜の尻尾;
Indigo Tusks+;Colm. Marino;Croc Ultra-marin;;Ultramarinhauer;群青色の鋭牙;
Rugged Pleura;Pleura Dura;Membrane Pleural;;Pleuramembran;強靱な胸膜;
Uragaan Scale;Escama Uragaan;Écaille Uragaan;;Uragaan-Schuppe;爆鎚竜の鱗;
Uragaan Scale+;Escama Uragaan+;Écaille Uragaan+;;Uragaan-Schuppe+;爆鎚竜の上鱗;
Uragaan Shell;Concha Uragaan;Carapace Uragaan;;Uragaan-Panzer;爆鎚竜の甲殻;
Uragaan Carapace;Capar. Uragaan;Cuirasse Uragaan;;UragaanRückenPnz;爆鎚竜の堅殻;
Uragaan Jaw;Mand. Uragaan;Mâchoire Uragaan;;Uragaan-Kiefer;爆鎚竜の顎;
Uragaan Scute;Cin. F. Uragaan;Scrutum Uragaan;;Uragaan-Schild;爆鎚竜の耐熱殻;
Uragaan Marrow;Médula Uragaan;Moelle Uragaan;;Uragaan-Mark;爆鎚竜の骨髄;
Uragaan Ruby;Rubí Uragaan;Rubis Uragaan;;Uragaan-Rubin;爆鎚竜の紅玉;
S.Uragaan Scale+;Esc. Urag. Acer;Éc.Uragaan acier;;SthlUra-Schuppe;鋼鎚竜の上鱗;
S.Urag Carapace;Cap. Urag. Acer;Cuir. Ura. acier;;SthlUra-RücknPnz;鋼鎚竜の堅殻;
S.Uragaan Maw;Mand. Ura. Acer;Mâch. Ura. acier;;SthlUraEisnSchld;鋼鎚竜の剛顎;
S.Uragaan Scute;Con. Urag. Acer;Scru. Ura. acier;;Stahl Ura-Schild;鋼鎚竜の耐熱殻;
Duramboros Shell;Concha Doboru;Carapace Doboru;;Dobo-Panzer;尾槌竜の甲殻;
Duram Carapace;Capar. Doboru+;Cuirasse Doboru;;Dobo-RückenPnzer;尾槌竜の堅殻;
Duram Mossplate;Musgo Doboru;Mousse Doboru;;Dobo-Moos;尾槌竜の苔甲;
Hard Mossplate;Musgo Doboru+;Mousse Doboru+;;Dobo-Moos+;尾槌竜の堅苔甲;
Duramboros Hump;Maza Doboru;Bloc Doboru;;Dobo-Kolben;尾槌竜のコブ;
Duram Tailcase;Cola Doboru;Queue Doboru;;Dobo-Schweif;尾槌竜の尾甲;
Duram Tailcase+;Cola Doboru+;Queue Doboru+;;Dobo-Schweif+;尾槌竜の堅尾甲;
Duramboros Horn;Cuerno Doboru;Corne Doboru;;Dobo-Horn;尾槌竜の角;
Duramboros Horn+;Cuerno Doboru+;Corne Doboru+;;Dobo-Horn+;尾槌竜の尖角;
Duram Tailbone;Coxis Doboru;Os Queue Doboru;;Dobo-Steißbein;尾槌竜の尾骨;
Duram Sacrum;H. Sacro Doboru;Sacrum Doboru;;Dobo-Kreuzbein;尾槌竜の仙骨;
Tigrex Scale;Escama Tigrex;Écaille Tigrex;;Tigrex-Schuppe;轟竜の鱗;
Tigrex Scale+;Escama Tigrex+;Écaille Tigrex+;;Tigrex-Schuppe+;轟竜の上鱗;
Tigrex Shell;Concha Tigrex;Carapace Tigrex;;Tigrex-Panzer;轟竜の甲殻;
Tigrex Carapace;Caparazon Tigrex;Cuirasse Tigrex;;Tigrex-RückenPnz;轟竜の堅殻;
Tigrex Tail;Cola Tigrex;Queue Tigrex;;Tigrex-Schweif;轟竜の尻尾;
Tigrex Claw;Garra Tigrex;Griffe Tigrex;;Tigrex-Klaue;轟竜の爪;
Tigrex Claw+;Garra Tigrex+;Griffe Tigrex+;;Tigrex-Klaue+;轟竜の尖爪;
Tigrex Fang;Colmillo Tigrex;Croc Tigrex;;Tigrex-Reißzahn;轟竜の牙;
Tigrex Fang+;Colmillo Tigrex+;Croc Tigrex+;;Tigrex-Reißzahn+;轟竜の鋭牙;
Tigrex Scalp;C. cran. Tigrex;Scalp Tigrex;;TigrexSchädPanz;轟竜の頭殻;
Tigrex Jaw;Tigrex Agito;Agito Tigrex;;Tigrex-Agito;轟竜のアギト;
B.Tigrex Scale+;Esc. Tig. Neg.;Éc. Tigrex noir;;DklTigrexSchuppe;黒轟竜の上鱗;
B.Tigrex Shell+;Cap. Tig. Neg.;Car. Tigrex noir;;DklTigrexRckPanz;黒轟竜の堅殻;
B.Tigrex Claw+;Garra Tig. Neg.;Gri. Tigrex Noir;;DklTigrex-Klaue;黒轟竜の尖爪;
B.Tigrex Fang+;Colm. Tig. Neg.;Croc Tigrex Noir;;DklTigrex-Rßzahn;黒轟竜の鋭牙;
Diablos Shell;Concha Diablos;Carapace Diablos;;Diablos-Panzer;角竜の甲殻;
Diablos Carapace;Caparaz. Diablos;Cuirasse Diablos;;DiablosRückenPnz;角竜の堅殻;
Diablos Ridge;Lomo Diablos;Vertèb. Diablos;;Diablos-Rückgrat;角竜の背甲;
Diablos Ridge+;Torax Diablos;Vertèb. Diablos+;;Diablos-Thorax;角竜の堅甲;
Diablos Tailcase;Cola Diablos;Ca.Queue Diablos;;DiabSchweifschtz;角竜の尾甲;
Diablos Fang;Colmillo Blos;Croc Diablos;;Diablos-Reißzahn;角竜の牙;
Twisted Horn;Cuerno Retorcido;Corne Tordue;;Gedrehtes Horn;ねじれた角;
Majestic Horn;Cuerno Majestad;Corn.Majestueuse;;Erhabenes Horn;上質なねじれた角;
Diablos Marrow;Columna Blos;Moelle Diablos;;Diablos-Mark;角竜の骨髄;
Diablos Medulla;Columna Blos+;Cerveau Diablos;;DiablosHirnstamm;角竜の延髄;
B.Diab Carapace;Cap. Blos negra;Cuir. Diab. noir;;SchwrzBlosRckPnz;黒角竜の堅殻;
B.Diablos Ridge+;Torso Blos n.;Vert. Diab. noir;;SchwBlosThorax;黒角竜の堅甲;
Blackcurl Horn;Cu. Maj. negro;Corne Diab. noir;;SchwarzBlos-Horn;上質な黒巻き角;
Uroktor Scale;Concha Uroktor;Ecaille Uroktor;;Uroktor-Schuppe;溶岩獣の鱗;
Uroktor Scale+;Concha Uroktor+;Écaille Uroktor+;;Uroktor-Schuppe+;溶岩獣の上鱗;
Agnaktor Scale;Escama Agnaktor;Écaille Agnaktor;;Agnaktor-Schuppe;炎戈竜の燃鱗;
Agnaktor Shell;Concha Agnaktor;Carap. Agnaktor;;Agnaktor-Panzer;炎戈竜の甲殻;
Agnak Carapace;Capar. Agnaktor;Cuira. Agnaktor;;AgnaktorRückenpz;炎戈竜の堅殻;
Agnaktor Hide;Piel Agnaktor;Peau Agnaktor;;Agnaktor-Haut;炎戈竜の皮;
Agnaktor Hide+;Piel Agnaktor+;Peau Agnaktor+;;Agnaktor-Haut+;炎戈竜の上皮;
Agnaktor Claw;Garra Agnaktor;Griffe Agnaktor;;Agnaktor-Klaue;炎戈竜の爪;
Agnaktor Claw+;Garra Agnaktor+;Griffe Agnaktor+;;Agnaktor-Klaue+;炎戈竜の鋭爪;
Agnaktor Fin;Aleta Agnaktor;Nageo. Agnaktor;;Agnaktor-Flosse;炎戈竜のヒレ;
Agnaktor Fin+;Aleta Agnaktor+;Nageo. Agnaktor+;;Agnaktor-Flosse+;炎戈竜の上ヒレ;
Agnaktor Beak;Pico Agnaktor;Bec Agnaktor;;Agnakt.Schnabel;炎戈竜の碇口;
Agnaktor Tail;Cola Agnaktor;Queue Agnaktor;;Agnaktor-Schweif;炎戈竜の尻尾;
Scalding Pleura;Concha Fundida;Car. Trs Fusion;;GeschmlzBrustPnz;赤熱した胸殻;
Scalding Pleura+;Cap. Fundido;Cuir. Trs Fusion;;GschmlzBrustPnz+;赤熱した堅胸殻;
G.Agnak Carapace;Con. Ag. Hielo;Cara.Agna. gelée;;GefrAgna.-RckPnz;凍戈竜の堅殻;
G.Agnak Hide+;Piel Ag. Hielo;P.Agnaktor gelée;;GefrAgna.-Haut;凍戈竜の上皮;
G.Agnak Claw+;Garra Ag. Hielo;Gr.Agnaktor gel.;;GefrAgna.-Klaue;凍戈竜の鋭爪;
G.Agnak Fin+;Aleta Ag. Hielo;Nag. Agna. gelée;;GefrAgna.Flosse;凍戈竜の上ヒレ;
G.Agnak Beak;Pico Ag. Hielo;Bec Agna. gelée;;GefrAgnaSchnabel;凍戈竜の碇口;
G.Agnak Tail;Cola Ag. Hielo;Queue Agna.gelée;;GefrAgna.Schweif;凍戈竜の尻尾;
Dewy Pleura+;Concha Húmeda;Car. Trs Humide;;FeuchtrBrustPnzr;潤った堅胸殻;
Mohran Shell;Concha Mohran;Car. Jhen Mohran;;Mohran-Panzer;峯山龍の甲岩殻;
Mohran Carapace;Cap. Mohran;Cuir.Jhen Mohran;;Mohran-RückenPnz;峯山龍の堅岩殻;
Mohran Scale;Escama Mohran;Écaille Jhen M.;;Mohran-Schuppe;峯山龍の蒼鱗;
Mohran Scale+;Escama Mohran+;Écaille Jhen M.+;;Mohran-Schuppe+;峯山龍の上蒼鱗;
Mohran Brace;Brazal Mohran;Attache Jhen M.;;Mohran-Schiene;峯山龍の腕甲;
Mohran Brace+;Brazal Mohran+;Attache Jhen M.+;;Mohran-Schiene+;峯山龍の上腕甲;
Sturdy Fang;Colm. Robusto;Croc Solide;;Fester Reißzahn;たくましい龍牙;
Sturdy Fang+;Colm. Robusto+;Croc Solide+;;Fester Reißzahn+;猛々しい龍鋭牙;
Earth Dragongem;Gema Drg Tierra;Gemme Drgn terr.;;Erddrachenstein;大地の龍玉;
Deviljho Scale;Escama Deviljho;Écaille Deviljho;;Dämonjho-Schuppe;恐暴竜の黒鱗;
Deviljho Hide;Piel Deviljho;Peau Deviljho;;Dämonjho-Haut;恐暴竜の黒皮;
Deviljho Fang;Colm. Deviljho;Croc Deviljho;;Dämonjho-Reißz.;恐暴竜の大牙;
Deviljho Talon;Garra Deviljho;Griffe Deviljho;;Dämonjho-Kralle;恐暴竜の鉤爪;
Deviljho Scalp;Pelo Deviljho;Scalp Deviljho;;Dämonjho-Skalp;恐暴竜の頭殻;
Deviljho Tail;Cola Deviljho;Queue Deviljho;;Dämonjho-Schweif;恐暴竜の尻尾;
Deviljho Saliva;Saliva Deviljho;Salive Deviljho;;DämonjhoSpeichel;恐暴竜の唾液;
Deviljho Gem;Gema Deviljho;Gemme Deviljho;;Dämonjho-Stein;恐暴竜の宝玉;
Akantor Scale;Escama Akantor;Écaille Akantor;;Akantor-Schuppe;覇竜の上鱗;
Akantor Shell;Concha Akantor;Carapace Akantor;;Akantor-Panzer;覇竜の堅殻;
Akantor Tail;Cola Akantor;Queue Akantor;;Akantor-Schweif;覇竜の尻尾;
Akantor Claw;Garra Akantor;Griffe Akantor;;Akantor-Klaue;覇竜の剛爪;
Akantor Fang;Colm Akantor;Croc Akantor;;Akantor-Reißzahn;覇竜の大牙;
Akantor Spike;Pua Akantor;Pique Akantor;;Akantor-Stachel;覇竜の大棘;
Akantor Jewel;Joya Akantor;Gemme Akantor;;Akantor-Stein;覇竜の宝玉;
Ukanlos Shell;Con. Ukanlos;Carapace Ukanlos;;Ukanlos-Panzer;崩竜の堅殻;
Ukanlos Scale;Esc. Ukanlos;Écaille Ukanlos;;Ukanlos-Schuppe;崩竜の腹鱗;
Ukanlos Tail;Cola Ukanlos;Queue Ukanlos;;Ukanlos-Schweif;崩竜の尻尾;
