english;spanish;french;italian;german;japanese;chinese
(dummy)Devil Blos Vest;(dummy)Devil Blos Vest;(dummy)Devil Blos Vest;(dummy)Devil Blos Vest;(dummy)Devil Blos Vest;;
(dummy)Jolly Roger Suit;(dummy)Jolly Roger Suit;(dummy)Jolly Roger Suit;(dummy)Jolly Roger Suit;(dummy)Jolly Roger Suit;;
(dummy)Jolly Roger Jacket;(dummy)Jolly Roger Jacket;(dummy)Jolly Roger Jacket;(dummy)Jolly Roger Jacket;(dummy)Jolly Roger Jacket;;
Golden Haori;Haori Dorado;Haori doré;Haori Dorato;Gold-Haori;;
PuppetMaster Costume;Traje Titiritero;Cost. marionnettiste;Costume Burattinaio;Drahtzieher-Kostüm;;
Obituary Petto S;Peto de Obituario S;Petto nécrologie S;Petto Necrologio S;Todes-Petto S;;
Obituary Pectus S;Pecho de Obituario S;Pectus nécrologie S;Pectus Necrologio S;Todes-Pectus S;;
Butterfly Petto S;Peto de Mariposa S;Petto papillon S;Petto Farfalla S;Schmetterling-PettoS;;
Butterfly Pectus S;Pecho de Mariposa S;Pectus papillon S;Pectus Farfalla S;SchmetterlingPectusS;;
DeathStench Muscle S;Músc. Hedor Muerte S;Muscle odeur de m. S;Musc. Puzza Morte S;Todesgestank-MuskelS;;
Death Stench Heart S;Cora. Hedor Muerte S;Cœur odeur de m. S;Cuore Puzza Morte S;Todesgestank-Herz S;;
SupremeMizuha Guards;Guardb. Mizuha Supr.;Gardes Mizuha suprm;Protez. Mizuha Supr.;Über-Mizuha-Schutz;;
SprmExtrvagantCamise;Camisa Extrav. Supr.;Camise extrav. suprm;Tunica Sperim.Strav.;Extrvgnt Über-Schutz;;
Kushala Cista S;Cista Kushala S;Cista Kushala S;Cista di Kushala S;Kushala-Cista S;;
Kushala Vise S;Torso Kushala S;Étau Kushala S;Morso di Kushala S;Kushala-Vise S;;
Kirin Jacket S;Chaqueta de Kirin S;Gilet Kirin S;Giacca Kirin S;Kirin-Jacke S;;
Kirin Cape S;Capa de Kirin S;Cape Kirin S;Cappa Kirin S;Kirin-Cape S;;
Auroros Torso Haku;Torso Auroros Haku;Plast. Auroros Haku;Corazza Auroros Haku;Auroros-Torso Haku;;
Genesis Torso Haku;Torso Génesis Haku;Plast. Genesis Haku;Corazza Genesis Haku;Genesis-Torso Haku;;
Borealis Chest Haku;Pech. Boreal Haku;Bust. Borealis Haku;Pettor.Borealis Haku;Boralis-HarnischHaku;;
Glyph Chest Haku;Pechera Glyph Haku;Bustier Glyphe Haku;Pettorale Glifo Haku;Glyph-Harnisch Haku;;
Ultimate Indra Vest;Chaleco Indra Def.;Tunique Indra ultime;Pettorina Indra Def.;UltimatIndraWeste;;
SupremeSteadfastVest;Chaleco Firme Supr.;Tunique inébr. suprm;Pettorina Sol. Supr.;Stndfst Über-Weste;;
Kaiser Mail S;Malla de Kaiser S;Cotte Kaiser S;Cotta del Kaiser S;Kaiser-Panzer S;;
Kaiser Vest S;Chaleco de Kaiser S;Tunique Kaiser S;Pettorina Kaiser S;Kaiser-Weste S;;
Dragonhide S;Piel de Dragón S;Cuir-de-dragon S;Pelle-di-Drago S;Drachenlederhaut S;;
Dragonskin S;Pellejo de Dragón S;Peau-de-dragon S;Pellame-di-Drago S;Drachenhaut S;;
Dark Akantor Aegis;Égida Akantor Oscura;Aegis Akantor sombre;Egida Akantor Scuro;SchwarzAkantor-Aegis;;
Dark Akantor Plate;Placa Akantor Oscura;Plastron Akantor smb;Coraz. Akantor Scuro;SchwAkantor-Platte;;
Bistro Jacket U;Chaqueta de Chef U;Gilet Bistro U;Giacca Bistro U;Bistro-Jacke U;;
Shinobi Suit (Sky);Trj. Shinobi (Cielo);Costume Shinobi Ciel;Abito Shinobi (Cielo);ShinobiGewand Himmel;;
Shinobi Suit (Sea);Trj. Shinobi (Mar);Costume Shinobi Mer;Abito Shinobi (Mare);Shinobi-Gewand Meer;;
Guardian Suit U;Traje de Guardián U;Costume du gardien U;Abito Guardiano U;Wächter-Gewand U;;
Guardian Vest U;Chaleco de GuardiánU;Tunique du gardien U;Pettorina Guard. U;Wächter-Weste U;;
Helper Vest U;Chaleco de AyudanteU;Tunique aide U;Pettorina Aiutante U;Helfer-Gewand U;;
Healer Vest U;Chaleco de Sanador U;Tunique Guériss. U;Pettor. Guaritr. U;Heiler-Gewand U;;
MelahoaFlowerJacketU;Chaq. Flores Melah.U;Gil.Fleur Mela hoa U;Giac. Fiore Mel. U;Melahoa-BlumenjackeU;;
Melahoa Stalk U;Esqueje Melahoa U;Tige Melahoa U;Stelo Melahoa U;Melahoa-Stengel U;;
Makluva Cover U;Poncho de Makluva U;Poncho Makluva U;Copertura Makluva U;Makluva-Hülle U;;
Makluva Scale U;Escama Makluva U;Écaille Makluva U;Squama Makluva U;Makluva-Schuppe U;;
Monodevil Mail U;Malla Monodevil U;Cotte Monodevil U;Cotta Monodevil U;Monodevil-Panzer U;;
Monodevil Vest U;Chal. Monodevil U;Tunique Monodevil U;Pettorina MonodevilU;Monodevil-Weste U;;
Rathian Heart Mail U;Malla Cor. Rathian U;Cot. cœur Rathian U;Cotta Cuore RathianU;Rathianherz-Panzer U;;
Rathian Heart Vest U;Chal. Cor. Rathian U;Tun. cœur Rathian U;Pettor.CuoreRathianU;Rathianherz-Weste U;;
Rathalos Soul Mail U;Malla Alma RathalosU;Cotte âme Rathalos U;Cotta AnimaRathalosU;RathalosseelenPanzrU;;
Rathalos Soul Vest U;Chal. Alma RathalosU;Tunique âme Ratha. U;Pett. AnimaRathalosU;RathalosseelenWesteU;;
Golden Moon Mail;Malla de Luna Dorada;Cotte Lune dorée;Cotta Luna Dorata;Goldmond-Panzer;;
Golden Moon Vest;Chaleco Luna Dorada;Tunique Lune dorée;Pettor. Luna Dorata;Goldmond-Weste;;
Silver Sol Mail;Malla Sol Plateada;Cotte Sol argenté;Cotta Sole Argentato;Silbersonnen-Panzer;;
Silver Sol Vest;Chaleco Sol Plateado;Tunique Sol argenté;Pett. Sole Argentato;Silbersonnen-Weste;;
Auroros Torso Ten;Torso Auroros Ten;Plastron Aur oros Ten;Corazza Auroros Ten;Auroros-Torso Ten;;
Genesis Torso Ten;Torso Génesis Ten;Plastron Genesis Ten;Corazza Genesis Ten;Genesis-Torso Ten;;
Borealis Chest Ten;Pechera Boreal Ten;Bustier Borealis Ten;Pettorale Bor. Ten;Borealis-HarnischTen;;
Glyph Chest Ten;Pechera Glyph Ten;Bustier Glyphe Ten;Pettorale Glifo Ten;Glyph-Harnisch Ten;;
Fatalis Hide;Piel de Fatalis;Cuir de Fatalis;Cuoio di Fatalis;Fatalis-Lederhaut;;
Fatalis Skin;Pellejo de Fatalis;Peau de Fatalis;Pelle di Fatalis;Fatalis-Haut;;
White Fatalis Hide;Piel Fatalis Blanca;Cuir Fatalis blanc;Cuoio Fatalis Bianco;WeißeFatalisLedrhaut;;
White Fatalis Skin;Pell. Fatalis Blanco;Peau Fatalis blanc;Pelle Fatalis Bianco;WeißeFatalisHaut;;
Kut-Ku Mail X;Malla Kut-Ku X;Cotte Kut-Ku X;Cotta Kut-Ku X;Kut-Ku-Panzer X;;
Kut-Ku Vest X;Chal. Kut-Ku X;Tunique Kut-Ku X;Pettorina Kut-Ku X;Kut-Ku-Weste X;;
Conga Mail X;Malla Conga X;Cotte Conga X;Cotta Conga X;Conga-Panzer X;;
Conga Vest X;Chal. Conga X;Tunique Conga X;Pettorina Conga X;Conga-Weste X;;
Gypceros Mail X;Malla Gypceros X;Cotte Gypceros X;Cotta Gypceros X;Gypceros-Panzer X;;
Gypceros Vest X;Chal. Gypceros X;Tunique Gypceros X;Pettorina Gypceros X;Gypceros-Weste X;;
Khezu Mail X;Malla Khezu X;Cotte Khezu X;Cotta Khezu X;Khezu-Panzer X;;
Khezu Vest X;Chal. Khezu X;Tunique Khezu X;Pettorina Khezu X;Khezu-Weste X;;
Hermitaur Mail X;Malla Hermitaur X;Cotte Hermitaur X;Cotta Hermitaur X;Hermitaur-Panzer X;;
Hermitaur Vest X;Chal. Hermitaur X;Tunique Hermitaur X;Pettor. Hermitaur X;Hermitaur-Weste X;;
Hypno Mail X;Malla Hypno X;Cotte Hypno X;Cotta Hypno X;Hypno-Panzer X;;
Hypno Vest X;Chal. Hypno X;Tunique Hypno X;Pettorina Hypno X;Hypno-Weste X;;
Basarios Mail X;Malla de Basarios X;Cotte Basarios X;Cotta Basarios X;Basarios-Panzer X;;
Basarios Vest X;Chaleco Basarios X;Tunique Basarios X;Pettorina Basarios X;Basarios-Weste X;;
Plesioth Mail X;Malla Plesioth X;Cotte Plesioth X;Cotta Plesioth X;Plesioth-Panzer X;;
Plesioth Vest X;Chal. Plesioth X;Tunique Plesioth X;Pettor. Plesioth X;Plesioth-Weste X;;
Monoblos Mail X;Malla Monoblos X;Cotte Monoblos X;Cotta Monoblos X;Monoblos-Panzer X;;
Monoblos Vest X;Chal. Monoblos X;Tunique Monoblos X;Pettorina Monoblos X;Monoblos-Weste X;;
Garuga Mail X;Malla Garuga X;Cotte Garuga X;Cotta Garuga X;Garuga-Panzer X;;
Garuga Vest X;Chal. Garuga X;Tunique Garuga X;Pettorina Garuga X;Garuga-Weste X;;
Blango Mail X;Malla Blango X;Cotte Blango X;Cotta Blango X;Blango-Panzer X;;
Blango Vest X;Chal. Blango X;Tunique Blango X;Pettorina Blango X;Blango-Weste X;;
Ceanataur Mail X;Malla Ceanataur X;Cotte Ceanataur X;Cotta Ceanataur X;Ceanataur-Panzer X;;
Ceanataur Vest X;Chal. Ceanataur X;Tunique Ceanataur X;Pettorina CeanataurX;Ceanataur-Weste X;;
Rathian Mail X;Malla Rathian X;Cotte Rathian X;Cotta Rathian X;Rathian-Panzer X;;
Rathian Vest X;Chal. Rathian X;Tunique Rathian X;Pettorina Rathian X;Rathian-Weste X;;
Narga Mail X;Malla Narga X;Cotte Narga X;Cotta Narga X;Narga-Panzer X;;
Narga Vest X;Chal. Narga X;Tunique Narga X;Pettorina Narga X;Narga-Weste X;;
Lava Mail X;Malla Lava X;Cotte Lava X;Cotta Lava X;Lava-Panzer X;;
Lava Vest X;Chal. Lava X;Tunique Lava X;Pettorina Lava X;Lava-Weste X;;
Tigrex Mail X;Malla Tigrex X;Cotte Tigrex X;Cotta Tigrex X;Tigrex-Panzer X;;
Tigrex Vest X;Chal. Tigrex X;Tunique Tigrex X;Pettorina Tigrex X;Tigrex-Weste X;;
Rathalos Mail X;Malla Rathalos X;Cotte Rathalos X;Cotta Rathalos X;Rathalos-Panzer X;;
Rathalos Vest X;Chal. Rathalos X;Tunique Rathalos X;Pettorina Rathalos X;Rathalos-Weste X;;
Diablo Mail X;Malla Diablo X;Cotte Diablo X;Cotta Diablo X;Diablos-Panzer X;;
Diablo Vest X;Chal. Diablo X;Tunique Diablo X;Pettorina Diablo X;Diablos-Weste X;;
Gravios Mail X;Malla Gravios X;Cotte Gravios X;Cotta Gravios X;Gravios-Panzer X;;
Gravios Vest X;Chal. Gravios X;Tunique Gravios X;Pettorina Gravios X;Gravios-Weste X;;
Kut-Ku Mail Z;Malla de Khezu Z;Cotte Kut-Ku Z;Cotta Khezu Z;Kut-Ku-Panzer Z;;
Kut-Ku Vest Z;Chal. Kut-Ku Z;Tunique Kut-Ku Z;Pettorina Khezu Z;Kut-Ku-Weste Z;;
Conga Mail Z;Malla Conga Z;Cotte Conga Z;Cotta Conga Z;Conga-Panzer Z;;
Conga Vest Z;Chal. Conga Z;Tunique Conga Z;Pettorina Conga Z;Conga-Weste Z;;
Gypceros Mail Z;Malla Gypceros Z;Cotte Gypceros Z;Cotta Gypceros Z;Gypceros-Panzer Z;;
Gypceros Vest Z;Chal. Gypceros Z;Tunique Gypceros Z;Pettorina Gypceros Z;Gypceros-Weste Z;;
Khezu Mail Z;Malla de Khezu Z;Cotte Kut-Ku Z;Cotta Khezu Z;Kut-Ku-Panzer Z;;
Khezu Vest Z;Chal. Kut-Ku Z;Tunique Kut-Ku Z;Pettorina Khezu Z;Kut-Ku-Weste Z;;
Hermitaur Mail Z;Malla Hermitaur Z;Cotte Hermitaur Z;Cotta Hermitaur Z;Hermitaur-Panzer Z;;
Hermitaur Vest Z;Chaleco Hermitaur Z;Tunique Hermitaur Z;Pettor. Hermitaur Z;Hermitaur-Weste Z;;
Plesioth Mail Z;Malla de Plesioth Z;Cotte Plesioth Z;Cotta Plesioth Z;Plesioth-Panzer Z;;
Plesioth Vest Z;Chaleco Plesioth Z;Tunique Plesioth Z;Pettorina Plesioth Z;Plesioth-Weste Z;;
Blango Mail Z;Malla Blango Z;Cotte Blango Z;Cotta Blango Z;Blango-Panzer Z;;
Blango Vest Z;Chal. Blango Z;Tunique Blango Z;Pettorina Blango Z;Blango-Weste Z;;
Ceanataur Mail Z;Malla Ceanataur Z;Cotte Ceanataur Z;Cotta Ceanataur Z;Ceanataur-Panzer Z;;
Ceanataur Vest Z;Chal. Ceanataur Z;Tunique Ceanataur Z;Pettor. Ceanataur Z;Ceanataur-Weste Z;;
Diablo Mail Z;Malla Diablo Z;Cotte Diablo Z;Cotta Diablo Z;Diablos-Panzer Z;;
Diablo Vest Z;Chal. Diablo Z;Tunique Diablo Z;Pettorina Diablo Z;Diablos-Weste Z;;
Gravios Mail Z;Malla Gravios Z;Cotte Gravios Z;Cotta Gravios Z;Gravios-Panzer Z;;
Gravios Vest Z;Chal. Gravios Z;Tunique Gravios Z;Pettorina Gravios Z;Gravios-Weste Z;;
Chakra Necklace;Collar Chakra;Collier Chakra;Collana Chakra;Chakra-Halskette;;
(dummy)Famitsu T-Shirt X;(dummy)Famitsu T-Shirt X;(dummy)Famitsu T-Shirt X;(dummy)Famitsu T-Shirt X;(dummy)Famitsu T-Shirt X;;
HuntingSoulT-ShirtX;Camis. Caz. Almas X;T-s âme chasseresseX;Magl. Anima Caccia X;Jägerseelen-T-ShirtX;;
Hunter T-Shirt X;Camiseta Cazador X;T-shirt chasseur X;Magl. Cacciatore X;Jäger-T-Shirt X;;
Golden Haori Shin;Haori Dorado Shin;Haori doré Shin;Haori Dorato Shin;Gold-Haori Shin;;
PupptMastrCostShin;Traje Titir. Shin;Cost. marion. Shin;Costume Buratt. Shin;DrahtziehrKostümShin;;
Black Belt Mail X;Malla Cint Negro X;Cotte ceint. noire X;Cotta Cintura Nera X;Schwarzgurt-Panzer X;;
Black Belt Vest X;Chal. Cint Negro X;Tun. ceint. noire X;Pett. Cintura Nera X;Schwarzgurt-Weste X;;
Obituary Petto X;Peto de Obituario X;Petto nécrologie X;Petto Necrologio X;Todes-Petto X;;
Obituary Pectus X;Pecho de Obituario X;Pectus nécrologie X;Pectus Necrologio X;Todes-Pectus X;;
Butterfly Petto X;Peto de Mariposa X;Petto papillon X;Petto Farfalla X;SchmetterlingPettoX;;
Butterfly Pectus X;Pecho de Mariposa X;Pectus papillon X;Pectus Farfalla X;SchmetterlingPectusX;;
Mizuha Guards Shin;Guardbr. Mizuha Shin;Gardes Mizuha Shin;ProtezioniMizuhaShin;Mizuha-Schutz Shin;;
ExtrvagantCamiseShin;Camisa Extrav. Shin;Camise extrav. Shin;Tunica Stravag. Shin;ExtravgntrSchutzShin;;
Kushala Cista X;Cista Kushala X;Cista Kushala X;Cista di Kushala X;Kushala-Cista X;;
Kushala Vise X;Torso Kushala X;Étau Kushala X;Morso di Kushala X;Kushala-Vise X;;
Kirin Jacket X;Chaqueta Kirin X;Gilet Kirin X;Giacca Kirin X;Kirin-Jacke X;;
Kirin Cape X;Capa de Kirin X;Cape Kirin X;Cappa Kirin X;Kirin-Cape X;;
Empress Mail X;Malla Emperat. X;Cotte Impératrice X;Cotta Imperatrice X;Kaiserin-Panzer X;;
Empress Vest X;Chal. Emperat. X;Tun. Impératrice X;Pett. Imperatrice X;Kaiserin-Weste X;;
Indra Vest Shin;Chal. Indra Shin;Tunique Indra Shin;Pettorina Indra Shin;Indra-Weste Shin;;
Steadfast Vest Shin;Chaleco Firme Shin;Tunique inéb. Shin;Pettorina solidaShin;StandfesteWesteShin;;
Kaiser Mail X;Malla Kaiser X;Cotte Kaiser X;Cotta Kaiser X;Kaiser-Panzer X;;
Kaiser Vest X;Chal. Kaiser X;Tunique Kaiser X;Pettorina Kaiser X;Kaiser-Weste X;;
GuardSprRaimentShin;VestimEspírGuarShin;Vêt. esprit Gar.Shin;VesteSpir.Guard.Shin;WächterseelnGwndShin;;
Carnage Raiment Shin;Vestim. Matanza Shin;Vêt. carnage Shin;Veste Strage Shin;Gemetzelgewand Shin;;
Dragonhide X;Piel de Dragón X;Cuir-de-dragon X;Pelle-di-Drago X;Drachenlederhaut X;;
Dragonskin X;Pellejo de Dragón X;Peau-de-dragon X;Pellame-di-Drago X;Drachenhaut X;;
Dark Ukanlos Aegis;Égida Ukanlos Oscura;Aegis Ukanlos smb;Egida Ukanlos Scuro;SchwarzUkanlosAegis;;
Dark Ukanlos Plate;Placa Ukanlos Oscura;Plastron Ukanlos smb;Coraz. UkanlosSscuro;SchwarzUkanlosPlatte;;
MelahoaFlowerJacketZ;ChaqFloresMelahoa Z;Gil.Fleur Melahoa Z;Giacca FioreMelahoaZ;Melahoa-BlumenjackeZ;;
Melahoa Stalk Z;Esqueje Melahoa Z;Tige Melohoa Z;Stelo Melahoa Z;Melahoa-Stengel Z;;
Makluva Cover Z;Poncho de Makluva Z;Poncho Makluva Z;Copertura Makluva Z;Makluva-Hülle Z;;
Makluva Scale Z;Escama Makluva Z;Écaille Makluva Z;Squama Makluva Z;Makluva-Schuppe Z;;
Rathian Heart Mail Z;Malla Cor. Rathian Z;Cot. cœur Rathian Z;Cotta Cuore RathianZ;Rathianherz-Panzer Z;;
Rathian Heart Vest Z;Chal. Cor. Rathian Z;Tun. cœur Rathian Z;Pettor.CuoreRathianZ;Rathianherz-Weste Z;;
Rathalos Soul Mail Z;Malla Alma Rathlos Z;Cotte âme Rathalos Z;Cotta AnimaRathalosZ;RathalosseelenPanzrZ;;
Rathalos Soul Vest Z;Chal. Alma Rathlos Z;Tun. âme Rathalos Z;Pett. AnimaRathalosZ;RathalosseelenWesteZ;;
Golden Moon Mail Z;Malla Sol Dorado Z;Cotte Lune dorée Z;Cotta Luna Dorata Z;Goldmond-Panzer Z;;
Golden Moon Vest Z;Chal. Sol Dorado Z;Tunique Lune dorée Z;Pettor.Luna Dorata Z;Goldmond-Weste Z;;
Silver Sol Mail Z;Malla Sol Plateado Z;Cotte Sol argenté Z;Cotta Sole Argent. Z;Silbersonnen-PanzerZ;;
Silver Sol Vest Z;Chal. Sol Plateado Z;Tun. Sol argenté Z;Pett. Sole Argent. Z;Silbersonnen-Weste Z;;
Auroros Torso Goku;Torso Auroros Goku;Plastr. Auroros Goku;Corazza Auroros Goku;Auroros-Torso Goku;;
Genesis Torso Goku;Torso Génesis Goku;Plastr. Genesis Goku;Corazza Genesis Goku;Genesis-Torso Goku;;
Borealis Chest Goku;Pechera Boreal Goku;Bust. Borealis Goku;Pettorale Bor. Goku;BorealisHarnischGoku;;
Glyph Chest Goku;Pechera Glyph Goku;Bustier Gly phe Goku;Pettorale Glifo Goku;Glyph-Harnisch Goku;;
Fatalis Hide Z;Piel de Fatalis Z;Cuir de Fatalis Z;Cuoio di Fatalis Z;Fatalis-Lederhaut Z;;
Fatalis Skin Z;Pellejo de Fatalis Z;Peau de Fatalis Z;Pelle di Fatalis Z;Fatalis-Haut Z;;
White Fatalis Hide Z;Piel Fatalis Bl. Z;Cuir Fatalis blanc Z;CuoioFatalis BiancoZ;WeißeFatalisLdrhautZ;;
White Fatalis Skin Z;Pell. Fatalis Bl. Z;Peau Fatalis blanc Z;PelleFatalis BiancoZ;WeißeFatalisHaut Z;;
