english;spanish;french;italian;german;japanese;chinese
(dummy)Famitsu Pants S;(dummy)Famitsu Pants S;(dummy)Famitsu Pants S;(dummy)Famitsu Pants S;(dummy)Famitsu Pants S;;
Black Belt Greaves S;Grebas Cint. Neg. S;Grèves ct. noire S;Schin. Cint. Nera S;SchwarzgurtSchienenS;;
ShinobiBoots(Heaven);Bot. Shinobi (Par.);Bottes Shinobi Cieux;Stiv. Shin. (Parad.);ShinobiStiefel Himm.;;
Shinobi Boots(Earth);Bot. Shinobi(Tierra);Bottes Shinobi Terre;Stiv. Shin. (Terra);Shinobi-Stiefel Erde;;
Red GuildGuard Boots;Bot. Guar. Gre. Rojo;Bottes grd.gld roug.;Stiv. Rossi G. Gilda;RtGildWächt-Stiefel;;
RedGuildGuard Tights;Leo. Guar. Gre. Roj.;Chauss.grd.gld.roug.;Calzam.Rossa G.Gilda;RtGildWächtStrumpfhs;;
BlueGuildGuard Boots;Bot. Gua. Grem. Azul;Bott.grd.gld. bleues;Stiv. Blu G. Gilda;Bl GildWächt-Stiefel;;
BlueGuildGuardTights;Leo. Gua. Grem. Azul;Chauss.grd.gld.bleu;Calzam. Blu G. Gilda;Bl GildWächt-Strhose;;
Red GuildGuard Boots;Bot. Guar. Gre. Rojo;Bottes grd.gld roug.;Stiv. Rossi G. Gilda;RtGildWächt-Stiefel;;
RedGuildGuard Tights;Leo. Guar. Gre. Roj.;Chauss.grd.gld.roug.;Calzam.Rossa G.Gilda;RtGildWächtStrumpfhs;;
BlueGuildGuard Boots;Bot. Gua. Grem. Azul;Bott.grd.gld. bleues;Stiv. Blu G. Gilda;Bl GildWächt-Stiefel;;
BlueGuildGuardTights;Leo. Gua. Grem. Azul;Chauss.grd.gld.bleu;Calzam. Blu G. Gilda;Bl GildWächt-Strhose;;
(dummy)Devil Blos Greaves;(dummy)Devil Blos Coil;(dummy)Devil Blos Greaves;(dummy)Devil Blos Coil;(dummy)Devil Blos Greaves;;
(dummy)Devil Blos Leggings;(dummy)Devil Blos Coat;(dummy)Devil Blos Leggings;(dummy)Devil Blos Coat;(dummy)Devil Blos Leggings;;
(dummy)Jolly Roger Pants;(dummy)Jolly Roger Pants;(dummy)Jolly Roger Pants;(dummy)Jolly Roger Pants;(dummy)Jolly Roger Pants;;
(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;(dummy)Jolly Roger Skirt;;
Golden Hakama;Hakama Dorado;Hakama doré;Hakama Dorata;Gold-Hakama;;
Puppet Master Socks;Calcet. Titiritero;Chauss. marionnet.;Calze Burattinaio;Drahtzieher-Socken;;
Obituary Gamba S;Gamba de Obituario S;Gamba nécrologie S;Gamba Necrologio S;Todes-Gamba S;;
Obituary Femur S;Fémur de Obituario S;Fémur nécrologie S;Femore Necrologio S;Todes-Femur S;;
Butterfly Gamba S;Gamba de Mariposa S;Gamba papillon S;Gamba Farfalla S;Schmetterling-GambaS;;
Butterfly Femur S;Fémur de Mariposa S;Fémur papillon S;Femore Farfalla S;Schmetterling-FemurS;;
Death Stench Heel S;Tacón Hedor Muerte S;Talon odeur de m. S;Tall. Puzza Morte S;Todesgestank-Ferse S;;
Death Stench March S;Marcha Hedor MuerteS;Marche odeur de m. S;Marcia Puzza Morte S;Todesgestank-MarschS;;
SupremeMizuhaLegWrap;C. Pie. Mizuha Supr.;Jambière Mizuha supr;Gamb. Mizuha Supremo;Über-Mizuha-Beinschz;;
SprmExtrvgntTrousers;Pant. Extrav. Supr.;Culotte extrav. supr;Calzoni Strav. Supr.;Extrvgnt Über-Hose;;
Kushala Crus S;Tibia Kushala S;Mollet Kushala S;Tibia di Kushala S;Kushala-Crus S;;
Kushala Shank S;Anca Kushala S;Jarret Kushala S;Stinco di Kushala S;Kushala-UnterschnklS;;
Kirin Leg Guards S;Def. Pierna Kirin S;Jambières Kirin S;Paragambe Kirin S;Kirin-Beinschutz S;;
Kirin Boots S;Botas de Kirin S;Bottes Kirin S;Stivali Kirin S;Kirin-Stiefel S;;
Auroros Pants Haku;Pant. Auroros Haku;Pant. Auroros Haku;Pant. Auroros Haku;Auroros-Hose Haku;;
Genesis Pants Haku;Pant. Génesis Haku;Pant. Genesis Haku;Pant. Genesis Haku;Genesis-Hose Haku;;
Borealis Pants Haku;Pant. Boreal Haku;Pant. Borealis Haku;Pant. Borealis Haku;Borealis-Hose Haku;;
Glyph Pants Haku;Pant. Glyph Haku;Pant. Glyphe Haku;Pant. Glifo Haku;Glyph-Hose Haku;;
UltimateIndraLggings;Calzas Indra Def.;Cuiss. Indra ultimes;Gamb. Indra Definit.;UltimatIndraGmschn;;
SupremSteadfastBoots;Botas Firmes Supr.;Bottes inébr. suprm;Stivali Sol. Supr.;Stndfst Über-Stiefel;;
Kaiser Greaves S;Grebas de Kaiser S;Grèves Kaiser S;Schinieri Kaiser S;Kaiser-BeinschienenS;;
Kaiser Leggings S;Calzas de Kaiser S;Cuissardes Kaiser S;Gambali del Kaiser S;Kaiser-Gamaschen S;;
Dragonfeet S;Pezuñas de Dragón S;Pieds-de-dragon S;Zampa-di-Drago S;Drachenfüße S;;
Dragonlegs S;Patas de Dragón S;Jambes-de-dragon S;Gambe-di-Drago S;Drachenbeine S;;
Dark Akantor Hessian;Dobl. Akantor Osc.;Jute Akantor sombre;Iuta Akantor Scuro;SchwAkantor-Hessian;;
Dark Akantor Boots;Botas Akantor Oscur.;Bottes Akantor somb.;Stiv. Akantor Scuro;SchwAkantor-Stiefel;;
Shinobi Boots (Sky);Botas Shinobi(Cielo);Bottes Shinobi Ciel;Stiv. Shin. (Cielo);Shinobi-Stiefel Luft;;
Shinobi Boots (Sea);Botas Shinobi (Mar);Bottes Shinobi Mer;Stiv. Shinobi (Mare);Shinobi-Stiefel Meer;;
Guardian Boots U;Botas de Guardián U;Bottes du gardien U;Stivali Guardiano U;Wächter-Stiefel U;;
Guardian Pants U;Pantalones Guar. U;Pantal. du gardien U;Pantal. Guardiano U;Wächter-Hose U;;
Helper Socks U;Calcetines AyudanteU;Chaussettes aide U;Calze Aiutante U;Helfer-Socken U;;
Healer Socks U;Calcet. de Sanador U;Chauss. Guériss. U;Calze Guaritrice U;Heiler-Socken U;;
Melahoa Roots U;Raíces Melahoa U;Racines Melahoa U;Radici Melahoa U;Melahoa-Wurzeln U;;
Melahoa Taproot U;Tallo Melahoa U;Pivot Melahoa U;Fittone Melahoa U;Melahoa-PfahlwurzelU;;
Makluva Pants U;Pantalones Makluva U;Pantalon Makluva U;Pantaloni Makluva U;Makluva-Hose U;;
Makluva Leggings U;Calzas de Makluva U;Cuissardes Makluva U;Gambali Makluva U;Makluva-Gamaschen U;;
Monodevil Greaves U;Grebas Monodevil U;Grèves Monodevil U;Schinieri MonodevilU;Monodevil-Schienen U;;
Monodevil Leggings U;Calzas Monodevil U;Cuiss. Monodevil U;Gambali Monodevil U;Monodevil-GamaschenU;;
RathianHeartGreavesU;Greb. Cor. Rathian U;Grèves cœur Rathian;Sch. Cuore Rathian;Rathianherz-Schienen;;
RthianHeartLeggingsU;Calz. Cor. Rathian U;Cuiss. cœur Rathian;Gamb. Cuore Rathian;RathianherzGamaschen;;
RathalosSoulGreavesU;Greb. Alma RathalosU;Grèves âme Rathalos;Sch. Anima Rathalos;Rathalosseel-Schien;;
RthalosSoulLeggingsU;Calz. Alma RathalosU;Cuiss. âme Rathalos;Gamb. Anima Rathalos;Rathalosseel-Gamasch;;
Golden Moon Greaves;Grebas Luna Dorada;Grèves Lune dorée;Schin. Luna Dorata;GoldmondBeinschienen;;
Golden Moon Leggings;Calzas Luna Dorada;Cuiss. Lune dorée;Gambali Luna Dorata;Goldmond-Gamaschen;;
Silver Sol Greaves;Grebas Sol Plateadas;Grèves Sol argenté;Schin. Sole Argent.;SilbersonnenSchienen;;
Silver Sol Leggings;Calzas Sol Plateadas;Cuiss. Sol argenté;Gamb. Sole Argent.;SilbersonnenGamasche;;
Auroros Pants Ten;Pant. Auroros Ten;Pantal. Auroros Ten;Pant. Auroros Ten;Auroros-Hose Ten;;
Genesis Pants Ten;Pant. Génesis Ten;Pantal. Genesis Ten;Pant. Genesis Ten;Genesis-Hose Ten;;
Borealis Pants Ten;Pant. Boreal Ten;Pantal. Borealis Ten;Pant. Borealis Ten;Borealis-Hose Ten;;
Glyph Pants Ten;Pant. Glyph Ten;Pantal. Glyphe Ten;Pantaloni Glifo Ten;Glyph-Hose Ten;;
Fatalis Feet;Pezuñas de Fatalis;Pieds de Fatalis;Zampa di Fatalis;Fatalis-Füße;;
Fatalis Legs;Patas de Fatalis;Jambes de Fatalis;Gambe di Fatalis;Fatalis-Beine;;
White Fatalis Feet;Pezuñas Fatalis Bla.;Pieds Fatalis blancs;Zampa Fatalis Bianco;WeißeFatalisFüße;;
White Fatalis Legs;Patas Fatalis Blanc.;Jambes Fatalis blanc;Arti Fatalis Bianco;WeißeFatalisBeine;;
Kut-Ku Greaves X;Grebas Kut-Ku X;Grèves Kut-Ku X;Schinieri Kut-Ku X;Kut-Ku-Schienen X;;
Kut-Ku Leggings X;Calzas Kut-Ku X;Cuissardes Kut-Ku X;Gambali Kut-Ku X;Kut-Ku-Gamaschen X;;
Conga Greaves X;Grebas Conga X;Grèves Conga X;Schinieri Conga X;Conga-Schienen X;;
Conga Leggings X;Calzas Conga X;Cuissardes Conga X;Gambali Conga X;Conga-Gamaschen X;;
Gypceros Greaves X;Grebas Gypceros X;Grèves Gypceros X;Schinieri Gypceros X;Gypceros-Schienen X;;
Gypceros Leggings X;Calzas Gypceros X;Cuiss. Gypceros X;Gambali Gypceros X;Gypceros-Gamaschen X;;
Khezu Greaves X;Grebas Khezu X;Grèves Khezu X;Schinieri Khezu X;Khezu-Schienen X;;
Khezu Leggings X;Calzas Khezu X;Cuissardes Khezu X;Gambali Khezu X;Khezu-Gamaschen X;;
Hermitaur Greaves X;Grebas Hermitaur X;Grèves Hermitaur X;Schin. Hermitaur X;Hermitaur-Schienen X;;
Hermitaur Leggings X;Calzas Hermitaur X;Cuiss. Hermitaur X;Gambali Hermitaur X;Hermitaur-GamaschenX;;
Hypno Greaves X;Grebas Hypno X;Grèves Hypno X;Schinieri Hypno X;Hypno-Schienen X;;
Hypno Leggings X;Calzas Hypno X;Cuissardes Hypno X;Gambali di Hypno X;Hypno-Gamaschen X;;
Basarios Greaves X;Grebas Basarios X;Grèves Basarios X;Schinieri Basarios X;Basarios-Schienen X;;
Basarios Leggings X;Calzas Basarios X;Cuiss. Basarios X;Gambali Basarios X;Basarios-Gamaschen X;;
Plesioth Greaves X;Grebas Plesioth X;Grèves Plesioth X;Schinieri Plesioth X;Plesioth-Schienen X;;
Plesioth Leggings X;Calzas Plesioth X;Cuiss. Plesioth X;Gambali Plesioth X;Plesioth-Gamaschen X;;
Monoblos Greaves X;Grebas Monoblos X;Grèves Monoblos X;Schinieri Monoblos X;Monoblos-Schienen X;;
Monoblos Leggings X;Calzas Monoblos X;Cuiss. Monoblos X;Gambali Monoblos X;Monoblos-Gamaschen X;;
Garuga Greaves X;Grebas Garuga X;Grèves Garuga X;Schinieri Garuga X;Garuga-Schienen X;;
Garuga Leggings X;Calzas Garuga X;Cuissardes Garuga X;Gambali di Garuga X;Garuga-Gamaschen X;;
Blango Greaves X;Grebas Blango X;Grèves Blango X;Schinieri Blango X;Blango-Schienen X;;
Blango Leggings X;Calzas Blango X;Cuissardes Blango X;Gambali Blango X;Blango-Gamaschen X;;
Ceanataur Greaves X;Grebas Ceanataur X;Grèves Ceanataur X;Schin. Ceanataur X;Ceanataur-Schienen X;;
Ceanataur Leggings X;Calzas Ceanataur X;Cuiss. Ceanataur X;Gambali Ceanataur X;Ceanataur-GamaschenX;;
Rathian Greaves X;Grebas Rathian X;Grèves Rathian X;Schinieri Rathian X;Rathian-Schienen X;;
Rathian Leggings X;Calzas Rathian X;Cuissardes Rathian X;Gambali Rathian X;Rathian-Gamaschen X;;
Narga Greaves X;Grebas Narga X;Grèves Narga X;Schinieri Narga X;Narga-Schienen X;;
Narga Leggings X;Calzas Narga X;Cuissardes Narga X;Gambali Narga X;Narga-Gamaschen X;;
Lava Greaves X;Grebas Lava;Grèves Lava X;Schinieri Lava X;Lava-Schienen;;
Lava Leggings X;Calzas Lava;Cuissardes Lava X;Gambali di Lava X;Lava-Gamaschen;;
Tigrex Greaves X;Grebas Tigrex X;Grèves Tigrex X;Schinieri Tigrex X;Tigrex-Schienen X;;
Tigrex Leggings X;Calzas Tigrex X;Cuissardes Tigrex X;Gambali Tigrex X;Tigrex-Gamaschen X;;
Rathalos Greaves X;Grebas Rathalos X;Grèves Rathalos X;Schinieri Rathalos X;Rathalos-Schienen X;;
Rathalos Leggings X;Calzas Rathalos X;Cuiss. Rathalos X;Gambali Rathalos X;Rathalos-Gamaschen X;;
Diablo Greaves X;Grebas Diablo X;Grèves Diablo X;Schinieri Diablo X;Diablos-Schienen X;;
Diablo Leggings X;Calzas Diablo X;Cuissardes Diablo X;Gambali Diablo X;Diablos-Gamaschen X;;
Gravios Greaves X;Grebas Gravios X;Grèves Gravios X;Schinieri Gravios X;Gravios-Schienen X;;
Gravios Leggings X;Calzas Gravios X;Cuissardes Gravios X;Gambali Gravios X;Gravios-Gamaschen X;;
Kut-Ku Greaves Z;Grebas Kut-Ku Z;Grèves Kut-Ku Z;Schinieri Kut-Ku Z;Kut-Ku-Schienen Z;;
Kut-Ku Leggings Z;Calzas Kut-Ku Z;Cuissardes Kut-Ku Z;Gambali di Kut-Ku Z;Kut-Ku-Gamaschen Z;;
Conga Greaves Z;Grebas Conga Z;Grèves Conga Z;Schinieri Conga Z;Conga-Schienen Z;;
Conga Leggings Z;Calzas Conga Z;Cuissardes Conga Z;Gambali Conga Z;Conga-Gamaschen Z;;
Gypceros Greaves Z;Grebas Gypceros Z;Grèves Gypceros Z;Schinieri Gypceros Z;Gypceros-Schienen Z;;
Gypceros Leggings Z;Calzas Gypceros Z;Cuiss. Gypceros Z;Gambali Gypceros Z;Gypceros-Gamaschen Z;;
Khezu Greaves Z;Grebas Khezu Z;Grèves Khezu Z;Schinieri Khezu Z;Khezu-Schienen Z;;
Khezu Leggings Z;Calzas Khezu Z;Cuissardes Khezu Z;Gambali Khezu Z;Khezu-Gamaschen Z;;
Hermitaur Greaves Z;Grebas Hermitaur Z;Grèves Hermitaur Z;Schin. Hermitaur Z;Hermitaur-Schienen Z;;
Hermitaur Leggings Z;Calzas Hermitaur Z;Cuiss. Hermitaur Z;Gambali Hermitaur Z;HermitaurGamaschen Z;;
Plesioth Greaves Z;Grebas Plesioth Z;Grèves Plesi oth Z;Schinieri Plesioth Z;Plesioth-Schienen Z;;
Plesioth Leggings Z;Calzas Plesioth Z;Cuiss. Plesioth Z;Gambali Plesioth Z;Plesioth-Gamaschen Z;;
Blango Greaves Z;Grebas Blango Z;Grèves Blango Z;Schinieri Blango Z;Blango-Schienen Z;;
Blango Leggings Z;Calzas Blango Z;Cuissardes Blango Z;Gambali Blango Z;Blango-Gamaschen Z;;
Ceanataur Greaves Z;Grebas Ceanataur Z;Grèves Ceanataur Z;Schin. Ceanataur Z;Ceanataur-Schienen Z;;
Ceanataur Leggings Z;Calzas Ceanataur Z;Cuiss. Ceanataur Z;Gambali Ceanataur Z;Ceanataur-GamaschenZ;;
Diablo Greaves Z;Grebas Diablo Z;Grèves Diablo Z;Schinieri Diablo Z;Diablos-Schienen Z;;
Diablo Leggings Z;Calzas Diablo Z;Cuissardes Diablo Z;Gambali Diablo Z;Diablos-Gamaschen Z;;
Gravios Greaves Z;Grebas Gravios Z;Grèves Gravios Z;Schinieri Gravios Z;Gravios-Schienen Z;;
Gravios Leggings Z;Calzas Gravios Z;Cuissardes Gravios Z;Gambali Gravios Z;Gravios-Gamaschen Z;;
Chakra Anklet;Tobillera Chakra;Cheville Chakra;Cavigliera Chakra;Chakra-Fußring;;
(dummy)Famitsu Cloth Wrap X;(dummy)Famitsu Cloth Wrap X;(dummy)Famitsu Cloth Wrap X;(dummy)Famitsu Cloth Wrap X;(dummy)Famitsu Cloth Wrap X;;
(dummy)Famitsu Pants X;(dummy)Famitsu Pants X;(dummy)Famitsu Pants X;(dummy)Famitsu Pants X;(dummy)Famitsu Pants X;;
Golden Hakama Shin;Hakama Dorado Shin;Hakama doré Shin;Hakama Dorata Shin;Gold-Hakama Shin;;
PuppetMastrSocksShin;Calc. Titiri. Shin;Chaus. marion. Shin;CalzeBurattinaioShin;DrahtzieherSocknShin;;
Black Belt Greaves X;Grebas Cint. Negro X;Grèves ct. noire X;Schin. Cint. Nera X;SchwarzgurtSchienenX;;
BlackBeltLeggingsX;Calzas Cint. Negro X;Cuiss. ct. noire X;Gamb. Cint. Nera X;SchwarzgurtGamaschnX;;
Obituary Gamba X;Gamba de Obituario X;Gamba nécrologie X;Gamba Necrologio X;Todes-Gamba X;;
Obituary Femur X;Fémur de Obituario X;Fému r nécrologie X;Femore Necrologio X;Todes-Femur X;;
Butterfly Gamba X;Gamba de Mariposa X;Gamba papillon X;Gamba Farfalla X;Schmetterling-GambaX;;
Butterfly Femur X;Fémur de Mariposa X;Fémur papillon X;Femore Farfalla X;Schmetterling-FemurX;;
Mizuha Leg Wrap Shin;CntaPiernaMizuhaShin;Jambière Mizuha Shin;Gambali Mizuha Shin;MizuhaBeinschutzShin;;
ExtravgntTrousrsShin;Calzas Extrav. Shin;Cuiss. extrav. Shin;Pantaloni Strav.Shin;ExtrvgnGamaschenShin;;
Kushala Crus X;Tibia Kushala X;Mollet Kushala X;Tibia di Kushala X;Kushala-Crus X;;
Kushala Shank X;Anca Kushala X;Jarret Kushala X;Stinco di Kushala X;Kushala-UnterschnklX;;
Kirin Leg Guards X;Def. Piernas Kirin X;Jambières Kirin X;Paragambe Kirin X;Kirin-Beinschutz X;;
Kirin Boots X;Botas Kirin X;Bottes Kirin X;Stivali Kirin X;Kirin-Stiefel X;;
Empress Greaves X;Grebas Emperatriz X;Grèves Impératrice X;Schin. Imperatrice X;Kaiserin-Schienen X;;
Empress Leggings X;Calzas Emperatriz X;Cuiss. Impératrice X;Gambali ImperatriceX;Kaiserin-Gamaschen X;;
Indra Leggings Shin;Calzas de Indra Shin;Cuiss. Indra Shin;Gambali Indra Shin;Indra-Gamaschen Shin;;
Steadfast Boots Shin;Botas Firmes Shin;Bottes inéb. Shin;Stivali Solidi Shin;StandfestStiefelShin;;
Kaiser Greaves X;Grebas de Kaiser X;Grèves Kaiser X;Schinieri Kaiser X;Kaiser-Schienen X;;
Kaiser Leggings X;Calzas de Kaiser X;Cuissardes Kaiser X;Gambali Kaiser X;Kaiser-Gamaschen X;;
GuardianSprtBtsShin;BotasEspírGuard.Shin;Bot. esp. garde Shin;Stiv.Spir.Guard.Shin;WächtrselnStieflShin;;
Carnage Boots Shin;Botas Matanza Shin;Bottes carnage Shin;Stivali Strage Shin;Gemetzelstiefel Shin;;
Dragonfeet X;Pies de Dragón X;Pieds-de-dragon X;Piede di Drago X;Drachenfüße X;;
Dragonlegs X;Patas de Dragón X;Jambes-de-dragon X;Gambe di Drago X;Drachenbeine X;;
Dark Ukanlos Hessian;Dobl. Ukanlos Osc.;Jute Ukanlos sombre;Iuta Ukanlos Scuro;SchwrzUkanlosHessian;;
Dark Ukanlos Boots;Botas Ukanlos Osc.;Bot. Ukanlos sombre;Stiv. UkanlosSscuro;SchwrzUkanlosStiefel;;
Melahoa Roots Z;Raíces Melahoa Z;Racine Melahoa Z;Radici Melahoa Z;Melahoa-Wurzeln Z;;
Melahoa Taproot Z;Tallo Melahoa Z;Rhizome Melahoa Z;Fittone Melahoa Z;Melahoa-PfahlwurzelZ;;
Makluva Pants Z;Pantalones Makluva Z;Pantalon Makluva Z;Pantaloni Makluva Z;Makluva-Hose Z;;
Makluva Leggings Z;Calzas Makluva Z;Cuissardes Makluva Z;Gambali Makluva Z;Makluva-Gamaschen Z;;
RathianHeartGreavesZ;Grebas Cor. Rath. Z;Grèves c. Rathian Z;Schin.CuoreRathian Z;RathianherzSchienenZ;;
RathHeartLeggingsZ;Calzas Cor. Rath. Z;Cuiss. c. Rathian Z;Gamb.CuoreRathian Z;RathianherzGamaschnZ;;
RathalosSoulGreavesZ;Grebas Alma Rath. Z;Grves âme Rathalos Z;Schin.AnimaRathalosZ;RthlosseelnSchienenZ;;
RathSoulLeggingsZ;Calzas Alma Rath. Z;Cuiss. âme RathalosZ;Gamb.AnimaRathalosZ;RathalosselGamaschnZ;;
GoldenMoonGreavesZ;Grebas Luna Dorada Z;Grèves Lune dorée Z;Schin. Luna Dorata Z;Goldmond-Schienen Z;;
GoldenMoonLeggingsZ;Calzas Luna Dorada Z;Cuiss. Lune dorée Z;Gamb. Luna Dorata Z;Goldmond-Gamaschen Z;;
Silver Sol Greaves Z;Grebas Sol Plat. Z;Grèves Sol argenté Z;Schin. Sole Argen. Z;SilbersonnenSchieneZ;;
SilverSolLeggingsZ;Calzas Sol Plat. Z;Cuiss. Sol argenté Z;Gamb. Sole Argen. Z;SilbersonnenGamschnZ;;
Auroros Pants Goku;Pant. Auroros Goku;Pantal. Auroros Goku;Panta. Auroros Goku;Auroros-Hose Goku;;
Genesis Pants Goku;Pant. Génesis Goku;Pantal. Genesis Goku;Panta. Genesis Goku;Genesis-Hose Goku;;
Borealis Pants Goku;Pant. Boreal. Goku;Pant. Borealis Goku;Panta. Borealis Goku;Borealis-Hose Goku;;
Glyph Pants Goku;Pant. Glyph Goku;Pantal. Glyphe Goku;Pantaloni Glifo Goku;Glyph-Hose Goku;;
Fatalis Feet Z;Pezuñas de Fatalis Z;Pieds de Fatalis Z;Zampa di Fatalis Z;Fatalis-Füße Z;;
Fatalis Legs Z;Patas Fatalis Z;Jambes de Fatalis Z;Gambe di Fatalis Z;Fatalis-Beine Z;;
White Fatalis Feet Z;Pez. Fatalis B. Z;Pieds Fatalis blc Z;Zampa Fatalis Bian.Z;Weiße Fatalis-Füße Z;;
White Fatalis Legs Z;Patas Fatalis Bla. Z;Jambes Fatalis blc Z;Arti Fatalis Bian. Z;Weiße Fatalis-BeineZ;;
