english;spanish;french;italian;german;japanese;chinese
Black Blos Cpc;Cap. Blos negro;Cuir. Blos noir;Carap. Blos nero;SchwrzBlosRckPnz;;
Blk Gravios Cpc;Cap. Gravios n.;Cui. Gravi. noir;Car. Gravios nr;Schw GravRückPnz;;
Expert Ticket;Ticket experto;Ticket expert;Buono Esperto;Experten-Schein;;
Kirin Coin;Moneda de Kirin;Pièce Kirin;Moneta Kirin;Kirin-Münze;;
Fire Coin;Moneda de fuego;Pièce de feu;Moneta di fuoco;Feuer-Münze;;
Fatalis Webbing;Cincha Fatalis;Palmure Fatalis;Membrana Fatalis;Fatalis-Gewebe;;
Fire Dragon Pwdr;Polvo dr. fuego;Poudre dragonfeu;Polv.Drago fuoco;FeuerDrachPulver;;
Daora Carapace;Caparazón Daora;Cuirasse Daora;Carapace Daora;Daora-Rückenpnz;;
(dummy)One-HornedTicket;(dummy)One-HornedTicket;(dummy)One-HornedTicket;(dummy)One-HornedTicket;(dummy)One-HornedTicket;;
(dummy)Pirate J Ticket;(dummy)Pirate J Ticket;(dummy)Pirate J Ticket;(dummy)Pirate J Ticket;(dummy)Pirate J Ticket;;
Teostra Carapace;Capar. Teostra;Cuirasse Teostra;Carapace Teostra;TeostraRückenPnz;;
Remobra Skin+;Piel de Remobra+;Peau Remobra+;Pelle Remobra+;Remobra-Haut+;;
Rajang Horn;Cuerno Rajang;Corne de Rajang;Corno di Rajang;Rajang-Horn;;
Gold Rajang Pelt;Piel Rajang dor.;Peau Rajang doré;Pelle Rajang dor;Gold-Rajang-Pelz;;
Blk Rajang Pelt;P. Rajang negro;Peau Rajang noir;PelleRajang nero;SchwzRajang-Pelz;;
DaoraDragonScal+;Esc. drg. Daora+;Éca.drag.Daora+;Scgl dr. Daora+;DaoraDrachSchup+;;
Thunderbug Juice;Zumo Bicho eléc.;Jus Foudrinsecte;Succo Ins.-tuono;Donnerkäfersaft;;
Inferno Sac;Bolsa infernal;Poche infernale;Sacca-inferno;Höllenbeutel;;
Chameleos Hide+;Piel Chameleos +;Peau Chameleos+;Pelle Chameleos+;Chameleos-Haut+;;
Chameleos Jewel;Joya Chameleos;Joyau Chameleos;Gioiello Cham.;Chameleos-Juwel;;
Daora Jewel;Joya de Daora;Joyau Daora;Gioiello Daora;Daora-Juwel;;
Kirin Hide+;Piel de Kirin+;Cuir Kirin+;Pelle di Kirin+;Kirin-Haut+;;
Kirin Azure Horn;Cuerno Kirin ce.;Corne azur.Kirin;Corno Kirin azz.;Kirin-AzurHorn;;
Lao-Shan Scale+;Escama Lao-Shan+;Écail. Lao-Shan+;Sc. Lao-Shan+;LaoShan-Schuppe+;;
Lao-Shan's Claw;Garra Lao-Shan;Griffe Lao-Shan;Art. Lao-Shan;Lao-Shan-Klaue;;
Gaoren Carapace;Capar. de Gaoren;Cuirasse Gaoren;Carapace Gaoren;Gaoren-Rückenpnz;;
Gaoren Thoracic;Tórax de Gaoren;Thorax Gaoren;Torace Gaoren;Gaoren-Thorax;;
Teostra Horn+;Cuerno Teostra +;Corne Teostra+;Corno Teostra+;Teostra-Horn+;;
Fire Drgn Scl+;Esc. dr. fuego +;Éca. dragon feu+;ScglDrago fuoco+;FeuerDrachSchup+;;
Fire Drgn Jwl;Joya dr. fuego;Joyau dragon feu;GioielloDr.fuoco;FeuerDrachJuwel;;
Fatalis Eye;Ojo de Fatalis;Œil Fatalis;Occhio Fatalis;Fatalis-Auge;;
Fatalis Scale;Escama Fatalis;Écaille Fatalis;Scaglia Fatalis;Fatalis-Schuppe;;
Fatalis Horn;Cuerno Fatalis;Corne Fatalis;Corno Fatalis;Fatalis-Horn;;
FireWyvrn BrnStm;Cola Wyv. fuego;Cerveau Wyv. feu;Mid.all.wyv.fuo.;FeuerwyvHrnstamm;;
Akantor Claw;Garra de Akantor;Griffe Akantor;Artiglio Akantor;Akantor-Klaue;;
Akantor Shell;Concha Akantor;Carapace Akantor;Corazza Akantor;Akantor-Panzer;;
Akantor Scale;Escama Akantor;Écaille Akantor;Scaglia Akantor;Akantor-Schuppe;;
Wyvern Stone;Piedra de Wyvern;Pierre de Wyvern;Pietra-wyvern;Wyvern-Stein;;
Gourmet Fish+;Pesc. gourmet +;Poisson gourmet+;Pesce gourmet+;Gourmet-Fisch+;;
Slvr Rthlos Cpc;Cap. Rthls. pl.;Cuir.Rathal.argt;Car.Rathalos arg;SilbRthlosRckPnz;;
Union Ore;Mineral de unión;Minerai union;Minerale Union;Bindungserz;;
Rajang Coin;Moneda Rajang;Pièce Rajang;Moneta Rajang;Rajang-Münze;;
Armor Pill;Pí­ldora armadura;Pilule armure;Pillola-armatura;Panzerpille;;
Speartuna;Atún lanza;Lancethon;Tonno-lancia;Speertunfisch;;
WhtMonoblosThora;Tórax Monobl bl;ThoraMonoblosBlc;ToraceMonobBian;WßMonoblosThorax;;
Wht Monoblos Cpc;Cap. Monoblos bl;C Monoblos blanc;CarapMonoblosBia;WßMonoblosRükPnz;;
Top-GrdPlatHorn;CuernoPlatAltaCa;GrdeCornePlatTop;GranCornoPlatino;HochwertPlatHorn;;
Pnk Rathian Cpc;Cap. Rathian ro.;Cuira. Rath.rose;Carap. Rath.rosa;Rosa Rath-Panz+;;
Pnk Rathian Scl+;Es. Rathi. ro.+;Écai.Rath. rose+;Sc.Rathian rosa+;Rosa Rath-Schup+;;
Rathian Spike+;Púa de Rathian +;Pointe Rathian+;Punta Rathian+;Rathian-Stachel+;;
Azure Rthlos Cpc;Crza. Rthls. ce.;Cuir.Ra thal.azur;Car.Rathalos azz;AzurRathRückPnz;;
Gld Rathian Cpc;Con. Rathian do.;Cuira. Rath. or;Car.Rathian dor.;GldRathianRckPnz;;
Gld Rathian Scl+;Esc. Rathian do.;Écai. Rath. or+;ScglRathian dor+;GldRathianSchup+;;
Rathian Ruby;Rubí de Rathian;Rubis Rathian;Rubino Rathian;Rathian-Rubin;;
Slvr Rthlos Wing;Ala Rathalos pl.;Aile Rathal.argt;Ala Rathalos arg;SilbRath-Flügel;;
Azure LaoS Shell;Concha Lao-S ce.;Carap. Lao azur;Cor. Lao-S azz.;AzurLaoSh-Panzer;;
Azure LaoS Horn;Cuerno Lao-S ce.;Corne Lao azur;Crn Lao-Shan azz;Azur LaoSh-Horn;;
Fatalis DevilEye;Ojo dem. Fatalis;Œil démon Fata;Occh.malvFatalis;Fata-Teufelsauge;;
Fatalis CrmsnScl;Esc. Ca. Fatalis;Écail.pourp.Fata;Sc. crem Fatalis;KarmFatalisSchup;;
Fatalis CrmsnHrn;Cu. Ca. Fatalis;Corne pourp.Fata;Crn crem Fatalis;KarmFatalisHorn;;
Wht Fatalis Scl;Esc. Fatalis bl.;Éca.Fatalis bla.;Scgl Fatalis bnc;WeißFatalisSchup;;
Wht Fatalis Horn;Cu. Fatalis bl.;Cor.Fatalis bla.;CornoFatalis bnc;WeißFatalisHorn;;
Lucky Kut-Ku Ear;OrjaKut-KuSuerte;Or. Kut-Ku Chce;OrecFortunKut-Ku;GlücksKut-Ku-Ohr;;
Hvy Kut-Ku Shell;Con. pes Kut-Ku;C. lourde Kut-Ku;CorazzaPesKut-Ku;SchwerKutKuPanzr;;
Str Kut-Ku Wing;Ala Kut-Ku dura;Aile Kut-Ku frte;Ala forte Kut-Ku;StarkKutKuFlügel;;
HrdCongalalaPlt+;PielDuCongalala+;P.CongalalaDure+;PelDurCongalala+;HrtCongalalaPlz+;;
HrdCongalalaClw+;GrraDuCongalala+;GrCongalalaDure+;ArtDurCongalala+;HrtCongalalaKla+;;
SpecRubberyHide+;Piel gomosa Esp+;Peau élast. spé+;Pelle gomm.spec+;Spez. Gummihaut+;;
HardGypcerosHead;CabGypcerosDura;TêteGypcerosDure;TestDuraGypceros;HartGypcerosKopf;;
Purecrystal;Cristal puro;Cristal pur;Cristalpuro;Reiner Kristall;;
KhezuHide-Cream;Piel crema Khezu;Crème peau Khezu;PelleKhezu crema;KhezuLdrhautCrem;;
Hvy Monster Bone;HuesoMonstruoPes;Os monstre lourd;OssoMostroPesan.;SchwerMonstrknch;;
Monster Essence;Esencia monstruo;Essence monstre;Essenza mostro;Monsteressenz;;
HrdHermitaurClaw;GarraDuHermitaur;GriffeDaimyoDure;ArtDuroHermitaur;HartHermitauKlau;;
HvyHermitaurShl;ConPesHermitaur;Cara. lde Daimyo;CorPesHermitaur;SchweHermitauPnz;;
Hypno Bezoar+;Hypno Bezoar +;Bezoar Hypno+;GastroliteHypno+;Hypno-Bezoar+;;
Thick Kut-Ku Scl;EscGruesaKut-Ku;Écail Kut-Ku ép.;Scagl.Sp. Kut-Ku;DickKutKuSchuppe;;
HvyBasariosShell;ConPesBasarios;CarapaceBasarLde;CorazPesBasarios;SchweBasariosPnz;;
StrBasariosWing;AlaBasariosDura;AileBasariosFrte;ForteAlaBasarios;StrkBasariosFlüg;;
Ancient Fish;Pez antiguo;Poisson ancien;Pesce antico;Uralter Fisch;;
Eltalite Ore;Min. Eltalita;Minerai Eltalite;Min. Eltalite;Eltalit-Erz;;
ThckPlesiothScl;Esc Plesioth gr.;Éc. Plesioth ép.;ScagSpesPlesioth;DickPlesiothSchu;;
SpecPlesiothFin+;AletPlesiothEsp+;Nag Plesith spé+;PinnaSpPlesioth+;DickPlesiothFlo+;;
HvyPiscineFang;ColPesPiscine;CrocNageurLourd;ZannaPesPiscine;SchwPiscReißzahn;;
Mellanje Ore;Min. Mellanje;Minerai Mellanje;Min. Mellanje;Mellanje-Erz;;
Hvy Garuga Shell;Con. Garuga dura;C. lourde Garuga;CorazDuraGaruga;SchwrGarugaPanzr;;
SilverGarugaPelt;Piel Garuga plt;Peau Garuga arg.;PelleArgGaruga;SilberGarugaPelz;;
HrdBlangongaPlt+;PielDuBlangonga+;P.BlangongaDure+;PellDrBlangonga+;HrtBlangongaPlz+;;
HvyBlangongaFang;ColPesBlangonga;CrocBlangongaLd;ZannPesBlangonga;SchBlangongaRßzn;;
Piercing Claw;Garra desgarr.;Griffe perfo.;Artiglio perfor.;SuperscharfKlaue;;
HvyCeanataurShl;ConPesCeanataur;C. lde Ceanataur;CorCeanataurPes;SchweCeanatauPnz;;
HrdCeanataurClaw;GarraCeanatDura;GriffeCeanatDure;ArtDurCeanataur;HartCeanatauKlau;;
ThckRathianScl;Esc Rathian gr.;Éc. Rathian ép.;ScagSpesRathian;DickRathianSchup;;
HvyRathianShell;ConPesRathian;Carap.RathianLde;CorazPesRathian;SchweRathianPanz;;
HvyNargaTailSpik;PúaColaNargaDur;Pte q. Narga lde;SpinPesCodaNarga;SchweNargSchfStl;;
ThickNargaScale;EscamaNargaGru;Éc Narga épaisse;ScagliaSpesNarga;DickeNarga-Schup;;
HvnlyNargaScale;EscamaNargaCielo;Écail Narga ciel;ScaglCelesNarga;HimmlNarga-Schup;;
HvyLavasiothShl;ConPesLavasioth;C. lde Lavasioth;CoraPesLavasioth;SchweLavasioPnzr;;
SpecRemobraSkin+;Piel Remobra Esp;PeauRemobraSpé.+;PellSpecRemobra+;SpezRemobraHaut+;;
Hard Tigrex Claw;GarraTigrexDura;GriffeTigrexDure;ArtigDuroTigrex;HarteTigrexKlaue;;
HvnlyTigrexScale;EscTigrexCielo;Éc. Tigrex ciel;ScaCelesteTigrex;HimmlTigrexSchup;;
Hrd Rathalos Scl;EscRathalosDura;Éc Rathalos dure;ScagDuraRathalos;HrtRathalosSchup;;
StrRathalosWing;AlaRathalosFrte;AileRathalosFrte;AlaFortRathalos;StrkRathalosFlüg;;
HvnlyRathalosScl;EscRathalosCielo;Éc Rathalos ciel;ScaCelesRathalos;HimlRathalosSchu;;
HvyDiablosShell;ConPesDiablos;Carap.DiablosLd;CorazPesDiablos;SchweDiablosPanz;;
StoutWarpedHorn;Cuerno sólido;Corne torsadée;CornoDuroAttorc;RobustWellenHorn;;
PhantomButterfly;Mariposa fantsm.;Papillon fantôme;FarfallaFantasma;Phantomschmettrl;;
HvyGraviosShell;ConPesGravios;Car. Gravios lde;CorazPesGravios;SchweGraviosPanz;;
Gravios BrainStm;Tr. cer. Gravios;Cerveau Gravios;Mid.all.Gravios;GraviosHirnstamm;;
HvyBlueKut-KuShl;CorPesKut-KuAzul;C. lde Kut-Ku bl;CorPesKut-KuBlu;SchweBlaKutKPanz;;
E.CongalalaPelt+;PielCongaEsm+;PeauCongalalaE+;PelleCongalalaS+;SmCongalalaPelz+;;
Vibrant Comb;Cresta Vibrante;Crête vibrante;Cresta Vibrante;Leuchtender Kamm;;
HrdE.CongaClaw;GarraCongaEsmDur;Grif.CongalalaE;ArtigDurCongaS;HrtSmCongaKlaue;;
HrdPuGypcerosWng;AlaGypPurDura;AileGypcerosDure;AliDurePorpGypce;HartLilGypcerFlü;;
StrAlluringWing;Ala seduct. dura;Aile élég. forte;ForteAlaAffascin;StarkVerlockFlüg;;
KhezuSpecialCut;CorteEspKhezu;V Khezu de choix;TaglioSpecKhezu;KhezuSpezSchnitt;;
Lifepowder;Polvo de vida;Poudre de vie;Polvere di vita;Lebenspulver;;
PlumD.HermitrClw;GarD.HermitaurCz;Gr. Daimyo prune;ArtigDaimyoViola;PflauDHermitKlau;;
PlumD.HermitrShl;ConD.HermitaurCz;C. Daimyo prune;CorazDaimyoViola;PflauDHermitPnzr;;
ThckGrnPlesioScl;EscPlesiothVrdGr;Éc.PlesioVertÉp.;ScagSpesPlesioVr;DickGrüPlesioSch;;
SpecGrnPlesioFn+;AletaPlesVrdEsp+;NagPlesioVrtSpé+;PinnaSpPlesio+Vr;DickGrüPlesioFl+;;
C.BlangongaPelt+;Piel BlangCobr+;PeauBlangongaC+;PellBlangongaR.+;KuBlangongaPelz+;;
HvyC.BlangoFang;ColmBlangoCobr;Croc Blango C ld;ZannPesBlangoR.;SchwKuBlangoRßzn;;
TerraCeanatrShl;ConTerraCeanatr;CarapCeanatTerra;CorCeanatrTerra;TerraCeanatrPnzr;;
TerraCeanatrClaw;GarTerraCeanat.;Grif.CeanatTerra;ArtCeanatrTerra;TerraCeanatrKlau;;
Giant Blk Pearl;Perla negr. gig.;Perle noire gt;Perla nera giga.;SchwRiesenperle;;
HvyBlkBlosShell;ConPesBlosNgr;Carap.BlosNoirLd;CorazPesNeraBlos;SwerSwarzBlosPnz;;
StoutBlkTwstdHrn;CuerNegroCurvSol;CornNoireMassive;CornNerDurAttorc;RobstSchwaGdrHrn;;
Big Wyvern Stone;Piedra Wyvern g.;Gr pierre Wyvern;GranPietraWyvern;GroßWyvernStein;;
HvyBlkGraviosShl;ConPesGraviosNgr;C Gravios nr lde;CorPesGraviosNer;SweSwaGraviosPnz;;
Hard Rajang Horn;Crno Rajang duro;CorneRajangDure;CornoDuroRajang;HartesRajangHorn;;
Blk Rajang Pelt+;PielRajangNegro;Peau Rajang nr+;PelleRajangNero+;SchwazRajangPlz+;;
ThckDaoraDrgnScl;EscDragDaoraGr;Éc. Drg Daora ép;ScagDraSpesDaora;DickDaoraDrchPnz;;
GoldRajangPelt+;Piel Rajang dor+;Peau Rajang or+;PelleRajangOro+;GoldRajangPelz+;;
ThckGldRathnScl;EscRathianDorGru;Éc. Rathn or ép.;ScaSpesRathnOro;DickGoldRathSchu;;
Azure LaoS Claw;GarraLao-ShanCel;Griffe LaoS azur;ArtiglioLaoSBlu;AzurLaoShanKlaue;;
Expert Coin G;Moneda experto G;Pièce expert G;Moneta Esperto G;Expertenmünze G;;
Warrior Coin G;MonedaGuerrG;Pièce guerrier G;Moneta guerrierG;Kriegermünze G;;
SpecialKirinHide;Piel Kirin Espc+;Cuir Kirin spéc.;Pelle spec.Kirin;Spez.Kirin-Haut;;
Legend Coin G;Moneda leyenda G;Pièce Légende G;Moneta leggendaG;Legendenmünze G;;
Commendation S;Mención honor S;Récompense S;Elogio S;Belobigung S;;
Thunderbug Jelly;Gel. Bicho eléc.;Gelée foudre;Gelatina tuono;Donnerkäfergelee;;
Blazing Fire Sac;Bolsa lanzallam.;Poche feu ardent;SaccaFuocoFulg;Superhitzebeutel;;
SpecChameleHide+;PielChameleEsp+;CuirChameleSpé+;PelleSpecChamel+;SpezChamel-Haut+;;
BigEDragonJewel;Joya DragTierrGr;Gr bijou drg anc;GioielGrDragoAnz;GrDrachenältJuwl;;
Hvy Daora Shell;ConPesDaora;Cara. lde Daora;CorazPesanDaora;SchwerDaoraPanz;;
Hard Daora Horn;CuernoDaoraDuro;Corne Daora dure;Corno duro Daora;HartesDaroaHorn;;
BigEDragonBone;HuesoWyvernTieGr;Gr. os drag. anc;OssoGrDragoAnzia;GrDrachenältknch;;
Platinum Mane;Crin platino;Crinière platine;Criniera Platino;Platinum-Mähne;;
ThckFireDrgnScl;EscDragónFuegoGr;Éc. Drgn Feu ép.;ScaSpeDragoFuoco;DckFeurDrchSchup;;
LunastraCarapace;Cap. Lunastra;CarapaceLunastra;CarapaceLunastra;LunastraRüknpnzr;;
Lunastra Shell;Concha Lunastra;Carap. Lunastra;Corazza Lunastra;Lunastra-Panzer;;
HvyGaorenShell;ConPesGaoren;Cara. lde Gaoren;CorazPesanGaoren;SchwerGaorenPanz;;
Hvy Gaoren Spine;ColPesGaoren;Dos Gaoren lourd;SpinDorPesGaoren;SchweGaorenRüPnz;;
HrdChameleosHorn;CueChameleosDuro;CorneChameleDure;CornDurChameleos;HrtChameleosHorn;;
HvnlyGaorenShell;ConGaorenCielo;Car. Gaoren ciel;CorazCelesGaoren;HimlGaorenPanzer;;
HardTeostraHorn;CueTeostraDuro;CorneTeostraDure;CornoDurTeostra;HartTeostraHorn;;
AncientDrgnmoss;MusgoDragónAnc;MoussedrgnAncien;MuschioDragoAnt;UraltesDrchnmoos;;
AncientDrgnwood;MaderaDragónAnc;BoisdragonAncien;LegnoDragoAntico;UraltesDrchnholz;;
YamaTsukamiFluid;FluidYamaTsukami;Fluide YamaTsuka;Fluido Y.Tsukami;YamaTsukamiFluid;;
Fatalis Evil Eye;Ojo malvado Fat.;M. œil Fatalis;OcchioMalFatalis;Fatalis-Bösauge;;
ThckFatalisScale;EscGruFatalis;Éc. Fatalise ép.;ScagSpesFatalis;DickFatalisSchup;;
HardFatalisHorn;CuerDuroFatalis;CorneFatalisDure;CornoDuroFatalis;HartFatalishorn;;
StrongUkanlosFin;AletaUkanlosFue;Nag. Ukanlos frt;PinnForteUkanlos;StarkUkanlosFlos;;
HvyUkanlosShell;ConPesUkanlos;Car. Ukanlos lde;CorazPesUkanlos;SchweUkanlosPanz;;
Lao-Shan'sHvyShl;ConPesLao-Shan;C. lde Lao-Shan;CorPesanLao-Shan;Lao-ShanSchwePnz;;
Ukanlos Stone;Piedra Ukanlos;Pierre Ukanlos;Pietra Ukanlos;Ukanlos-Stein;;
Book of Combos 5;Libro combos 5;Tome de Combos 5;Libro combo 5;Kombi-Buch 5;;
HvyPnkRathianShl;ConPesRathianRsa;C.RathianRoseLde;CorPesRathnRosa;SchweRosaRathPnz;;
ThckPnkRathnScl;EscRathianRsaGr;Éc.RathnRoseÉp.;ScaSpesRathnRosa;DickRosaRathSchu;;
Rathian Thorn;Espina Rathian;Épine Rathian;Spina Rathian;Rathian-Dorn;;
HvyAzurRthlsShl;ConPesRthlsCel;C. Rthl azur lde;CorPesRathlsBlu;SchweAzrRthlsPnz;;
HvyGldRathianShl;CorRathianDorPes;C. Rathn or lde;CorPesRathnOro;SchweGoldRathPnz;;
GoldRathianThorn;EspRathianDor;Épine Rathian or;SpinaRathianOro;GoldRathian-Dorn;;
HvnlyRathianScl;EscRathianCielo;Éc. Rathian cie l;ScaglPesRathian;SchweRathianSchu;;
HvySlvrRthlsShl;ConPesRthlsGris;C. Rthl argt lde;CorPesRathlsArg;SchweSilRthlsPnz;;
Lao-ShanHvnlyScl;EscLao-ShanCielo;Éc. Lao-Sh ciel;ScaCelesLao-Shan;Lao-ShanHimlSchu;;
HvyFatalisCrmShl;ConPesFatalisCar;Car.FatlisPprLde;CorPesFatalisCre;SchweFatalKarmPz;;
HrdFatlisCrmHorn;CueFatalisCarDu;CornFatlsPprDure;CornoDurFatalisC;HrtFatalKarmHorn;;
ThckWhtFatlisScl;EscGrFatalisBl;Éc.FatalisBlcÉp.;ScagSpesFatalisB;DickWßFatalSchup;;
HrdWhtFatlisHorn;CuernFatalisBlDu;CornFatlsBlcDure;CornoDurFatalisB;HrtWßFatalisHorn;;
Giadrome Hide;Piel de Giadrome;Peau Giadrome;Pelle Giadrome;Giadrome-Haut;;
Poison Sac;Bolsa de veneno;Poche de poison;Sacca di veleno;Giftbeutel;;
Conga Pelt;Piel de Conga;Peau Conga;Pelle di Conga;Conga-Pelz;;
Sm Hermitaur Shl;Con. Hermit. pq.;Pt car.Hermitaur;Cor.Hermitaur pc;KlnHermitaurPnz;;
Piscine Fang;Colmillo Piscine;Croc de nageur;Zanna di Piscine;Pisces-Reißzahn;;
Blue Kut-Ku Scl;Esc. Kut-Ku azul;Éca. Kut-Ku bleu;Scl. Kut-Ku blu;BlauKut-Ku-Schup;;
Monoblos Spine;Columna Monoblos;Vertèb. Monoblos;Spina d.Monoblos;Monoblos-Grat;;
Garuga Scale;Escama de Garuga;Écaille Garuga;Scaglia Garuga;Garuga-Schuppe;;
Garuga Wing;Ala de Garuga;Aile Garuga;Ala Garuga;Garuga-Flügel;;
Tigrex Fang;Colmillo Tigrex;Croc Tigrex;Zanna di Tigrex;Tigrex-Reißzahn;;
Tigrex Claw;Garra de Tigrex;Griffe Tigrex;Artiglio Tigrex;Tigrex-Klaue;;
Rathalos Webbing;Cincha Rathalos;Palmure Rathalos;Membr. Rathalos;Rathalos-Gewebe;;
Rathalos Shell;Concha Rathalos;Carapa. Rathalos;Corazza Rathalos;Rathalos-Panzer;;
Diablos Spine;Columna Diablos;Vertèbre Diablos;Spina d. Diablos;Diablos-Rückgrat;;
Iodrome Hide;Piel de Iodrome;Peau Iodrome;Pelle Iodrome;Iodrome-Haut;;
Black Blos Spine;Colum. Blos n.;Vert. Blos noir;Spina d. Blos nr;Schw Blos-Grat;;
Blangonga Coin;Moneda Blangonga;Pièce Blangonga;Moneta Blangonga;Blangonga-Münze;;
Hunter Soul Tkt;Tick. alma cazd.;Tick. âme chass.;Buono Anima cacc;Jägerseelenschn;;
Hot Meat;Carne caliente;Viande chaude;Carne calda;Warmes Fleisch;;
Remobra Skin;Piel de Remobra;Peau Remobra;Pelle di Remobra;Remobra-Haut;;
Ivy;Hiedra;Lierre;Edera;Efeu;;
Burst Arrowana;Arrowana revent.;Arrowana éclat;Arrowana-scoppio;Berst-Arrowana;;
HvyLavasiothFang;ColPesLavasioth;CrocLavasthLourd;ZannPesLavasioth;SchweLavasioRßzn;;
Daora Webbing;Cincha de Daora;Palmure Daora;Membrana Daora;Daora-Gewebe;;
Lao-Shan's Shell;Concha Lao-Shan;Carap. Lao-Shan;Corazza Lao-Shan;Lao-Shan-Panzer;;
Teostra Mane;Crin de Teostra;Crinière Teostra;Criniera Teostra;Teostra-Mähne;;
Monoblos Heart;Corazón Monoblos;Cœur Monoblos;Cuore Monoblos;Monoblos-Herz;;
Fire Wyvern Claw;Garra Wyv. fuego;Griffe Wyv. feu;Art.wyvern fuoco;FeuerwyvernKlaue;;
Hypno Claw+;Garra Hypno+;Griffe Hypno+;Artiglio Hypno+;Hypno-Klaue+;;
Hypno Bezoar;Hypno Bezoar;Bezoar Hypno;GastroliteHypno;Hypno-Bezoar;;
Garuga Scale+;Escama Garuga+;Écaille Garuga+;Scaglia Garuga+;Garuga-Schuppe+;;
Black Narga Pelt;Piel Narga ngr;Peau Narga noir;Pelle nera Narga;SchwarzNargaPlz;;
Nargacuga Fang+;Colm. Nargacuga+;Croc Nargacuga+;Zanna Nargacuga+;Nargacuga-Reißz+;;
Tigrex Carapace;Caparazón Tigrex;Cuirasse Tigrex;Carapace Tigrex;Tigrex-RückenPnz;;
Rathalos Carpace;Capar. Rathalos;Cuiras. Rathalos;Carap. Rathalos;RathalosRückPnz;;
Diablos Thoracic;Tórax de Diablos;Thorax Diablos;Torace Diablos;Diablos-Thorax;;
Sleep Sac;Bolsa somní­fera;Poche somnifère;Sacca soporifera;Schlafbeutel;;
Blk Blos Thracic;Tórax Blos n.;Thorax Blos noir;Torace Blos nero;SchwBlosThorax;;
(dummy)Famitsu Invoice;(dummy)Famitsu Invoice;(dummy)Famitsu Invoice;(dummy)Famitsu Invoice;(dummy)Famitsu Invoice;;
Hunter's Ticket;Ticket cazador;Ticket chasseur;Buono cacciatore;Jägerschein;;
Tigrex Scale+;Escama Tigrex +;Écaille Tigrex+;Scaglia Tigrex+;Tigrex-Schuppe+;;
FireWyvrn Marrow;Méd. Wyv. fuego;Moelle Wyv. feu;Midollo wyv.fuo.;Feuerwyvern-Mark;;
Lao-ShanCarapace;Capar. Lao-Shan;Cuiras. Lao-Shan;Carap. Lao-Shan;LaoShanRückpanz;;
Fatalis Shell;Concha Fatalis;Carapace Fatalis;Corazza Fatalis;Fatalis-Panzer;;
Akantor Fang;Colm. de Akantor;Croc Akantor;Zanna di Akantor;Akantor-Reißzahn;;
Spicy Mushroom;Seta picante;Champi épicé;Fungo speziato;Scharfer Pilz;;
Gastronome Tuna;Atún gastrónomo;Thon goinfre;Tonno-gastronomo;Gourmet-Tunfisch;;
Azre Rthlos Scl+;Esc. Rthls. ce+;Éca.Rathal.azur+;Sc.Rathalos azz+;AzurRath-Schupp+;;
Slvr Rthlos Scl+;Esc. Rthls. pl.+;Éca.Rathal.argt+;Scgl Rathal.arg+;SilbRthlosSchup+;;
Lunastra Tail;Cola de Lunastra;Queue Lunastra;Coda di Lunastra;Lunastra-Schweif;;
Fatalis CrmsnShl;Con. Ca. Fatalis;Carap.pourp.Fata;Cor.crem Fatalis;KarmFatalisPanz;;
Wht Fatalis Shl;Con. Fatalis bl.;Car.Fatalis bla.;Cor. Fatalis bnc;WeißFatalisPanz;;
RobustWyvernBone;HuesoWyvernRobus;Os Wyvrn robuste;OssoRobusWyvern;RobustWyvrnknoch;;
DeadlyPoisonSac;Bolsa ven mortal;Pch poisn mortel;SaccaVelenoMort;Tödl. Giftbeutel;;
ThickGarugaScale;Esc. Garuga grsa;Écail.Garuga Ép.;ScaglSpesGaruga;DickGarugaSchupp;;
Str Garuga Wing;Ala Garuga frte;Aile Garuga frte;Ala forte Garuga;StarkGarugaFlügl;;
Massive Bone;Hueso masivo;Os massif;Osso massiccio;Massiver Knochen;;
BlackNargaPelt+;Piel Narga ngr+;Peau Narga noir+;Pelle neraNarga+;SchwarzNargaPlz+;;
HvyNargacugaFang;ColPesNargacuga;CrocNargacugaLd;ZannPesNargacuga;SchwerNargaReißz;;
Hvy Tigrex Shell;ConPesTigrex;C. lourde Tigrex;CorazPesanTigrex;SchweTigrexPanzr;;
Hvy Tigrex Fang;ColPesTigrex;Croc Tigrex lrd;ZannaPesanTigrex;SchwerTigrexRßzn;;
HvyRathalosShl;ConPesRathalos;C. Rathalos lde;CorazPesRathalos;SchweRathalosPnz;;
HvyDiablosSpine;EspPesDiablos;Dos Diablos Ld;SpnDorPesDiablos;SchweDiablosRükg;;
Coma Sac;Bolsa de coma;Poche de coma;SaccaSonnoProf;Komabeutel;;
ThkBlueKut-KuScl;EscGrKut-KuAzul;Éc. Kut-Ku bl ép;Sca.Sp.Kut-KuBlu;DickBlaKutKSchup;;
ThkBullfangoPelt;PeloBullfangoGr;Peau Bullfgo ép.;PelSpesBullfango;DickBullfangoPlz;;
Lthr Pelagus Plt;CueroPielPelagus;P. Pelagus Cuir;Cuoio Pelagus;LdrPelagusPelz;;
HvyBlkBlosSpine;EspPesBlosNeg;V. Blos Noir Ld;SpinaPesNeraBlos;SweSwaBlosRükgrt;;
HvnlyBlkGraviShl;ConGraviosNgCiel;C.GraviosNrCiel;CorCelGraviosNer;SchweGraviosSchu;;
