english;spanish;french;italian;german;japanese;chinese
BlueGuildGuardGloves;Gua. Gua. Grem. Azul;Gants grd.gld. bleus;Guanti Blu G. Gilda;BlGildWächtHandschuh;;
BluGuildGuardSleeves;Man. Gua. Grem. Azul;Manch.grd.gld.bleues;Maniche Blu G. Gilda;Bl GildWächt-Ärmel;;
RedGuildGuard Gloves;Gua. Guar. Gre. Roj.;Gants grd.gld. roug.;Guanti Rossi G.Gilda;RtGildWächt-Hndschuh;;
RedGuildGuardSleeves;Man. Guar. Gre. Roj.;Manch.grd.gld.rouges;Maniche RosseG.Gilda;Rt GildWächt-Ärmel;;
BlueGuildGuardGloves;Gua. Gua. Grem. Azul;Gants grd.gld. bleus;Guanti Blu G. Gilda;BlGildWächtHandschuh;;
BluGuildGuardSleeves;Man. Gua. Grem. Azul;Manch.grd.gld.bleues;Maniche Blu G. Gilda;Bl GildWächt-Ärmel;;
(dummy)Devil Blos Vambraces;(dummy)Devil Blos Vambraces;(dummy)Devil Blos Vambraces;(dummy)Devil Blos Vambraces;(dummy)Devil Blos Vambraces;;
(dummy)Devil Blos Guards;(dummy)Devil Blos Guards;(dummy)Devil Blos Guards;(dummy)Devil Blos Guards;(dummy)Devil Blos Guards;;
(dummy)Jolly Roger Gloves;(dummy)Jolly Roger Gloves;(dummy)Jolly Roger Gloves;(dummy)Jolly Roger Gloves;(dummy)Jolly Roger Gloves;;
(dummy)Jolly Roger Cuffs;(dummy)Jolly Roger Cuffs;(dummy)Jolly Roger Cuffs;(dummy)Jolly Roger Cuffs;(dummy)Jolly Roger Cuffs;;
Golden Kote;Kote Dorado;Kote doré;Kote Dorato;Gold-Kote;;
PuppetMaster Gloves;Guantes Titiritero;Gants marionnettiste;Guanti Burattinaio;DrahtzieherHandschuh;;
Obituary Mano S;Mano de Obituario S;Mano nécrologie S;Mano Necrologio S;Todes-Mano S;;
Obituary Brasso S;Brasso Obituario S;Brasso nécrologie S;Brasso Necrologio S;Todes-Brasso S;;
Butterfly Mano S;Mano de Mariposa S;Mano papillon S;Mano Farfalla S;Schmetterling-Mano S;;
Butterfly Brasso S;Pulidor de MariposaS;Brasso papillon S;Brasso Farfalla S;SchmetterlingBrassoS;;
Death Stench Grip S;Zarpa Hedor Muerte S;Prise odeur de m. S;Str. Puzza Morte S;Todesgestank-Klaue S;;
Death Stench Grasp S;Garra Hedor MuerteS;Poigne odeur de m. S;Presa Puzza Morte S;Todesgestank-KralleS;;
SupremeMizuhaSleeves;Mangas Mizuha Supr.;Manches Mizuha suprm;Maniche Mizuha Supr.;Über-Mizuha-Ärmel;;
SprmExtrvgantSleeves;Mangas Extrav. Supr.;Manches extrav.suprm;ManicheStrav.Supr.;Extrvgnt Über-Ärmel;;
Kushala Grip S;Apretón Kushala S;Poigne Kushala S;Stretta di Kushala S;Kushala-Griff S;;
Kushala Embrace S;Abrazo Kushala S;Étreinte Kushala S;Abbraccio Kushala S;Kushala-Umarmung S;;
Kirin Longarms S;Prot. Brazos Kirin S;Bras-longs Kirin S;Copribraccia Kirin S;Kirin-Armstulpen S;;
Kirin Gloves S;Guantes de Kirin S;Gants Kirin S;Guanti Kirin S;Kirin-Handschuhe S;;
Auroros GauntletHaku;Guantel. Auror. Haku;Gantel. Auroros Haku;Guanti Auroros Haku;AurorosArmpanzerHaku;;
Genesis GauntletHaku;Guantel. Gén. Haku;Gantel. Genesis Haku;Guanti Genesis Haku;GenesisArmpanzerHaku;;
BorealisGauntletHaku;Guantel. Boreal Haku;Gantel.Borealis Haku;Guanti Borealis Haku;BorealisArmpanzHaku;;
Glyph Gauntlets Haku;Guantel. Glyph Haku;Gantel. Glyphe Haku;Guanti Glifo Haku;Glyph-Armpanzer Haku;;
UltimateIndraGloves;Guantes Indra def.;G ants Indra ultimes;Guanti Indra Defin.;UltimatIndraHndschuh;;
SuprmSteadfastGuards;Guardb. Firmes supr.;Gardes inébr. suprm;Protez. Sol. Supr.;Stndfst ÜberArmschtz;;
Kaiser Vambraces S;Brazales de Kaiser S;Avant-bras Kaiser S;Parabraccia Kaiser S;Kaiser-Armschienen S;;
Kaiser Guards S;Guardabr. de KaiserS;Gardes Kaiser S;Protezioni Kaiser S;Kaiser-Armschutz S;;
Dragonclaw S;Garra de Dragón S;Griffe-de-dragon S;Artiglio-di-Drago S;Drachenklaue S;;
Dragonfist S;Puño de Dragón S;Poing-de-dragon S;Pugno-di-Drago S;Drachenfaust S;;
Dark Akantor Claw;Garra Akantor Oscura;Griffe Akantor somb.;Artig. Akantor Scuro;SchwarzAkantor-Klaue;;
DarkAkantor Gauntlet;Guantelete Ak. Osc.;Gantelet Akantor smb;Guanto Akantor Scuro;SchwAkantor-Armpnzr;;
Shinobi Kote (Sky);Kote Shinobi (Cielo);Kote Shinobi Ciel;Kote Shinobi (Cielo);Shinobi-Kote Himmel;;
Shinobi Kote (Sea);Kote Shinobi (Mar);Kote Shinobi Mer;Kote Shinobi (Mare);Shinobi-Kote Meer;;
Guardian Vambraces U;Brazales Guardián U;Avt-bras gardien U;Parabr. Guardiano U;Wächter-ArmschienenU;;
Guardian Guards U;Guardbr. Guardián U;Gardes du gardien U;Protez. Guardiano U;Wächter-Armschutz U;;
Helper Sleeves U;Mangas de AyudanteU;Manches aide U;Maniche Aiutante U;Helfer-Ärmel U;;
Healer Sleeves U;Mangas de Sanador U;Manches Guériss. U;Maniche Guaritr. U;Heiler-Ärmel U;;
Melahoa Branch U;Rama Melahoa U;Branche Melahoa U;Ramo Melahoa U;Melahoa-Zweig U;;
Melahoa Petal U;Pétalo Melahoa U;Pétale Melahoa U;Petalo Melahoa U;Melahoa-BlütenblattU;;
Makluva Sleeves U;Mangas de Makluva U;Manches M akluva U;Maniche Makluva U;Makluva-Ärmel U;;
Makluva Sucker U;Succionador MakluvaU;Ventouse Makluva U;Parassita Makluva U;Makluva-Sauger U;;
MonodevilVambracesU;Braz. Monodevil U;Avt-bras Monodevi l U;Parabr. Monodevil U;MonodevilArmschieneU;;
Monodevil Guards U;Guardabr Monodevil U;Gardes Monodevil U;ProtezioniMonodevilU;Monodevil-ArmschutzU;;
Rthan Heart Braces U;Braz. Cor. RathianU;Avt-b. cœur Rathi. U;Parabr.CuoreRathianU;RathianHArmschienenU;;
Rathian HeartGuardsU;Guard. Cor. RathianU;Grd cœur Rathian U;Protez.cuoreRathianU;RathianhrzArmschutzU;;
Rthlos Soul Braces U;Brazal. Alm RthalosU;Avt-b. âme Rathal. U;Parabr.an. RathalosU;RthlosseelenSchieneU;;
Rthlos Soul Guards U;Guard. Alm RathalosU;Gardes âme Ratha. U;Protez.an. RathalosU;RthlosseelenArmschzU;;
Golden Moon Braces;Brazales Luna Dorada;Avt-bras Lune dorée;Parabr. Luna Dorata;Goldmond-Armschienen;;
Golden Moon Guards;Guard. Luna Dorada;Gardes Lune dorée;Protez. Luna Dorata;Goldmond-Armschutz;;
Silver Sol Braces;Brazal. Sol Plateado;Avt-bras Sol argenté;Parabr. Sole Argent.;SilbrsonenArmschiene;;
Silver Sol Guards;Guard. Sol Plateado;Gardes Sol argenté;Prot. Sole Argentato;Silbersonnen-Schutz;;
Auroros Gauntlet Ten;Guantel. Auror. Ten;Gantel. Auroros Ten;Guanti Auroros Ten;Auroros-ArmpanzerTen;;
Genesis Gauntlet Ten;Guantel. Génesis Ten;Gantel. Genesis Ten;Guanti Genesis Ten;Genesis-ArmpanzerTen;;
Borealis GauntletTen;Guantel. Boreal Ten;Gantel. Borealis Ten;Guanti Borealis Ten;BorealisArmpanzerTen;;
Glyph Gauntlets Ten;Guantel. Glyph Ten;Gantel. Glyphe Ten;Guanti Glifo Ten;Glyph-Armpanzer Ten;;
Fatalis Claw;Garra de Fatalis;Griffe de Fatalis;Artiglio di Fatalis;Fatalis-Klaue;;
Fatalis Fist;Puño de Fatalis;Poing de Fatalis;Pugno di Fatalis;Fatalis-Faust;;
White Fatalis Claw;Garra Fatalis Blanca;Griffe Fatalis blanc;Art. Fatalis Bianco;WeißeFatalisKlaue;;
White Fatalis Fist;Puño Fatalis Blanco;Poing Fatalis blanc;Pugno Fatalis Bianco;WeißeFatalisFaust;;
Kut-Ku Vambraces X;Braz. Kut-Ku X;Avant-bras Kut-Ku X;Parabraccia Kut-Ku X;Kut-Ku-Armschienen X;;
Kut-Ku Guards X;Guardabr. Kut-Ku X;Gardes Kut-Ku X;Protezioni Kut-Ku X;Kut-Ku-Armschutz X;;
Conga Vambraces X;Braz. Conga X;Avant-bras Conga X;Parabraccia Conga X;Conga-Armschienen X;;
Conga Guards X;Guardabr. Conga X;Gardes Conga X;Protezioni Conga X;Conga-Armschutz X;;
Gypceros Vambraces X;Braz. Gypceros X;Avt-bras Gypceros Z;Parabr. Gypceros Z;GypcerosArmschienenX;;
Gypceros Guards X;Guardabr. Gypceros X;Gardes Gypceros Z;Protez. Gypceros Z;Gypceros-Armschutz X;;
Khezu Vambraces X;Braz. Khezu X;Avant-bras Khezu X;Parabraccia Khezu X;Khezu-Armschienen X;;
Khezu Guards X;Guardabr. Khezu X;Gardes Khezu X;Protezioni Khezu X;Khezu-Armschutz X;;
HermitaurVambracesX;Braz. Hermitaur X;Avt-bras Hermitaur X;Parabr. Hermitaur X;HermitaurArmschieneX;;
Hermitaur Guards X;Guardabr Hermitaur X;Gardes Hermitaur X;Protez. Hermitaur X;Hermitaur-ArmschutzX;;
Hypno Vambraces X;Braz. Hypno X;Avant-bras Hypno X;Parabraccia Hypno X;Hypno-Armschienen X;;
Hypno Guards X;Guardabr. Hypno X;Gardes Hypno X;Protezioni Hypno X;Hypno-Armschutz X;;
Basarios Vambraces X;Braz. Basarios X;Avt-bras Basarios X;Parabr. Basarios X;BasariosArmschienenX;;
Basarios Guards X;Guardabr. Basarios X;Gardes Basarios X;Protez. Basarios X;Basarios-Armschutz X;;
Plesioth Vambraces X;Braz. Plesioth X;Avt-bras Plesioth Z;Parabr. Plesioth Z;PlesiothArmschienenX;;
Plesioth Guards X;Guardabr. Plesioth X;Gardes Plesioth Z;Protez. Plesioth Z;Plesioth-Armschutz X;;
Monoblos Vambraces X;Braz. Monoblos X;Avt-bras Monoblos X;Parabr. Monoblos X;MonoblosArmschienenX;;
Monoblos Guards X;Guardabr. Monoblos X;Gardes Monoblos X;Protez. Monoblos X;Monoblos-Armschutz X;;
Garuga Vambraces X;Braz. Garuga X;Avant-bras Garuga X;Parabraccia Garuga X;Garuga-Armschienen X;;
Garuga Guards X;Guardabr. Garuga X;Gardes Garuga X;Protezioni Garuga X;Garuga-Armschutz X;;
Blango Vambraces X;Braz. Blango X;Avant-bras Blango X;Parabraccia Blango X;Blango-Armschienen X;;
Blango Guards X;Guardabr. Blango X;Gardes Blango X;Protez. di Blango X;Blango-Armschutz X;;
CeanataurVambracesX;Braz. Ceanataur X;Avt-bras Ceanataur X;Parabr. Ceanataur X;CeanataurArmschieneX;;
Ceanataur Guards X;Guard. Ceanataur X;Gardes Ceanataur X;Protez. Ceanataur X;Ceanataur-ArmschutzX;;
Rathian Vambraces X;Braz. Rathian X;Avant-bras Rathian X;Parabr. Rathian X;Rathian-ArmschienenX;;
Rathian Guards X;Guardabr. Rathian X;Gardes Rathian X;Protezioni Rathian X;Rathian-Armschutz X;;
Narga Vambraces X;Braz. Narga X;Avant-bras Narga X;Parabraccia Narga X;Narga-Armschienen X;;
Narga Guards X;Guardabr. Narga X;Gardes Narga X;Protezioni Narga X;Narga-Armschutz X;;
Lava Vambraces X;Braz. Lava X;Avant-bras Lava X;Parabraccia Lava X;Lava-Armschienen X;;
Lava Guards X;Guardabr. Lava;Gardes Lava X;Protezioni Lava X;Lava-Armschutz;;
Tigrex Vambraces X;Braz. Tigrex X;Avant-bras Tigrex X;Parabraccia Tigrex X;Tigrex-Armschienen X;;
Tigrex Guards X;Guardabr. Tigrex X;Gardes Tigrex X;Protezioni Tigrex X;Tigrex-Armschutz X;;
Rathalos Vambraces X;Braz. Rathalos X;Avt-bras Rathalos X;Parabr. Rathalos X;RathalosArmschienenX;;
Rathalos Guards X;Guardabr. Rathalos X;Gardes Rathalos X;Protez. Rathalos X;Rathalos-Armschutz X;;
Diablo Vambraces X;Braz. Diablo X;Avant-bras Diablo X;ParabracciaDiablos X;Diablos-ArmschienenX;;
Diablo Guards X;Guardabr. Diablo X;Gardes Diablo X;Protezioni Diablos X;Diablos-Armschutz X;;
Gravios Vambraces X;Braz. Gravios X;Avant-bras Gravios X;Parabr. Gravios X;Gravios-ArmschienenX;;
Gravios Guards X;Guardabr. Gravios X;Gardes Gravios X;Protezioni Gravios X;Gravios-Armschutz X;;
Kut-Ku Vambraces Z;Braz. Kut-Ku Z;Avant-bras Kut-Ku Z;Parabraccia Kut-Ku Z;Kut-Ku-Armschienen Z;;
Kut-Ku Guards Z;Guardabr. Kut-Ku Z;Gardes Kut-Ku Z;Protezioni Kut-Ku Z;Kut-Ku-Armschutz Z;;
Conga Vambraces Z;Braz. Conga Z;Avant-bras Conga Z;Parabraccia Conga Z;Conga-Armschienen Z;;
Conga Guards Z;Guardabr. Conga Z;Gardes Conga Z;Protezioni Conga Z;Conga-Armschutz Z;;
Gypceros Vambraces Z;Braz. Gypceros X;Avt-bras Gypceros Z;Parabr. Gypceros Z;GypcerosArmschienenX;;
Gypceros Guards Z;Guardabr. Gypceros X;Gardes Gypceros Z;Protez. Gypceros Z;Gypceros-Armschutz X;;
Khezu Vambraces Z;Braz. Khezu Z;Avant-bras Khezu Z;Parabraccia Khezu Z;Khezu-Armschienen Z;;
Khezu Guards Z;Guardabr. Khezu Z;Gardes Khezu Z;Protezioni Khezu Z;Khezu-Armschutz Z;;
HermitaurVambracesZ;Braz. Hermitaur Z;Avt-bras Hermitaur Z;Parabr. Hermitaur Z;HermitaurArmschieneZ;;
Hermitaur Guards Z;Guardab. Hermitaur Z;Gardes Hermitaur Z;Protez. Hermitaur Z;Hermitaur-ArmschutzZ;;
Plesioth Vambraces Z;Braz. Plesioth X;Avt-bras Plesioth Z;Parabr. Plesioth Z;PlesiothArmschienenX;;
Plesioth Guards Z;Guardabr. Plesioth X;Gardes Plesioth Z;Protez. Plesioth Z;Plesioth-Armschutz X;;
Blango Vambraces Z;Braz. Blango Z;Avant-bras Blango Z;Parabraccia Blango Z;Blango-Armschienen Z;;
Blango Guards Z;Guardabr. Blango Z;Gardes Blango Z;Protezioni Blango Z;Blango-Armschutz Z;;
CeanataurVambracesZ;Brazal Ceanataur Z;Avt-bras Ceanataur Z;Parabr. Ceanataur Z;CeanataurArmschieneZ;;
Ceanataur Guards Z;Guardabr Ceanataur Z;Gardes Ceanataur Z;Protez. Ceanataur Z;Ceanataur-ArmschutzZ;;
Diablo Vambraces Z;Braz. Diablo Z;Avant-bras Diablo Z;Parabr. Diablos Z;Diablos-ArmschienenZ;;
Diablo Guards Z;Guardabr. Diablo Z;Gardes Diablo Z;Protezioni Diablos Z;Diablos-Armschutz Z;;
Gravios Vambraces Z;Braz. Gravios Z;Avant-bras Gravios Z;Parabr. Gravios Z;Gravios-ArmschienenZ;;
Gravios Guards Z;Guardabr. Gravios Z;Gardes Gravios Z;Protezioni Gravios Z;Gravios-Armschutz Z;;
Chakra Bracelet;Brazalete Chakra;Bracelet Chakra;Braccialetto Chakra;Chakra-Armband;;
Golden Kote Shin;Kote Dorado Shin;Kote doré Shin;Kote Dorato Shin;Gold-Kote Shin;;
PupptMastrGlovesShin;Guantes Titir. Shin;Gants marion. Shin;Guanti Buratt. Shin;DrahtziehrHandsuShin;;
BlackBeltVambracesX;Brazal. Cint. Ng. X;Avt-bras ct. noire X;Parabr. Cint. Nera X;SchwrzgurtArmschienX;;
Black Belt Guards X;Guardab. Cint. Ng. X;Gardes ct. noire X;Protez. Cint. Nera X;SchwrzgurtArmschutzX;;
Obituary Mano X;Mano de Obituario X;Mano nécrologie X;Mano Necrologio X;Todes-Mano X;;
Obituary Brasso X;Brasso Obituario X;Brasso nécrologie X;Brasso Necrologio X;Todes-Brasso X;;
Butterfly Mano X;Mano de Mariposa X;Mano papillon X;Mano Farfalla X;Schmetterling-Mano X;;
Butterfly Brasso X;Brasso de MariposaX;Brasso papillon X;Brasso Farfalla X;SchmetterlingBrassoX;;
Mizuha Sleeves Shin;Mangas Mizuha Shin;Manches Mizuha Shin;Maniche Mizuha Shin;Mizuha-Ärmel Shin;;
ExtrvagntSleevesShin;Mangas Extrav Shin;Manches extrav. Shin;Maniche Strav. Shin;ExtravgnteÄrmelShin;;
Kushala Grip X;Apretón Kushala X;Poigne Kushala X;Stretta Kushala X;Kushala-Griff X;;
Kushala Embrace X;Abrazo Kushala X;Étreinte Kushala X;Abbraccio Kushala X;Kushala-Umarmung X;;
Kirin Longarms X;Prot. Brazos Kirin X;Bras-longs Kirin X;Copribraccia Kirin X;Kirin-Armstulpen X;;
Kirin Gloves X;Guantes de Kirin X;Gants Kirin X;Guanti Kirin X;Kirin-Handschuhe X;;
Empress Vambraces X;Braz. Emperat. X;Avt-b. Impératrice X;Parabr.Imperatrice X;KaiserinArmschienenX;;
Empress Guards X;Guardabr. Emperat. X;Gardes Impératrice X;Protez.Imperatrice X;Kaiserin-Armschutz X;;
Indra Gloves Shin;Guantes Indra Shin;Gants Indra Shin;Guanti Indra Shin;Indra-HandschuheShin;;
SteadfastGuardsShin;Guardabr. Firm. Shin;Gardes inébr. Shin;Protez. Solide Shin;StandfestrSchutzShin;;
Kaiser Vambraces X;Braz. Kaiser X;Avant-bras Kaiser X;Parabraccia Kaiser X;Kaiser-Armschienen X;;
Kaiser Guards X;Guardabr. Kaiser X;Gardes Kaiser X;Protezioni Kaiser X;Kaiser-Armschutz X;;
GuardSprtVmbrcesShin;BrazEspírGuard Shin;Avt-b. esp. gar.Shin;ParabrSpirGuardShin;WächtrslArmschinShin;;
CarnageVambracesShin;Braz. Matanza Shin;Avt-b. carnage Shin;Parabr. Strage Shin;GemetzelArmschinShin;;
Dragonclaw X;Garra Dragón X;Griffe dragon X;Artiglio di Drago X;Drachenklaue X;;
Dragonfist X;Puño Dragón X;Poing dragon X;Pugno di Drago X;Drachenfaust X;;
Dark Ukanlos Claw;Garra Ukanlos Osc.;Griffe Ukanlos smb;ArtiglioUkanlosScuro;SchwUkanlos-Klaue;;
DarkUkanlosGauntlet;Guant. Ukanlos Osc.;Gantel. Ukanlos smb;GuantoUkanlosScuro;SchwUkanlos-Armpnzr;;
Melahoa Branch Z;Rama Melahoa Z;Branche Melahoa Z;Ramo Melahoa Z;Melahoa-Zweig Z;;
Melahoa Petal Z;Pétalo Melahoa Z;Pétale Melahoa Z;Petalo Melahoa Z;Melahoa-BlütenblattZ;;
Makluva Sleeves Z;Mangas Makluva Z;Manches Makluva Z;Maniche Makluva Z;Makluva-Ärmel Z;;
Makluva Sucker Z;Succionador MakluvaZ;Ventouse Makluva Z;Parassita Makluva Z;Makluva-Sauger Z;;
RathianHrtVambracesZ;BrazalCorRathian Z;Avt-b. cœur RathianZ;Parabr.CuoreRathianZ;RathianHrzArmschinZ;;
RathianHeartGuardsZ;GuardabrCorRathian Z;Gardes cœur RathianZ;Protez.CuoreRathianZ;RathianHrzArmschutZ;;
RathSoulVambracesZ;BrazalAlmaRathalos Z;Avt-b. âme Rathal. Z;Parabr.An. RathalosZ;RathalseelArmschienZ;;
RathalosSoulGuardsZ;GuardbAlmaRathalos Z;Gardes âme Rathal. Z;Protez.An. RathalosZ;RathalseelArmschutzZ;;
GoldenMoonVambracesZ;Braz. Luna Dorada Z;Avt-b. Lune dorée Z;Parabr. Luna DorataZ;GoldmondArmschienenZ;;
Golden Moon Guards Z;Guard. Luna Dorada Z;Gardes Lune dorée Z;Protez. Luna DorataZ;Goldmond-Armschutz Z;;
SilverSolVambracesZ;Brazal. Sol Plat. Z;Avt-b. Sol argenté Z;Parabr.Sole Argent.Z;Silbersonnen-SchienZ;;
Silver Sol Guards Z;Guardb. Sol Plat. Z;Gardes Sol argenté Z;Prot. Sole Argent. Z;Silbersonnen-SchutzZ;;
AurorosGauntletsGoku;Guantel. Auror. Goku;Gantel. Auroros Goku;Guanti Auroros Goku;AurorosArmpanzerGoku;;
GenesisGauntletsGoku;Guantel. Gén. Goku;Gantel. Genesis Goku;Guanti Genesis Goku;GenesisArmpanzerGoku;;
BorealsGauntletsGoku;Guantel. Boreal Goku;Gantel.Borealis Goku;Guanti Borealis Goku;BorealsArmpanzerGoku;;
Glyph Gauntlets Goku;Guantel. Glyph Goku;Gantel. Glyphe Goku;Guanti Glifo Goku;Glyph-Armpanzer Goku;;
Fatalis Claw Z;Garra de Fatalis Z;Griffe de Fatalis Z;Artiglio Fatalis Z;Fatalis-Klaue Z;;
Fatalis Fist Z;Puño de Fatalis Z;Poing de Fatalis Z;Pugno Fatalis Z;Fatalis-Faust Z;;
White Fatalis Claw Z;Garra Fatalis Bl. Z;Griffe Fatalis blc Z;Art.Fatalis Bianco Z;WeißeFatalisKlaue Z;;
White Fatalis Fist Z;Puño Fatalis Bl. Z;Poing Fatalis blc Z;PugnoFatalis Bian. Z;WeißeFatalisFaust Z;;
